stat_id,player_id,ninety_s,sca,sca_per_90,passlive_sca,passdead_sca,to_sca,sh_sca,fld_sca,def_sca,gca,gca_per_90,passlive_gca,passdead_gca,to_gca,sh_gca,fld_gca,def_gca
,,3.0,5,1.67,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.9,1,1.15,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.5,2,3.75,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.6,3,1.82,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.1,1,0.47,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.4,8,3.35,7,1,0,0,0,0,1,0.42,1,0,0,0,0,0
,,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.2,1,6.0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,,3.9,9,2.29,8,0,0,0,0,1,1,0.25,1,0,0,0,0,0
,,1.5,1,0.67,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.0,4,1.35,1,1,1,0,0,1,0,0.0,0,0,0,0,0,0
,,1.9,5,2.59,3,2,0,0,0,0,1,0.52,1,0,0,0,0,0
,,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.2,1,6.43,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
,,3.6,8,2.2,4,0,1,1,1,1,4,1.1,0,0,1,1,1,1
,,3.2,10,3.09,5,0,3,0,1,1,2,0.62,1,0,1,0,0,0
,,0.3,2,6.21,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.6,3,1.91,2,1,0,0,0,0,1,0.64,0,1,0,0,0,0
,,2.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.1,1,7.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.0,2,2.0,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.6,3,1.86,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.0,1,0.25,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.0,1,45.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.0,1,0.25,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.2,6,1.85,2,0,1,2,1,0,1,0.31,0,0,0,1,0,0
,,2.5,6,2.41,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.5,1,0.4,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.5,1,2.0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,,4.0,1,0.25,1,0,0,0,0,0,1,0.25,1,0,0,0,0,0
,,0.2,2,10.59,2,0,0,0,0,0,1,5.29,1,0,0,0,0,0
,,1.2,5,4.02,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.0,4,1.0,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.7,6,1.63,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.2,1,4.29,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.5,8,2.26,3,0,1,3,0,1,0,0.0,0,0,0,0,0,0
,,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.1,9,4.33,7,1,0,1,0,0,0,0.0,0,0,0,0,0,0
,,1.1,2,1.89,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
