Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 29_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
245,Joshua King,no NOR,"MF,FW",Toulouse,32-259,1992,4,125,31,23.1,1.4,1,57,0,3,23,0,0.75,1,2,-1,-0.72,-0.29,1.9,0.7,+1.1,+0.82,-0.01,Matches
246,Cédric Kipré,ci CIV,DF,Reims,27-296,1996,5,283,57,52.4,3.1,3,90,3,2,7,1,2.20,6,3,+3,+0.95,+1.30,3.7,4.4,-0.6,-0.20,+0.99,Matches
247,Hervé Koffi,bf BFA,GK,Lens,27-350,1996,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
248,Philipp Köhn,ch SUI,GK,Monaco,26-181,1998,6,540,90,100.0,6.0,6,90,6,0,,0,2.67,12,3,+9,+1.50,,13.8,4.7,+9.1,+1.52,,Matches
249,Randal Kolo Muani,fr FRA,FW,Paris S-G,25-300,1998,6,249,42,46.1,2.8,1,90,1,5,32,0,2.67,8,4,+4,+1.45,-1.96,6.9,2.2,+4.7,+1.70,-0.48,Matches
250,Geoffrey Kondogbia,cf CTA,"MF,DF",Marseille,31-228,1993,5,445,89,82.4,4.9,5,89,4,0,,0,2.00,10,5,+5,+1.01,-1.83,5.7,7.1,-1.4,-0.28,-0.53,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
251,Abdoul Koné,fr FRA,DF,Reims,19-161,2005,1,60,60,11.1,0.7,1,60,0,0,,0,0.00,0,1,-1,-1.50,-2.06,0.0,1.3,-1.3,-1.93,-1.41,Matches
252,Amadou Koné,ml MLI,MF,Reims,19-139,2005,1,14,14,2.6,0.2,1,14,0,0,,1,0.00,0,0,0,0.00,-0.34,0.0,0.3,-0.3,-2.05,-1.41,Matches
253,Ismaël Koné,ca CAN,MF,Marseille,22-116,2002,3,146,49,27.0,1.6,2,64,0,1,19,0,2.00,0,2,-2,-1.23,-3.52,0.9,4.3,-3.4,-2.10,-2.62,Matches
254,Emmanuel Koum Mbondo,fr FRA,FW,Marseille,18-238,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
255,Boubakar Kouyaté,ml MLI,DF,Montpellier,27-168,1997,2,111,56,20.6,1.2,1,90,1,1,21,1,1.50,2,7,-5,-4.05,-2.80,1.3,4.3,-2.9,-2.40,-1.79,Matches
256,Sael Kumbedi,fr FRA,DF,Lyon,19-188,2005,1,88,88,16.3,1.0,1,88,0,0,,3,3.00,1,1,0,0.00,+0.80,0.3,0.7,-0.4,-0.43,-0.35,Matches
257,Daler Kuzyaev,ru RUS,MF,Le Havre,31-259,1993,5,292,58,54.1,3.2,3,84,2,2,21,1,0.60,3,10,-7,-2.16,-2.52,1.9,7.7,-5.8,-1.80,-2.33,Matches
258,Rémy Labeau Lascary,gp GLP,FW,Lens,21-211,2003,6,246,41,45.6,2.7,2,65,0,4,29,0,1.67,3,2,+1,+0.37,-0.25,5.1,3.1,+2.0,+0.73,-0.05,Matches
259,Gaëtan Laborde,fr FRA,FW,Nice,30-150,1994,1,78,78,14.4,0.9,1,78,0,0,,0,0.00,1,1,0,0.00,-1.56,0.6,1.7,-1.1,-1.32,-2.47,Matches
260,Alexandre Lacazette,fr FRA,FW,Lyon,33-125,1991,5,359,72,66.5,4.0,4,84,3,1,23,0,1.40,6,5,+1,+0.25,+2.74,5.9,6.9,-1.0,-0.25,-0.36,Matches
261,Alban Lafont,fr FRA,GK,Nantes,25-251,1999,6,540,90,100.0,6.0,6,90,6,0,,0,1.50,9,6,+3,+0.50,,7.3,6.1,+1.2,+0.20,,Matches
262,Gael Lafont,fr FRA,FW,Marseille,18-115,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
263,Kenny Lala,mg MAD,DF,Brest,32-363,1991,5,450,90,83.3,5.0,5,90,5,0,,1,0.60,6,13,-7,-1.40,-3.40,7.1,10.8,-3.7,-0.75,+1.52,Matches
264,Mohamed Lamine Bayo,gn GUI,FW,Lille,26-118,1998,5,185,37,34.3,2.1,3,55,0,2,10,1,1.40,3,3,0,0.00,-1.01,4.0,3.5,+0.5,+0.24,-0.43,Matches
265,Gautier Larsonneur,fr FRA,GK,Saint-Étienne,27-220,1997,6,540,90,100.0,6.0,6,90,6,0,,0,0.67,3,17,-14,-2.33,,4.3,15.1,-10.9,-1.81,,Matches
266,Julien Le Cardinal,fr FRA,DF,Brest,27-058,1997,5,433,87,80.2,4.8,5,87,4,0,,0,1.20,6,10,-4,-0.83,+0.01,5.3,11.0,-5.7,-1.19,-0.96,Matches
267,Jérémy Le Douaron,fr FRA,FW,Brest,26-162,1998,2,102,51,18.9,1.1,1,90,1,1,12,0,0.00,1,5,-4,-3.53,-3.32,1.4,2.5,-1.1,-0.95,+0.07,Matches
268,Benjamin Lecomte,fr FRA,GK,Montpellier,33-157,1991,4,360,90,66.7,4.0,4,90,4,0,,2,0.25,2,13,-11,-2.75,-2.75,3.2,7.5,-4.3,-1.07,-0.30,Matches
269,Jordan Lefort,fr FRA,DF,Angers,31-052,1993,6,540,90,100.0,6.0,6,90,6,0,,0,0.33,4,12,-8,-1.33,,5.3,10.1,-4.8,-0.81,,Matches
270,Félix Lemaréchal,fr FRA,"MF,FW",Strasbourg,21-054,2003,2,71,36,13.1,0.8,1,45,0,1,26,3,1.50,2,1,+1,+1.27,+1.08,1.6,2.0,-0.4,-0.53,-0.96,Matches
271,Donovan Léon,gf GUF,GK,Auxerre,31-332,1992,6,540,90,100.0,6.0,6,90,6,0,,0,1.00,8,12,-4,-0.67,,7.8,11.1,-3.3,-0.55,,Matches
272,Esteban Lepaul,fr FRA,FW,Angers,24-165,2000,3,118,39,21.9,1.3,1,90,1,2,14,3,0.33,1,4,-3,-2.29,-1.22,1.1,3.3,-2.2,-1.64,-1.07,Matches
273,Johann Lepenant,fr FRA,MF,Nantes,21-344,2002,6,444,74,82.2,4.9,5,87,3,1,8,0,1.50,9,5,+4,+0.81,+1.75,6.5,4.8,+1.6,+0.33,+0.73,Matches
274,Louis Leroux,fr FRA,FW,Nantes,18-251,2006,1,8,8,1.5,0.1,0,,0,1,8,4,3.00,1,0,+1,+11.25,+10.91,0.3,0.1,+0.2,+1.88,+1.70,Matches
275,Yann Liénard,fr FRA,GK,Monaco,21-198,2003,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
276,Pol Lirola,es ESP,"DF,FW",Marseille,27-048,1997,3,133,44,24.6,1.5,1,70,0,2,32,3,3.00,8,3,+5,+3.38,+2.72,2.9,3.7,-0.8,-0.51,-0.43,Matches
277,Gautier Lloris,fr FRA,DF,Le Havre,29-074,1995,6,540,90,100.0,6.0,6,90,6,0,,0,1.00,7,13,-6,-1.00,,6.5,10.9,-4.4,-0.73,,Matches
278,Anthony Lopes,pt POR,GK,Lyon,33-365,1990,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
279,Joseph Lopy,sn SEN,"DF,MF",Angers,32-199,1992,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
280,Jordan Lotomba,ch SUI,"MF,DF",Nice,26-001,1998,2,35,18,6.5,0.4,0,,0,2,18,0,0.50,0,1,-1,-2.57,-4.18,0.3,0.2,0.0,+0.08,-0.77,Matches
281,Tom Louchet,fr FRA,MF,Nice,21-149,2003,3,33,11,6.1,0.4,0,,0,3,11,0,1.33,2,0,+2,+5.45,+4.39,2.3,0.2,+2.1,+5.69,+5.22,Matches
282,Othmane Maamma,fr FRA,FW,Montpellier,18-360,2005,1,11,11,2.0,0.1,0,,0,1,11,1,1.00,0,0,0,0.00,+1.87,0.0,0.2,-0.2,-1.85,-0.89,Matches
283,Deiver Machado,co COL,DF,Lens,31-028,1993,5,230,46,42.6,2.6,2,90,2,3,17,0,1.80,1,0,+1,+0.39,-0.19,3.6,2.2,+1.4,+0.55,-0.36,Matches
284,Yvann Macon,fr FRA,DF,Saint-Étienne,25-365,1998,2,148,74,27.4,1.6,2,74,1,0,,0,0.00,0,4,-4,-2.43,-0.14,1.2,3.9,-2.7,-1.62,+0.26,Matches
285,Eros Maddy,nl NED,DF,Auxerre,23-238,2001,1,8,8,1.5,0.1,0,,0,1,8,3,0.00,0,1,-1,-11.25,-10.74,0.0,0.9,-0.9,-10.48,-10.08,Matches
286,Soungoutou Magassa,fr FRA,MF,Monaco,20-358,2003,5,163,33,30.2,1.8,2,68,1,3,9,0,2.60,3,2,+1,+0.55,-1.36,3.0,2.4,+0.6,+0.33,-1.70,Matches
287,Hugo Magnetti,fr FRA,MF,Brest,26-123,1998,5,390,78,72.2,4.3,4,90,4,1,30,0,1.20,7,5,+2,+0.46,+4.66,6.1,9.3,-3.2,-0.74,+0.96,Matches
288,Frank Magri,cm CMR,FW,Toulouse,25-026,1999,5,251,50,46.5,2.8,4,60,0,1,13,0,0.40,1,5,-4,-1.43,-1.75,2.2,2.3,-0.1,-0.02,-1.59,Matches
289,Ainsley Maitland-Niles,eng ENG,"DF,MF",Lyon,27-032,1997,6,368,61,68.1,4.1,4,90,4,2,4,0,1.17,7,9,-2,-0.49,+0.56,6.8,7.1,-0.3,-0.07,+0.18,Matches
290,Aaron Malouda,fr FRA,FW,Lille,18-305,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
291,Hianga Mananga Mbock,fr FRA,MF,Brest,24-277,1999,1,21,21,3.9,0.2,0,,0,1,21,0,0.00,0,0,0,0.00,+0.87,0.1,0.0,+0.1,+0.29,+1.34,Matches
292,Steve Mandanda,fr FRA,GK,Rennes,39-186,1985,6,540,90,100.0,6.0,6,90,6,0,,0,1.17,10,9,+1,+0.17,,7.9,8.1,-0.1,-0.02,,Matches
293,Aïssa Mandi,dz ALG,DF,Lille,32-344,1991,4,316,79,58.5,3.5,4,79,2,0,,2,1.75,6,5,+1,+0.28,-0.92,6.0,6.0,0.0,+0.01,-1.23,Matches
294,Orel Mangala,be BEL,MF,Lyon,26-196,1998,1,67,67,12.4,0.7,1,67,0,0,,1,0.00,0,2,-2,-2.69,-2.31,0.5,1.1,-0.7,-0.91,-0.89,Matches
295,Vito Mannone,it ITA,GK,Lille,36-212,1988,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
296,Sekou Mara,fr FRA,FW,Strasbourg,22-062,2002,5,75,15,13.9,0.8,0,,0,5,15,0,1.60,1,1,0,0.00,-0.39,0.3,1.1,-0.8,-0.95,-1.46,Matches
297,Guillermo Maripán,cl CHI,DF,Monaco,30-147,1994,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
298,Marquinhos,br BRA,DF,Paris S-G,30-139,1994,5,358,72,66.3,4.0,4,85,3,1,20,1,2.60,16,2,+14,+3.52,+3.03,11.8,2.8,+9.0,+2.26,+0.89,Matches
299,Jonas Martin,fr FRA,"MF,FW",Brest,34-174,1990,6,252,42,46.7,2.8,3,68,0,3,16,0,1.00,4,7,-3,-1.07,-0.45,4.4,7.7,-3.4,-1.20,-0.37,Matches
300,Clinton Mata,ao ANG,DF,Lyon,31-328,1992,6,540,90,100.0,6.0,6,90,6,0,,0,1.17,8,12,-4,-0.67,,9.0,9.7,-0.8,-0.13,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
301,Eliot Matazo,be BEL,MF,Monaco,22-228,2002,1,4,4,0.7,0.0,0,,0,1,4,1,3.00,0,0,0,0.00,-1.51,0.0,0.2,-0.2,-3.61,-5.18,Matches
302,Nemanja Matić,rs SRB,MF,Lyon,36-060,1988,5,358,72,66.3,4.0,4,85,0,1,18,1,0.80,5,8,-3,-0.75,-0.26,7.6,7.0,+0.7,+0.16,+0.87,Matches
303,Azor Matusiwa,nl NED,MF,Rennes,26-155,1998,6,525,88,97.2,5.8,6,88,4,0,,0,1.17,10,9,+1,+0.17,+0.17,7.1,7.5,-0.4,-0.07,-1.51,Matches
304,Brice Maubleu,fr FRA,GK,Saint-Étienne,34-304,1989,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
305,Neal Maupay,fr FRA,FW,Marseille,28-047,1996,4,126,32,23.3,1.4,1,71,0,3,18,0,2.25,4,2,+2,+1.43,+0.12,1.0,2.7,-1.7,-1.20,-1.32,Matches
306,Christian Mawissa,fr FRA,DF,Monaco,19-165,2005,1,81,81,15.0,0.9,1,81,0,0,,5,1.00,0,0,0,0.00,-1.76,0.7,1.2,-0.5,-0.56,-2.44,Matches
307,Victor Mayela,fr FRA,DF,Auxerre,20-161,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
308,Senny Mayulu,fr FRA,"MF,DF",Paris S-G,18-136,2006,4,48,12,8.9,0.5,0,,0,4,12,2,2.50,1,1,0,0.00,-2.74,1.0,1.2,-0.2,-0.32,-2.51,Matches
309,Ethan Mbappé,fr FRA,"MF,FW",Lille,17-276,2006,3,77,26,14.3,0.9,1,67,0,2,5,0,3.00,2,0,+2,+2.34,+1.95,2.6,0.2,+2.4,+2.82,+2.68,Matches
310,Ibrahim Mbaye,fr FRA,"FW,MF",Paris S-G,16-250,2008,4,78,20,14.4,0.9,1,45,0,3,11,2,3.00,2,0,+2,+2.31,-0.22,1.9,0.5,+1.5,+1.69,-0.32,Matches
311,Mark McKenzie,us USA,DF,Toulouse,25-218,1999,4,334,84,61.9,3.7,4,84,3,0,,1,1.00,4,6,-2,-0.54,-0.10,3.6,2.6,+1.0,+0.27,-1.47,Matches
312,Facundo Medina,ar ARG,"DF,MF",Lens,25-125,1999,6,540,90,100.0,6.0,6,90,6,0,,0,1.67,5,2,+3,+0.50,,9.9,5.3,+4.5,+0.76,,Matches
313,Henrik Meister,dk DEN,FW,Rennes,20-318,2003,4,63,16,11.7,0.7,0,,0,4,16,2,1.00,1,2,-1,-1.43,-1.81,0.8,0.8,0.0,-0.01,+0.02,Matches
314,Bamo Meïté,ci CIV,"DF,MF",Marseille,22-302,2001,3,26,9,4.8,0.3,0,,0,3,9,2,3.00,0,1,-1,-3.46,-5.04,0.3,0.9,-0.7,-2.26,-2.18,Matches
315,Farid El Melali,dz ALG,FW,Angers,27-148,1997,5,304,61,56.3,3.4,3,77,1,2,37,0,0.40,4,8,-4,-1.18,+0.34,4.2,6.3,-2.1,-0.63,+0.41,Matches
316,Nuno Mendes,pt POR,DF,Paris S-G,22-103,2002,3,160,53,29.6,1.8,2,76,1,1,8,0,2.33,7,1,+6,+3.38,+1.24,6.1,1.5,+4.6,+2.56,+0.85,Matches
317,Antoine Mendy,fr FRA,"DF,MF",Nice,20-126,2004,4,251,63,46.5,2.8,3,75,1,1,27,2,1.25,4,4,0,0.00,-2.49,3.5,5.0,-1.5,-0.54,-2.49,Matches
318,Nampalys Mendy,sn SEN,MF,Lens,32-099,1992,2,73,37,13.5,0.8,1,71,0,1,2,1,2.00,1,0,+1,+1.23,+0.85,1.2,0.2,+0.9,+1.15,+0.45,Matches
319,Gideon Mensah,gh GHA,DF,Auxerre,26-074,1998,1,25,25,4.6,0.3,0,,0,1,25,0,3.00,0,0,0,0.00,+0.70,0.6,0.6,0.0,0.00,+0.57,Matches
320,Quentin Merlin,fr FRA,"DF,MF",Marseille,22-137,2002,3,270,90,50.0,3.0,3,90,3,0,,0,2.33,10,4,+6,+2.00,+1.33,6.3,3.2,+3.1,+1.03,+2.44,Matches
321,Dayann Methalie,fr FRA,DF,Toulouse,18-228,2006,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
322,Thomas Meunier,be BEL,DF,Lille,33-018,1991,6,286,48,53.0,3.2,3,78,1,3,18,0,1.67,5,5,0,0.00,-1.42,5.9,4.8,+1.0,+0.32,-0.42,Matches
323,Georges Mikautadze,ge GEO,FW,Lyon,23-335,2000,6,339,57,62.8,3.8,3,72,1,3,41,0,1.17,3,12,-9,-2.39,-4.63,4.7,7.8,-3.1,-0.82,-1.86,Matches
324,Igor Miladinović,rs SRB,MF,Saint-Étienne,21-114,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
325,Takumi Minamino,jp JPN,MF,Monaco,29-258,1995,5,352,70,65.2,3.9,4,81,2,1,27,0,2.60,6,2,+4,+1.02,-1.37,7.6,2.9,+4.7,+1.19,-0.94,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
326,Lucas Mincarelli,fr FRA,DF,Montpellier,20-269,2004,2,135,68,25.0,1.5,2,68,1,0,,0,1.50,1,3,-2,-1.33,+0.67,1.4,3.8,-2.4,-1.63,-0.87,Matches
327,Mostafa Mohamed,eg EGY,FW,Nantes,26-307,1997,5,88,18,16.3,1.0,0,,0,5,18,0,1.80,2,0,+2,+2.05,+1.85,1.2,1.8,-0.6,-0.60,-0.96,Matches
328,Enzo Molebe,fr FRA,FW,Lyon,17-012,2007,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
329,Florent Mollet,fr FRA,MF,Nantes,32-316,1991,1,3,3,0.6,0.0,0,,0,1,3,0,1.00,0,0,0,0.00,-0.50,0.3,0.0,+0.3,+9.43,+9.28,Matches
330,Diego Moreira,pt POR,"DF,FW",Strasbourg,20-055,2004,6,376,63,69.6,4.2,4,79,1,2,31,0,1.50,8,5,+3,+0.72,+1.27,7.5,4.7,+2.9,+0.68,+1.25,Matches
331,Gabriel Moscardo,br BRA,MF,Reims,19-002,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
332,Daren Mosengo,fr FRA,MF,Le Havre,18-050,2006,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
333,Aimen Moueffek,fr FRA,MF,Saint-Étienne,23-174,2001,4,231,58,42.8,2.6,3,66,1,1,32,0,1.00,3,8,-5,-1.95,+0.67,2.2,5.8,-3.6,-1.40,+0.72,Matches
334,Youssoufa Moukoko,de GER,"FW,MF",Nice,19-315,2004,3,97,32,18.0,1.1,1,61,0,2,18,1,1.33,6,0,+6,+5.57,+5.16,3.9,0.5,+3.4,+3.15,+2.88,Matches
335,Louis Mouton,fr FRA,MF,Saint-Étienne,22-119,2002,2,39,20,7.2,0.4,0,,0,2,20,3,1.50,0,1,-1,-2.31,+0.03,0.4,1.0,-0.6,-1.36,+0.48,Matches
336,Ngal'Ayel Mukau,,MF,Lille,19-305,2004,3,130,43,24.1,1.4,1,71,0,2,30,0,2.00,3,1,+2,+1.38,+0.95,2.4,0.8,+1.6,+1.13,+0.80,Matches
337,Marshall Munetsi,zw ZIM,MF,Reims,28-100,1996,6,540,90,100.0,6.0,6,90,6,0,,0,1.83,10,8,+2,+0.33,,6.0,10.1,-4.1,-0.68,,Matches
338,Junior Mwanga,fr FRA,MF,Strasbourg,21-142,2003,5,150,30,27.8,1.7,1,90,1,4,15,1,1.80,2,2,0,0.00,-0.46,1.8,2.9,-1.1,-0.65,-1.31,Matches
339,Mickael Nade,fr FRA,DF,Saint-Étienne,25-210,1999,2,146,73,27.0,1.6,1,90,1,1,56,4,0.50,2,6,-4,-2.47,-0.18,1.3,5.0,-3.7,-2.26,-0.62,Matches
340,Mahamadou Nagida,cm CMR,"DF,MF",Rennes,19-094,2005,2,22,11,4.1,0.2,0,,0,2,11,1,1.50,0,0,0,0.00,-0.17,0.8,0.6,+0.2,+0.94,+1.01,Matches
341,Keito Nakamura,jp JPN,FW,Reims,24-064,2000,6,401,67,74.3,4.5,5,77,0,1,18,0,1.83,8,5,+3,+0.67,+1.32,4.6,7.0,-2.3,-0.53,+0.58,Matches
342,Sebastian Nanasi,se SWE,"MF,FW",Strasbourg,22-137,2002,5,328,66,60.7,3.6,4,79,0,1,11,0,1.60,9,7,+2,+0.55,+0.55,9.3,6.4,+3.0,+0.81,+1.29,Matches
343,Yael Nandjou,fr FRA,DF,Nice,19-086,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
344,Youssouf Ndayishimiye,bi BDI,DF,Nice,25-339,1998,5,361,72,66.9,4.0,4,90,4,1,1,0,1.60,12,3,+9,+2.24,+2.75,10.0,4.5,+5.6,+1.39,+1.80,Matches
345,Rassoul Ndiaye,sn SEN,MF,Le Havre,22-294,2001,5,239,48,44.3,2.7,3,66,0,2,21,1,1.20,3,2,+1,+0.38,+2.47,2.7,3.0,-0.3,-0.11,+1.10,Matches
346,Tanguy Ndombele,fr FRA,MF,Nice,27-277,1996,5,427,85,79.1,4.7,5,85,1,0,,0,1.40,14,5,+9,+1.90,+2.69,10.3,4.7,+5.6,+1.17,+1.84,Matches
347,Loïc Nego,hu HUN,DF,Le Havre,33-259,1991,6,433,72,80.2,4.8,5,84,4,1,15,0,1.00,7,11,-4,-0.83,+0.85,6.0,7.9,-1.9,-0.40,+1.67,Matches
348,João Neves,pt POR,MF,Paris S-G,20-003,2004,6,435,73,80.6,4.8,5,78,2,1,45,0,2.67,17,4,+13,+2.69,+0.98,14.3,4.0,+10.3,+2.13,+0.87,Matches
349,Mikayil Ngor Faye,sn SEN,DF,Rennes,20-078,2004,1,25,25,4.6,0.3,0,,0,1,25,3,0.00,1,1,0,0.00,-0.17,1.0,1.2,-0.2,-0.72,-0.73,Matches
350,Glenn Ngosso,cm CMR,FW,Montpellier,20-262,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
351,Steve Ngoura,fr FRA,FW,Le Havre,19-221,2005,3,60,20,11.1,0.7,0,,0,3,20,1,0.00,0,4,-4,-6.00,-5.63,0.7,3.2,-2.5,-3.70,-3.35,Matches
352,Moussa Niakhate,sn SEN,DF,Lyon,28-206,1996,4,360,90,66.7,4.0,4,90,4,0,,1,1.00,4,8,-4,-1.00,-1.00,5.5,8.0,-2.5,-0.62,-1.48,Matches
353,Abdoulaye Niakhate Ndiaye,sn SEN,DF,Brest,22-173,2002,1,90,90,16.7,1.0,1,90,1,0,,2,3.00,2,0,+2,+2.00,+3.40,0.5,2.7,-2.3,-2.27,-1.52,Matches
354,Ibrahima Niane,sn SEN,"FW,MF",Angers,25-203,1999,3,37,12,6.9,0.4,0,,0,3,12,0,0.00,1,2,-1,-2.43,-1.18,0.7,1.3,-0.6,-1.45,-0.70,Matches
355,Rasmus Nicolaisen,dk DEN,DF,Toulouse,27-198,1997,6,540,90,100.0,6.0,6,90,6,0,,0,0.83,5,8,-3,-0.50,,8.6,3.7,+5.0,+0.83,,Matches
356,Arnaud Nordin,fr FRA,FW,Montpellier,26-105,1998,5,407,81,75.4,4.5,5,81,2,0,,0,0.80,5,12,-7,-1.55,+1.16,4.7,8.3,-3.6,-0.80,+0.71,Matches
357,Ernest Nuamah,gh GHA,"FW,DF",Lyon,20-334,2003,3,107,36,19.8,1.2,2,46,0,1,16,1,0.00,1,4,-3,-2.52,-2.32,2.1,2.0,+0.1,+0.11,+0.30,Matches
358,Roggerio Nyakossi,ch SUI,DF,Marseille,20-261,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
359,Rabby Nzingoula,cg CGO,MF,Montpellier,18-310,2005,4,293,73,54.3,3.3,3,81,1,1,51,0,0.75,4,8,-4,-1.23,+1.32,3.4,5.3,-1.9,-0.58,+0.87,Matches
360,Rabby Nzingoula,cg CGO,MF,Strasbourg,18-310,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
361,M'Bala Nzola,ao ANG,FW,Lens,28-043,1996,2,112,56,20.7,1.2,1,77,0,1,35,1,1.00,1,0,+1,+0.80,+0.38,2.3,1.1,+1.2,+0.97,+0.26,Matches
362,Marwann Nzuzi,fr FRA,DF,Saint-Étienne,20-137,2004,2,125,63,23.1,1.4,2,63,0,0,,0,0.00,0,1,-1,-0.72,+2.10,0.6,2.6,-2.1,-1.49,+0.42,Matches
363,Hamzat Ojediran,ng NGA,MF,Lens,20-321,2003,3,105,35,19.4,1.2,0,,0,3,35,1,1.00,1,1,0,0.00,-0.62,1.7,0.6,+1.1,+1.01,+0.31,Matches
364,Joseph Okumu,ke KEN,DF,Reims,27-127,1997,3,270,90,50.0,3.0,3,90,3,0,,1,1.33,4,5,-1,-0.33,-1.33,2.3,5.9,-3.5,-1.18,-1.01,Matches
365,Ben Old,nz NZL,"MF,FW",Saint-Étienne,22-048,2002,5,307,61,56.9,3.4,3,76,0,2,40,0,0.80,2,9,-7,-2.05,+0.65,3.4,8.4,-5.1,-1.48,+0.75,Matches
366,Alexandre Olliero,fr FRA,GK,Reims,28-228,1996,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
367,Warmed Omari,km COM,DF,Rennes,24-160,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
368,Warmed Omari,km COM,DF,Lyon,24-160,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
369,Becir Omeragic,ch SUI,DF,Montpellier,22-254,2002,5,429,86,79.4,4.8,5,86,4,0,,1,0.80,4,13,-9,-1.89,-0.27,5.1,10.2,-5.2,-1.08,-0.51,Matches
370,Ado Onaiwu,jp JPN,"FW,MF",Auxerre,28-327,1995,5,268,54,49.6,3.0,3,74,1,2,24,0,1.20,6,6,0,0.00,+1.32,5.7,4.1,+1.6,+0.53,+2.15,Matches
371,Christopher Operi,ci CIV,DF,Le Havre,27-154,1997,5,450,90,83.3,5.0,5,90,5,0,,0,0.60,5,13,-8,-1.60,-3.60,4.1,9.8,-5.7,-1.13,-2.43,Matches
372,Victor Orakpo,ng NGA,FW,Nice,18-108,2006,3,29,10,5.4,0.3,0,,0,3,10,3,2.00,1,1,0,0.00,-1.41,1.2,0.1,+1.0,+3.25,+2.60,Matches
373,Gift Orban,ng NGA,"FW,DF",Lyon,22-075,2002,3,186,62,34.4,2.1,2,77,1,1,32,1,1.33,5,3,+2,+0.97,+2.49,4.9,1.7,+3.2,+1.56,+2.57,Matches
374,Gabriel Osho,ng NGA,DF,Auxerre,26-047,1998,6,515,86,95.4,5.7,6,86,5,0,,0,1.00,8,11,-3,-0.52,+3.08,7.8,9.6,-1.8,-0.32,+4.92,Matches
375,Jibril Othman,tn TUN,FW,Saint-Étienne,20-157,2004,1,5,5,0.9,0.1,0,,0,1,5,0,0.00,0,0,0,0.00,+2.36,0.0,0.1,-0.1,-1.10,+0.71,Matches
