Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
234,Othmane Maamma,fr FRA,FW,Montpellier,18-360,2005,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
235,Deiver Machado,co COL,DF,Lens,31-028,1993,2.6,92,124,74.2,1204,295,60,67,89.6,23,35,65.7,2,10,20.0,0,0.3,0.5,-0.3,4,0,6,4,5,Matches
236,Yvann Macon,fr FRA,DF,Saint-Étienne,25-365,1998,1.6,74,98,75.5,1341,385,31,36,86.1,35,45,77.8,7,15,46.7,0,0.0,0.0,0.0,3,10,1,0,9,Matches
237,Eros Maddy,nl NED,DF,Auxerre,23-238,2001,0.1,3,3,100.0,36,9,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
238,Soungoutou Magassa,fr FRA,MF,Monaco,20-358,2003,1.8,98,107,91.6,1571,465,48,49,98.0,47,50,94.0,3,6,50.0,0,0.0,0.0,0.0,1,13,0,0,10,Matches
239,Hugo Magnetti,fr FRA,MF,Brest,26-123,1998,4.3,123,158,77.8,1926,509,66,77,85.7,49,59,83.1,6,16,37.5,0,0.3,0.2,-0.3,1,12,0,0,10,Matches
240,Frank Magri,cm CMR,FW,Toulouse,25-026,1999,2.8,25,39,64.1,369,75,11,16,68.8,10,14,71.4,1,2,50.0,0,0.1,0.2,-0.1,1,1,1,0,4,Matches
241,Ainsley Maitland-Niles,eng ENG,"DF,MF",Lyon,27-032,1997,4.1,130,164,79.3,2049,820,68,77,88.3,49,57,86.0,7,18,38.9,0,1.3,0.9,-1.3,8,14,8,2,21,Matches
242,Hianga Mananga Mbock,fr FRA,MF,Brest,24-277,1999,0.2,14,17,82.4,232,77,8,9,88.9,6,7,85.7,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
243,Steve Mandanda,fr FRA,GK,Rennes,39-186,1985,6.0,123,179,68.7,3559,2753,21,21,100.0,56,58,96.6,46,100,46.0,0,0.1,0.0,-0.1,2,6,0,0,0,Matches
244,Aïssa Mandi,dz ALG,DF,Lille,32-344,1991,3.5,235,252,93.3,4621,1526,86,89,96.6,113,116,97.4,32,39,82.1,0,0.0,0.1,0.0,0,25,2,2,20,Matches
245,Orel Mangala,be BEL,MF,Lyon,26-196,1998,0.7,29,32,90.6,535,176,10,10,100.0,11,11,100.0,6,6,100.0,0,0.0,0.1,0.0,1,5,0,0,7,Matches
246,Sekou Mara,fr FRA,FW,Strasbourg,22-062,2002,0.8,11,15,73.3,179,66,5,7,71.4,5,6,83.3,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches
247,Marquinhos,br BRA,DF,Paris S-G,30-139,1994,4.0,352,369,95.4,6616,2089,108,109,99.1,210,214,98.1,32,40,80.0,0,0.0,0.1,0.0,1,29,0,0,30,Matches
248,Jonas Martin,fr FRA,"MF,FW",Brest,34-174,1990,2.8,139,154,90.3,2231,586,70,76,92.1,56,61,91.8,9,12,75.0,0,0.3,0.2,-0.3,2,12,1,1,9,Matches
249,Clinton Mata,ao ANG,DF,Lyon,31-328,1992,6.0,244,308,79.2,4198,1540,117,129,90.7,104,126,82.5,22,44,50.0,2,0.4,1.1,+1.6,5,20,7,3,23,Matches
250,Eliot Matazo,be BEL,MF,Monaco,22-228,2002,0.0,5,6,83.3,83,32,2,3,66.7,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
251,Nemanja Matić,rs SRB,MF,Lyon,36-060,1988,4.0,179,204,87.7,3111,959,77,83,92.8,85,93,91.4,14,19,73.7,0,0.3,0.4,-0.3,2,29,0,0,27,Matches
252,Azor Matusiwa,nl NED,MF,Rennes,26-155,1998,5.8,218,255,85.5,3648,1141,103,120,85.8,94,102,92.2,18,21,85.7,0,0.4,0.6,-0.4,3,23,7,1,32,Matches
253,Neal Maupay,fr FRA,FW,Marseille,28-047,1996,1.4,35,47,74.5,418,71,22,26,84.6,9,13,69.2,0,1,0.0,0,0.1,0.1,-0.1,2,1,1,0,2,Matches
254,Christian Mawissa,fr FRA,DF,Monaco,19-165,2005,0.9,63,69,91.3,1015,422,29,31,93.5,30,31,96.8,4,7,57.1,0,0.0,0.0,0.0,0,1,0,0,3,Matches
255,Senny Mayulu,fr FRA,"MF,DF",Paris S-G,18-136,2006,0.5,20,26,76.9,281,41,7,11,63.6,9,10,90.0,0,0,,0,0.1,0.1,-0.1,1,1,1,0,2,Matches
256,Ethan Mbappé,fr FRA,"MF,FW",Lille,17-276,2006,0.9,35,42,83.3,532,132,18,22,81.8,15,16,93.8,1,1,100.0,0,0.0,0.1,0.0,0,3,2,0,4,Matches
257,Ibrahim Mbaye,fr FRA,"FW,MF",Paris S-G,16-250,2008,0.9,26,29,89.7,439,48,10,12,83.3,13,13,100.0,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,2,Matches
258,Mark McKenzie,us USA,DF,Toulouse,25-218,1999,3.7,127,152,83.6,2205,853,58,64,90.6,58,69,84.1,10,15,66.7,0,0.0,0.0,0.0,0,6,0,0,7,Matches
259,Facundo Medina,ar ARG,"DF,MF",Lens,25-125,1999,6.0,286,333,85.9,4885,1896,131,139,94.2,127,137,92.7,23,43,53.5,0,0.2,0.5,-0.2,2,29,7,1,36,Matches
260,Henrik Meister,dk DEN,FW,Rennes,20-318,2003,0.7,11,14,78.6,94,32,9,9,100.0,0,1,0.0,0,0,,0,0.3,0.0,-0.3,2,1,0,0,1,Matches
261,Bamo Meïté,ci CIV,"DF,MF",Marseille,22-302,2001,0.3,26,28,92.9,333,121,18,19,94.7,7,7,100.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,0,Matches
262,Farid El Melali,dz ALG,FW,Angers,27-148,1997,3.4,62,84,73.8,957,250,37,39,94.9,18,26,69.2,6,13,46.2,1,0.3,0.6,+0.7,2,3,1,0,6,Matches
263,Nuno Mendes,pt POR,DF,Paris S-G,22-103,2002,1.8,141,156,90.4,2336,627,63,67,94.0,66,71,93.0,10,12,83.3,1,0.7,0.3,+0.3,5,8,4,1,15,Matches
264,Antoine Mendy,fr FRA,"DF,MF",Nice,20-126,2004,2.8,113,144,78.5,1981,583,50,54,92.6,52,63,82.5,11,25,44.0,0,0.0,0.0,0.0,0,7,0,0,6,Matches
265,Nampalys Mendy,sn SEN,MF,Lens,32-099,1992,0.8,42,46,91.3,649,171,22,23,95.7,16,16,100.0,2,4,50.0,0,0.0,0.0,0.0,0,9,0,0,4,Matches
266,Gideon Mensah,gh GHA,DF,Auxerre,26-074,1998,0.3,9,10,90.0,172,66,3,3,100.0,6,6,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
267,Quentin Merlin,fr FRA,"DF,MF",Marseille,22-137,2002,3.0,189,223,84.8,3096,647,97,104,93.3,81,94,86.2,9,18,50.0,1,0.3,0.3,+0.7,2,18,6,3,14,Matches
268,Thomas Meunier,be BEL,DF,Lille,33-018,1991,3.2,192,237,81.0,3322,949,95,104,91.3,78,97,80.4,17,27,63.0,0,0.0,0.2,0.0,0,19,2,0,24,Matches
269,Georges Mikautadze,ge GEO,FW,Lyon,23-335,2000,3.8,91,114,79.8,1265,246,50,59,84.7,30,39,76.9,4,4,100.0,0,0.1,0.8,-0.1,2,6,3,0,18,Matches
270,Takumi Minamino,jp JPN,MF,Monaco,29-258,1995,3.9,86,122,70.5,1208,466,50,66,75.8,32,42,76.2,1,5,20.0,1,2.2,1.6,-1.2,12,15,6,0,14,Matches
271,Lucas Mincarelli,fr FRA,DF,Montpellier,20-269,2004,1.5,59,79,74.7,1009,478,31,37,83.8,19,22,86.4,6,15,40.0,0,0.0,0.0,0.0,0,5,1,1,9,Matches
272,Mostafa Mohamed,eg EGY,FW,Nantes,26-307,1997,1.0,11,19,57.9,200,77,5,10,50.0,3,4,75.0,2,3,66.7,0,0.0,0.0,0.0,0,2,0,0,2,Matches
273,Florent Mollet,fr FRA,MF,Nantes,32-316,1991,0.0,2,3,66.7,47,25,0,0,,2,3,66.7,0,0,,0,0.0,0.0,0.0,1,0,0,0,0,Matches
274,Diego Moreira,pt POR,"DF,FW",Strasbourg,20-055,2004,4.2,129,181,71.3,2159,732,63,80,78.8,52,71,73.2,11,20,55.0,1,1.2,1.0,-0.2,5,8,2,0,13,Matches
275,Aimen Moueffek,fr FRA,MF,Saint-Étienne,23-174,2001,2.6,90,98,91.8,1398,296,49,52,94.2,33,35,94.3,5,6,83.3,0,0.1,0.0,-0.1,1,11,0,0,10,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
276,Youssoufa Moukoko,de GER,"FW,MF",Nice,19-315,2004,1.1,9,12,75.0,109,32,7,7,100.0,1,3,33.3,0,0,,1,0.5,0.0,+0.5,1,0,0,0,1,Matches
277,Louis Mouton,fr FRA,MF,Saint-Étienne,22-119,2002,0.4,26,30,86.7,553,112,10,10,100.0,12,14,85.7,4,4,100.0,0,0.1,0.1,-0.1,2,2,1,0,3,Matches
278,Ngal'Ayel Mukau,,MF,Lille,19-305,2004,1.4,97,107,90.7,1739,400,42,46,91.3,47,50,94.0,8,9,88.9,0,0.0,0.1,0.0,1,9,0,0,15,Matches
279,Marshall Munetsi,zw ZIM,MF,Reims,28-100,1996,6.0,99,125,79.2,1519,437,53,64,82.8,35,42,83.3,6,9,66.7,0,0.2,0.4,-0.2,4,6,2,1,10,Matches
280,Junior Mwanga,fr FRA,MF,Strasbourg,21-142,2003,1.7,56,63,88.9,862,217,31,32,96.9,20,22,90.9,4,6,66.7,0,0.0,0.0,0.0,1,6,0,0,4,Matches
281,Mickael Nade,fr FRA,DF,Saint-Étienne,25-210,1999,1.6,78,88,88.6,1259,327,34,36,94.4,41,43,95.3,1,7,14.3,0,0.0,0.0,0.0,1,6,1,0,5,Matches
282,Mahamadou Nagida,cm CMR,"DF,MF",Rennes,19-094,2005,0.2,11,14,78.6,203,65,3,4,75.0,4,6,66.7,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
283,Keito Nakamura,jp JPN,FW,Reims,24-064,2000,4.5,84,117,71.8,1343,336,47,58,81.0,29,38,76.3,6,13,46.2,0,0.3,0.2,-0.3,3,4,5,1,13,Matches
284,Sebastian Nanasi,se SWE,"MF,FW",Strasbourg,22-137,2002,3.6,94,117,80.3,1447,435,53,61,86.9,33,44,75.0,5,9,55.6,1,1.2,0.9,-0.2,6,12,5,1,19,Matches
285,Youssouf Ndayishimiye,bi BDI,DF,Nice,25-339,1998,4.0,249,276,90.2,3895,1121,120,126,95.2,118,125,94.4,6,17,35.3,0,0.0,0.1,0.0,1,15,2,0,16,Matches
286,Rassoul Ndiaye,sn SEN,MF,Le Havre,22-294,2001,2.7,62,85,72.9,952,326,35,39,89.7,22,33,66.7,3,5,60.0,0,0.1,0.2,-0.1,1,6,2,0,6,Matches
287,Tanguy Ndombele,fr FRA,MF,Nice,27-277,1996,4.7,179,205,87.3,2750,807,100,110,90.9,67,75,89.3,9,12,75.0,1,1.3,0.4,-0.3,10,14,4,0,21,Matches
288,Loïc Nego,hu HUN,DF,Le Havre,33-259,1991,4.8,120,173,69.4,1862,839,68,79,86.1,42,56,75.0,7,23,30.4,0,0.2,0.4,-0.2,3,11,3,2,12,Matches
289,João Neves,pt POR,MF,Paris S-G,20-003,2004,4.8,369,404,91.3,5768,1426,208,222,93.7,131,139,94.2,22,30,73.3,5,1.8,1.8,+3.2,12,41,9,2,42,Matches
290,Mikayil Ngor Faye,sn SEN,DF,Rennes,20-078,2004,0.3,14,17,82.4,263,76,8,8,100.0,4,6,66.7,2,2,100.0,0,0.0,0.0,0.0,1,1,0,0,1,Matches
291,Steve Ngoura,fr FRA,FW,Le Havre,19-221,2005,0.7,12,16,75.0,167,15,6,7,85.7,5,5,100.0,0,0,,0,0.2,0.1,-0.2,1,0,1,0,1,Matches
292,Moussa Niakhate,sn SEN,DF,Lyon,28-206,1996,4.0,156,185,84.3,2682,1198,67,74,90.5,76,89,85.4,9,14,64.3,0,0.2,0.3,-0.2,2,10,2,0,7,Matches
293,Abdoulaye Niakhate Ndiaye,sn SEN,DF,Brest,22-173,2002,1.0,29,36,80.6,552,148,8,11,72.7,19,20,95.0,2,5,40.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
294,Ibrahima Niane,sn SEN,"FW,MF",Angers,25-203,1999,0.4,16,18,88.9,243,22,12,12,100.0,2,3,66.7,2,2,100.0,0,0.1,0.0,-0.1,2,0,1,0,1,Matches
295,Rasmus Nicolaisen,dk DEN,DF,Toulouse,27-198,1997,6.0,288,330,87.3,5163,1968,135,149,90.6,126,136,92.6,24,38,63.2,1,0.2,0.2,+0.8,2,19,2,0,26,Matches
296,Arnaud Nordin,fr FRA,FW,Montpellier,26-105,1998,4.5,76,109,69.7,1043,173,50,62,80.6,20,30,66.7,4,10,40.0,0,0.3,0.5,-0.3,5,2,2,1,7,Matches
297,Ernest Nuamah,gh GHA,"FW,DF",Lyon,20-334,2003,1.2,41,50,82.0,656,127,21,22,95.5,14,15,93.3,4,8,50.0,0,0.0,0.1,0.0,0,2,3,0,5,Matches
298,Rabby Nzingoula,cg CGO,MF,Montpellier,18-310,2005,3.3,89,117,76.1,1457,364,46,53,86.8,37,44,84.1,5,10,50.0,0,0.0,0.0,0.0,0,7,1,0,9,Matches
299,M'Bala Nzola,ao ANG,FW,Lens,28-043,1996,1.2,26,32,81.3,349,35,18,20,90.0,4,7,57.1,2,2,100.0,0,0.2,0.2,-0.2,4,2,0,0,1,Matches
300,Marwann Nzuzi,fr FRA,DF,Saint-Étienne,20-137,2004,1.4,46,55,83.6,707,322,21,22,95.5,20,26,76.9,2,3,66.7,0,0.1,0.1,-0.1,1,3,1,1,2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
301,Hamzat Ojediran,ng NGA,MF,Lens,20-321,2003,1.2,59,71,83.1,948,316,29,33,87.9,24,27,88.9,4,6,66.7,0,0.1,0.2,-0.1,1,10,1,0,6,Matches
302,Joseph Okumu,ke KEN,DF,Reims,27-127,1997,3.0,97,119,81.5,2422,989,17,20,85.0,54,58,93.1,26,41,63.4,0,0.0,0.0,0.0,1,14,0,0,6,Matches
303,Ben Old,nz NZL,"MF,FW",Saint-Étienne,22-048,2002,3.4,55,70,78.6,875,251,31,35,88.6,21,24,87.5,3,8,37.5,0,0.1,0.2,-0.1,2,1,2,1,6,Matches
304,Becir Omeragic,ch SUI,DF,Montpellier,22-254,2002,4.8,191,211,90.5,3423,1115,68,72,94.4,105,109,96.3,15,23,65.2,0,0.0,0.1,0.0,0,12,2,0,13,Matches
305,Ado Onaiwu,jp JPN,"FW,MF",Auxerre,28-327,1995,3.0,78,102,76.5,1063,222,44,56,78.6,23,29,79.3,4,4,100.0,0,0.3,0.3,-0.3,5,8,2,1,10,Matches
306,Christopher Operi,ci CIV,DF,Le Havre,27-154,1997,5.0,192,266,72.2,3356,1213,88,101,87.1,88,113,77.9,16,47,34.0,2,0.7,0.6,+1.3,10,10,7,4,19,Matches
307,Victor Orakpo,ng NGA,FW,Nice,18-108,2006,0.3,10,10,100.0,108,21,8,8,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
308,Gift Orban,ng NGA,"FW,DF",Lyon,22-075,2002,2.1,22,33,66.7,369,117,11,14,78.6,5,7,71.4,4,6,66.7,0,0.0,0.1,0.0,1,1,1,0,2,Matches
309,Gabriel Osho,ng NGA,DF,Auxerre,26-047,1998,5.7,260,288,90.3,5149,1931,80,84,95.2,151,158,95.6,27,40,67.5,0,0.0,0.0,0.0,0,20,0,0,17,Matches
310,Jibril Othman,tn TUN,FW,Saint-Étienne,20-157,2004,0.1,1,1,100.0,10,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
311,Kassoum Ouattara,fr FRA,"DF,FW",Monaco,19-352,2004,1.0,52,62,83.9,975,352,19,21,90.5,26,30,86.7,6,10,60.0,1,0.2,0.5,+0.8,1,10,1,0,8,Matches
312,Zinédine Ould Khaled,fr FRA,MF,Angers,24-260,2000,0.6,15,17,88.2,257,24,6,8,75.0,8,8,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,2,Matches
313,Beres Owusu,fr FRA,DF,Saint-Étienne,21-011,2003,1.0,20,32,62.5,375,121,9,10,90.0,7,13,53.8,4,8,50.0,0,0.0,0.0,0.0,1,1,1,0,3,Matches
314,Elisha Owusu,gh GHA,MF,Auxerre,26-328,1997,5.7,189,228,82.9,3100,828,89,103,86.4,86,97,88.7,9,17,52.9,1,0.5,0.2,+0.5,2,18,2,1,19,Matches
315,Willian Pacho,ec ECU,DF,Paris S-G,22-350,2001,5.3,480,510,94.1,8359,2562,168,174,96.6,291,303,96.0,17,25,68.0,0,0.0,0.1,0.0,0,18,0,0,14,Matches
316,Nicolas Pallois,fr FRA,DF,Nantes,37-011,1987,3.0,117,131,89.3,2438,769,28,33,84.8,77,80,96.3,11,15,73.3,0,0.0,0.0,0.0,1,4,0,0,4,Matches
317,Kévin Pedro,fr FRA,DF,Saint-Étienne,18-222,2006,0.1,6,11,54.5,89,35,4,5,80.0,2,6,33.3,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
318,Théo Pellenard,fr FRA,DF,Auxerre,30-210,1994,0.5,15,20,75.0,239,37,8,9,88.9,6,8,75.0,1,2,50.0,0,0.0,0.1,0.0,0,1,1,1,1,Matches
319,Faris Pemi Moumbagna,cm CMR,FW,Marseille,24-091,2000,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
320,Mathias Pereira Lage,pt POR,"MF,FW",Brest,27-305,1996,2.5,52,74,70.3,885,387,27,39,69.2,20,24,83.3,5,7,71.4,1,0.3,0.3,+0.7,5,5,3,2,7,Matches
321,Lucas Perri,br BRA,GK,Lyon,26-295,1997,6.0,127,182,69.8,3306,2285,20,20,100.0,74,76,97.4,33,84,39.3,0,0.0,0.0,0.0,0,4,0,0,0,Matches
322,Gaëtan Perrin,fr FRA,"MF,FW",Auxerre,28-115,1996,3.7,124,158,78.5,1943,622,67,75,89.3,38,45,84.4,11,25,44.0,1,1.7,0.8,-0.7,11,14,4,3,18,Matches
323,Léo Pétrot,fr FRA,DF,Saint-Étienne,27-168,1997,1.7,42,60,70.0,695,201,23,28,82.1,16,23,69.6,3,6,50.0,0,0.0,0.0,0.0,0,1,0,0,2,Matches
324,Đorđe Petrović,rs SRB,GK,Strasbourg,24-358,1999,3.0,108,145,74.5,2570,1782,32,32,100.0,49,51,96.1,27,62,43.5,0,0.0,0.0,0.0,0,3,0,0,0,Matches
325,Adrien Rabiot,fr FRA,MF,Marseille,29-180,1995,0.3,27,28,96.4,367,99,13,14,92.9,12,12,100.0,0,0,,0,0.2,0.1,-0.2,2,7,1,0,5,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
326,Gonçalo Ramos,pt POR,FW,Paris S-G,23-102,2001,0.2,1,2,50.0,20,13,0,1,0.0,1,1,100.0,0,0,,1,0.1,0.0,+0.9,1,0,1,0,1,Matches
327,Lilian Raolisoa,fr FRA,DF,Angers,24-106,2000,0.9,38,48,79.2,727,385,13,14,92.9,20,23,87.0,4,9,44.4,0,0.0,0.1,0.0,1,4,1,0,9,Matches
328,Rayan Raveloson,mg MAD,"MF,DF",Auxerre,27-258,1997,4.3,166,185,89.7,2985,776,73,78,93.6,68,71,95.8,23,28,82.1,0,0.1,0.1,-0.1,1,13,3,0,26,Matches
329,Guillaume Restes,fr FRA,GK,Toulouse,19-203,2005,6.0,145,182,79.7,3533,2450,38,38,100.0,72,73,98.6,34,70,48.6,0,0.0,0.0,0.0,0,3,0,0,0,Matches
330,Alexsandro Ribeiro,br BRA,DF,Lille,25-052,1999,5.0,356,395,90.1,6839,2414,105,112,93.8,225,239,94.1,21,36,58.3,0,0.1,0.1,-0.1,1,37,2,0,37,Matches
331,Valentin Rongier,fr FRA,"DF,MF",Marseille,29-298,1994,1.8,86,98,87.8,1191,388,52,55,94.5,28,32,87.5,1,4,25.0,0,0.0,0.0,0.0,0,8,0,0,5,Matches
332,Pablo Rosario,nl NED,"MF,DF",Nice,27-267,1997,4.9,204,230,88.7,3295,1206,96,105,91.4,99,106,93.4,6,11,54.5,0,0.1,0.2,-0.1,3,14,2,0,12,Matches
333,Jon Rowe,eng ENG,FW,Marseille,21-153,2003,1.2,23,27,85.2,304,79,12,13,92.3,9,10,90.0,0,1,0.0,0,0.2,0.1,-0.2,2,1,2,0,3,Matches
334,Fabián Ruiz Peña,es ESP,MF,Paris S-G,28-180,1996,2.5,170,187,90.9,2618,491,89,94,94.7,66,70,94.3,11,14,78.6,0,0.3,0.6,-0.3,4,14,3,0,23,Matches
335,Gerónimo Rulli,ar ARG,GK,Marseille,32-133,1992,6.0,191,246,77.6,4353,2915,56,56,100.0,95,96,99.0,39,93,41.9,0,0.0,0.0,0.0,0,2,0,0,0,Matches
336,Emmanuel Sabbi,us USA,"MF,FW",Le Havre,26-281,1997,1.4,15,23,65.2,200,39,9,12,75.0,5,7,71.4,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,2,Matches
337,Falaye Sacko,ml MLI,DF,Montpellier,29-152,1995,5.5,207,249,83.1,3404,1406,100,107,93.5,93,108,86.1,11,22,50.0,1,0.1,0.1,+0.9,3,16,2,1,21,Matches
338,Matvei Safonov,ru RUS,GK,Paris S-G,25-218,1999,2.0,52,66,78.8,1241,797,8,8,100.0,32,32,100.0,11,24,45.8,0,0.0,0.0,0.0,0,0,0,0,0,Matches
339,Modibo Sagnan,ml MLI,DF,Montpellier,25-169,1999,6.0,216,243,88.9,4585,1708,54,57,94.7,122,126,96.8,34,49,69.4,0,0.1,0.0,-0.1,2,16,2,0,11,Matches
340,Osame Sahraoui,no NOR,"MF,FW",Lille,23-111,2001,3.9,171,195,87.7,2348,500,108,120,90.0,56,63,88.9,2,4,50.0,2,1.6,1.8,+0.4,11,14,10,0,20,Matches
341,Wesley Saïd,fr FRA,"FW,MF",Lens,29-164,1995,3.1,49,66,74.2,595,132,34,39,87.2,13,18,72.2,1,5,20.0,0,0.2,0.2,-0.2,3,2,3,0,7,Matches
342,Ibrahim Salah,ma MAR,FW,Brest,23-031,2001,1.0,18,24,75.0,197,52,13,13,100.0,4,8,50.0,0,1,0.0,0,0.2,0.1,-0.2,1,0,0,0,1,Matches
343,Amine Salama,fr FRA,"FW,MF",Reims,24-074,2000,0.9,18,20,90.0,346,66,9,9,100.0,6,7,85.7,3,3,100.0,0,0.1,0.1,-0.1,1,1,1,0,3,Matches
344,Mohammed Salisu,gh GHA,DF,Monaco,25-166,1999,4.0,251,298,84.2,4340,2020,102,115,88.7,136,148,91.9,13,31,41.9,0,0.0,0.1,0.0,2,21,2,0,28,Matches
345,Yoann Salmier,gf GUF,DF,Le Havre,31-314,1992,2.9,103,119,86.6,2029,792,28,31,90.3,64,66,97.0,11,20,55.0,0,0.0,0.0,0.0,0,5,0,0,3,Matches
346,Mama Samba Baldé,gw GNB,FW,Lyon,28-329,1995,0.4,4,6,66.7,37,22,3,5,60.0,0,0,,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
347,Mama Samba Baldé,gw GNB,FW,Brest,28-329,1995,1.3,16,24,66.7,192,29,9,13,69.2,5,6,83.3,0,1,0.0,0,0.1,0.0,-0.1,3,1,0,0,2,Matches
348,Brice Samba,fr FRA,GK,Lens,30-158,1994,6.0,154,202,76.2,4520,3201,19,19,100.0,79,80,98.8,56,102,54.9,0,0.0,0.0,0.0,0,8,1,0,1,Matches
349,Arouna Sangante,sn SEN,DF,Le Havre,22-171,2002,4.8,200,233,85.8,3691,1316,67,74,90.5,119,128,93.0,10,25,40.0,0,0.0,0.0,0.0,1,16,0,0,18,Matches
350,Nhoa Sangui,fr FRA,DF,Reims,18-216,2006,3.8,141,173,81.5,2201,569,74,79,93.7,57,67,85.1,6,14,42.9,1,0.2,0.2,+0.8,2,8,2,1,11,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
351,Baptiste Santamaria,fr FRA,MF,Rennes,29-205,1995,3.0,129,160,80.6,2397,917,51,63,81.0,57,64,89.1,17,24,70.8,1,0.2,0.1,+0.8,3,17,2,0,17,Matches
352,Andrey Santos,br BRA,MF,Strasbourg,20-150,2004,4.8,194,232,83.6,3322,1135,90,108,83.3,87,100,87.0,15,17,88.2,0,0.7,0.4,-0.7,6,20,4,0,24,Matches
353,Tiago Santos,pt POR,DF,Lille,22-069,2002,4.0,152,196,77.6,2408,519,86,94,91.5,59,74,79.7,6,18,33.3,0,0.6,0.7,-0.6,5,12,7,3,16,Matches
354,Mamadou Sarr,fr FRA,DF,Strasbourg,19-032,2005,1.8,56,62,90.3,987,260,25,26,96.2,27,32,84.4,4,4,100.0,0,0.0,0.0,0.0,2,6,0,0,2,Matches
355,Martin Satriano,uy URU,"FW,DF",Lens,23-223,2001,0.5,10,18,55.6,103,26,8,11,72.7,1,3,33.3,0,1,0.0,0,0.1,0.1,-0.1,2,0,0,0,1,Matches
356,Téji Savanier,fr FRA,MF,Montpellier,32-283,1991,5.9,245,350,70.0,5236,1643,92,108,85.2,86,118,72.9,58,100,58.0,2,2.3,1.4,-0.3,14,34,4,1,49,Matches
357,Niklas Schmidt,de GER,MF,Toulouse,26-213,1998,1.6,97,126,77.0,1853,506,36,44,81.8,42,48,87.5,17,29,58.6,0,0.3,0.2,-0.3,4,16,1,0,14,Matches
358,Jérémy Sebas,mq MTQ,"FW,MF",Strasbourg,21-169,2003,0.2,3,4,75.0,37,20,2,3,66.7,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,1,0,2,Matches
