Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
190,Hamed Junior Traorè,ci CIV,MF,Auxerre,24-227,2000,4,4,322,3.6,2,0,2,2,0,0,0,0,1.3,1.3,0.2,1.6,9,23,21,0.56,0.00,0.56,0.56,0.56,0.37,0.06,0.44,0.37,0.44,Matches
191,Yaya Kader Fofana,ml MLI,"MF,FW",Reims,20-110,2004,6,5,367,4.1,1,1,2,1,0,0,2,0,0.3,0.3,1.6,1.8,10,9,16,0.25,0.25,0.49,0.25,0.49,0.07,0.38,0.45,0.07,0.45,Matches
192,Tino Kadewere,zw ZIM,"MF,FW",Nantes,28-269,1996,5,4,315,3.5,0,2,2,0,0,0,1,0,0.6,0.6,0.5,1.0,2,7,15,0.00,0.57,0.57,0.00,0.57,0.16,0.13,0.30,0.16,0.30,Matches
193,Arnaud Kalimuendo,fr FRA,FW,Rennes,22-254,2002,5,4,321,3.6,3,0,3,1,2,2,0,0,2.4,0.8,0.2,1.0,6,8,28,0.84,0.00,0.84,0.28,0.28,0.67,0.06,0.73,0.22,0.28,Matches
194,Waren Kamanzi,no NOR,"DF,MF",Toulouse,23-324,2000,5,4,383,4.3,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,9,14,24,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
195,Glen Kamara,fi FIN,MF,Rennes,28-338,1995,5,3,286,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,13,14,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
196,Nordine Kandil,fr FRA,MF,Strasbourg,22-335,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
197,Lee Kang-in,kr KOR,"MF,FW",Paris S-G,23-224,2001,6,4,378,4.2,3,0,3,3,0,0,0,0,1.1,1.1,1.1,2.2,6,30,30,0.71,0.00,0.71,0.71,0.71,0.26,0.27,0.53,0.26,0.53,Matches
198,Yassine Kechta,ma MAR,"FW,MF",Le Havre,22-218,2002,6,6,467,5.2,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.5,8,18,26,0.00,0.00,0.00,0.00,0.00,0.06,0.04,0.09,0.06,0.09,Matches
199,Thilo Kehrer,de GER,DF,Monaco,28-009,1996,4,4,360,4.0,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.2,0,19,1,0.25,0.00,0.25,0.25,0.25,0.03,0.01,0.05,0.03,0.05,Matches
200,Reda Khadra,de GER,"MF,FW",Reims,23-088,2001,4,0,78,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,4,7,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
201,Wahbi Khazri,tn TUN,FW,Montpellier,33-235,1991,5,1,120,1.3,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,6,3,4,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14,Matches
202,Abdukodir Khusanov,uz UZB,DF,Lens,20-214,2004,6,4,377,4.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,11,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
203,Joshua King,no NOR,"MF,FW",Toulouse,32-259,1992,4,1,125,1.4,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.5,4,2,13,0.00,0.00,0.00,0.00,0.00,0.24,0.11,0.34,0.24,0.34,Matches
204,Cédric Kipré,ci CIV,DF,Reims,27-296,1996,5,3,283,3.1,0,1,1,0,0,0,0,0,0.0,0.0,0.3,0.3,1,7,0,0.00,0.32,0.32,0.00,0.32,0.00,0.10,0.10,0.00,0.10,Matches
205,Philipp Köhn,ch SUI,GK,Monaco,26-181,1998,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
206,Randal Kolo Muani,fr FRA,FW,Paris S-G,25-300,1998,6,1,249,2.8,2,0,2,1,1,1,0,0,2.9,2.1,0.3,2.4,4,2,23,0.72,0.00,0.72,0.36,0.36,1.05,0.10,1.15,0.77,0.86,Matches
207,Geoffrey Kondogbia,cf CTA,"MF,DF",Marseille,31-228,1993,5,5,445,4.9,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.3,0,10,2,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,Matches
208,Abdoul Koné,fr FRA,DF,Reims,19-161,2005,1,1,60,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
209,Amadou Koné,ml MLI,MF,Reims,19-139,2005,1,1,14,0.2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
210,Ismaël Koné,ca CAN,MF,Marseille,22-116,2002,3,2,146,1.6,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,1,3,1,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.24,0.12,0.24,Matches
211,Boubakar Kouyaté,ml MLI,DF,Montpellier,27-168,1997,2,1,111,1.2,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,1,0,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,Matches
212,Sael Kumbedi,fr FRA,DF,Lyon,19-188,2005,1,1,88,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,5,3,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches
213,Daler Kuzyaev,ru RUS,MF,Le Havre,31-259,1993,5,3,292,3.2,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.2,3,19,5,0.31,0.00,0.31,0.31,0.31,0.06,0.01,0.07,0.06,0.07,Matches
214,Rémy Labeau Lascary,gp GLP,FW,Lens,21-211,2003,6,2,246,2.7,0,0,0,0,0,0,3,0,1.5,1.5,0.4,1.9,6,2,22,0.00,0.00,0.00,0.00,0.00,0.55,0.15,0.71,0.55,0.71,Matches
215,Gaëtan Laborde,fr FRA,FW,Nice,30-150,1994,1,1,78,0.9,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,4,2,12,0.00,1.15,1.15,0.00,1.15,0.04,0.09,0.13,0.04,0.13,Matches
216,Alexandre Lacazette,fr FRA,FW,Lyon,33-125,1991,5,4,359,4.0,0,1,1,0,0,1,1,0,2.1,1.2,1.0,2.2,3,16,28,0.00,0.25,0.25,0.00,0.25,0.52,0.25,0.77,0.31,0.55,Matches
217,Alban Lafont,fr FRA,GK,Nantes,25-251,1999,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
218,Kenny Lala,mg MAD,DF,Brest,32-363,1991,5,5,450,5.0,1,0,1,0,1,1,1,0,1.2,0.4,0.3,0.7,7,17,10,0.20,0.00,0.20,0.00,0.00,0.24,0.05,0.29,0.08,0.13,Matches
219,Mohamed Lamine Bayo,gn GUI,FW,Lille,26-118,1998,5,3,185,2.1,1,0,1,1,0,0,0,0,1.7,1.7,0.2,1.9,2,2,12,0.49,0.00,0.49,0.49,0.49,0.84,0.10,0.94,0.84,0.94,Matches
220,Gautier Larsonneur,fr FRA,GK,Saint-Étienne,27-220,1997,6,6,540,6.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
221,Julien Le Cardinal,fr FRA,DF,Brest,27-058,1997,5,5,433,4.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.3,1,10,0,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,Matches
222,Jérémy Le Douaron,fr FRA,FW,Brest,26-162,1998,2,1,102,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,1,7,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14,Matches
223,Benjamin Lecomte,fr FRA,GK,Montpellier,33-157,1991,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
224,Jordan Lefort,fr FRA,DF,Angers,31-052,1993,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,1,26,4,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07,Matches
225,Félix Lemaréchal,fr FRA,"MF,FW",Strasbourg,21-054,2003,2,1,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
226,Donovan Léon,gf GUF,GK,Auxerre,31-332,1992,6,6,540,6.0,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.17,0.17,0.00,0.17,0.00,0.01,0.01,0.00,0.01,Matches
227,Esteban Lepaul,fr FRA,FW,Angers,24-165,2000,3,1,118,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,5,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
228,Johann Lepenant,fr FRA,MF,Nantes,21-344,2002,6,5,444,4.9,2,1,3,2,0,0,0,0,0.3,0.3,0.7,1.0,9,19,17,0.41,0.20,0.61,0.41,0.61,0.06,0.13,0.19,0.06,0.19,Matches
229,Louis Leroux,fr FRA,FW,Nantes,18-251,2006,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
230,Pol Lirola,es ESP,"DF,FW",Marseille,27-048,1997,3,1,133,1.5,1,1,2,1,0,0,0,0,0.4,0.4,0.1,0.5,1,0,6,0.68,0.68,1.35,0.68,1.35,0.25,0.06,0.31,0.25,0.31,Matches
231,Gautier Lloris,fr FRA,DF,Le Havre,29-074,1995,6,6,540,6.0,1,0,1,1,0,0,1,0,0.0,0.0,0.5,0.5,3,23,3,0.17,0.00,0.17,0.17,0.17,0.01,0.08,0.09,0.01,0.09,Matches
232,Jordan Lotomba,ch SUI,"MF,DF",Nice,26-001,1998,2,0,35,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
233,Tom Louchet,fr FRA,MF,Nice,21-149,2003,3,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
234,Othmane Maamma,fr FRA,FW,Montpellier,18-360,2005,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
235,Deiver Machado,co COL,DF,Lens,31-028,1993,5,2,230,2.6,0,0,0,0,0,0,0,1,0.0,0.0,0.3,0.3,6,5,17,0.00,0.00,0.00,0.00,0.00,0.02,0.11,0.13,0.02,0.13,Matches
236,Yvann Macon,fr FRA,DF,Saint-Étienne,25-365,1998,2,2,148,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,5,9,13,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches
237,Eros Maddy,nl NED,DF,Auxerre,23-238,2001,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
238,Soungoutou Magassa,fr FRA,MF,Monaco,20-358,2003,5,2,163,1.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,10,0,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
239,Hugo Magnetti,fr FRA,MF,Brest,26-123,1998,5,4,390,4.3,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,1,10,5,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches
240,Frank Magri,cm CMR,FW,Toulouse,25-026,1999,5,4,251,2.8,0,0,0,0,0,0,0,1,0.3,0.3,0.1,0.5,3,4,12,0.00,0.00,0.00,0.00,0.00,0.12,0.05,0.17,0.12,0.17,Matches
241,Ainsley Maitland-Niles,eng ENG,"DF,MF",Lyon,27-032,1997,6,4,368,4.1,1,0,1,1,0,0,0,0,0.5,0.5,1.3,1.8,3,21,14,0.24,0.00,0.24,0.24,0.24,0.11,0.32,0.43,0.11,0.43,Matches
242,Hianga Mananga Mbock,fr FRA,MF,Brest,24-277,1999,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
243,Steve Mandanda,fr FRA,GK,Rennes,39-186,1985,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
244,Aïssa Mandi,dz ALG,DF,Lille,32-344,1991,4,4,316,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,20,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
245,Orel Mangala,be BEL,MF,Lyon,26-196,1998,1,1,67,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,7,3,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.10,0.07,0.10,Matches
246,Sekou Mara,fr FRA,FW,Strasbourg,22-062,2002,5,0,75,0.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,1,4,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13,Matches
247,Marquinhos,br BRA,DF,Paris S-G,30-139,1994,5,4,358,4.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,8,30,0,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
248,Jonas Martin,fr FRA,"MF,FW",Brest,34-174,1990,6,3,252,2.8,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,4,9,2,0.00,0.00,0.00,0.00,0.00,0.04,0.11,0.15,0.04,0.15,Matches
249,Clinton Mata,ao ANG,DF,Lyon,31-328,1992,6,6,540,6.0,0,2,2,0,0,0,2,0,0.1,0.1,0.4,0.5,7,23,9,0.00,0.33,0.33,0.00,0.33,0.02,0.07,0.09,0.02,0.09,Matches
250,Eliot Matazo,be BEL,MF,Monaco,22-228,2002,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
251,Nemanja Matić,rs SRB,MF,Lyon,36-060,1988,5,4,358,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,8,27,1,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches
252,Azor Matusiwa,nl NED,MF,Rennes,26-155,1998,6,6,525,5.8,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,2,32,2,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.10,0.04,0.10,Matches
253,Neal Maupay,fr FRA,FW,Marseille,28-047,1996,4,1,126,1.4,1,0,1,1,0,0,1,0,0.3,0.3,0.1,0.5,2,2,9,0.71,0.00,0.71,0.71,0.71,0.25,0.10,0.35,0.25,0.35,Matches
254,Christian Mawissa,fr FRA,DF,Monaco,19-165,2005,1,1,81,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
255,Senny Mayulu,fr FRA,"MF,DF",Paris S-G,18-136,2006,4,0,48,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,2,2,5,0.00,0.00,0.00,0.00,0.00,0.23,0.26,0.49,0.23,0.49,Matches
256,Ethan Mbappé,fr FRA,"MF,FW",Lille,17-276,2006,3,1,77,0.9,0,0,0,0,0,0,1,0,0.7,0.7,0.0,0.7,1,4,9,0.00,0.00,0.00,0.00,0.00,0.86,0.00,0.86,0.86,0.86,Matches
257,Ibrahim Mbaye,fr FRA,"FW,MF",Paris S-G,16-250,2008,4,1,78,0.9,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,2,2,12,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.30,0.30,0.30,Matches
258,Mark McKenzie,us USA,DF,Toulouse,25-218,1999,4,4,334,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
259,Facundo Medina,ar ARG,"DF,MF",Lens,25-125,1999,6,6,540,6.0,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.4,12,36,3,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches
260,Henrik Meister,dk DEN,FW,Rennes,20-318,2003,4,0,63,0.7,1,0,1,1,0,0,0,0,0.1,0.1,0.3,0.3,2,1,4,1.43,0.00,1.43,1.43,1.43,0.09,0.37,0.45,0.09,0.45,Matches
261,Bamo Meïté,ci CIV,"DF,MF",Marseille,22-302,2001,3,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
262,Farid El Melali,dz ALG,FW,Angers,27-148,1997,5,3,304,3.4,0,1,1,0,0,0,1,0,0.5,0.5,0.3,0.8,7,6,18,0.00,0.30,0.30,0.00,0.30,0.14,0.09,0.24,0.14,0.24,Matches
263,Nuno Mendes,pt POR,DF,Paris S-G,22-103,2002,3,2,160,1.8,0,1,1,0,0,0,1,0,0.1,0.1,0.7,0.8,9,15,10,0.00,0.56,0.56,0.00,0.56,0.06,0.40,0.46,0.06,0.46,Matches
264,Antoine Mendy,fr FRA,"DF,MF",Nice,20-126,2004,4,3,251,2.8,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,2,6,2,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14,Matches
265,Nampalys Mendy,sn SEN,MF,Lens,32-099,1992,2,1,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
266,Gideon Mensah,gh GHA,DF,Auxerre,26-074,1998,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
267,Quentin Merlin,fr FRA,"DF,MF",Marseille,22-137,2002,3,3,270,3.0,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,3,14,25,0.00,0.33,0.33,0.00,0.33,0.03,0.11,0.14,0.03,0.14,Matches
268,Thomas Meunier,be BEL,DF,Lille,33-018,1991,6,3,286,3.2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.5,10,24,20,0.31,0.00,0.31,0.31,0.31,0.17,0.00,0.17,0.17,0.17,Matches
269,Georges Mikautadze,ge GEO,FW,Lyon,23-335,2000,6,3,339,3.8,0,0,0,0,0,1,0,0,2.5,1.6,0.1,1.7,8,18,37,0.00,0.00,0.00,0.00,0.00,0.66,0.02,0.67,0.42,0.44,Matches
270,Takumi Minamino,jp JPN,MF,Monaco,29-258,1995,5,4,352,3.9,1,1,2,1,0,0,0,0,1.1,1.1,2.2,3.3,5,14,21,0.26,0.26,0.51,0.26,0.51,0.28,0.55,0.83,0.28,0.83,Matches
271,Lucas Mincarelli,fr FRA,DF,Montpellier,20-269,2004,2,2,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,9,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
272,Mostafa Mohamed,eg EGY,FW,Nantes,26-307,1997,5,0,88,1.0,1,0,1,1,0,0,1,0,0.5,0.5,0.0,0.5,1,2,4,1.02,0.00,1.02,1.02,1.02,0.49,0.00,0.49,0.49,0.49,Matches
273,Florent Mollet,fr FRA,MF,Nantes,32-316,1991,1,0,3,0.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,2.67,0.44,3.12,2.67,3.12,Matches
274,Diego Moreira,pt POR,"DF,FW",Strasbourg,20-055,2004,6,4,376,4.2,1,1,2,1,0,0,1,0,0.3,0.3,1.2,1.5,15,13,27,0.24,0.24,0.48,0.24,0.48,0.08,0.28,0.36,0.08,0.36,Matches
275,Aimen Moueffek,fr FRA,MF,Saint-Étienne,23-174,2001,4,3,231,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,10,3,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
276,Youssoufa Moukoko,de GER,"FW,MF",Nice,19-315,2004,3,1,97,1.1,2,1,3,2,0,0,0,0,2.2,2.2,0.5,2.7,0,1,5,1.86,0.93,2.78,1.86,2.78,2.00,0.48,2.48,2.00,2.48,Matches
277,Louis Mouton,fr FRA,MF,Saint-Étienne,22-119,2002,2,0,39,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,3,1,0.00,0.00,0.00,0.00,0.00,0.05,0.27,0.31,0.05,0.31,Matches
278,Ngal'Ayel Mukau,,MF,Lille,19-305,2004,3,1,130,1.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,3,15,3,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
279,Marshall Munetsi,zw ZIM,MF,Reims,28-100,1996,6,6,540,6.0,2,0,2,2,0,0,2,0,1.9,1.9,0.2,2.0,5,10,17,0.33,0.00,0.33,0.33,0.33,0.31,0.03,0.34,0.31,0.34,Matches
280,Junior Mwanga,fr FRA,MF,Strasbourg,21-142,2003,5,1,150,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,2,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
281,Mickael Nade,fr FRA,DF,Saint-Étienne,25-210,1999,2,1,146,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
282,Mahamadou Nagida,cm CMR,"DF,MF",Rennes,19-094,2005,2,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,1,1,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13,Matches
283,Keito Nakamura,jp JPN,FW,Reims,24-064,2000,6,5,401,4.5,3,0,3,3,0,0,1,0,1.2,1.2,0.3,1.5,14,13,28,0.67,0.00,0.67,0.67,0.67,0.27,0.06,0.34,0.27,0.34,Matches
284,Sebastian Nanasi,se SWE,"MF,FW",Strasbourg,22-137,2002,5,4,328,3.6,3,1,4,3,0,0,0,0,2.8,2.8,1.2,4.1,12,19,20,0.82,0.27,1.10,0.82,1.10,0.78,0.34,1.12,0.78,1.12,Matches
285,Youssouf Ndayishimiye,bi BDI,DF,Nice,25-339,1998,5,4,361,4.0,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,6,16,3,0.25,0.00,0.25,0.25,0.25,0.05,0.01,0.06,0.05,0.06,Matches
286,Rassoul Ndiaye,sn SEN,MF,Le Havre,22-294,2001,5,3,239,2.7,1,0,1,1,0,0,1,0,0.9,0.9,0.1,1.0,0,6,5,0.38,0.00,0.38,0.38,0.38,0.34,0.03,0.38,0.34,0.38,Matches
287,Tanguy Ndombele,fr FRA,MF,Nice,27-277,1996,5,5,427,4.7,1,1,2,1,0,0,0,0,0.4,0.4,1.3,1.6,7,21,12,0.21,0.21,0.42,0.21,0.42,0.08,0.26,0.34,0.08,0.34,Matches
288,Loïc Nego,hu HUN,DF,Le Havre,33-259,1991,6,5,433,4.8,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,13,12,30,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.09,0.04,0.09,Matches
289,João Neves,pt POR,MF,Paris S-G,20-003,2004,6,5,435,4.8,0,5,5,0,0,0,0,0,0.5,0.5,1.8,2.3,10,42,23,0.00,1.03,1.03,0.00,1.03,0.10,0.38,0.48,0.10,0.48,Matches
290,Mikayil Ngor Faye,sn SEN,DF,Rennes,20-078,2004,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08,Matches
291,Steve Ngoura,fr FRA,FW,Le Havre,19-221,2005,3,0,60,0.7,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,0,1,4,0.00,0.00,0.00,0.00,0.00,0.45,0.34,0.79,0.45,0.79,Matches
