stat_id,player_id,ninety_s,crd_y,crd_r,two_crd_y,fls,fld,off,crs,interceptions,tklw,pkwon,pkcon,og,recov,won,lost,won_percent
,,0.8,1,0,0,2,2,0,4,0,0,0,0,0,1,0,2,0.0
,,6.0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0.0
,,3.9,0,0,0,2,5,0,12,3,8,0,0,0,14,4,2,66.7
,,0.3,0,0,0,1,1,0,6,0,1,0,0,0,1,0,0,0.0
,,3.0,0,0,0,1,7,3,21,7,2,0,0,0,11,1,2,33.3
,,2.1,0,0,0,1,1,4,12,1,2,0,0,0,10,3,1,75.0
,,0.3,0,0,0,1,0,0,2,0,2,0,0,0,2,1,1,50.0
,,0.2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0
,,3.8,1,0,0,5,2,0,3,4,4,0,0,0,17,1,3,25.0
,,1.3,0,0,0,2,2,1,6,1,1,0,0,0,10,0,2,0.0
