stat_id,player_id,ninety_s,cmp_total,att_total,cmp_percent_total,tot_dist_total,prg_dist_total,cmp_short,att_short,cmp_percent_short,cmp_medium,att_medium,cmp_percent_medium,cmp_long,att_long,cmp_percent_long,ast,xa,xag,a_xag,kp,one_third_ppa,crspa,prgp
,,1.3,41,56,73.2,737.0,277.0,21,24,87.5,13,16,81.3,6,12,50.0,0,0.0,0.0,0.0,0,4,0,5
,,3.0,138,160,86.3,2946.0,879.0,23,26,88.5,100,102,98.0,15,29,51.7,0,0.0,0.0,0.0,0,7,0,6
,,3.7,278,297,93.6,4820.0,1542.0,131,137,95.6,123,131,93.9,19,22,86.4,0,0.3,0.1,-0.1,2,53,0,49
,,2.7,89,118,75.4,1571.0,456.0,37,40,92.5,41,49,83.7,7,20,35.0,2,1.2,0.8,1.2,8,2,4,4
,,0.5,20,26,76.9,328.0,95.0,10,12,83.3,8,10,80.0,1,2,50.0,0,0.0,0.0,0.0,1,2,0,4
,,4.0,89,131,67.9,1707.0,831.0,37,48,77.1,42,54,77.8,9,20,45.0,0,0.1,0.1,-0.1,2,12,1,13
,,5.0,171,188,91.0,4332.0,2953.0,16,16,100.0,113,115,98.3,42,57,73.7,0,0.0,0.0,0.0,0,1,0,0
,,0.3,11,18,61.1,192.0,64.0,4,4,100.0,3,6,50.0,2,5,40.0,0,0.0,0.0,0.0,0,1,0,1
,,0.1,3,3,100.0,42.0,19.0,2,2,100.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
,,0.1,1,2,50.0,16.0,17.0,0,0,0.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,1
,,2.3,47,62,75.8,600.0,175.0,29,34,85.3,10,15,66.7,3,6,50.0,1,0.2,0.2,0.8,2,7,0,6
,,4.9,176,234,75.2,3029.0,788.0,70,95,73.7,85,100,85.0,14,26,53.8,0,0.1,0.3,-0.3,1,20,0,15
,,3.5,156,196,79.6,2747.0,921.0,71,78,91.0,68,87,78.2,16,26,61.5,1,0.2,0.2,0.8,2,8,1,11
,,1.3,40,50,80.0,480.0,105.0,25,28,89.3,8,10,80.0,2,4,50.0,0,0.0,0.8,-0.8,1,1,0,5
,,2.9,96,131,73.3,1545.0,421.0,55,67,82.1,32,39,82.1,7,16,43.8,1,0.4,0.3,0.7,2,7,2,10
,,3.4,114,137,83.2,1952.0,468.0,54,61,88.5,44,49,89.8,12,20,60.0,0,0.1,0.0,0.0,0,11,0,13
,,3.9,43,60,71.7,471.0,94.0,28,38,73.7,8,10,80.0,0,2,0.0,0,0.2,0.1,-0.1,4,2,0,3
,,4.7,142,175,81.1,2274.0,822.0,69,82,84.1,62,71,87.3,9,16,56.3,0,0.2,0.1,-0.1,2,13,1,20
,,0.1,6,7,85.7,73.0,15.0,4,4,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0.0,1,1,0,1
,,5.0,186,214,86.9,3866.0,1624.0,56,64,87.5,97,104,93.3,31,43,72.1,0,0.0,0.0,0.0,0,11,0,14
,,5.0,293,327,89.6,5164.0,1374.0,123,134,91.8,140,147,95.2,23,29,79.3,1,0.8,1.1,-0.1,10,37,0,39
,,4.9,260,335,77.6,5115.0,1497.0,108,120,90.0,115,135,85.2,36,69,52.2,0,0.5,0.5,-0.5,8,48,0,33
,,3.8,133,174,76.4,1923.0,380.0,77,87,88.5,52,68,76.5,2,8,25.0,0,0.3,0.2,-0.2,1,5,2,9
,,1.0,55,66,83.3,790.0,226.0,31,34,91.2,21,27,77.8,2,2,100.0,0,0.4,0.4,-0.4,2,4,0,7
,,4.1,41,56,73.2,572.0,104.0,28,30,93.3,10,16,62.5,3,3,100.0,0,0.0,0.4,-0.4,1,6,0,5
,,2.2,68,91,74.7,1137.0,319.0,32,39,82.1,31,40,77.5,4,8,50.0,0,0.1,0.0,0.0,1,8,0,15
,,4.9,112,172,65.1,1820.0,746.0,67,77,87.0,29,54,53.7,13,29,44.8,0,1.0,0.7,-0.7,13,3,5,8
,,0.3,11,18,61.1,208.0,48.0,4,6,66.7,6,8,75.0,1,1,100.0,0,0.1,0.1,-0.1,1,0,0,2
,,1.1,32,40,80.0,465.0,164.0,20,22,90.9,7,9,77.8,4,7,57.1,0,0.0,0.0,0.0,0,1,0,1
,,1.0,10,12,83.3,159.0,27.0,8,8,100.0,0,2,0.0,2,2,100.0,0,0.0,0.0,0.0,0,1,0,1
,,4.0,95,117,81.2,1704.0,1111.0,30,30,100.0,44,44,100.0,10,32,31.3,0,0.0,0.0,0.0,0,0,0,0
,,1.2,50,60,83.3,888.0,232.0,21,22,95.5,26,31,83.9,2,4,50.0,0,0.0,0.0,0.0,2,0,0,3
,,4.1,225,259,86.9,4404.0,1482.0,64,71,90.1,137,146,93.8,23,39,59.0,0,0.0,0.0,0.0,0,28,0,23
,,4.6,75,132,56.8,1071.0,241.0,46,67,68.7,24,40,60.0,3,9,33.3,3,0.3,1.7,1.3,6,7,3,10
,,3.4,62,95,65.3,972.0,187.0,32,46,69.6,22,26,84.6,5,11,45.5,0,0.4,0.3,-0.3,4,6,1,8
,,1.5,99,107,92.5,1882.0,631.0,28,29,96.6,66,69,95.7,4,6,66.7,0,0.0,0.0,0.0,0,2,0,3
,,4.9,172,221,77.8,2410.0,746.0,105,123,85.4,59,74,79.7,5,9,55.6,4,1.3,2.8,1.2,12,14,2,30
,,1.9,14,22,63.6,186.0,53.0,9,12,75.0,5,6,83.3,0,1,0.0,0,0.1,0.5,-0.5,1,2,1,3
,,3.7,53,88,60.2,1012.0,190.0,18,31,58.1,24,32,75.0,10,21,47.6,1,0.6,0.3,0.7,4,1,3,7
,,3.4,166,193,86.0,3327.0,1158.0,43,48,89.6,106,113,93.8,16,28,57.1,0,0.3,0.3,-0.3,1,16,0,15
,,5.5,272,315,86.3,4471.0,1396.0,135,149,90.6,116,134,86.6,18,25,72.0,0,0.2,0.2,-0.2,2,37,0,39
