stat_id,player_id,mp,min,ninety_s,starts,gls,gls_per_90,ast,ast_per_90,g_a,g_a_per_90,g_pk,g_pk_per_90,pk,pkatt,crd_y,crd_r,xg,xg_per_90,npxg,npxg_per_90,xag,xag_per_90,npxg_xag,npxg_xag_per_90
,,4,331,3.7,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.04,0.1,0.04,0.1,0.03,0.2,0.07
,,4,176,2.0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.06,0.1,0.06,0.2,0.08,0.3,0.14
,,3,225,2.5,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,95,1.1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
,,2,152,1.7,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01
,,4,89,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05
,,5,370,4.1,5,3,0.73,0,0.0,3,0.73,2,0.49,1,1,1,0,1.7,0.42,1.0,0.23,0.1,0.02,1.0,0.25
,,6,328,3.6,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.5,0.13,0.5,0.13,0.2,0.05,0.7,0.18
,,5,246,2.7,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.5,0.17,0.5,0.17
,,3,241,2.7,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.2,0.07,0.2,0.07
,,5,263,2.9,3,1,0.34,0,0.0,1,0.34,1,0.34,0,0,3,1,0.6,0.21,0.6,0.21,0.2,0.05,0.8,0.26
,,4,298,3.3,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.1,0.03,0.1,0.03
,,4,44,0.5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,265,2.9,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,1,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01
,,5,450,5.0,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
,,1,61,0.7,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,28,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.15,0.0,0.15,0.0,0.11,0.1,0.26
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,22,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,5,389,4.3,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.02,0.1,0.02,0.0,0.0,0.1,0.02
,,5,450,5.0,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,307,3.4,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.06,0.2,0.06,0.0,0.0,0.2,0.06
,,4,192,2.1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.02
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,5,450,5.0,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,83,0.9,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1
,,5,298,3.3,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.6,0.18,0.6,0.18,0.1,0.03,0.7,0.21
,,5,286,3.2,3,1,0.31,0,0.0,1,0.31,1,0.31,0,0,0,0,0.2,0.07,0.2,0.07,0.0,0.01,0.2,0.08
,,3,84,0.9,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.09,0.1,0.09,0.0,0.0,0.1,0.09
,,5,287,3.2,3,0,0.0,1,0.31,1,0.31,0,0.0,0,0,1,0,0.5,0.14,0.5,0.14,0.6,0.19,1.1,0.34
,,3,59,0.7,0,2,3.05,0,0.0,2,3.05,2,3.05,0,0,1,0,1.6,2.46,1.6,2.46,0.0,0.0,1.6,2.46
,,5,379,4.2,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,172,1.9,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.5,0.28,0.5,0.28,0.3,0.18,0.9,0.46
,,5,190,2.1,2,1,0.47,1,0.47,2,0.95,1,0.47,0,0,1,0,1.3,0.61,1.3,0.61,0.6,0.28,1.9,0.89
,,3,171,1.9,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.4,0.2,0.4,0.2,0.0,0.02,0.4,0.22
,,5,208,2.3,3,1,0.43,1,0.43,2,0.87,1,0.43,0,0,0,0,1.8,0.77,1.8,0.77,1.0,0.45,2.8,1.22
,,5,113,1.3,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.02,0.1,0.02,0.0,0.0,0.1,0.02
,,4,332,3.7,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.4,0.1,0.4,0.1,0.1,0.01,0.4,0.12
,,5,246,2.7,3,0,0.0,2,0.73,2,0.73,0,0.0,0,0,0,0,0.1,0.05,0.1,0.05,0.8,0.31,1.0,0.36
,,4,49,0.5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.16,0.1,0.16,0.0,0.05,0.1,0.21
,,4,360,4.0,4,1,0.25,0,0.0,1,0.25,1,0.25,0,0,0,0,0.1,0.02,0.1,0.02,0.1,0.01,0.1,0.04
,,5,450,5.0,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,29,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,8,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,9,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,5,205,2.3,3,1,0.44,1,0.44,2,0.88,1,0.44,0,0,0,1,0.6,0.24,0.6,0.24,0.2,0.08,0.7,0.33
,,5,444,4.9,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.01,0.1,0.01,0.3,0.05,0.3,0.07
,,4,311,3.5,4,0,0.0,1,0.29,1,0.29,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.05,0.2,0.05
,,2,119,1.3,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.2,0.3,0.2,0.8,0.58,1.0,0.79
,,4,260,2.9,4,1,0.35,1,0.35,2,0.69,1,0.35,0,0,0,0,0.6,0.22,0.6,0.22,0.3,0.1,0.9,0.32
,,6,309,3.4,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.1,0.04,0.1,0.04,0.0,0.0,0.1,0.04
,,4,352,3.9,4,1,0.26,0,0.0,1,0.26,1,0.26,0,0,2,0,0.7,0.18,0.7,0.18,0.1,0.02,0.8,0.2
,,5,427,4.7,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.02,0.1,0.02
,,1,12,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.21,0.0,0.21,0.0,0.17,0.1,0.38
,,5,450,5.0,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.01,0.1,0.01,0.0,0.0,0.1,0.01
,,5,450,5.0,5,1,0.2,1,0.2,2,0.4,1,0.2,0,0,0,0,0.3,0.06,0.3,0.06,1.1,0.22,1.4,0.28
,,5,441,4.9,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.1,0.01,0.1,0.01,0.5,0.09,0.5,0.11
,,5,343,3.8,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.02,0.1,0.02,0.2,0.06,0.3,0.08
,,3,93,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.4,0.43,0.4,0.43
,,5,368,4.1,5,1,0.24,0,0.0,1,0.24,1,0.24,0,0,2,0,1.4,0.35,1.4,0.35,0.4,0.1,1.9,0.45
,,5,198,2.2,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02
,,5,437,4.9,5,1,0.21,0,0.0,1,0.21,1,0.21,0,0,0,0,0.8,0.16,0.8,0.16,0.7,0.14,1.5,0.31
,,4,29,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.5,1.41,0.5,1.41,0.1,0.18,0.5,1.59
,,2,101,1.1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,86,1.0,1,1,1.05,0,0.0,1,1.05,0,0.0,1,1,0,0,1.3,1.34,0.5,0.51,0.0,0.0,0.5,0.51
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,111,1.2,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03
,,5,370,4.1,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,5,417,4.6,5,0,0.0,3,0.65,3,0.65,0,0.0,0,0,0,0,0.9,0.19,0.9,0.19,1.7,0.37,2.6,0.56
,,5,302,3.4,3,1,0.3,0,0.0,1,0.3,1,0.3,0,0,1,0,0.7,0.19,0.7,0.19,0.3,0.07,0.9,0.27
,,2,135,1.5,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,5,442,4.9,5,3,0.61,4,0.81,7,1.43,3,0.61,0,0,1,0,1.5,0.3,1.5,0.3,2.8,0.58,4.3,0.87
,,2,167,1.9,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.07,0.1,0.07,0.5,0.26,0.6,0.33
,,5,333,3.7,4,0,0.0,1,0.27,1,0.27,0,0.0,0,0,1,0,0.3,0.09,0.3,0.09,0.3,0.08,0.6,0.17
,,4,305,3.4,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.3,0.08,0.3,0.08
,,6,495,5.5,5,1,0.18,0,0.0,1,0.18,1,0.18,0,0,0,0,0.5,0.09,0.5,0.09,0.2,0.03,0.6,0.12
