stat_id,player_id,mp,min,ninety_s,starts,gls,gls_per_90,ast,ast_per_90,g_a,g_a_per_90,g_pk,g_pk_per_90,pk,pkatt,crd_y,crd_r,xg,xg_per_90,npxg,npxg_per_90,xag,xag_per_90,npxg_xag,npxg_xag_per_90
,,3,175,1.9,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.08,0.2,0.08,0.0,0.01,0.2,0.09
,,4,162,1.8,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01
,,2,158,1.8,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.04,0.1,0.04,0.1,0.03,0.1,0.07
,,4,348,3.9,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.03,0.1,0.03
,,2,7,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,81,0.9,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05
,,3,75,0.8,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.16,0.1,0.16,0.0,0.0,0.1,0.16
,,4,258,2.9,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.6,0.22,0.6,0.22,0.4,0.14,1.0,0.36
,,4,326,3.6,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.02,0.1,0.02,1.7,0.46,1.7,0.48
,,4,169,1.9,2,1,0.53,0,0.0,1,0.53,1,0.53,0,0,1,0,0.5,0.25,0.5,0.25,0.4,0.19,0.8,0.43
,,4,298,3.3,3,2,0.6,0,0.0,2,0.6,0,0.0,2,2,0,0,2.3,0.69,0.7,0.21,0.0,0.01,0.7,0.22
,,4,238,2.6,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.04,0.1,0.04,0.2,0.07,0.3,0.11
,,4,285,3.2,3,1,0.32,1,0.32,2,0.63,1,0.32,0,0,1,0,0.3,0.11,0.3,0.11,0.7,0.23,1.1,0.33
,,1,26,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,5,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.85
,,3,270,3.0,3,1,0.33,0,0.0,1,0.33,0,0.0,1,1,0,0,0.8,0.27,0.0,0.01,0.7,0.25,0.8,0.25
,,2,45,0.5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.33,0.2,0.33,0.0,0.03,0.2,0.36
,,3,211,2.3,3,1,0.43,0,0.0,1,0.43,0,0.0,1,1,0,0,2.4,1.04,1.7,0.7,0.0,0.01,1.7,0.72
,,3,213,2.4,2,0,0.0,1,0.42,1,0.42,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.7,0.29,0.7,0.3
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,180,2.0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.04,0.1,0.04
,,1,70,0.8,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,257,2.9,3,1,0.35,0,0.0,1,0.35,1,0.35,0,0,0,0,0.5,0.18,0.5,0.18,0.2,0.08,0.7,0.26
,,1,9,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,340,3.8,4,2,0.53,1,0.26,3,0.79,2,0.53,0,0,0,0,0.7,0.2,0.7,0.2,0.2,0.05,0.9,0.25
,,3,111,1.2,2,0,0.0,1,0.81,1,0.81,0,0.0,0,0,0,0,0.2,0.19,0.2,0.19,0.2,0.16,0.4,0.35
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,180,2.0,2,1,0.5,0,0.0,1,0.5,1,0.5,0,0,0,0,0.1,0.07,0.1,0.07,1.0,0.51,1.1,0.57
,,3,25,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06
,,1,6,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,74,0.8,1,0,0.0,1,1.22,1,1.22,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.3,0.2,0.3
