stat_id,player_id,ninety_s,sca,sca_per_90,passlive_sca,passdead_sca,to_sca,sh_sca,fld_sca,def_sca,gca,gca_per_90,passlive_gca,passdead_gca,to_gca,sh_gca,fld_gca,def_gca
,,0.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.0,4,4.14,2,0,2,0,0,0,1,1.03,0,0,1,0,0,0
,,1.9,4,2.12,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.2,1,6.0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,,4.0,19,4.75,11,6,1,0,1,0,2,0.5,2,0,0,0,0,0
,,2.0,2,1.0,2,0,0,0,0,0,1,0.5,1,0,0,0,0,0
,,1.8,6,3.4,5,0,0,0,1,0,0,0.0,0,0,0,0,0,0
,,2.7,1,0.37,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.4,8,3.35,5,0,1,1,1,0,4,1.67,4,0,0,0,0,0
,,2.9,1,0.34,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.0,1,0.25,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0
,,1.0,1,1.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.8,3,1.07,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,,3.1,19,6.04,17,0,0,2,0,0,1,0.32,1,0,0,0,0,0
,,1.9,7,3.73,3,3,1,0,0,0,0,0.0,0,0,0,0,0,0
,,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.7,19,5.14,7,4,1,3,1,3,3,0.81,0,2,0,0,1,0
,,0.6,1,1.73,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
,,1.1,5,4.79,1,1,1,2,0,0,1,0.96,0,0,0,1,0,0
,,1.7,1,0.58,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.4,2,1.46,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.0,8,2.67,8,0,0,0,0,0,1,0.33,1,0,0,0,0,0
,,0.9,2,2.25,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.8,1,1.18,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.9,3,1.54,1,2,0,0,0,0,1,0.51,1,0,0,0,0,0
,,4.0,1,0.25,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.9,12,6.28,8,3,0,1,0,0,1,0.52,1,0,0,0,0,0
,,3.5,12,3.44,7,3,0,1,1,0,0,0.0,0,0,0,0,0,0
,,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.0,13,4.37,8,5,0,0,0,0,1,0.34,0,1,0,0,0,0
,,3.9,13,3.35,11,0,1,0,0,1,1,0.26,1,0,0,0,0,0
,,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.9,3,1.57,3,0,0,0,0,0,1,0.52,1,0,0,0,0,0
,,3.8,9,2.36,7,0,1,1,0,0,1,0.26,1,0,0,0,0,0
,,0.4,4,9.47,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,,3.1,10,3.26,4,0,2,0,3,1,2,0.65,0,0,0,0,2,0
,,3.1,6,1.96,1,0,0,0,2,3,1,0.33,0,0,0,0,0,1
,,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.0,2,0.5,1,0,0,1,0,0,1,0.25,0,0,0,1,0,0
,,2.5,7,2.84,4,2,0,1,0,0,0,0.0,0,0,0,0,0,0
,,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.9,4,1.38,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0
,,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.0,9,2.27,9,0,0,0,0,0,2,0.5,2,0,0,0,0,0
,,2.4,2,0.82,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.7,12,3.24,7,5,0,0,0,0,3,0.81,2,1,0,0,0,0
,,2.1,4,1.91,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.9,1,0.52,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.5,2,1.34,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.0,1,1.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.2,1,5.29,0,0,0,0,1,0,1,5.29,0,0,0,0,1,0
,,1.5,6,4.12,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.8,2,0.72,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.6,4,7.2,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.0,1,0.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
