stat_id,player_id,ninety_s,gls,sh,sot,sot_percent,sh_per_90,sot_per_90,g_per_sh,g_per_sot,dist,fk,pk,pkatt,xg,npxg,npxg_per_sh,g_minus_xg,npg_minus_xg
,,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.5,0,1,1,100.0,0.65,0.65,0.0,0.0,12.2,0,0,0,0.0,0.0,0.04,0.0,0.0
,,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.8,0,1,0,0.0,1.32,0.0,0.0,0.0,27.0,0,0,0,0.0,0.0,0.02,0.0,0.0
,,1.3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.8,0.0,0.0,0.2,0.0
,,1.0,0,1,0,0.0,1.01,0.0,0.0,0.0,22.2,1,0,0,0.1,0.1,0.11,-0.1,-0.1
,,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.8,1,10,4,40.0,2.61,1.04,0.1,0.25,15.0,0,0,0,1.0,1.0,0.1,0.0,0.0
,,0.8,0,3,0,0.0,3.75,0.0,0.0,0.0,18.6,0,0,0,0.5,0.5,0.17,-0.5,-0.5
,,1.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.0,1,12,5,41.7,3.94,1.64,0.08,0.2,15.3,0,0,0,1.7,1.7,0.14,-0.7,-0.7
,,3.8,0,2,1,50.0,0.52,0.26,0.0,0.0,18.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1
,,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
