Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_total,Att_total,Cmp%_total,TotDist_total,PrgDist_total,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
283,Christopher Nkunku,FRA,FW,Chelsea,26,1997,1.3,54,57,94.7,663,159,33,34,97.1,14,14,100.0,1,1,100.0,0,0.3,0.1,-0.3,4,3,1,0,5
284,Matheus Nunes,POR,"FW,MF",Manchester City,26,1998,0.2,15,18,83.3,206,29,12,14,85.7,2,3,66.7,1,1,100.0,1,0.5,0.2,0.5,1,1,0,0,1
285,Darwin Núñez,URU,FW,Liverpool,25,1999,1.5,22,30,73.3,271,51,13,17,76.5,5,9,55.6,1,1,100.0,0,0.0,0.0,0.0,1,1,0,0,4
286,Ethan Nwaneri,ENG,"MF,FW",Arsenal,17,2007,0.1,9,11,81.8,135,38,5,5,100.0,4,4,100.0,0,0,0.0,0,0.1,0.2,-0.1,1,1,0,0,2
287,Christian Nørgaard,DEN,MF,Brentford,30,1994,4.0,142,166,85.5,2300,706,59,66,89.4,67,74,90.5,8,12,66.7,0,0.2,0.1,-0.2,3,12,1,1,15
288,Jake O'Brien,IRL,DF,Everton,23,2001,0.3,12,15,80.0,147,77,10,11,90.9,1,1,100.0,1,3,33.3,0,0.0,0.0,0.0,0,1,0,0,1
289,Dara O'Shea,IRL,DF,Ipswich Town,25,1999,3.0,123,153,80.4,2364,983,42,47,89.4,69,77,89.6,10,25,40.0,0,0.0,0.0,0.0,0,7,0,0,2
290,Wilson Odobert,FRA,FW,Tottenham,19,2004,1.8,59,78,75.6,728,105,42,46,91.3,14,20,70.0,0,1,0.0,0,0.1,0.1,-0.1,3,3,3,0,10
291,Chiedozie Ogbene,IRL,FW,Ipswich Town,27,1997,2.1,23,33,69.7,309,19,14,18,77.8,5,7,71.4,1,1,100.0,0,0.1,0.0,-0.1,2,0,0,0,0
292,Caleb Okoli,ITA,DF,Leicester City,23,2001,4.0,151,173,87.3,2558,1022,70,76,92.1,64,70,91.4,14,23,60.9,0,0.0,0.0,0.0,0,4,0,0,4
293,Amadou Onana,BEL,MF,Aston Villa,23,2001,4.7,170,190,89.5,2640,534,89,94,94.7,65,70,92.9,10,11,90.9,0,0.1,0.1,-0.1,1,13,4,1,14
294,André Onana,CMR,GK,Manchester Utd,28,1996,6.0,216,260,83.1,4752,3115,69,70,98.6,106,106,100.0,40,81,49.4,0,0.0,0.0,0.0,0,5,0,0,0
295,Frank Onyeka,NGA,MF,Brentford,26,1998,0.3,6,7,85.7,71,19,5,5,100.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,1,0,1
296,William Osula,DEN,FW,Newcastle Utd,21,2003,0.1,1,2,50.0,5,0,0,0,0.0,0,1,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
297,Dango Ouattara,BFA,"FW,DF",Bournemouth,22,2002,1.7,31,62,50.0,499,158,18,26,69.2,10,19,52.6,3,12,25.0,1,1.0,0.8,0.0,3,0,2,2,1
298,Cole Palmer,ENG,"MF,FW",Chelsea,22,2002,5.6,157,214,73.4,3113,1066,61,79,77.2,61,71,85.9,29,50,58.0,4,3.2,1.6,0.8,17,21,13,3,31
299,Emerson Palmieri,ITA,"DF,MF",West Ham,30,1994,4.7,179,214,83.6,2488,942,107,119,89.9,60,71,84.5,4,11,36.4,0,0.2,0.3,-0.2,4,11,3,1,14
300,Lucas Paquetá,BRA,MF,West Ham,27,1997,4.9,225,292,77.1,3653,1270,120,140,85.7,70,91,76.9,28,46,60.9,0,0.2,0.3,-0.2,5,33,9,1,34
301,Thomas Partey,GHA,MF,Arsenal,31,1993,5.9,235,271,86.7,3836,822,115,125,92.0,106,119,89.1,10,18,55.6,0,0.2,0.3,-0.2,5,14,9,0,25
302,Andreas Pereira,BRA,MF,Fulham,28,1996,5.3,187,274,68.2,3380,1152,84,103,81.6,72,97,74.2,26,61,42.6,0,1.0,1.2,-1.0,20,15,5,0,27
303,Kalvin Phillips,ENG,MF,Ipswich Town,28,1995,2.5,86,108,79.6,1642,602,36,40,90.0,36,43,83.7,13,22,59.1,0,0.0,0.1,0.0,1,13,1,0,13
304,Jaden Philogene Bidace,ENG,"FW,MF",Aston Villa,22,2002,0.5,14,16,87.5,142,21,9,10,90.0,4,4,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
305,Jordan Pickford,ENG,GK,Everton,30,1994,6.0,150,232,64.7,6005,5047,16,16,100.0,40,42,95.2,94,171,55.0,0,0.0,0.1,0.0,0,15,3,0,0
306,Ethan Pinnock,JAM,DF,Brentford,31,1993,6.0,277,314,88.2,5219,1681,94,98,95.9,155,171,90.6,27,40,67.5,0,0.0,0.1,0.0,0,16,2,0,12
307,Daniel Podence,POR,"MF,FW",Wolves,28,1995,0.5,11,16,68.8,132,78,7,7,100.0,3,3,100.0,0,2,0.0,0,0.0,0.0,0.0,0,1,1,0,2
308,Nick Pope,ENG,GK,Newcastle Utd,32,1992,6.0,117,181,64.6,3124,2007,28,28,100.0,50,51,98.0,38,100,38.0,0,0.0,0.0,0.0,0,1,0,0,0
309,Pedro Porro,ESP,DF,Tottenham,25,1999,6.0,301,389,77.4,4880,1787,165,182,90.7,107,134,79.9,21,49,42.9,0,0.9,0.8,-0.9,12,25,13,6,39
310,Jarell Quansah,ENG,DF,Liverpool,21,2003,0.5,25,28,89.3,457,168,8,9,88.9,15,16,93.8,2,3,66.7,0,0.0,0.0,0.0,0,0,0,0,0
311,Aaron Ramsdale,ENG,GK,Southampton,26,1998,3.0,78,115,67.8,1722,1348,27,27,100.0,38,42,90.5,13,46,28.3,0,0.0,0.0,0.0,0,1,0,0,0
312,Jacob Ramsey,ENG,"FW,MF",Aston Villa,23,2001,3.7,141,158,89.2,1757,350,107,113,94.7,28,31,90.3,2,3,66.7,1,0.6,0.8,0.4,4,7,3,0,13
313,Marcus Rashford,ENG,FW,Manchester Utd,26,1997,4.6,93,129,72.1,1261,336,64,76,84.2,18,33,54.5,5,9,55.6,0,1.6,0.8,-1.6,5,4,7,4,6
314,David Raya,ESP,GK,Arsenal,29,1995,6.0,134,210,63.8,3992,2992,25,25,100.0,66,66,100.0,43,118,36.4,0,0.0,0.0,0.0,0,9,1,0,1
315,Harrison Reed,ENG,MF,Fulham,29,1995,0.5,16,24,66.7,247,79,8,9,88.9,6,7,85.7,1,3,33.3,0,0.1,0.1,-0.1,1,0,1,0,2
316,Bobby Reid,JAM,FW,Leicester City,31,1993,1.7,32,44,72.7,425,90,20,25,80.0,10,13,76.9,0,2,0.0,0,0.0,0.0,0.0,0,1,0,0,2
317,Chadi Riad,MAR,DF,Crystal Palace,21,2003,1.0,70,82,85.4,1411,568,24,28,85.7,38,41,92.7,8,13,61.5,0,0.0,0.0,0.0,0,8,1,0,7
318,Declan Rice,ENG,MF,Arsenal,25,1999,4.5,159,202,78.7,2839,807,70,72,97.2,73,85,85.9,13,38,34.2,0,0.6,0.4,-0.6,4,20,7,0,36
319,Chris Richards,USA,DF,Crystal Palace,24,2000,3.8,127,152,83.6,2084,725,62,67,92.5,54,58,93.1,9,20,45.0,0,0.0,0.0,0.0,0,2,0,0,5
320,Richarlison,BRA,"FW,MF",Tottenham,27,1997,0.3,9,13,69.2,109,21,5,6,83.3,1,3,33.3,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1
321,Andrew Robertson,SCO,DF,Liverpool,30,1994,5.6,347,413,84.0,5785,1705,163,168,97.0,161,182,88.5,17,49,34.7,0,1.5,1.1,-1.5,9,25,6,3,29
322,Antonee Robinson,USA,DF,Fulham,27,1997,6.0,214,269,79.6,3968,1482,89,98,90.8,105,126,83.3,19,32,59.4,2,0.5,0.4,1.5,5,21,6,5,16
323,Rodri,ESP,MF,Manchester City,28,1996,0.7,57,61,93.4,1056,250,25,26,96.2,24,27,88.9,7,7,100.0,0,0.0,0.1,0.0,1,3,1,0,4
324,Guido Rodríguez,ARG,MF,West Ham,30,1994,5.1,188,225,83.6,3052,794,95,108,88.0,76,84,90.5,12,20,60.0,0,0.0,0.1,0.0,1,16,1,0,12
325,Mads Roerslev,DEN,DF,Brentford,25,1999,2.9,110,140,78.6,1962,630,49,59,83.1,45,53,84.9,13,20,65.0,0,0.2,0.2,-0.2,1,9,0,0,12
326,Morgan Rogers,ENG,"MF,FW",Aston Villa,22,2002,5.7,116,151,76.8,1498,539,75,87,86.2,22,30,73.3,8,11,72.7,2,2.1,1.1,-0.1,9,11,6,0,15
327,Cristian Romero,ARG,DF,Tottenham,26,1998,6.0,451,497,90.7,8061,3196,175,185,94.6,245,261,93.9,25,37,67.6,0,0.2,0.4,-0.2,2,44,3,0,29
328,Georginio Rutter,FRA,"FW,MF",Brighton,22,2002,2.5,54,76,71.1,713,213,35,42,83.3,15,20,75.0,1,2,50.0,0,0.4,0.4,-0.4,4,7,6,0,19
329,José Sá,POR,GK,Wolves,31,1993,2.0,42,70,60.0,1332,1066,7,7,100.0,19,20,95.0,15,42,35.7,0,0.1,0.0,-0.1,1,5,1,0,0
330,Bukayo Saka,ENG,"MF,FW",Arsenal,23,2001,5.3,151,192,78.6,2332,879,94,102,92.2,39,55,70.9,14,22,63.6,5,2.4,2.2,2.6,20,6,11,3,26
331,Mohamed Salah,EGY,FW,Liverpool,32,1992,5.9,151,201,75.1,2389,612,85,103,82.5,52,65,80.0,12,22,54.5,4,2.1,1.4,1.9,14,13,14,3,24
332,William Saliba,FRA,DF,Arsenal,23,2001,6.0,306,324,94.4,5417,1491,108,113,95.6,183,191,95.8,13,15,86.7,0,0.0,0.0,0.0,0,12,1,0,20
333,Robert Sánchez,ESP,GK,Chelsea,26,1997,6.0,217,271,80.1,4982,3228,47,48,97.9,134,138,97.1,36,84,42.9,0,0.0,0.0,0.0,0,5,0,0,0
334,Jadon Sancho,ENG,FW,Chelsea,24,2000,1.9,57,70,81.4,808,199,35,40,87.5,19,24,79.2,1,2,50.0,3,0.9,0.6,2.1,5,1,5,0,9
335,Ibrahim Sangaré,CIV,MF,Nott'ham Forest,26,1997,2.4,86,113,76.1,1305,411,48,56,85.7,32,41,78.0,5,9,55.6,0,0.0,0.1,0.0,1,5,1,0,8
336,Pablo Sarabia,ESP,"FW,MF",Wolves,32,1992,0.3,17,27,63.0,311,146,9,11,81.8,6,7,85.7,2,4,50.0,0,0.0,0.0,0.0,0,3,2,0,6
337,Jeremy Sarmiento,ECU,MF,Brighton,22,2002,0.1,6,6,100.0,74,1,4,4,100.0,2,2,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
338,Ismaila Sarr,SEN,"FW,MF",Crystal Palace,26,1998,1.5,41,55,74.5,566,148,20,22,90.9,19,27,70.4,0,1,0.0,0,0.9,0.7,-0.9,5,1,3,1,2
339,Sávio,BRA,FW,Manchester City,20,2004,3.2,134,172,77.9,1777,312,93,106,87.7,34,44,77.3,2,12,16.7,2,1.5,0.9,0.5,8,2,12,3,13
340,Kevin Schade,GER,"FW,MF",Brentford,22,2001,3.3,34,68,50.0,458,83,21,35,60.0,11,24,45.8,1,4,25.0,0,0.1,0.0,-0.1,2,2,2,0,3
341,Fabian Schär,SUI,DF,Newcastle Utd,32,1991,3.3,169,203,83.3,3444,1401,63,73,86.3,85,87,97.7,21,39,53.8,0,0.0,0.3,0.0,0,18,1,0,9
342,Jeffrey Schlupp,GHA,"MF,DF",Crystal Palace,31,1992,0.4,18,24,75.0,286,56,7,8,87.5,9,12,75.0,1,3,33.3,0,0.1,0.1,-0.1,1,2,0,0,1
343,Alex Scott,ENG,MF,Bournemouth,21,2003,1.8,60,69,87.0,1108,427,29,32,90.6,26,28,92.9,5,6,83.3,0,0.1,0.1,-0.1,1,9,1,0,15
344,Matz Sels,BEL,GK,Nott'ham Forest,32,1992,6.0,80,166,48.2,2864,2394,17,17,100.0,24,24,100.0,39,122,32.0,0,0.0,0.1,0.0,0,11,1,0,1
345,Nélson Semedo,POR,DF,Wolves,30,1993,3.7,125,149,83.9,1949,521,66,75,88.0,54,63,85.7,4,8,50.0,0,0.1,0.1,-0.1,2,4,1,0,6
346,Antoine Semenyo,GHA,FW,Bournemouth,24,2000,4.8,90,130,69.2,1356,313,51,62,82.3,31,41,75.6,6,14,42.9,1,1.7,1.2,-0.7,4,5,2,1,7
347,Marcos Senesi,ARG,DF,Bournemouth,27,1997,2.8,92,132,69.7,1855,1069,38,45,84.4,39,48,81.3,15,38,39.5,0,0.1,0.1,-0.1,2,17,5,2,9
348,Bernardo Silva,POR,"MF,FW",Manchester City,30,1994,5.1,258,289,89.3,3681,540,149,160,93.1,96,103,93.2,6,9,66.7,2,1.6,1.2,0.4,13,8,7,0,24
349,Jota Silva,POR,"MF,FW",Nott'ham Forest,25,1999,1.0,13,23,56.5,211,107,6,10,60.0,5,6,83.3,1,3,33.3,1,0.7,0.3,0.3,2,1,1,0,4
350,Luis Sinisterra,COL,FW,Bournemouth,25,1999,1.7,41,51,80.4,544,93,26,28,92.9,14,19,73.7,0,0,0.0,1,0.4,0.3,0.6,6,3,1,1,3
351,Oliver Skipp,ENG,MF,Leicester City,24,2000,3.0,96,111,86.5,1434,416,49,56,87.5,36,38,94.7,6,8,75.0,0,0.1,0.2,-0.1,2,8,3,0,9
352,William Smallbone,IRL,MF,Southampton,24,2000,2.4,89,124,71.8,1260,187,50,58,86.2,33,43,76.7,2,13,15.4,0,0.3,0.5,-0.3,3,3,1,1,8
353,Adam Smith,ENG,DF,Bournemouth,33,1991,2.0,43,58,74.1,653,268,22,25,88.0,19,25,76.0,1,4,25.0,0,0.1,0.0,-0.1,1,2,0,0,2
354,Emile Smith Rowe,ENG,MF,Fulham,24,2000,4.9,202,225,89.8,2961,492,116,128,90.6,76,80,95.0,8,9,88.9,1,0.4,0.8,0.6,6,20,2,0,29
355,Dominic Solanke,ENG,FW,Tottenham,27,1997,4.0,52,72,72.2,616,140,39,51,76.5,9,12,75.0,1,2,50.0,0,0.2,0.3,-0.2,2,2,3,0,8
356,Carlos Soler,ESP,MF,West Ham,27,1997,1.1,36,42,85.7,584,181,20,22,90.9,9,10,90.0,6,7,85.7,0,0.0,0.0,0.0,1,3,3,0,7
357,Ramón Sosa,PAR,"MF,FW",Nott'ham Forest,25,1999,0.7,13,23,56.5,206,26,5,8,62.5,7,12,58.3,0,1,0.0,0,0.2,0.1,-0.2,2,0,0,0,0
358,Tomáš Souček,CZE,MF,West Ham,29,1995,4.1,91,120,75.8,1344,397,55,62,88.7,29,39,74.4,5,12,41.7,0,0.4,0.5,-0.4,8,6,3,0,13
359,Boubakary Soumaré,FRA,MF,Leicester City,25,1999,0.1,3,3,100.0,36,4,2,2,100.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
360,Djed Spence,ENG,DF,Tottenham,24,2000,0.7,33,37,89.2,466,85,19,20,95.0,13,15,86.7,1,2,50.0,0,0.0,0.0,0.0,0,4,1,1,4
361,Jay Stansfield,ENG,MF,Fulham,21,2002,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
362,Jason Steele,ENG,GK,Brighton,34,1990,2.0,101,112,90.2,2321,1556,21,21,100.0,63,65,96.9,17,26,65.4,0,0.0,0.0,0.0,0,0,0,0,0
363,Jack Stephens,ENG,DF,Southampton,30,1994,3.9,307,327,93.9,5308,1530,117,124,94.4,180,189,95.2,7,9,77.8,0,0.0,0.1,0.0,1,28,2,0,23
364,Raheem Sterling,ENG,"MF,FW",Arsenal,29,1994,0.3,10,13,76.9,154,1,7,9,77.8,2,3,66.7,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1
365,Ross Stewart,SCO,FW,Southampton,28,1996,0.7,12,15,80.0,138,19,7,8,87.5,3,3,100.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,0
366,John Stones,ENG,"DF,MF",Manchester City,30,1994,1.5,62,70,88.6,1107,221,30,33,90.9,25,28,89.3,6,7,85.7,0,0.0,0.0,0.0,0,9,0,0,2
367,Jørgen Strand Larsen,NOR,FW,Wolves,24,2000,5.3,46,77,59.7,597,96,22,38,57.9,17,25,68.0,1,1,100.0,1,0.8,0.4,0.2,4,2,2,1,5
368,Yukinari Sugawara,JPN,DF,Southampton,24,2000,4.3,216,277,78.0,3444,1021,110,125,88.0,86,103,83.5,13,29,44.8,0,1.1,0.8,-1.1,6,18,8,2,24
369,Crysencio Summerville,NED,"FW,MF",West Ham,22,2001,1.5,34,47,72.3,453,86,21,25,84.0,9,11,81.8,1,2,50.0,0,0.3,0.2,-0.3,2,1,2,2,0
370,Sammie Szmodics,IRL,"FW,MF",Ipswich Town,29,1995,3.2,36,49,73.5,650,226,16,20,80.0,13,16,81.3,5,8,62.5,0,0.0,0.1,0.0,1,3,2,0,8
371,Dominik Szoboszlai,HUN,MF,Liverpool,23,2000,5.5,257,296,86.8,3869,682,154,170,90.6,78,88,88.6,17,23,73.9,1,1.0,0.7,0.0,11,18,6,1,20
372,James Tarkowski,ENG,DF,Everton,31,1992,6.0,158,206,76.7,3219,1284,52,61,85.2,81,91,89.0,23,43,53.5,0,0.4,0.2,-0.4,3,10,2,0,9
373,Marcus Tavernier,ENG,"FW,MF",Bournemouth,25,1999,4.8,130,183,71.0,2299,689,60,72,83.3,51,63,81.0,16,31,51.6,0,0.8,0.7,-0.8,14,18,9,2,30
374,Charlie Taylor,ENG,DF,Southampton,31,1993,1.2,60,72,83.3,976,225,23,26,88.5,34,40,85.0,2,3,66.7,0,0.0,0.0,0.0,0,4,1,0,4
375,Jack Taylor,IRL,MF,Ipswich Town,26,1998,1.1,48,57,84.2,900,354,18,21,85.7,26,29,89.7,4,5,80.0,0,0.0,0.0,0.0,0,6,1,0,7
376,Kenny Tete,NED,DF,Fulham,28,1995,6.0,234,295,79.3,3641,1050,123,137,89.8,89,113,78.8,14,27,51.9,0,0.0,0.1,0.0,1,20,2,1,17
377,Youri Tielemans,BEL,MF,Aston Villa,27,1997,5.9,355,411,86.4,5857,2045,180,194,92.8,144,159,90.6,25,48,52.1,2,1.5,1.5,0.5,11,64,5,1,42
378,Jurriën Timber,NED,DF,Arsenal,23,2001,5.0,149,196,76.0,2364,727,80,93,86.0,60,79,75.9,7,13,53.8,1,0.4,0.2,0.6,8,13,4,1,17
379,Jean-Clair Todibo,FRA,DF,West Ham,24,1999,1.1,48,56,85.7,919,284,16,16,100.0,28,30,93.3,4,10,40.0,0,0.0,0.0,0.0,0,4,0,0,1
380,Harry Toffolo,ENG,DF,Nott'ham Forest,29,1995,0.4,22,30,73.3,299,163,16,18,88.9,6,8,75.0,0,2,0.0,0,0.0,0.0,0.0,0,1,0,0,1
381,Sandro Tonali,ITA,MF,Newcastle Utd,24,2000,1.8,42,51,82.4,642,296,27,29,93.1,12,13,92.3,3,8,37.5,0,0.1,0.1,-0.1,2,8,1,0,10
382,Pau Torres,ESP,DF,Aston Villa,27,1997,6.0,350,407,86.0,5544,1856,177,187,94.7,158,172,91.9,13,40,32.5,0,0.0,0.1,0.0,1,40,1,0,17
383,Adama Traoré,ESP,FW,Fulham,28,1996,5.2,120,161,74.5,1634,366,72,89,80.9,32,44,72.7,5,10,50.0,2,1.6,1.4,0.4,10,8,7,2,18
384,Mark Travers,IRL,GK,Bournemouth,25,1999,1.0,11,18,61.1,384,342,4,4,100.0,1,2,50.0,6,12,50.0,0,0.0,0.0,0.0,0,0,0,0,0
385,Ryan Trevitt,ENG,MF,Brentford,21,2003,0.0,4,7,57.1,73,23,1,2,50.0,3,3,100.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,0
386,Kieran Trippier,ENG,DF,Newcastle Utd,34,1990,2.3,127,160,79.4,2306,922,60,63,95.2,53,66,80.3,13,27,48.1,0,0.0,0.1,0.0,1,14,1,0,13
387,Leandro Trossard,BEL,FW,Arsenal,29,1994,3.4,66,91,72.5,1260,409,22,32,68.8,32,39,82.1,8,11,72.7,0,0.5,0.3,-0.5,6,5,7,1,14
388,Kostas Tsimikas,GRE,DF,Liverpool,28,1996,0.4,27,30,90.0,417,179,15,16,93.8,9,10,90.0,2,3,66.7,0,0.0,0.0,0.0,0,2,1,0,7
389,Axel Tuanzebe,COD,DF,Ipswich Town,26,1997,5.7,193,223,86.5,3034,1106,110,120,91.7,69,82,84.1,12,16,75.0,0,0.2,0.1,-0.2,3,16,0,0,16
390,Destiny Udogie,ITA,DF,Tottenham,21,2002,5.3,273,315,86.7,3776,1006,162,180,90.0,88,99,88.9,9,11,81.8,0,0.1,0.2,-0.1,2,18,2,0,31
391,Manuel Ugarte Ribeiro,URU,MF,Manchester Utd,23,2001,1.2,49,52,94.2,782,174,21,22,95.5,26,28,92.9,2,2,100.0,0,0.0,0.0,0.0,0,6,0,0,3
392,Lesley Ugochukwu,FRA,MF,Southampton,20,2004,1.1,31,33,93.9,407,99,18,18,100.0,9,9,100.0,1,1,100.0,0,0.0,0.0,0.0,1,1,0,0,1
393,Enes Ünal,TUR,FW,Bournemouth,27,1997,0.3,4,4,100.0,67,20,1,1,100.0,3,3,100.0,0,0,0.0,0,0.0,0.0,0.0,1,0,1,0,2
394,Virgil van Dijk,NED,DF,Liverpool,33,1991,6.0,432,465,92.9,7576,3561,202,213,94.8,191,200,95.5,33,42,78.6,0,0.0,0.1,0.0,1,29,1,0,25
395,Jamie Vardy,ENG,FW,Leicester City,37,1987,5.6,46,71,64.8,679,67,25,36,69.4,12,15,80.0,4,4,100.0,0,0.2,0.1,-0.2,3,2,3,0,7
396,Renato Veiga,POR,"MF,DF",Chelsea,21,2003,1.4,89,100,89.0,1626,325,36,41,87.8,43,45,95.6,8,11,72.7,0,0.0,0.0,0.0,0,5,0,0,5
397,Joël Veltman,NED,DF,Brighton,32,1992,4.8,219,271,80.8,3686,794,112,124,90.3,84,102,82.4,20,32,62.5,0,0.1,0.5,-0.1,2,18,0,0,18
398,Micky van de Ven,NED,DF,Tottenham,23,2001,4.9,342,368,92.9,6346,1762,109,118,92.4,209,214,97.7,20,27,74.1,2,1.2,0.7,0.8,2,26,1,0,27
399,Bart Verbruggen,NED,GK,Brighton,22,2002,4.0,141,156,90.4,3130,2168,45,45,100.0,66,67,98.5,30,43,69.8,0,0.0,0.0,0.0,0,3,0,0,0
400,Jannik Vestergaard,DEN,DF,Leicester City,32,1992,2.0,76,84,90.5,1305,561,34,35,97.1,38,41,92.7,3,7,42.9,0,0.0,0.0,0.0,0,3,0,0,3
401,Guglielmo Vicario,ITA,GK,Tottenham,27,1996,6.0,202,225,89.8,3719,2188,71,71,100.0,113,114,99.1,18,39,46.2,0,0.0,0.0,0.0,0,0,0,0,1
402,Kyle Walker,ENG,DF,Manchester City,34,1990,2.9,231,259,89.2,3569,1022,129,137,94.2,83,91,91.2,15,23,65.2,0,0.3,0.9,-0.3,4,15,4,2,24
403,Kyle Walker-Peters,ENG,DF,Southampton,27,1997,3.9,236,263,89.7,3475,942,135,145,93.1,89,100,89.0,6,6,100.0,0,0.0,0.2,0.0,1,19,5,0,25
404,Christian Walton,ENG,GK,Ipswich Town,28,1995,1.0,33,42,78.6,769,575,16,16,100.0,10,10,100.0,7,16,43.8,0,0.0,0.0,0.0,0,0,0,0,0
405,Aaron Wan-Bissaka,ENG,"DF,MF",West Ham,26,1997,4.3,143,176,81.3,1989,794,89,98,90.8,47,59,79.7,4,11,36.4,0,0.3,0.4,-0.3,6,11,5,2,17
406,James Ward-Prowse,ENG,MF,West Ham,29,1994,0.2,11,15,73.3,150,61,6,6,100.0,4,5,80.0,0,3,0.0,0,0.0,0.0,0.0,0,2,0,0,4
407,James Ward-Prowse,ENG,MF,Nott'ham Forest,29,1994,2.3,73,95,76.8,1196,402,39,40,97.5,28,33,84.8,5,15,33.3,0,0.0,0.2,0.0,0,11,0,0,7
408,Ollie Watkins,ENG,FW,Aston Villa,28,1995,4.9,44,55,80.0,452,48,27,31,87.1,10,11,90.9,0,1,0.0,2,0.7,0.3,1.3,5,1,1,0,3
409,Adam Webster,ENG,DF,Brighton,29,1995,0.8,68,75,90.7,1267,620,23,25,92.0,38,40,95.0,5,5,100.0,0,0.0,0.0,0.0,0,9,0,0,10
410,Danny Welbeck,ENG,FW,Brighton,33,1990,5.6,93,110,84.5,1092,227,61,68,89.7,20,24,83.3,2,2,100.0,1,0.3,0.3,0.7,6,5,3,0,13
411,Timo Werner,GER,"FW,MF",Tottenham,28,1996,1.3,51,72,70.8,774,128,27,31,87.1,16,22,72.7,4,10,40.0,0,0.1,0.1,-0.1,1,1,3,1,5
412,Adam Wharton,ENG,MF,Crystal Palace,20,2004,5.3,250,311,80.4,4726,1665,95,110,86.4,121,141,85.8,30,48,62.5,0,0.6,0.6,-0.6,8,34,9,2,50
413,Ben White,ENG,DF,Arsenal,26,1997,4.5,153,182,84.1,2535,938,79,87,90.8,64,73,87.7,7,16,43.8,0,0.0,0.1,0.0,0,15,3,0,19
414,Mats Wieffer,NED,MF,Brighton,24,1999,1.9,127,148,85.8,2060,583,59,64,92.2,61,70,87.1,4,8,50.0,1,0.1,0.0,0.9,3,10,0,0,14
415,Neco Williams,WAL,DF,Nott'ham Forest,23,2001,3.7,90,127,70.9,1477,512,46,54,85.2,34,45,75.6,7,14,50.0,0,0.2,0.2,-0.2,3,4,5,2,5
416,Joe Willock,ENG,"MF,FW",Newcastle Utd,25,1999,1.4,30,35,85.7,457,118,18,20,90.0,10,12,83.3,2,3,66.7,1,0.6,0.1,0.4,6,4,2,0,8
417,Harry Wilson,WAL,FW,Fulham,27,1997,0.4,15,18,83.3,172,50,11,11,100.0,3,4,75.0,0,0,0.0,0,0.0,0.0,0.0,0,2,0,0,1
418,Harry Winks,ENG,MF,Leicester City,28,1996,6.0,268,311,86.2,4047,1898,143,151,94.7,98,110,89.1,13,27,48.1,0,0.3,0.4,-0.3,6,26,3,2,27
419,Yoane Wissa,COD,FW,Brentford,28,1996,3.2,64,78,82.1,960,281,39,45,86.7,19,23,82.6,4,8,50.0,1,0.3,0.3,0.7,4,7,0,0,7
420,Chris Wood,NZL,FW,Nott'ham Forest,32,1991,5.3,56,85,65.9,848,197,32,43,74.4,18,25,72.0,4,6,66.7,0,0.7,0.2,-0.7,2,3,2,1,7
421,Luke Woolfenden,ENG,DF,Ipswich Town,25,1998,3.0,127,145,87.6,2289,785,50,51,98.0,68,72,94.4,8,18,44.4,0,0.0,0.0,0.0,0,8,0,0,6
422,Yehor Yarmoliuk,UKR,MF,Brentford,20,2004,1.1,58,72,80.6,803,108,36,42,85.7,19,24,79.2,1,2,50.0,0,0.0,0.0,0.0,1,3,1,1,2
423,Ryan Yates,ENG,MF,Nott'ham Forest,26,1997,4.0,142,163,87.1,1944,405,80,87,92.0,46,53,86.8,5,9,55.6,0,0.4,0.2,-0.4,4,6,2,0,8
424,Ashley Young,ENG,DF,Everton,39,1985,3.7,141,196,71.9,2504,1343,74,88,84.1,49,61,80.3,16,37,43.2,2,0.2,0.4,1.8,4,18,4,2,23
425,Illia Zabarnyi,UKR,DF,Bournemouth,22,2002,5.0,198,241,82.2,4366,1941,58,64,90.6,109,119,91.6,31,57,54.4,0,0.1,0.0,-0.1,1,15,1,0,19
426,Oleksandr Zinchenko,UKR,DF,Arsenal,27,1996,0.9,53,64,82.8,873,190,27,31,87.1,23,26,88.5,2,4,50.0,0,0.0,0.0,0.0,0,3,1,0,6
427,Joshua Zirkzee,NED,FW,Manchester Utd,23,2001,3.9,76,96,79.2,957,264,50,58,86.2,19,23,82.6,2,4,50.0,0,0.3,0.3,-0.3,5,9,1,0,10
