Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive_sca,PassDead_sca,TO_sca,Sh_sca,Fld_sca,Def_sca,GCA,GCA90,PassLive_gca,PassDead_gca,TO_gca,Sh_gca,Fld_gca,Def_gca
307,Daniel Podence,POR,"MF,FW",Wolves,28,1995,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
308,Nick Pope,ENG,GK,Newcastle Utd,32,1992,6.0,1,0.17,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
309,Pedro Porro,ESP,DF,Tottenham,25,1999,6.0,21,3.53,18,0,0,2,1,0,0,0.0,0,0,0,0,0,0
310,Jarell Quansah,ENG,DF,Liverpool,21,2003,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
311,Aaron Ramsdale,ENG,GK,Southampton,26,1998,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
312,Jacob Ramsey,ENG,"FW,MF",Aston Villa,23,2001,3.7,12,3.2,10,0,2,0,0,0,2,0.53,2,0,0,0,0,0
313,Marcus Rashford,ENG,FW,Manchester Utd,26,1997,4.6,8,1.72,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0
314,David Raya,ESP,GK,Arsenal,29,1995,6.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
315,Harrison Reed,ENG,MF,Fulham,29,1995,0.5,1,1.91,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
316,Bobby Reid,JAM,FW,Leicester City,31,1993,1.7,2,1.2,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0
317,Chadi Riad,MAR,DF,Crystal Palace,21,2003,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
318,Declan Rice,ENG,MF,Arsenal,25,1999,4.5,15,3.36,12,0,1,1,1,0,1,0.22,1,0,0,0,0,0
319,Chris Richards,USA,DF,Crystal Palace,24,2000,3.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
320,Richarlison,BRA,"FW,MF",Tottenham,27,1997,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
321,Andrew Robertson,SCO,DF,Liverpool,30,1994,5.6,13,2.33,10,3,0,0,0,0,0,0.0,0,0,0,0,0,0
322,Antonee Robinson,USA,DF,Fulham,27,1997,6.0,9,1.5,9,0,0,0,0,0,2,0.33,2,0,0,0,0,0
323,Rodri,ESP,MF,Manchester City,28,1996,0.7,2,2.77,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
324,Guido Rodríguez,ARG,MF,West Ham,30,1994,5.1,6,1.17,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0
325,Mads Roerslev,DEN,DF,Brentford,25,1999,2.9,3,1.03,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
326,Morgan Rogers,ENG,"MF,FW",Aston Villa,22,2002,5.7,21,3.68,15,0,2,4,0,0,3,0.53,3,0,0,0,0,0
327,Cristian Romero,ARG,DF,Tottenham,26,1998,6.0,7,1.17,6,0,0,1,0,0,2,0.33,2,0,0,0,0,0
328,Georginio Rutter,FRA,"FW,MF",Brighton,22,2002,2.5,14,5.55,10,0,1,3,0,0,0,0.0,0,0,0,0,0,0
329,José Sá,POR,GK,Wolves,31,1993,2.0,2,1.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
330,Bukayo Saka,ENG,"MF,FW",Arsenal,23,2001,5.3,38,7.18,23,8,4,3,0,0,9,1.7,6,2,0,1,0,0
331,Mohamed Salah,EGY,FW,Liverpool,32,1992,5.9,33,5.58,21,1,6,3,1,1,5,0.85,5,0,0,0,0,0
332,William Saliba,FRA,DF,Arsenal,23,2001,6.0,5,0.83,4,0,0,0,0,1,0,0.0,0,0,0,0,0,0
333,Robert Sánchez,ESP,GK,Chelsea,26,1997,6.0,1,0.17,0,1,0,0,0,0,1,0.17,0,1,0,0,0,0
334,Jadon Sancho,ENG,FW,Chelsea,24,2000,1.9,9,4.74,8,0,0,0,1,0,5,2.63,4,0,0,0,1,0
335,Ibrahim Sangaré,CIV,MF,Nott'ham Forest,26,1997,2.4,4,1.7,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0
336,Pablo Sarabia,ESP,"FW,MF",Wolves,32,1992,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
337,Jeremy Sarmiento,ECU,MF,Brighton,22,2002,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
338,Ismaila Sarr,SEN,"FW,MF",Crystal Palace,26,1998,1.5,9,6.09,5,0,1,1,2,0,1,0.68,0,0,0,0,1,0
339,Sávio,BRA,FW,Manchester City,20,2004,3.2,23,7.11,16,0,3,0,3,1,5,1.55,2,0,1,0,1,1
340,Kevin Schade,GER,"FW,MF",Brentford,22,2001,3.3,6,1.81,2,0,2,1,1,0,1,0.3,0,0,0,1,0,0
341,Fabian Schär,SUI,DF,Newcastle Utd,32,1991,3.3,1,0.3,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0
342,Jeffrey Schlupp,GHA,"MF,DF",Crystal Palace,31,1992,0.4,2,5.29,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0
343,Alex Scott,ENG,MF,Bournemouth,21,2003,1.8,4,2.26,2,0,0,0,1,1,0,0.0,0,0,0,0,0,0
344,Matz Sels,BEL,GK,Nott'ham Forest,32,1992,6.0,1,0.17,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
345,Nélson Semedo,POR,DF,Wolves,30,1993,3.7,5,1.36,3,0,2,0,0,0,0,0.0,0,0,0,0,0,0
346,Antoine Semenyo,GHA,FW,Bournemouth,24,2000,4.8,15,3.15,8,0,2,3,2,0,1,0.21,1,0,0,0,0,0
347,Marcos Senesi,ARG,DF,Bournemouth,27,1997,2.8,7,2.46,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0
348,Bernardo Silva,POR,"MF,FW",Manchester City,30,1994,5.1,20,3.94,20,0,0,0,0,0,3,0.59,3,0,0,0,0,0
349,Jota Silva,POR,"MF,FW",Nott'ham Forest,25,1999,1.0,2,1.98,2,0,0,0,0,0,1,0.99,1,0,0,0,0,0
350,Luis Sinisterra,COL,FW,Bournemouth,25,1999,1.7,8,4.74,6,0,1,1,0,0,1,0.59,1,0,0,0,0,0
351,Oliver Skipp,ENG,MF,Leicester City,24,2000,3.0,4,1.35,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0
352,William Smallbone,IRL,MF,Southampton,24,2000,2.4,9,3.72,7,1,0,1,0,0,0,0.0,0,0,0,0,0,0
353,Adam Smith,ENG,DF,Bournemouth,33,1991,2.0,4,2.05,1,1,1,0,0,1,0,0.0,0,0,0,0,0,0
354,Emile Smith Rowe,ENG,MF,Fulham,24,2000,4.9,15,3.04,10,0,0,4,0,1,2,0.41,2,0,0,0,0,0
355,Dominic Solanke,ENG,FW,Tottenham,27,1997,4.0,10,2.52,7,0,0,3,0,0,1,0.25,1,0,0,0,0,0
356,Carlos Soler,ESP,MF,West Ham,27,1997,1.1,4,3.5,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0
357,Ramón Sosa,PAR,"MF,FW",Nott'ham Forest,25,1999,0.7,4,6.1,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0
358,Tomáš Souček,CZE,MF,West Ham,29,1995,4.1,13,3.17,7,0,0,4,1,1,1,0.24,0,0,0,0,1,0
359,Boubakary Soumaré,FRA,MF,Leicester City,25,1999,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
360,Djed Spence,ENG,DF,Tottenham,24,2000,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
361,Jay Stansfield,ENG,MF,Fulham,21,2002,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
362,Jason Steele,ENG,GK,Brighton,34,1990,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
363,Jack Stephens,ENG,DF,Southampton,30,1994,3.9,4,1.03,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
364,Raheem Sterling,ENG,"MF,FW",Arsenal,29,1994,0.3,1,3.21,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
365,Ross Stewart,SCO,FW,Southampton,28,1996,0.7,2,2.95,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0
366,John Stones,ENG,"DF,MF",Manchester City,30,1994,1.5,4,2.63,4,0,0,0,0,0,1,0.66,1,0,0,0,0,0
367,Jørgen Strand Larsen,NOR,FW,Wolves,24,2000,5.3,6,1.14,4,1,0,1,0,0,2,0.38,2,0,0,0,0,0
368,Yukinari Sugawara,JPN,DF,Southampton,24,2000,4.3,12,2.8,9,2,1,0,0,0,0,0.0,0,0,0,0,0,0
369,Crysencio Summerville,NED,"FW,MF",West Ham,22,2001,1.5,6,3.97,4,0,0,0,2,0,0,0.0,0,0,0,0,0,0
370,Sammie Szmodics,IRL,"FW,MF",Ipswich Town,29,1995,3.2,1,0.31,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
371,Dominik Szoboszlai,HUN,MF,Liverpool,23,2000,5.5,20,3.66,16,1,0,3,0,0,1,0.18,1,0,0,0,0,0
372,James Tarkowski,ENG,DF,Everton,31,1992,6.0,7,1.17,3,1,0,3,0,0,0,0.0,0,0,0,0,0,0
373,Marcus Tavernier,ENG,"FW,MF",Bournemouth,25,1999,4.8,28,5.78,21,4,1,1,1,0,2,0.41,2,0,0,0,0,0
374,Charlie Taylor,ENG,DF,Southampton,31,1993,1.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
375,Jack Taylor,IRL,MF,Ipswich Town,26,1998,1.1,2,1.86,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
376,Kenny Tete,NED,DF,Fulham,28,1995,6.0,13,2.17,6,0,2,3,2,0,1,0.17,1,0,0,0,0,0
377,Youri Tielemans,BEL,MF,Aston Villa,27,1997,5.9,18,3.04,11,5,0,1,0,1,3,0.51,2,1,0,0,0,0
378,Jurriën Timber,NED,DF,Arsenal,23,2001,5.0,12,2.41,12,0,0,0,0,0,2,0.4,2,0,0,0,0,0
379,Jean-Clair Todibo,FRA,DF,West Ham,24,1999,1.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
380,Harry Toffolo,ENG,DF,Nott'ham Forest,29,1995,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
381,Sandro Tonali,ITA,MF,Newcastle Utd,24,2000,1.8,3,1.67,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
382,Pau Torres,ESP,DF,Aston Villa,27,1997,6.0,4,0.67,4,0,0,0,0,0,1,0.17,1,0,0,0,0,0
383,Adama Traoré,ESP,FW,Fulham,28,1996,5.2,23,4.44,18,0,2,2,0,1,2,0.39,2,0,0,0,0,0
384,Mark Travers,IRL,GK,Bournemouth,25,1999,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
385,Ryan Trevitt,ENG,MF,Brentford,21,2003,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
386,Kieran Trippier,ENG,DF,Newcastle Utd,34,1990,2.3,7,3.0,4,2,0,1,0,0,0,0.0,0,0,0,0,0,0
387,Leandro Trossard,BEL,FW,Arsenal,29,1994,3.4,11,3.22,10,0,0,0,0,1,1,0.29,1,0,0,0,0,0
388,Kostas Tsimikas,GRE,DF,Liverpool,28,1996,0.4,1,2.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
389,Axel Tuanzebe,COD,DF,Ipswich Town,26,1997,5.7,5,0.88,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0
390,Destiny Udogie,ITA,DF,Tottenham,21,2002,5.3,10,1.89,8,0,0,1,0,1,1,0.19,0,0,0,0,0,1
391,Manuel Ugarte Ribeiro,URU,MF,Manchester Utd,23,2001,1.2,1,0.87,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0
392,Lesley Ugochukwu,FRA,MF,Southampton,20,2004,1.1,1,0.95,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
393,Enes Ünal,TUR,FW,Bournemouth,27,1997,0.3,3,11.74,1,0,0,2,0,0,0,0.0,0,0,0,0,0,0
394,Virgil van Dijk,NED,DF,Liverpool,33,1991,6.0,6,1.0,5,0,0,0,0,1,1,0.17,1,0,0,0,0,0
395,Jamie Vardy,ENG,FW,Leicester City,37,1987,5.6,10,1.8,6,0,2,0,2,0,3,0.54,1,0,1,0,1,0
396,Renato Veiga,POR,"MF,DF",Chelsea,21,2003,1.4,1,0.69,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
397,Joël Veltman,NED,DF,Brighton,32,1992,4.8,6,1.25,3,0,1,1,1,0,0,0.0,0,0,0,0,0,0
398,Micky van de Ven,NED,DF,Tottenham,23,2001,4.9,6,1.23,4,0,0,1,1,0,2,0.41,2,0,0,0,0,0
399,Bart Verbruggen,NED,GK,Brighton,22,2002,4.0,1,0.25,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
400,Jannik Vestergaard,DEN,DF,Leicester City,32,1992,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
401,Guglielmo Vicario,ITA,GK,Tottenham,27,1996,6.0,2,0.33,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
402,Kyle Walker,ENG,DF,Manchester City,34,1990,2.9,7,2.42,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0
403,Kyle Walker-Peters,ENG,DF,Southampton,27,1997,3.9,6,1.54,2,0,0,3,1,0,0,0.0,0,0,0,0,0,0
404,Christian Walton,ENG,GK,Ipswich Town,28,1995,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
405,Aaron Wan-Bissaka,ENG,"DF,MF",West Ham,26,1997,4.3,19,4.4,14,1,2,0,0,2,0,0.0,0,0,0,0,0,0
406,James Ward-Prowse,ENG,MF,West Ham,29,1994,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
407,James Ward-Prowse,ENG,MF,Nott'ham Forest,29,1994,2.3,2,0.86,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
408,Ollie Watkins,ENG,FW,Aston Villa,28,1995,4.9,6,1.23,5,0,0,1,0,0,2,0.41,1,0,0,1,0,0
409,Adam Webster,ENG,DF,Brighton,29,1995,0.8,1,1.27,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
410,Danny Welbeck,ENG,FW,Brighton,33,1990,5.6,13,2.31,9,0,2,0,2,0,1,0.18,1,0,0,0,0,0
411,Timo Werner,GER,"FW,MF",Tottenham,28,1996,1.3,3,2.31,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
412,Adam Wharton,ENG,MF,Crystal Palace,20,2004,5.3,21,3.98,17,4,0,0,0,0,1,0.19,1,0,0,0,0,0
413,Ben White,ENG,DF,Arsenal,26,1997,4.5,4,0.89,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
414,Mats Wieffer,NED,MF,Brighton,24,1999,1.9,4,2.06,4,0,0,0,0,0,1,0.51,1,0,0,0,0,0
415,Neco Williams,WAL,DF,Nott'ham Forest,23,2001,3.7,8,2.16,7,0,0,1,0,0,0,0.0,0,0,0,0,0,0
416,Joe Willock,ENG,"MF,FW",Newcastle Utd,25,1999,1.4,10,7.14,8,0,1,1,0,0,2,1.43,2,0,0,0,0,0
417,Harry Wilson,WAL,FW,Fulham,27,1997,0.4,1,2.31,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
418,Harry Winks,ENG,MF,Leicester City,28,1996,6.0,13,2.17,7,6,0,0,0,0,0,0.0,0,0,0,0,0,0
419,Yoane Wissa,COD,FW,Brentford,28,1996,3.2,11,3.43,8,0,1,0,2,0,3,0.93,3,0,0,0,0,0
420,Chris Wood,NZL,FW,Nott'ham Forest,32,1991,5.3,7,1.32,4,0,0,2,0,1,0,0.0,0,0,0,0,0,0
421,Luke Woolfenden,ENG,DF,Ipswich Town,25,1998,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
422,Yehor Yarmoliuk,UKR,MF,Brentford,20,2004,1.1,2,1.8,2,0,0,0,0,0,1,0.9,1,0,0,0,0,0
423,Ryan Yates,ENG,MF,Nott'ham Forest,26,1997,4.0,9,2.26,7,0,0,2,0,0,1,0.25,0,0,0,1,0,0
424,Ashley Young,ENG,DF,Everton,39,1985,3.7,9,2.42,7,0,0,0,1,1,3,0.81,2,0,0,0,0,1
425,Illia Zabarnyi,UKR,DF,Bournemouth,22,2002,5.0,5,1.0,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0
426,Oleksandr Zinchenko,UKR,DF,Arsenal,27,1996,0.9,2,2.28,2,0,0,0,0,0,1,1.14,1,0,0,0,0,0
427,Joshua Zirkzee,NED,FW,Manchester Utd,23,2001,3.9,12,3.04,12,0,0,0,0,0,0,0.0,0,0,0,0,0,0
428,Martin Ødegaard,NOR,MF,Arsenal,25,1998,2.8,9,3.21,8,0,0,1,0,0,1,0.36,1,0,0,0,0,0
