Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90
270,Keane Lewis-Potter,ENG,"DF,MF",Brentford,23,2001,6,368.0,61.0,68.1,4.1,4,84.0,3,2,17.0,0,1.17,4.0,8.0,-4.0,-0.98,3.8,9.6,-5.8,-1.42
271,Myles Lewis-Skelly,ENG,DF,Arsenal,18,2006,1,1.0,1.0,0.2,0.0,0,0.0,0,1,1.0,3,1.0,0.0,1.0,-1.0,-90.0,0.1,0.3,-0.3,-22.69
272,Matthijs de Ligt,NED,DF,Manchester Utd,25,1999,6,356.0,59.0,65.9,4.0,4,84.0,2,2,11.0,0,1.17,3.0,7.0,-4.0,-1.01,5.8,8.5,-2.8,-0.7
273,Victor Lindelöf,SWE,DF,Manchester Utd,30,1994,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,Jesper Lindstrøm,DEN,FW,Everton,24,2000,4,149.0,37.0,27.6,1.7,2,53.0,0,2,22.0,2,1.0,1.0,3.0,-2.0,-1.21,1.7,1.8,-0.1,-0.07
275,Valentino Livramento,ENG,DF,Newcastle Utd,21,2002,6,330.0,55.0,61.1,3.7,4,75.0,2,2,15.0,0,1.83,3.0,4.0,-1.0,-0.27,3.4,6.1,-2.7,-0.74
276,Sean Longstaff,ENG,MF,Newcastle Utd,26,1997,5,285.0,57.0,52.8,3.2,4,68.0,1,1,14.0,1,2.2,2.0,3.0,-1.0,-0.32,2.1,5.7,-3.7,-1.17
277,Saša Lukić,SRB,MF,Fulham,28,1996,6,457.0,76.0,84.6,5.1,6,76.0,1,0,0.0,0,1.83,7.0,3.0,4.0,0.79,6.5,3.9,2.6,0.52
278,Joe Lumley,ENG,GK,Southampton,29,1995,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,Massimo Luongo,AUS,MF,Ipswich Town,32,1992,4,142.0,36.0,26.3,1.6,2,68.0,0,2,4.0,2,0.5,1.0,4.0,-3.0,-1.9,0.7,4.8,-4.2,-2.61
280,Ian Maatsen,NED,"DF,MF",Aston Villa,22,2002,6,118.0,20.0,21.9,1.3,0,0.0,0,6,20.0,0,2.17,5.0,1.0,4.0,3.05,2.9,1.6,1.3,0.98
281,Alexis Mac Allister,ARG,MF,Liverpool,25,1998,6,509.0,85.0,94.3,5.7,6,85.0,5,0,0.0,0,2.5,12.0,1.0,11.0,1.94,12.2,4.2,8.0,1.41
282,James Maddison,ENG,MF,Tottenham,27,1996,6,479.0,80.0,88.7,5.3,6,80.0,0,0,0.0,0,1.67,11.0,5.0,6.0,1.13,11.6,6.0,5.7,1.06
283,Noni Madueke,ENG,FW,Chelsea,22,2002,5,388.0,78.0,71.9,4.3,5,78.0,2,0,0.0,1,2.6,14.0,5.0,9.0,2.09,9.7,5.5,4.2,0.98
284,Gabriel Magalhães,BRA,DF,Arsenal,26,1997,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,2.33,12.0,5.0,7.0,1.17,10.1,6.6,3.4,0.57
285,Harry Maguire,ENG,DF,Manchester Utd,31,1993,4,197.0,49.0,36.5,2.2,2,79.0,0,2,20.0,1,1.5,2.0,1.0,1.0,0.46,4.7,2.3,2.4,1.1
286,Kobbie Mainoo,ENG,MF,Manchester Utd,19,2005,6,487.0,81.0,90.2,5.4,6,81.0,4,0,0.0,0,1.17,4.0,6.0,-2.0,-0.37,9.1,8.4,0.7,0.13
287,Orel Mangala,BEL,MF,Everton,26,1998,3,199.0,66.0,36.9,2.2,2,86.0,1,1,27.0,0,1.33,3.0,3.0,0.0,0.0,2.2,2.3,-0.1,-0.03
288,Gabriel Martinelli,BRA,"MF,FW",Arsenal,23,2001,6,409.0,68.0,75.7,4.5,5,78.0,1,1,17.0,0,2.33,7.0,3.0,4.0,0.88,7.2,4.7,2.4,0.53
289,Emiliano Martínez,ARG,GK,Aston Villa,32,1992,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,2.17,12.0,9.0,3.0,0.5,9.3,6.2,3.1,0.51
290,Lisandro Martínez,ARG,DF,Manchester Utd,26,1998,6,526.0,88.0,97.4,5.8,6,88.0,5,0,0.0,0,1.17,4.0,8.0,-4.0,-0.68,9.6,10.8,-1.2,-0.21
291,Pape Matar Sarr,SEN,MF,Tottenham,22,2002,6,204.0,34.0,37.8,2.3,2,61.0,0,4,21.0,0,1.67,5.0,2.0,3.0,1.32,4.1,1.8,2.2,0.99
292,Jean-Philippe Mateta,FRA,FW,Crystal Palace,27,1997,6,428.0,71.0,79.3,4.8,6,71.0,3,0,0.0,0,0.5,4.0,8.0,-4.0,-0.84,5.5,7.0,-1.5,-0.32
293,Remi Matthews,ENG,GK,Crystal Palace,30,1994,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,Neal Maupay,FRA,"FW,MF",Everton,28,1996,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,Stephy Mavididi,ENG,FW,Leicester City,26,1998,6,304.0,51.0,56.3,3.4,3,83.0,0,3,18.0,0,0.5,6.0,4.0,2.0,0.59,2.9,6.3,-3.4,-1.0
296,Konstantinos Mavropanos,GRE,DF,West Ham,26,1997,6,495.0,83.0,91.7,5.5,5,90.0,5,1,45.0,0,0.83,6.0,9.0,-3.0,-0.55,6.5,10.1,-3.6,-0.66
297,Noussair Mazraoui,MAR,DF,Manchester Utd,26,1997,6,513.0,86.0,95.0,5.7,6,86.0,4,0,0.0,0,1.17,3.0,8.0,-5.0,-0.88,8.9,10.8,-1.9,-0.33
298,Bryan Mbeumo,CMR,FW,Brentford,25,1999,6,539.0,90.0,99.8,6.0,6,90.0,5,0,0.0,0,1.17,8.0,10.0,-2.0,-0.33,7.0,11.7,-4.7,-0.79
299,James Mcatee,ENG,FW,Manchester City,21,2002,1,1.0,1.0,0.2,0.0,0,0.0,0,1,1.0,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,Kasey McAteer,IRL,"DF,FW",Leicester City,22,2001,3,12.0,4.0,2.2,0.1,0,0.0,0,3,4.0,0,0.33,0.0,0.0,0.0,0.0,0.3,0.2,0.1,0.71
301,Alex McCarthy,ENG,GK,Southampton,34,1989,2,180.0,90.0,40.0,2.0,2,90.0,2,0,0.0,3,0.0,0.0,2.0,-2.0,-1.0,1.9,2.5,-0.6,-0.3
302,John McGinn,SCO,"FW,MF",Aston Villa,29,1994,5,349.0,70.0,64.6,3.9,5,70.0,1,0,0.0,0,2.4,6.0,5.0,1.0,0.26,5.9,3.4,2.5,0.65
303,Dwight McNeil,ENG,"MF,FW",Everton,24,1999,6,532.0,89.0,98.5,5.9,6,89.0,5,0,0.0,0,0.67,7.0,15.0,-8.0,-1.35,6.1,9.9,-3.8,-0.64
304,Scott McTominay,SCO,MF,Manchester Utd,27,1996,2,19.0,10.0,3.5,0.2,0,0.0,0,2,10.0,0,1.5,1.0,1.0,0.0,0.0,0.8,0.6,0.2,0.91
305,Ben Mee,ENG,DF,Brentford,35,1989,1,1.0,1.0,0.2,0.0,0,0.0,0,1,1.0,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,Jayden Meghoma,ENG,DF,Brentford,18,2006,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,Jenson Metcalfe,ENG,MF,Everton,20,2004,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,Carlos Miguel,BRA,GK,Nott'ham Forest,25,1998,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,Nikola Milenković,SRB,DF,Nott'ham Forest,26,1997,5,450.0,90.0,83.3,5.0,5,90.0,5,0,0.0,0,1.6,5.0,4.0,1.0,0.2,5.9,4.1,1.8,0.36
310,James Milner,ENG,MF,Brighton,38,1986,3,169.0,56.0,31.3,1.9,3,56.0,0,0,0.0,0,2.33,3.0,1.0,2.0,1.07,2.8,2.0,0.8,0.41
311,Yankuba Minteh,GAM,"FW,MF",Brighton,20,2004,6,320.0,53.0,59.3,3.6,4,68.0,0,2,25.0,0,1.5,3.0,3.0,0.0,0.0,5.0,3.6,1.4,0.39
312,Tyrick Mitchell,ENG,"DF,MF",Crystal Palace,25,1999,6,538.0,90.0,99.6,6.0,6,90.0,5,0,0.0,0,0.5,4.0,9.0,-5.0,-0.84,6.7,9.0,-2.3,-0.39
313,Kaoru Mitoma,JPN,"FW,MF",Brighton,27,1997,6,531.0,89.0,98.3,5.9,6,89.0,3,0,0.0,0,1.5,9.0,8.0,1.0,0.17,8.1,9.8,-1.7,-0.29
314,Jakub Moder,POL,MF,Brighton,25,1999,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,Mikey Moore,ENG,FW,Tottenham,17,2007,2,18.0,9.0,3.3,0.2,0,0.0,0,2,9.0,0,3.0,1.0,0.0,1.0,5.0,1.5,0.2,1.3,6.37
316,Morato,BRA,DF,Nott'ham Forest,23,2001,2,29.0,15.0,5.4,0.3,0,0.0,0,2,15.0,1,2.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.24
317,Álex Moreno,ESP,DF,Nott'ham Forest,31,1993,3,207.0,69.0,38.3,2.3,3,69.0,0,0,0.0,1,1.33,2.0,3.0,-1.0,-0.43,1.7,2.6,-0.8,-0.37
318,Sam Morsy,EGY,MF,Ipswich Town,33,1991,6,533.0,89.0,98.7,5.9,6,89.0,4,0,0.0,0,0.67,5.0,10.0,-5.0,-0.84,4.3,11.5,-7.2,-1.22
319,Yerson Mosquera,COL,DF,Wolves,23,2001,5,441.0,88.0,81.7,4.9,5,88.0,4,0,0.0,0,0.2,5.0,12.0,-7.0,-1.43,4.9,6.0,-1.1,-0.22
320,Mason Mount,ENG,"MF,FW",Manchester Utd,25,1999,3,145.0,48.0,26.9,1.6,2,53.0,0,1,40.0,1,1.0,0.0,3.0,-3.0,-1.86,2.4,2.9,-0.5,-0.31
321,Mykhailo Mudryk,UKR,FW,Chelsea,23,2001,3,82.0,27.0,15.2,0.9,1,45.0,0,2,19.0,3,2.33,2.0,2.0,0.0,0.0,1.6,2.3,-0.8,-0.84
322,Rodrigo Muniz,BRA,FW,Fulham,23,2001,6,277.0,46.0,51.3,3.1,3,78.0,0,3,14.0,0,1.83,4.0,3.0,1.0,0.32,4.0,3.1,0.9,0.29
323,Daniel Muñoz,COL,"DF,MF",Crystal Palace,28,1996,6,530.0,88.0,98.1,5.9,6,88.0,5,0,0.0,0,0.5,4.0,9.0,-5.0,-0.85,6.5,9.0,-2.5,-0.43
324,Arijanet Muric,KVX,GK,Ipswich Town,25,1998,5,450.0,90.0,83.3,5.0,5,90.0,5,0,0.0,0,0.8,5.0,8.0,-3.0,-0.6,3.9,9.2,-5.3,-1.06
325,Murillo,BRA,DF,Nott'ham Forest,22,2002,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,1.5,6.0,5.0,1.0,0.17,7.2,5.4,1.9,0.31
326,Alex Murphy,IRL,DF,Newcastle Utd,20,2004,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,Jacob Murphy,ENG,FW,Newcastle Utd,29,1995,6,341.0,57.0,63.1,3.8,4,67.0,2,2,38.0,0,1.83,5.0,4.0,1.0,0.26,5.8,4.8,1.0,0.27
328,Vitaliy Mykolenko,UKR,DF,Everton,25,1999,5,385.0,77.0,71.3,4.3,5,77.0,4,0,0.0,0,0.6,5.0,11.0,-6.0,-1.4,4.1,7.5,-3.4,-0.78
329,Iliman Ndiaye,SEN,FW,Everton,24,2000,6,394.0,66.0,73.0,4.4,4,83.0,1,2,31.0,0,0.67,7.0,8.0,-1.0,-0.23,4.5,5.0,-0.5,-0.12
330,Wilfred Ndidi,NGA,MF,Leicester City,27,1996,6,522.0,87.0,96.7,5.8,6,87.0,3,0,0.0,0,0.5,8.0,10.0,-2.0,-0.34,4.3,10.4,-6.2,-1.06
331,Kosta Nedeljković,SRB,DF,Aston Villa,18,2005,3,96.0,32.0,17.8,1.1,0,0.0,0,3,32.0,3,2.0,0.0,2.0,-2.0,-1.87,1.5,1.7,-0.2,-0.22
332,Benjamin Nelson,ENG,DF,Leicester City,20,2004,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,Reiss Nelson,ENG,FW,Arsenal,24,1999,1,3.0,3.0,0.6,0.0,0,0.0,0,1,3.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
334,Reiss Nelson,ENG,"FW,MF",Fulham,24,1999,3,64.0,21.0,11.9,0.7,0,0.0,0,3,21.0,0,2.33,1.0,1.0,0.0,0.0,1.4,0.8,0.6,0.82
335,Neto,BRA,GK,Arsenal,35,1989,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,Neto,BRA,GK,Bournemouth,35,1989,2,180.0,90.0,40.0,2.0,2,90.0,2,0,0.0,0,1.0,2.0,2.0,0.0,0.0,3.5,2.9,0.5,0.25
337,Pedro Neto,POR,FW,Chelsea,24,2000,6,242.0,40.0,44.8,2.7,2,51.0,0,4,35.0,0,2.17,5.0,2.0,3.0,1.12,4.7,2.3,2.4,0.88
338,Josh Nichols,ENG,DF,Arsenal,18,2006,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,Eddie Nketiah,ENG,FW,Arsenal,25,1999,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,Eddie Nketiah,ENG,"MF,FW",Crystal Palace,25,1999,3,227.0,76.0,42.0,2.5,3,76.0,1,0,0.0,0,0.67,3.0,4.0,-1.0,-0.4,3.7,3.6,0.0,0.01
341,Christopher Nkunku,FRA,FW,Chelsea,26,1997,6,121.0,20.0,22.4,1.3,1,57.0,0,5,13.0,0,2.17,1.0,1.0,0.0,0.0,2.3,1.7,0.6,0.45
342,Matheus Nunes,POR,"FW,MF",Manchester City,26,1998,3,21.0,7.0,3.9,0.2,0,0.0,0,3,7.0,3,3.0,1.0,0.0,1.0,4.29,0.8,0.2,0.5,2.33
343,Darwin Núñez,URU,FW,Liverpool,25,1999,4,136.0,34.0,25.2,1.5,1,71.0,0,3,22.0,1,2.25,3.0,1.0,2.0,1.32,2.4,1.4,1.0,0.66
344,Ethan Nwaneri,ENG,"MF,FW",Arsenal,17,2007,2,11.0,6.0,2.0,0.1,0,0.0,0,2,6.0,4,3.0,2.0,0.0,2.0,16.36,1.2,0.1,1.1,8.61
345,Christian Nørgaard,DEN,MF,Brentford,30,1994,4,360.0,90.0,66.7,4.0,4,90.0,4,0,0.0,0,1.5,6.0,6.0,0.0,0.0,5.9,7.3,-1.4,-0.36
346,Jake O'Brien,IRL,DF,Everton,23,2001,1,27.0,27.0,5.0,0.3,0,0.0,0,1,27.0,5,0.0,0.0,1.0,-1.0,-3.33,0.2,0.7,-0.5,-1.64
347,Mark O'Mahony,IRL,FW,Brighton,19,2005,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,Dara O'Shea,IRL,DF,Ipswich Town,25,1999,3,270.0,90.0,50.0,3.0,3,90.0,3,0,0.0,1,1.0,3.0,3.0,0.0,0.0,3.2,4.9,-1.7,-0.58
349,Wilson Odobert,FRA,FW,Tottenham,19,2004,3,162.0,54.0,30.0,1.8,2,70.0,0,1,23.0,0,1.0,3.0,1.0,2.0,1.11,3.0,1.8,1.2,0.65
350,Chiedozie Ogbene,IRL,FW,Ipswich Town,27,1997,3,187.0,62.0,34.6,2.1,2,78.0,0,1,32.0,1,1.0,2.0,3.0,-1.0,-0.48,1.1,2.0,-1.0,-0.47
351,Caleb Okoli,ITA,DF,Leicester City,23,2001,4,358.0,90.0,66.3,4.0,4,90.0,2,0,0.0,2,0.5,6.0,8.0,-2.0,-0.5,2.6,8.5,-5.9,-1.48
352,Andrew Omobamidele,IRL,DF,Nott'ham Forest,22,2002,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,Amadou Onana,BEL,MF,Aston Villa,23,2001,6,421.0,70.0,78.0,4.7,6,70.0,2,0,0.0,0,2.17,6.0,7.0,-1.0,-0.21,6.1,5.3,0.8,0.16
354,André Onana,CMR,GK,Manchester Utd,28,1996,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,1.17,5.0,8.0,-3.0,-0.5,10.4,10.8,-0.4,-0.07
355,Frank Onyeka,NGA,MF,Brentford,26,1998,2,25.0,13.0,4.6,0.3,0,0.0,0,2,13.0,0,1.5,0.0,0.0,0.0,0.0,0.0,0.7,-0.7,-2.48
356,Stefan Ortega,GER,GK,Manchester City,31,1992,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,William Osula,DEN,FW,Newcastle Utd,21,2003,1,8.0,8.0,1.5,0.1,0,0.0,0,1,8.0,5,0.0,0.0,1.0,-1.0,-11.25,0.3,0.5,-0.2,-2.07
358,Dango Ouattara,BFA,"FW,DF",Bournemouth,22,2002,4,157.0,39.0,34.9,1.7,1,68.0,0,3,30.0,0,1.25,3.0,2.0,1.0,0.57,3.5,3.1,0.4,0.24
359,Salah Oulad M'Hand,NED,MF,Arsenal,21,2003,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,Nico O’Reilly,ENG,FW,Manchester City,19,2005,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,Cole Palmer,ENG,"MF,FW",Chelsea,22,2002,6,505.0,84.0,93.5,5.6,6,84.0,4,0,0.0,0,2.17,15.0,7.0,8.0,1.43,11.0,6.5,4.5,0.8
362,Emerson Palmieri,ITA,"DF,MF",West Ham,30,1994,6,421.0,70.0,78.0,4.7,6,70.0,1,0,0.0,0,0.83,4.0,9.0,-5.0,-1.07,4.9,8.2,-3.3,-0.7
363,Lucas Paquetá,BRA,MF,West Ham,27,1997,6,444.0,74.0,82.2,4.9,5,80.0,2,1,45.0,0,0.83,6.0,8.0,-2.0,-0.41,5.5,8.6,-3.1,-0.63
364,Thomas Partey,GHA,MF,Arsenal,31,1993,6,534.0,89.0,98.9,5.9,6,89.0,5,0,0.0,0,2.33,10.0,5.0,5.0,0.84,8.9,6.6,2.3,0.38
365,Myles Peart-Harris,ENG,MF,Brentford,22,2002,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,Andreas Pereira,BRA,MF,Fulham,28,1996,6,479.0,80.0,88.7,5.3,6,80.0,0,0,0.0,0,1.83,7.0,4.0,3.0,0.56,7.4,4.1,3.4,0.63
367,Ricardo Pereira,POR,"DF,FW",Leicester City,30,1993,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,Kalvin Phillips,ENG,MF,Ipswich Town,28,1995,3,228.0,76.0,42.2,2.5,3,76.0,1,0,0.0,1,1.0,2.0,3.0,-1.0,-0.39,1.3,3.2,-1.9,-0.74
369,Jaden Philogene Bidace,ENG,"FW,MF",Aston Villa,22,2002,3,45.0,15.0,8.3,0.5,0,0.0,0,3,15.0,1,2.33,1.0,1.0,0.0,0.0,0.7,1.6,-1.0,-1.96
370,Jordan Pickford,ENG,GK,Everton,30,1994,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,0.67,7.0,15.0,-8.0,-1.33,6.1,9.9,-3.8,-0.63
371,Ethan Pinnock,JAM,DF,Brentford,31,1993,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,1.17,8.0,10.0,-2.0,-0.33,7.0,11.7,-4.7,-0.79
372,Daniel Podence,POR,"MF,FW",Wolves,28,1995,2,48.0,24.0,8.9,0.5,0,0.0,0,2,24.0,0,0.0,0.0,2.0,-2.0,-3.75,0.3,0.8,-0.5,-0.93
373,Alfie Pond,ENG,DF,Wolves,20,2004,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,Nick Pope,ENG,GK,Newcastle Utd,32,1992,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,1.83,8.0,7.0,1.0,0.17,8.3,9.6,-1.3,-0.22
375,Pedro Porro,ESP,DF,Tottenham,25,1999,6,536.0,89.0,99.3,6.0,6,89.0,4,0,0.0,0,1.67,12.0,5.0,7.0,1.18,13.3,6.2,7.0,1.18
376,Jarell Quansah,ENG,DF,Liverpool,21,2003,1,45.0,45.0,8.3,0.5,1,45.0,0,0,0.0,5,3.0,0.0,0.0,0.0,0.0,0.1,0.3,-0.2,-0.43
377,Hákon Rafn Valdimarsson,ISL,GK,Brentford,22,2001,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,Aaron Ramsdale,ENG,GK,Arsenal,26,1998,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,Aaron Ramsdale,ENG,GK,Southampton,26,1998,3,270.0,90.0,60.0,3.0,3,90.0,3,0,0.0,0,0.33,2.0,7.0,-5.0,-1.67,5.0,7.0,-2.0,-0.67
380,Jacob Ramsey,ENG,"FW,MF",Aston Villa,23,2001,6,337.0,56.0,62.4,3.7,3,73.0,1,3,39.0,0,2.17,7.0,8.0,-1.0,-0.27,4.3,4.3,0.0,0.0
381,Marcus Rashford,ENG,FW,Manchester Utd,26,1997,6,418.0,70.0,77.4,4.6,5,78.0,2,1,30.0,0,1.17,4.0,6.0,-2.0,-0.43,7.1,8.4,-1.3,-0.27
382,David Raya,ESP,GK,Arsenal,29,1995,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,2.33,12.0,5.0,7.0,1.17,10.1,6.6,3.4,0.57
383,Harrison Reed,ENG,MF,Fulham,29,1995,6,47.0,8.0,8.7,0.5,0,0.0,0,6,8.0,0,1.83,1.0,1.0,0.0,0.0,0.7,2.5,-1.8,-3.39
384,Bobby Reid,JAM,FW,Leicester City,31,1993,4,150.0,38.0,27.8,1.7,2,74.0,0,2,2.0,2,0.25,2.0,4.0,-2.0,-1.2,1.3,3.5,-2.2,-1.32
385,Chadi Riad,MAR,DF,Crystal Palace,21,2003,1,90.0,90.0,16.7,1.0,1,90.0,1,0,0.0,1,0.0,0.0,2.0,-2.0,-2.0,1.3,1.4,0.0,-0.01
386,Declan Rice,ENG,MF,Arsenal,25,1999,5,402.0,80.0,74.4,4.5,5,80.0,3,0,0.0,0,2.2,11.0,4.0,7.0,1.57,8.3,4.1,4.2,0.94
387,Chris Richards,USA,DF,Crystal Palace,24,2000,4,344.0,86.0,63.7,3.8,4,86.0,2,0,0.0,1,0.5,2.0,5.0,-3.0,-0.78,3.5,6.7,-3.2,-0.84
388,Richarlison,BRA,"FW,MF",Tottenham,27,1997,2,25.0,13.0,4.6,0.3,0,0.0,0,2,13.0,0,2.0,2.0,0.0,2.0,7.2,0.9,0.1,0.8,2.76
389,Andrew Robertson,SCO,DF,Liverpool,30,1994,6,502.0,84.0,93.0,5.6,6,84.0,2,0,0.0,0,2.5,12.0,2.0,10.0,1.79,11.4,4.3,7.2,1.29
390,Antonee Robinson,USA,DF,Fulham,27,1997,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,1.83,8.0,5.0,3.0,0.5,8.2,6.5,1.7,0.28
391,Kaden Rodney,ENG,DF,Crystal Palace,19,2004,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,Rodri,ESP,MF,Manchester City,28,1996,2,65.0,33.0,12.0,0.7,1,20.0,0,1,45.0,1,2.0,1.0,0.0,1.0,1.38,2.2,0.0,2.1,2.93
393,Guido Rodríguez,ARG,MF,West Ham,30,1994,6,460.0,77.0,85.2,5.1,6,77.0,3,0,0.0,0,0.83,5.0,9.0,-4.0,-0.78,5.1,8.4,-3.3,-0.65
394,Mads Roerslev,DEN,DF,Brentford,25,1999,5,263.0,53.0,48.7,2.9,2,90.0,2,3,28.0,1,1.2,5.0,5.0,0.0,0.0,4.4,5.9,-1.6,-0.53
395,Morgan Rogers,ENG,"MF,FW",Aston Villa,22,2002,6,513.0,86.0,95.0,5.7,6,86.0,5,0,0.0,0,2.17,12.0,8.0,4.0,0.7,9.1,5.6,3.5,0.62
396,Cristian Romero,ARG,DF,Tottenham,26,1998,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,1.67,12.0,5.0,7.0,1.17,13.4,6.3,7.2,1.19
397,John Ruddy,ENG,GK,Newcastle Utd,37,1986,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,Carl Rushworth,ENG,GK,Brighton,23,2001,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,Georginio Rutter,FRA,"FW,MF",Brighton,22,2002,5,226.0,45.0,41.9,2.5,3,69.0,0,2,10.0,0,1.2,5.0,6.0,-1.0,-0.4,4.4,6.8,-2.4,-0.95
400,José Sá,POR,GK,Wolves,31,1993,2,180.0,90.0,33.3,2.0,2,90.0,2,0,0.0,3,0.0,2.0,8.0,-6.0,-3.0,2.4,2.9,-0.4,-0.22
401,Bukayo Saka,ENG,"MF,FW",Arsenal,23,2001,6,476.0,79.0,88.1,5.3,6,79.0,2,0,0.0,0,2.33,12.0,4.0,8.0,1.51,10.0,5.0,5.0,0.94
402,Mohamed Salah,EGY,FW,Liverpool,32,1992,6,532.0,89.0,98.5,5.9,6,89.0,5,0,0.0,0,2.5,12.0,2.0,10.0,1.69,12.4,4.5,7.9,1.33
403,William Saliba,FRA,DF,Arsenal,23,2001,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,2.33,12.0,5.0,7.0,1.17,10.1,6.6,3.4,0.57
404,Imari Samuels,ENG,DF,Brighton,21,2003,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,Robert Sánchez,ESP,GK,Chelsea,26,1997,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,2.17,15.0,7.0,8.0,1.33,12.1,7.0,5.1,0.85
