Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
282,Eddie Nketiah,eng ENG,"MF,FW",Crystal Palace,25-123,1999,2.5,90,2,9,38,44,17,90,2,2,100.0,0,0.0,64,419,209,10,6,4,1,7,69,16,Matches
283,Christopher Nkunku,fr FRA,FW,Chelsea,26-321,1997,1.3,73,1,11,20,42,10,73,6,3,50.0,3,50.0,45,235,93,3,0,2,2,2,52,14,Matches
284,Matheus Nunes,pt POR,"FW,MF",Manchester City,26-034,1998,0.2,22,0,3,8,11,3,22,3,2,66.7,1,33.3,12,92,66,2,0,2,0,0,17,6,Matches
285,Darwin Núñez,uy URU,FW,Liverpool,25-098,1999,1.5,46,2,9,17,23,6,46,2,1,50.0,1,50.0,29,162,88,6,5,3,1,5,33,12,Matches
286,Ethan Nwaneri,eng ENG,"MF,FW",Arsenal,17-193,2007,0.1,15,0,3,6,6,1,15,3,2,66.7,0,0.0,10,109,81,3,1,1,1,1,10,3,Matches
287,Christian Nørgaard,dk DEN,MF,Brentford,30-204,1994,4.0,222,27,91,97,35,4,222,2,2,100.0,0,0.0,108,366,155,3,1,0,2,4,135,3,Matches
288,Jake O'Brien,ie IRL,DF,Everton,23-138,2001,0.3,20,0,9,9,3,0,20,3,1,33.3,2,66.7,7,37,22,0,0,0,0,0,11,0,Matches
289,Dara O'Shea,ie IRL,DF,Ipswich Town,25-210,1999,3.0,196,28,112,76,8,5,196,1,1,100.0,0,0.0,99,382,198,1,0,0,2,0,116,0,Matches
290,Wilson Odobert,fr FRA,FW,Tottenham,19-307,2004,1.8,105,2,11,29,65,13,105,10,3,30.0,6,60.0,76,626,410,13,10,6,4,4,80,18,Matches
291,Chiedozie Ogbene,ie IRL,FW,Ipswich Town,27-152,1997,2.1,53,3,10,11,32,6,53,5,1,20.0,1,20.0,30,241,85,5,1,2,2,2,32,13,Matches
292,Caleb Okoli,it ITA,DF,Leicester City,23-079,2001,4.0,227,54,133,88,6,4,227,0,0,,0,,131,592,290,1,0,0,2,0,132,0,Matches
293,Amadou Onana,be BEL,MF,Aston Villa,23-045,2001,4.7,254,17,67,143,49,6,254,5,3,60.0,1,20.0,140,645,341,6,5,0,4,5,151,3,Matches
294,André Onana,cm CMR,GK,Manchester Utd,28-181,1996,6.0,276,189,270,6,0,0,276,0,0,,0,,211,1135,711,0,0,0,0,0,188,0,Matches
295,Frank Onyeka,ng NGA,MF,Brentford,26-273,1998,0.3,10,0,1,5,4,0,10,0,0,,0,,6,55,14,0,0,0,2,1,6,0,Matches
296,William Osula,dk DEN,FW,Newcastle Utd,21-057,2003,0.1,3,0,0,1,2,0,3,1,1,100.0,0,0.0,3,27,14,1,1,0,0,2,2,2,Matches
297,Dango Ouattara,bf BFA,"FW,DF",Bournemouth,22-232,2002,1.7,100,8,24,27,50,12,100,11,4,36.4,7,63.6,46,452,218,11,2,4,3,2,53,23,Matches
298,Cole Palmer,eng ENG,"MF,FW",Chelsea,22-147,2002,5.6,271,4,31,129,113,14,270,17,6,35.3,8,47.1,179,1226,544,17,10,5,9,7,203,23,Matches
299,Emerson Palmieri,it ITA,"DF,MF",West Ham,30-058,1994,4.7,251,9,69,118,69,3,251,3,2,66.7,1,33.3,106,640,344,8,7,3,5,1,146,21,Matches
300,Lucas Paquetá,br BRA,MF,West Ham,27-034,1997,4.9,346,9,65,194,91,13,345,7,5,71.4,2,28.6,193,747,279,6,10,2,9,15,249,20,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
301,Thomas Partey,gh GHA,MF,Arsenal,31-109,1993,5.9,326,20,77,166,84,2,326,2,1,50.0,0,0.0,172,711,354,2,6,0,3,6,216,4,Matches
302,Andreas Pereira,br BRA,MF,Fulham,28-273,1996,5.3,314,2,33,131,152,5,314,10,4,40.0,3,30.0,165,676,282,3,10,0,7,3,196,21,Matches
303,Kalvin Phillips,eng ENG,MF,Ipswich Town,28-303,1995,2.5,141,6,38,86,19,0,141,0,0,,0,,69,326,98,0,1,0,2,4,79,0,Matches
304,Jaden Philogene Bidace,eng ENG,"FW,MF",Aston Villa,22-235,2002,0.5,26,2,5,7,14,1,26,2,0,0.0,0,0.0,13,52,22,0,0,0,1,0,14,2,Matches
305,Jordan Pickford,eng ENG,GK,Everton,30-207,1994,6.0,250,161,235,15,0,0,250,0,0,,0,,132,806,485,0,0,0,1,0,107,0,Matches
306,Ethan Pinnock,jm JAM,DF,Brentford,31-124,1993,6.0,388,89,239,130,20,5,388,3,0,0.0,3,100.0,194,985,454,1,0,0,0,1,231,3,Matches
307,Daniel Podence,pt POR,"MF,FW",Wolves,28-345,1995,0.5,20,0,2,11,7,0,20,2,2,100.0,0,0.0,13,77,43,1,1,0,0,0,17,3,Matches
308,Nick Pope,eng ENG,GK,Newcastle Utd,32-164,1992,6.0,207,167,206,1,0,0,207,0,0,,0,,96,498,333,0,0,0,0,0,70,0,Matches
309,Pedro Porro,es ESP,DF,Tottenham,25-017,1999,6.0,469,23,116,164,195,9,469,10,2,20.0,6,60.0,260,1212,687,17,13,1,6,4,289,18,Matches
310,Jarell Quansah,eng ENG,DF,Liverpool,21-245,2003,0.5,35,11,27,7,1,0,35,0,0,,0,,16,47,12,0,0,0,0,0,22,0,Matches
311,Aaron Ramsdale,eng ENG,GK,Southampton,26-139,1998,3.0,127,92,126,1,0,0,127,0,0,,0,,92,469,327,0,0,0,0,0,79,0,Matches
312,Jacob Ramsey,eng ENG,"FW,MF",Aston Villa,23-125,2001,3.7,188,5,21,65,107,15,188,12,9,75.0,3,25.0,136,905,367,14,8,7,8,6,156,29,Matches
313,Marcus Rashford,eng ENG,FW,Manchester Utd,26-335,1997,4.6,167,2,20,72,77,14,167,19,4,21.1,12,63.2,116,666,301,10,4,6,4,1,134,33,Matches
314,David Raya,es ESP,GK,Arsenal,29-015,1995,6.0,221,161,211,10,0,0,221,0,0,,0,,129,803,544,0,0,0,0,0,103,0,Matches
315,Harrison Reed,eng ENG,MF,Fulham,29-247,1995,0.5,39,0,6,13,21,3,39,1,0,0.0,0,0.0,16,63,16,1,1,0,2,1,14,6,Matches
316,Bobby Reid,jm JAM,FW,Leicester City,31-241,1993,1.7,60,6,19,28,13,1,60,1,0,0.0,1,100.0,32,158,59,2,0,1,1,4,37,6,Matches
317,Chadi Riad,ma MAR,DF,Crystal Palace,21-105,2003,1.0,90,5,41,49,1,0,90,0,0,,0,,58,318,232,2,0,0,1,0,69,0,Matches
318,Declan Rice,eng ENG,MF,Arsenal,25-260,1999,4.5,239,9,33,107,101,13,239,5,2,40.0,3,60.0,134,700,399,13,8,2,4,5,156,21,Matches
319,Chris Richards,us USA,DF,Crystal Palace,24-186,2000,3.8,196,20,100,89,9,2,196,1,0,0.0,1,100.0,90,387,198,2,0,0,0,0,122,1,Matches
320,Richarlison,br BRA,"FW,MF",Tottenham,27-143,1997,0.3,18,2,2,15,1,1,18,1,1,100.0,0,0.0,7,25,13,1,0,0,0,0,14,1,Matches
321,Andrew Robertson,sct SCO,DF,Liverpool,30-203,1994,5.6,442,15,120,198,127,10,442,3,2,66.7,1,33.3,236,1020,588,12,8,1,5,3,292,13,Matches
322,Antonee Robinson,us USA,DF,Fulham,27-053,1997,6.0,346,27,121,135,94,5,346,13,8,61.5,4,30.8,180,763,420,9,9,1,11,4,190,29,Matches
323,Rodri,es ESP,MF,Manchester City,28-100,1996,0.7,65,1,12,30,24,0,65,1,0,0.0,0,0.0,34,125,42,0,2,0,0,0,49,1,Matches
324,Guido Rodríguez,ar ARG,MF,West Ham,30-171,1994,5.1,280,18,79,167,34,1,280,2,1,50.0,0,0.0,132,546,211,1,3,0,1,5,160,2,Matches
325,Mads Roerslev,dk DEN,DF,Brentford,25-098,1999,2.9,162,11,69,62,32,3,162,7,2,28.6,4,57.1,103,493,237,3,3,0,2,5,110,10,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
326,Morgan Rogers,eng ENG,"MF,FW",Aston Villa,22-066,2002,5.7,230,9,37,98,102,27,230,31,12,38.7,15,48.4,127,868,570,17,12,5,16,13,145,33,Matches
327,Cristian Romero,ar ARG,DF,Tottenham,26-156,1998,6.0,556,59,208,323,29,9,556,1,0,0.0,1,100.0,375,1862,1160,3,7,0,2,3,385,1,Matches
328,Georginio Rutter,fr FRA,"FW,MF",Brighton,22-163,2002,2.5,112,0,4,45,65,15,112,8,4,50.0,3,37.5,68,412,214,8,6,2,9,4,87,20,Matches
329,José Sá,pt POR,GK,Wolves,31-257,1993,2.0,76,58,74,2,0,0,76,1,1,100.0,0,0.0,50,293,149,0,0,0,0,0,47,0,Matches
330,Bukayo Saka,eng ENG,"MF,FW",Arsenal,23-025,2001,5.3,265,2,17,65,185,44,265,28,14,50.0,12,42.9,163,990,551,23,6,11,10,13,178,58,Matches
331,Mohamed Salah,eg EGY,FW,Liverpool,32-107,1992,5.9,265,5,16,84,167,57,264,23,12,52.2,11,47.8,192,1191,493,26,5,25,15,13,240,73,Matches
332,William Saliba,fr FRA,DF,Arsenal,23-190,2001,6.0,381,41,172,202,9,1,381,2,2,100.0,0,0.0,221,944,467,3,1,0,2,2,273,0,Matches
333,Robert Sánchez,es ESP,GK,Chelsea,26-317,1997,6.0,288,217,286,2,0,0,288,0,0,,0,,189,963,633,0,0,0,0,0,174,0,Matches
334,Jadon Sancho,eng ENG,FW,Chelsea,24-189,2000,1.9,89,3,20,27,43,8,89,14,9,64.3,5,35.7,63,392,186,6,2,4,5,1,65,15,Matches
335,Ibrahim Sangaré,ci CIV,MF,Nott'ham Forest,26-303,1997,2.4,146,4,36,92,20,6,146,0,0,,0,,60,231,67,0,2,0,2,1,76,2,Matches
336,Pablo Sarabia,es ESP,"FW,MF",Wolves,32-142,1992,0.3,36,0,4,19,13,3,36,4,3,75.0,1,25.0,18,91,62,2,1,0,0,0,21,2,Matches
337,Jeremy Sarmiento,ec ECU,MF,Brighton,22-106,2002,0.1,8,0,0,6,2,0,8,0,0,,0,,6,61,10,0,0,0,1,0,7,2,Matches
338,Ismaila Sarr,sn SEN,"FW,MF",Crystal Palace,26-218,1998,1.5,74,3,7,26,42,12,74,5,1,20.0,2,40.0,46,259,115,2,3,2,4,5,56,18,Matches
339,Sávio,br BRA,FW,Manchester City,20-173,2004,3.2,211,1,8,30,177,33,211,20,9,45.0,5,25.0,151,1209,782,32,8,21,12,4,162,47,Matches
340,Kevin Schade,de GER,"FW,MF",Brentford,22-308,2001,3.3,108,6,14,34,62,12,108,12,3,25.0,6,50.0,71,487,221,10,5,3,7,5,80,26,Matches
341,Fabian Schär,ch SUI,DF,Newcastle Utd,32-285,1991,3.3,231,41,134,79,19,6,231,0,0,,0,,147,615,341,0,0,0,0,0,161,4,Matches
342,Jeffrey Schlupp,gh GHA,"MF,DF",Crystal Palace,31-282,1992,0.4,34,0,4,16,16,3,34,1,1,100.0,0,0.0,15,91,41,2,1,1,5,0,20,4,Matches
343,Alex Scott,eng ENG,MF,Bournemouth,21-040,2003,1.8,115,8,30,55,31,1,115,6,0,0.0,5,83.3,60,294,127,1,1,0,4,2,67,7,Matches
344,Matz Sels,be BEL,GK,Nott'ham Forest,32-217,1992,6.0,177,129,174,3,0,0,177,0,0,,0,,103,552,284,0,0,0,0,0,94,0,Matches
345,Nélson Semedo,pt POR,DF,Wolves,30-319,1993,3.7,188,15,59,90,41,1,188,10,6,60.0,4,40.0,96,572,290,5,2,1,3,0,103,5,Matches
346,Antoine Semenyo,gh GHA,FW,Bournemouth,24-267,2000,4.8,202,5,38,58,113,28,202,19,7,36.8,10,52.6,123,1050,496,17,11,10,8,9,142,38,Matches
347,Marcos Senesi,ar ARG,DF,Bournemouth,27-143,1997,2.8,172,22,91,67,14,4,172,2,1,50.0,1,50.0,88,529,273,1,4,0,0,2,97,0,Matches
348,Bernardo Silva,pt POR,"MF,FW",Manchester City,30-051,1994,5.1,332,4,33,103,198,42,332,10,3,30.0,7,70.0,194,1145,630,19,9,14,3,7,257,44,Matches
349,Jota Silva,pt POR,"MF,FW",Nott'ham Forest,25-060,1999,1.0,45,4,18,11,18,7,45,4,0,0.0,3,75.0,21,97,65,3,0,3,5,0,22,6,Matches
350,Luis Sinisterra,co COL,FW,Bournemouth,25-105,1999,1.7,87,5,7,23,57,13,87,9,3,33.3,5,55.6,49,294,105,7,2,4,4,1,55,14,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
351,Oliver Skipp,eng ENG,MF,Leicester City,24-014,2000,3.0,135,9,31,85,21,0,135,6,3,50.0,3,50.0,80,323,161,4,3,0,3,3,91,3,Matches
352,William Smallbone,ie IRL,MF,Southampton,24-222,2000,2.4,152,5,18,63,72,11,152,1,1,100.0,0,0.0,61,237,128,2,5,0,7,2,93,12,Matches
353,Adam Smith,eng ENG,DF,Bournemouth,33-154,1991,2.0,74,3,28,32,15,0,74,3,1,33.3,0,0.0,28,155,71,2,1,0,1,1,22,1,Matches
354,Emile Smith Rowe,eng ENG,MF,Fulham,24-064,2000,4.9,277,9,39,135,106,17,277,7,0,0.0,5,71.4,186,1104,621,15,10,4,7,4,217,28,Matches
355,Dominic Solanke,eng ENG,FW,Tottenham,27-016,1997,4.0,119,5,8,51,61,26,119,8,5,62.5,3,37.5,70,319,160,9,3,6,11,6,87,17,Matches
356,Carlos Soler,es ESP,MF,West Ham,27-272,1997,1.1,56,3,17,25,14,2,56,2,1,50.0,1,50.0,34,151,54,1,2,0,0,3,37,2,Matches
357,Ramón Sosa,py PAR,"MF,FW",Nott'ham Forest,25-030,1999,0.7,35,2,8,8,20,3,35,2,1,50.0,1,50.0,16,125,58,3,3,2,1,0,17,3,Matches
358,Tomáš Souček,cz CZE,MF,West Ham,29-216,1995,4.1,169,13,41,73,56,28,169,1,0,0.0,1,100.0,66,194,84,2,3,1,3,3,102,14,Matches
359,Boubakary Soumaré,fr FRA,MF,Leicester City,25-216,1999,0.1,4,0,1,2,1,0,4,0,0,,0,,2,7,0,0,0,0,1,0,2,0,Matches
360,Djed Spence,eng ENG,DF,Tottenham,24-052,2000,0.7,44,1,11,20,14,1,44,5,1,20.0,4,80.0,31,198,108,3,3,0,0,0,33,5,Matches
361,Jay Stansfield,eng ENG,MF,Fulham,21-311,2002,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
362,Jason Steele,eng ENG,GK,Brighton,34-043,1990,2.0,114,107,114,0,0,0,114,0,0,,0,,91,361,151,0,0,0,0,0,83,0,Matches
363,Jack Stephens,eng ENG,DF,Southampton,30-247,1994,3.9,347,25,114,193,41,3,347,2,0,0.0,2,100.0,206,1083,636,6,7,0,1,0,276,0,Matches
364,Raheem Sterling,eng ENG,"MF,FW",Arsenal,29-297,1994,0.3,13,0,0,2,11,2,13,2,1,50.0,0,0.0,12,105,47,3,0,3,0,1,13,5,Matches
365,Ross Stewart,sct SCO,FW,Southampton,28-081,1996,0.7,20,1,2,11,7,1,20,0,0,,0,,7,17,6,0,0,0,0,3,14,1,Matches
366,John Stones,eng ENG,"DF,MF",Manchester City,30-125,1994,1.5,79,7,20,39,21,2,79,0,0,,0,,40,304,144,2,5,0,0,0,57,0,Matches
367,Jørgen Strand Larsen,no NOR,FW,Wolves,24-237,2000,5.3,118,7,16,58,44,18,118,3,2,66.7,1,33.3,49,172,69,3,1,3,16,3,83,14,Matches
368,Yukinari Sugawara,jp JPN,DF,Southampton,24-094,2000,4.3,322,18,88,129,106,6,322,6,3,50.0,2,33.3,177,858,518,9,9,1,1,0,222,18,Matches
369,Crysencio Summerville,nl NED,"FW,MF",West Ham,22-336,2001,1.5,71,1,6,30,35,6,71,5,1,20.0,3,60.0,41,296,153,5,2,1,2,4,42,16,Matches
370,Sammie Szmodics,ie IRL,"FW,MF",Ipswich Town,29-006,1995,3.2,76,2,17,32,27,7,76,2,1,50.0,1,50.0,51,301,89,4,2,2,8,4,55,14,Matches
371,Dominik Szoboszlai,hu HUN,MF,Liverpool,23-341,2000,5.5,342,3,37,191,118,16,342,6,4,66.7,2,33.3,195,928,528,15,10,4,11,3,260,23,Matches
372,James Tarkowski,eng ENG,DF,Everton,31-316,1992,6.0,285,59,156,110,24,14,285,2,0,0.0,2,100.0,112,515,198,1,2,0,3,0,144,0,Matches
373,Marcus Tavernier,eng ENG,"FW,MF",Bournemouth,25-192,1999,4.8,250,3,24,96,135,14,250,12,5,41.7,7,58.3,120,771,411,11,10,2,8,12,147,34,Matches
374,Charlie Taylor,eng ENG,DF,Southampton,31-012,1993,1.2,88,9,28,47,13,1,88,1,1,100.0,0,0.0,36,159,73,2,1,0,0,0,58,3,Matches
375,Jack Taylor,ie IRL,MF,Ipswich Town,26-099,1998,1.1,72,10,29,33,11,0,72,0,0,,0,,39,247,167,1,2,0,1,0,48,3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
376,Kenny Tete,nl NED,DF,Fulham,28-357,1995,6.0,367,18,102,158,108,17,367,8,3,37.5,2,25.0,188,944,511,17,10,6,9,4,209,16,Matches
377,Youri Tielemans,be BEL,MF,Aston Villa,27-146,1997,5.9,461,18,86,282,96,5,461,11,7,63.6,3,27.3,275,1056,473,6,8,1,5,5,344,6,Matches
378,Jurriën Timber,nl NED,DF,Arsenal,23-105,2001,5.0,254,17,63,112,82,11,254,10,6,60.0,4,40.0,117,546,213,7,1,3,3,2,129,17,Matches
379,Jean-Clair Todibo,fr FRA,DF,West Ham,24-275,1999,1.1,76,10,42,29,5,2,76,2,1,50.0,1,50.0,43,183,77,0,1,0,2,2,44,1,Matches
380,Harry Toffolo,eng ENG,DF,Nott'ham Forest,29-042,1995,0.4,36,3,6,10,20,2,36,0,0,,0,,8,14,7,0,0,0,0,0,16,4,Matches
381,Sandro Tonali,it ITA,MF,Newcastle Utd,24-145,2000,1.8,72,6,15,36,22,4,72,4,1,25.0,3,75.0,46,217,59,0,1,0,3,0,48,4,Matches
382,Pau Torres,es ESP,DF,Aston Villa,27-258,1997,6.0,440,44,168,241,33,1,440,5,5,100.0,0,0.0,313,1920,1178,15,10,0,1,2,335,3,Matches
383,Adama Traoré,es ESP,FW,Fulham,28-249,1996,5.2,221,0,13,85,130,26,221,38,21,55.3,12,31.6,163,1373,780,29,10,13,8,3,180,38,Matches
384,Mark Travers,ie IRL,GK,Bournemouth,25-135,1999,1.0,20,15,20,0,0,0,20,0,0,,0,,14,86,17,0,0,0,0,0,12,0,Matches
385,Ryan Trevitt,eng ENG,MF,Brentford,21-202,2003,0.0,7,1,2,4,1,0,7,0,0,,0,,4,7,2,0,0,0,0,0,4,1,Matches
386,Kieran Trippier,eng ENG,DF,Newcastle Utd,34-011,1990,2.3,173,9,58,61,56,3,173,1,1,100.0,0,0.0,81,309,170,5,1,3,0,1,96,8,Matches
387,Leandro Trossard,be BEL,FW,Arsenal,29-301,1994,3.4,130,1,19,39,74,21,130,10,3,30.0,6,60.0,73,474,173,8,6,2,4,9,89,17,Matches
388,Kostas Tsimikas,gr GRE,DF,Liverpool,28-141,1996,0.4,36,1,11,17,8,0,36,0,0,,0,,17,95,56,1,1,0,0,1,25,3,Matches
389,Axel Tuanzebe,cd COD,DF,Ipswich Town,26-321,1997,5.7,279,36,117,120,45,6,279,3,2,66.7,1,33.3,124,521,235,3,1,1,3,0,145,2,Matches
390,Destiny Udogie,it ITA,DF,Tottenham,21-307,2002,5.3,376,12,71,158,150,17,376,7,3,42.9,4,57.1,201,1084,589,17,15,3,7,8,243,27,Matches
391,Manuel Ugarte Ribeiro,uy URU,MF,Manchester Utd,23-172,2001,1.2,68,7,25,38,5,0,68,2,0,0.0,0,0.0,36,144,34,0,0,0,1,3,45,3,Matches
392,Lesley Ugochukwu,fr FRA,MF,Southampton,20-188,2004,1.1,42,1,10,25,7,1,42,1,0,0.0,1,100.0,18,82,34,1,0,0,0,1,27,0,Matches
393,Enes Ünal,tr TUR,FW,Bournemouth,27-143,1997,0.3,8,0,0,2,6,1,8,0,0,,0,,3,8,0,0,0,0,0,0,6,1,Matches
394,Virgil van Dijk,nl NED,DF,Liverpool,33-084,1991,6.0,528,77,256,259,14,7,528,0,0,,0,,289,1251,612,1,5,0,0,1,357,0,Matches
395,Jamie Vardy,eng ENG,FW,Leicester City,37-263,1987,5.6,103,4,8,59,38,13,103,4,2,50.0,1,25.0,47,189,59,4,3,1,11,4,66,19,Matches
396,Renato Veiga,pt POR,"MF,DF",Chelsea,21-063,2003,1.4,120,2,53,54,15,2,120,3,3,100.0,0,0.0,61,307,119,4,3,1,1,0,81,1,Matches
397,Joël Veltman,nl NED,DF,Brighton,32-259,1992,4.8,316,12,91,168,57,4,316,3,1,33.3,1,33.3,140,733,407,11,6,2,3,3,182,9,Matches
398,Micky van de Ven,nl NED,DF,Tottenham,23-164,2001,4.9,408,33,170,220,23,5,408,2,0,0.0,2,100.0,289,1334,711,4,7,1,3,3,305,1,Matches
399,Bart Verbruggen,nl NED,GK,Brighton,22-043,2002,4.0,164,123,162,2,0,0,164,0,0,,0,,114,370,194,0,0,0,0,0,115,0,Matches
400,Jannik Vestergaard,dk DEN,DF,Leicester City,32-058,1992,2.0,108,25,77,29,2,2,108,0,0,,0,,62,216,138,0,0,0,0,0,75,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
401,Guglielmo Vicario,it ITA,GK,Tottenham,27-359,1996,6.0,236,141,229,7,0,0,236,1,1,100.0,0,0.0,184,989,551,0,0,0,0,0,155,0,Matches
402,Kyle Walker,eng ENG,DF,Manchester City,34-125,1990,2.9,280,6,51,111,122,1,280,1,1,100.0,0,0.0,168,774,469,6,9,0,6,0,198,1,Matches
403,Kyle Walker-Peters,eng ENG,DF,Southampton,27-170,1997,3.9,308,10,76,149,84,9,308,17,7,41.2,8,47.1,197,1367,691,21,6,5,0,10,232,14,Matches
404,Christian Walton,eng ENG,GK,Ipswich Town,28-326,1995,1.0,45,39,45,0,0,0,45,0,0,,0,,26,95,48,0,0,0,0,0,21,0,Matches
405,Aaron Wan-Bissaka,eng ENG,"DF,MF",West Ham,26-309,1997,4.3,225,19,62,87,80,5,225,13,6,46.2,4,30.8,110,891,463,13,4,3,5,8,116,14,Matches
406,James Ward-Prowse,eng ENG,MF,West Ham,29-334,1994,0.2,16,0,3,11,2,0,16,0,0,,0,,6,38,30,1,0,0,0,0,8,0,Matches
407,James Ward-Prowse,eng ENG,MF,Nott'ham Forest,29-334,1994,2.3,108,6,23,68,19,0,108,0,0,,0,,49,185,38,0,1,0,1,1,55,0,Matches
408,Ollie Watkins,eng ENG,FW,Aston Villa,28-275,1995,4.9,105,0,3,35,68,26,105,8,0,0.0,7,87.5,68,283,126,6,6,4,14,11,89,24,Matches
409,Adam Webster,eng ENG,DF,Brighton,29-270,1995,0.8,80,5,35,42,3,1,80,0,0,,0,,56,333,205,0,0,0,0,0,67,1,Matches
410,Danny Welbeck,eng ENG,FW,Brighton,33-309,1990,5.6,163,2,8,76,79,25,163,10,4,40.0,6,60.0,92,422,132,4,3,2,10,8,120,24,Matches
411,Timo Werner,de GER,"FW,MF",Tottenham,28-208,1996,1.3,93,0,6,26,64,11,93,9,3,33.3,5,55.6,59,501,309,12,6,5,3,2,71,27,Matches
412,Adam Wharton,eng ENG,MF,Crystal Palace,20-120,2004,5.3,363,8,79,199,88,5,363,7,1,14.3,6,85.7,199,827,448,5,8,1,4,9,239,6,Matches
413,Ben White,eng ENG,DF,Arsenal,26-358,1997,4.5,224,18,69,113,43,3,224,2,0,0.0,1,50.0,109,392,203,1,3,1,4,1,133,8,Matches
414,Mats Wieffer,nl NED,MF,Brighton,24-319,1999,1.9,173,8,48,96,30,1,173,4,1,25.0,3,75.0,105,486,217,3,4,0,1,5,119,1,Matches
415,Neco Williams,wls WAL,DF,Nott'ham Forest,23-170,2001,3.7,175,19,70,63,49,8,175,5,2,40.0,1,20.0,75,416,224,9,3,2,1,5,81,14,Matches
416,Joe Willock,eng ENG,"MF,FW",Newcastle Utd,25-041,1999,1.4,51,1,5,21,27,5,51,4,2,50.0,1,25.0,41,290,100,7,3,2,3,2,46,12,Matches
417,Harry Wilson,wls WAL,FW,Fulham,27-192,1997,0.4,24,0,4,11,10,6,24,0,0,,0,,14,76,21,2,1,3,5,0,17,6,Matches
418,Harry Winks,eng ENG,MF,Leicester City,28-241,1996,6.0,345,15,103,206,42,0,345,4,1,25.0,3,75.0,192,954,433,5,3,0,5,2,233,4,Matches
419,Yoane Wissa,cd COD,FW,Brentford,28-027,1996,3.2,106,2,11,54,44,18,106,4,2,50.0,0,0.0,72,492,248,6,4,2,8,2,81,11,Matches
420,Chris Wood,nz NZL,FW,Nott'ham Forest,32-298,1991,5.3,129,5,13,65,51,15,128,3,1,33.3,1,33.3,72,305,81,4,2,2,12,2,105,14,Matches
421,Luke Woolfenden,eng ENG,DF,Ipswich Town,25-345,1998,3.0,183,55,115,64,4,2,183,0,0,,0,,105,461,219,2,2,0,0,0,119,0,Matches
422,Yehor Yarmoliuk,ua UKR,MF,Brentford,20-213,2004,1.1,91,9,30,40,24,0,91,2,1,50.0,1,50.0,46,239,57,1,4,0,4,2,53,3,Matches
423,Ryan Yates,eng ENG,MF,Nott'ham Forest,26-314,1997,4.0,215,14,56,99,63,12,215,7,3,42.9,3,42.9,110,632,322,8,8,1,7,4,131,2,Matches
424,Ashley Young,eng ENG,DF,Everton,39-083,1985,3.7,223,11,67,100,58,0,223,3,2,66.7,1,33.3,92,440,280,4,4,0,1,0,116,5,Matches
425,Illia Zabarnyi,ua UKR,DF,Bournemouth,22-029,2002,5.0,297,48,155,140,4,2,297,1,0,0.0,0,0.0,151,909,560,1,1,0,2,1,172,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
