Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 29_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
248,Lloyd Kelly,eng ENG,DF,Newcastle Utd,25-360,1998,5,205,41,38.0,2.3,3,60,0,2,13,1,2.00,1,4,-3,-1.32,-2.39,2.2,4.8,-2.6,-1.15,-1.49,Matches
249,Milos Kerkez,hu HUN,DF,Bournemouth,20-328,2003,5,425,85,94.4,4.7,5,85,4,0,,0,1.00,2,8,-6,-1.27,-12.07,6.7,7.2,-0.5,-0.11,-5.99,Matches
250,Bilal El Khannouss,ma MAR,MF,Leicester City,20-143,2004,3,79,26,14.6,0.9,1,55,0,2,12,1,0.33,1,3,-2,-2.28,-1.89,0.5,1.9,-1.4,-1.61,-0.31,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
251,Max Kilman,eng ENG,DF,West Ham,27-130,1997,6,540,90,100.0,6.0,6,90,6,0,,0,0.83,6,10,-4,-0.67,,7.0,10.4,-3.4,-0.57,,Matches
252,Joshua King,eng ENG,MF,Fulham,17-271,2007,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
253,Jakub Kiwior,pl POL,DF,Arsenal,24-228,2000,1,17,17,3.1,0.2,0,,0,1,17,4,1.00,0,1,-1,-5.29,-6.67,0.1,0.8,-0.7,-3.69,-4.40,Matches
254,Justin Kluivert,nl NED,"MF,FW",Bournemouth,25-148,1999,5,308,62,68.4,3.4,4,70,1,1,28,0,1.00,5,5,0,0.00,+1.90,6.9,4.5,+2.4,+0.71,+1.56,Matches
255,Ibrahima Konaté,fr FRA,DF,Liverpool,25-128,1999,6,479,80,88.7,5.3,5,87,4,1,45,0,2.50,12,2,+10,+1.88,+1.88,12.2,4.0,+8.2,+1.53,+1.98,Matches
256,Ezri Konsa,eng ENG,DF,Aston Villa,26-343,1997,6,540,90,100.0,6.0,6,90,6,0,,0,2.17,12,9,+3,+0.50,,9.3,6.2,+3.1,+0.51,,Matches
257,Mateo Kovačić,hr CRO,MF,Manchester City,30-147,1994,6,434,72,80.4,4.8,5,73,3,1,70,0,2.33,12,6,+6,+1.24,-0.45,9.6,5.1,+4.4,+0.92,-1.33,Matches
258,Emil Krafth,se SWE,DF,Newcastle Utd,30-059,1994,3,241,80,44.6,2.7,2,90,2,1,61,3,2.33,4,2,+2,+0.75,+1.05,3.7,5.0,-1.4,-0.51,-0.53,Matches
259,Mohammed Kudus,gh GHA,"FW,MF",West Ham,24-059,2000,6,493,82,91.3,5.5,6,82,4,0,,0,0.83,5,10,-5,-0.91,-2.83,6.2,10.2,-4.0,-0.74,-1.85,Matches
260,Dejan Kulusevski,se SWE,"MF,FW",Tottenham,24-158,2000,6,438,73,81.1,4.9,5,85,4,1,12,0,1.67,9,4,+5,+1.03,-0.74,11.8,5.4,+6.5,+1.33,+0.71,Matches
261,Maxence Lacroix,fr FRA,DF,Crystal Palace,24-177,2000,3,270,90,50.0,3.0,3,90,3,0,,0,0.67,3,4,-1,-0.33,+0.67,4.4,3.7,+0.7,+0.24,+0.99,Matches
262,Adam Lallana,eng ENG,MF,Southampton,36-143,1988,3,95,32,21.1,1.1,1,58,0,2,19,0,0.33,2,1,+1,+0.95,+2.98,2.4,2.1,+0.3,+0.32,+1.07,Matches
263,Tariq Lamptey,gh GHA,"DF,MF",Brighton,24-000,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
264,Will Lankshear,eng ENG,FW,Tottenham,19-163,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
265,Roméo Lavia,be BEL,MF,Chelsea,20-268,2004,2,78,39,14.4,0.9,1,66,0,1,12,0,1.50,0,1,-1,-1.15,-2.91,0.9,0.8,+0.1,+0.16,-0.81,Matches
266,Mario Lemina,ga GAB,"MF,FW",Wolves,31-029,1993,6,539,90,99.8,6.0,6,90,5,0,,0,0.17,6,16,-10,-1.67,-1.67,5.5,9.7,-4.2,-0.69,-3.27,Matches
267,Bernd Leno,de GER,GK,Fulham,32-210,1992,6,540,90,100.0,6.0,6,90,6,0,,0,1.83,8,5,+3,+0.50,,8.2,6.5,+1.7,+0.28,,Matches
268,Jefferson Lerma,co COL,"MF,DF",Crystal Palace,29-341,1994,4,214,54,39.6,2.4,2,76,1,2,31,1,0.25,1,3,-2,-0.84,-0.29,3.2,2.9,+0.3,+0.12,+0.62,Matches
269,Rico Lewis,eng ENG,"MF,DF",Manchester City,19-314,2004,5,395,79,73.1,4.4,5,79,3,0,,1,2.60,12,4,+8,+1.82,+1.82,8.4,4.5,+4.0,+0.91,-1.00,Matches
270,Keane Lewis-Potter,eng ENG,"DF,MF",Brentford,23-221,2001,6,368,61,68.1,4.1,4,84,3,2,17,0,1.17,4,8,-4,-0.98,-2.02,3.8,9.6,-5.8,-1.42,-1.97,Matches
271,Myles Lewis-Skelly,eng ENG,DF,Arsenal,18-004,2006,1,1,1,0.2,0.0,0,,0,1,1,3,1.00,0,1,-1,-90.00,-91.34,0.1,0.3,-0.3,-22.69,-23.31,Matches
272,Matthijs de Ligt,nl NED,DF,Manchester Utd,25-049,1999,6,356,59,65.9,4.0,4,84,2,2,11,0,1.17,3,7,-4,-1.01,-1.50,5.8,8.5,-2.8,-0.70,-1.85,Matches
273,Victor Lindelöf,se SWE,DF,Manchester Utd,30-075,1994,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
274,Jesper Lindstrøm,dk DEN,FW,Everton,24-214,2000,4,149,37,27.6,1.7,2,53,0,2,22,2,1.00,1,3,-2,-1.21,+0.17,1.7,1.8,-0.1,-0.07,+0.78,Matches
275,Valentino Livramento,eng ENG,DF,Newcastle Utd,21-323,2002,6,330,55,61.1,3.7,4,75,2,2,15,0,1.83,3,4,-1,-0.27,-1.13,3.4,6.1,-2.7,-0.74,-1.33,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
276,Sean Longstaff,eng ENG,MF,Newcastle Utd,26-336,1997,5,285,57,52.8,3.2,4,68,1,1,14,1,2.20,2,3,-1,-0.32,-1.02,2.1,5.7,-3.7,-1.17,-1.98,Matches
277,Saša Lukić,rs SRB,MF,Fulham,28-048,1996,6,457,76,84.6,5.1,6,76,1,0,,0,1.83,7,3,+4,+0.79,+1.87,6.5,3.9,+2.6,+0.52,+1.59,Matches
278,Joe Lumley,eng ENG,GK,Southampton,29-228,1995,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
279,Massimo Luongo,au AUS,MF,Ipswich Town,32-005,1992,4,142,36,26.3,1.6,2,68,0,2,4,2,0.50,1,4,-3,-1.90,-1.45,0.7,4.8,-4.2,-2.61,-1.88,Matches
280,Ian Maatsen,nl NED,"DF,MF",Aston Villa,22-204,2002,6,118,20,21.9,1.3,0,,0,6,20,0,2.17,5,1,+4,+3.05,+3.26,2.9,1.6,+1.3,+0.98,+0.60,Matches
281,Alexis Mac Allister,ar ARG,MF,Liverpool,25-281,1998,6,509,85,94.3,5.7,6,85,5,0,,0,2.50,12,1,+11,+1.94,+4.85,12.2,4.2,+8.0,+1.41,+1.69,Matches
282,James Maddison,eng ENG,MF,Tottenham,27-312,1996,6,479,80,88.7,5.3,6,80,0,0,,0,1.67,11,5,+6,+1.13,-0.35,11.6,6.0,+5.7,+1.06,-1.14,Matches
283,Noni Madueke,eng ENG,FW,Chelsea,22-204,2002,5,388,78,71.9,4.3,5,78,2,0,,1,2.60,14,5,+9,+2.09,+2.68,9.7,5.5,+4.2,+0.98,+0.44,Matches
284,Gabriel Magalhães,br BRA,DF,Arsenal,26-286,1997,6,540,90,100.0,6.0,6,90,6,0,,0,2.33,12,5,+7,+1.17,,10.1,6.6,+3.4,+0.57,,Matches
285,Harry Maguire,eng ENG,DF,Manchester Utd,31-209,1993,4,197,49,36.5,2.2,2,79,0,2,20,1,1.50,2,1,+1,+0.46,+1.51,4.7,2.3,+2.4,+1.10,+1.84,Matches
286,Kobbie Mainoo,eng ENG,MF,Manchester Utd,19-164,2005,6,487,81,90.2,5.4,6,81,4,0,,0,1.17,4,6,-2,-0.37,+1.33,9.1,8.4,+0.7,+0.13,+2.02,Matches
287,Orel Mangala,be BEL,MF,Everton,26-196,1998,3,199,66,36.9,2.2,2,86,1,1,27,0,1.33,3,3,0,0.00,+2.11,2.2,2.3,-0.1,-0.03,+0.95,Matches
288,Gabriel Martinelli,br BRA,"MF,FW",Arsenal,23-104,2001,6,409,68,75.7,4.5,5,78,1,1,17,0,2.33,7,3,+4,+0.88,-1.18,7.2,4.7,+2.4,+0.53,-0.17,Matches
289,Emiliano Martínez,ar ARG,GK,Aston Villa,32-028,1992,6,540,90,100.0,6.0,6,90,6,0,,0,2.17,12,9,+3,+0.50,,9.3,6.2,+3.1,+0.51,,Matches
290,Lisandro Martínez,ar ARG,DF,Manchester Utd,26-256,1998,6,526,88,97.4,5.8,6,88,5,0,,0,1.17,4,8,-4,-0.68,-7.11,9.6,10.8,-1.2,-0.21,-5.48,Matches
291,Pape Matar Sarr,sn SEN,MF,Tottenham,22-016,2002,6,204,34,37.8,2.3,2,61,0,4,21,0,1.67,5,2,+3,+1.32,+0.25,4.1,1.8,+2.2,+0.99,-0.32,Matches
292,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,27-094,1997,6,428,71,79.3,4.8,6,71,3,0,,0,0.50,4,8,-4,-0.84,-0.84,5.5,7.0,-1.5,-0.32,-0.29,Matches
293,Remi Matthews,eng ENG,GK,Crystal Palace,30-233,1994,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
294,Neal Maupay,fr FRA,"FW,MF",Everton,28-047,1996,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
295,Stephy Mavididi,eng ENG,FW,Leicester City,26-122,1998,6,304,51,56.3,3.4,3,83,0,3,18,0,0.50,6,4,+2,+0.59,+2.88,2.9,6.3,-3.4,-1.00,+0.80,Matches
296,Konstantinos Mavropanos,gr GRE,DF,West Ham,26-294,1997,6,495,83,91.7,5.5,5,90,5,1,45,0,0.83,6,9,-3,-0.55,+1.45,6.5,10.1,-3.6,-0.66,-1.00,Matches
297,Noussair Mazraoui,ma MAR,DF,Manchester Utd,26-321,1997,6,513,86,95.0,5.7,6,86,4,0,,0,1.17,3,8,-5,-0.88,-7.54,8.9,10.8,-1.9,-0.33,-5.34,Matches
298,Bryan Mbeumo,cm CMR,FW,Brentford,25-054,1999,6,539,90,99.8,6.0,6,90,5,0,,0,1.17,8,10,-2,-0.33,-0.33,7.0,11.7,-4.7,-0.79,-0.79,Matches
299,James Mcatee,eng ENG,FW,Manchester City,21-348,2002,1,1,1,0.2,0.0,0,,0,1,1,5,3.00,0,0,0,0.00,-1.34,0.0,0.0,0.0,0.00,-1.18,Matches
300,Kasey McAteer,ie IRL,"DF,FW",Leicester City,22-313,2001,3,12,4,2.2,0.1,0,,0,3,4,0,0.33,0,0,0,0.00,+0.68,0.3,0.2,+0.1,+0.71,+2.10,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
301,Alex McCarthy,eng ENG,GK,Southampton,34-302,1989,2,180,90,40.0,2.0,2,90,2,0,,3,0.00,0,2,-2,-1.00,+0.67,1.9,2.5,-0.6,-0.30,+0.36,Matches
302,John McGinn,sct SCO,"FW,MF",Aston Villa,29-348,1994,5,349,70,64.6,3.9,5,70,1,0,,0,2.40,6,5,+1,+0.26,-0.68,5.9,3.4,+2.5,+0.65,+0.38,Matches
303,Dwight McNeil,eng ENG,"MF,FW",Everton,24-313,1999,6,532,89,98.5,5.9,6,89,5,0,,0,0.67,7,15,-8,-1.35,-1.35,6.1,9.9,-3.8,-0.64,-0.58,Matches
304,Scott McTominay,sct SCO,MF,Manchester Utd,27-297,1996,2,19,10,3.5,0.2,0,,0,2,10,0,1.50,1,1,0,0.00,+0.52,0.8,0.6,+0.2,+0.91,+1.01,Matches
305,Ben Mee,eng ENG,DF,Brentford,35-009,1989,1,1,1,0.2,0.0,0,,0,1,1,5,3.00,0,0,0,0.00,+0.33,0.0,0.0,0.0,0.00,+0.79,Matches
306,Jayden Meghoma,eng ENG,DF,Brentford,18-094,2006,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
307,Jenson Metcalfe,eng ENG,MF,Everton,20-024,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
308,Carlos Miguel,br BRA,GK,Nott'ham Forest,25-357,1998,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
309,Nikola Milenković,rs SRB,DF,Nott'ham Forest,26-354,1997,5,450,90,83.3,5.0,5,90,5,0,,0,1.60,5,4,+1,+0.20,+0.20,5.9,4.1,+1.8,+0.36,+0.26,Matches
310,James Milner,eng ENG,MF,Brighton,38-270,1986,3,169,56,31.3,1.9,3,56,0,0,,0,2.33,3,1,+2,+1.07,+1.07,2.8,2.0,+0.8,+0.41,+0.84,Matches
311,Yankuba Minteh,gm GAM,"FW,MF",Brighton,20-070,2004,6,320,53,59.3,3.6,4,68,0,2,25,0,1.50,3,3,0,0.00,-0.82,5.0,3.6,+1.4,+0.39,+1.36,Matches
312,Tyrick Mitchell,eng ENG,"DF,MF",Crystal Palace,25-029,1999,6,538,90,99.6,6.0,6,90,5,0,,0,0.50,4,9,-5,-0.84,-45.84,6.7,9.0,-2.3,-0.39,-35.87,Matches
313,Kaoru Mitoma,jp JPN,"FW,MF",Brighton,27-133,1997,6,531,89,98.3,5.9,6,89,3,0,,0,1.50,9,8,+1,+0.17,-9.83,8.1,9.8,-1.7,-0.29,-7.67,Matches
314,Jakub Moder,pl POL,MF,Brighton,25-176,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
315,Mikey Moore,eng ENG,FW,Tottenham,17-050,2007,2,18,9,3.3,0.2,0,,0,2,9,0,3.00,1,0,+1,+5.00,+3.97,1.5,0.2,+1.3,+6.37,+5.35,Matches
316,Morato,br BRA,DF,Nott'ham Forest,23-092,2001,2,29,15,5.4,0.3,0,,0,2,15,1,2.00,0,0,0,0.00,-0.18,0.2,0.1,+0.1,+0.24,-0.08,Matches
317,Álex Moreno,es ESP,DF,Nott'ham Forest,31-114,1993,3,207,69,38.3,2.3,3,69,0,0,,1,1.33,2,3,-1,-0.43,-0.98,1.7,2.6,-0.8,-0.37,-1.10,Matches
318,Sam Morsy,eg EGY,MF,Ipswich Town,33-020,1991,6,533,89,98.7,5.9,6,89,4,0,,0,0.67,5,10,-5,-0.84,-0.84,4.3,11.5,-7.2,-1.22,+0.80,Matches
319,Yerson Mosquera,co COL,DF,Wolves,23-151,2001,5,441,88,81.7,4.9,5,88,4,0,,0,0.20,5,12,-7,-1.43,+1.30,4.9,6.0,-1.1,-0.22,+2.55,Matches
320,Mason Mount,eng ENG,"MF,FW",Manchester Utd,25-264,1999,3,145,48,26.9,1.6,2,53,0,1,40,1,1.00,0,3,-3,-1.86,-1.86,2.4,2.9,-0.5,-0.31,-0.34,Matches
321,Mykhailo Mudryk,ua UKR,FW,Chelsea,23-269,2001,3,82,27,15.2,0.9,1,45,0,2,19,3,2.33,2,2,0,0.00,-1.57,1.6,2.3,-0.8,-0.84,-1.99,Matches
322,Rodrigo Muniz,br BRA,FW,Fulham,23-149,2001,6,277,46,51.3,3.1,3,78,0,3,14,0,1.83,4,3,+1,+0.32,-0.36,4.0,3.1,+0.9,+0.29,+0.02,Matches
323,Daniel Muñoz,co COL,"DF,MF",Crystal Palace,28-127,1996,6,530,88,98.1,5.9,6,88,5,0,,0,0.50,4,9,-5,-0.85,-9.85,6.5,9.0,-2.5,-0.43,-9.15,Matches
324,Arijanet Muric,xk KVX,GK,Ipswich Town,25-328,1998,5,450,90,83.3,5.0,5,90,5,0,,0,0.80,5,8,-3,-0.60,+1.40,3.9,9.2,-5.3,-1.06,+1.05,Matches
325,Murillo,br BRA,DF,Nott'ham Forest,22-088,2002,6,540,90,100.0,6.0,6,90,6,0,,0,1.50,6,5,+1,+0.17,,7.2,5.4,+1.9,+0.31,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
326,Alex Murphy,ie IRL,DF,Newcastle Utd,20-097,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
327,Jacob Murphy,eng ENG,FW,Newcastle Utd,29-219,1995,6,341,57,63.1,3.8,4,67,2,2,38,0,1.83,5,4,+1,+0.26,+0.26,5.8,4.8,+1.0,+0.27,+1.34,Matches
328,Vitaliy Mykolenko,ua UKR,DF,Everton,25-124,1999,5,385,77,71.3,4.3,5,77,4,0,,0,0.60,5,11,-6,-1.40,-0.24,4.1,7.5,-3.4,-0.78,-0.53,Matches
329,Iliman Ndiaye,sn SEN,FW,Everton,24-208,2000,6,394,66,73.0,4.4,4,83,1,2,31,0,0.67,7,8,-1,-0.23,+4.09,4.5,5.0,-0.5,-0.12,+1.90,Matches
330,Wilfred Ndidi,ng NGA,MF,Leicester City,27-289,1996,6,522,87,96.7,5.8,6,87,3,0,,0,0.50,8,10,-2,-0.34,+9.66,4.3,10.4,-6.2,-1.06,+8.43,Matches
331,Kosta Nedeljković,rs SRB,DF,Aston Villa,18-289,2005,3,96,32,17.8,1.1,0,,0,3,32,3,2.00,0,2,-2,-1.87,-2.89,1.5,1.7,-0.2,-0.22,-0.89,Matches
332,Benjamin Nelson,eng ENG,DF,Leicester City,20-196,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
333,Reiss Nelson,eng ENG,FW,Arsenal,24-295,1999,1,3,3,0.6,0.0,0,,0,1,3,1,3.00,0,0,0,0.00,-1.17,0.0,0.0,0.0,+0.10,-0.48,Matches
334,Reiss Nelson,eng ENG,"FW,MF",Fulham,24-295,1999,3,64,21,11.9,0.7,0,,0,3,21,0,2.33,1,1,0,0.00,-0.57,1.4,0.8,+0.6,+0.82,+0.61,Matches
335,Neto,br BRA,GK,Arsenal,35-073,1989,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
336,Neto,br BRA,GK,Bournemouth,35-073,1989,2,180,90,40.0,2.0,2,90,2,0,,0,1.00,2,2,0,0.00,+1.00,3.5,2.9,+0.5,+0.25,+0.06,Matches
337,Pedro Neto,pt POR,FW,Chelsea,24-205,2000,6,242,40,44.8,2.7,2,51,0,4,35,0,2.17,5,2,+3,+1.12,-0.39,4.7,2.3,+2.4,+0.88,+0.05,Matches
338,Josh Nichols,eng ENG,DF,Arsenal,18-066,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
339,Eddie Nketiah,eng ENG,FW,Arsenal,25-123,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
340,Eddie Nketiah,eng ENG,"MF,FW",Crystal Palace,25-123,1999,3,227,76,42.0,2.5,3,76,1,0,,0,0.67,3,4,-1,-0.40,+0.47,3.7,3.6,0.0,+0.01,+0.47,Matches
341,Christopher Nkunku,fr FRA,FW,Chelsea,26-321,1997,6,121,20,22.4,1.3,1,57,0,5,13,0,2.17,1,1,0,0.00,-1.72,2.3,1.7,+0.6,+0.45,-0.53,Matches
342,Matheus Nunes,pt POR,"FW,MF",Manchester City,26-034,1998,3,21,7,3.9,0.2,0,,0,3,7,3,3.00,1,0,+1,+4.29,+3.07,0.8,0.2,+0.5,+2.33,+1.19,Matches
343,Darwin Núñez,uy URU,FW,Liverpool,25-098,1999,4,136,34,25.2,1.5,1,71,0,3,22,1,2.25,3,1,+2,+1.32,-0.46,2.4,1.4,+1.0,+0.66,-0.87,Matches
344,Ethan Nwaneri,eng ENG,"MF,FW",Arsenal,17-193,2007,2,11,6,2.0,0.1,0,,0,2,6,4,3.00,2,0,+2,+16.36,+15.51,1.2,0.1,+1.1,+8.61,+8.21,Matches
345,Christian Nørgaard,dk DEN,MF,Brentford,30-204,1994,4,360,90,66.7,4.0,4,90,4,0,,0,1.50,6,6,0,0.00,+1.00,5.9,7.3,-1.4,-0.36,+1.29,Matches
346,Jake O'Brien,ie IRL,DF,Everton,23-138,2001,1,27,27,5.0,0.3,0,,0,1,27,5,0.00,0,1,-1,-3.33,-2.11,0.2,0.7,-0.5,-1.64,-1.06,Matches
347,Mark O'Mahony,ie IRL,FW,Brighton,19-260,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
348,Dara O'Shea,ie IRL,DF,Ipswich Town,25-210,1999,3,270,90,50.0,3.0,3,90,3,0,,1,1.00,3,3,0,0.00,+1.67,3.2,4.9,-1.7,-0.58,+1.31,Matches
349,Wilson Odobert,fr FRA,FW,Tottenham,19-307,2004,3,162,54,30.0,1.8,2,70,0,1,23,0,1.00,3,1,+2,+1.11,-0.08,3.0,1.8,+1.2,+0.65,-0.77,Matches
350,Chiedozie Ogbene,ie IRL,FW,Ipswich Town,27-152,1997,3,187,62,34.6,2.1,2,78,0,1,32,1,1.00,2,3,-1,-0.48,+0.54,1.1,2.0,-1.0,-0.47,+1.17,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
351,Caleb Okoli,it ITA,DF,Leicester City,23-079,2001,4,358,90,66.3,4.0,4,90,2,0,,2,0.50,6,8,-2,-0.50,+0.49,2.6,8.5,-5.9,-1.48,-0.41,Matches
352,Andrew Omobamidele,ie IRL,DF,Nott'ham Forest,22-099,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
353,Amadou Onana,be BEL,MF,Aston Villa,23-045,2001,6,421,70,78.0,4.7,6,70,2,0,,0,2.17,6,7,-1,-0.21,-3.24,6.1,5.3,+0.8,+0.16,-1.59,Matches
354,André Onana,cm CMR,GK,Manchester Utd,28-181,1996,6,540,90,100.0,6.0,6,90,6,0,,0,1.17,5,8,-3,-0.50,,10.4,10.8,-0.4,-0.07,,Matches
355,Frank Onyeka,ng NGA,MF,Brentford,26-273,1998,2,25,13,4.6,0.3,0,,0,2,13,0,1.50,0,0,0,0.00,+0.35,0.0,0.7,-0.7,-2.48,-1.77,Matches
356,Stefan Ortega,de GER,GK,Manchester City,31-329,1992,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
357,William Osula,dk DEN,FW,Newcastle Utd,21-057,2003,1,8,8,1.5,0.1,0,,0,1,8,5,0.00,0,1,-1,-11.25,-11.59,0.3,0.5,-0.2,-2.07,-1.88,Matches
358,Dango Ouattara,bf BFA,"FW,DF",Bournemouth,22-232,2002,4,157,39,34.9,1.7,1,68,0,3,30,0,1.25,3,2,+1,+0.57,+1.80,3.5,3.1,+0.4,+0.24,+0.03,Matches
359,Salah Oulad M'Hand,nl NED,MF,Arsenal,21-041,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
360,Nico O’Reilly,eng ENG,FW,Manchester City,19-193,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
361,Cole Palmer,eng ENG,"MF,FW",Chelsea,22-147,2002,6,505,84,93.5,5.6,6,84,4,0,,0,2.17,15,7,+8,+1.43,+1.43,11.0,6.5,+4.5,+0.80,-0.75,Matches
362,Emerson Palmieri,it ITA,"DF,MF",West Ham,30-058,1994,6,421,70,78.0,4.7,6,70,1,0,,0,0.83,4,9,-5,-1.07,-1.83,4.9,8.2,-3.3,-0.70,-0.58,Matches
363,Lucas Paquetá,br BRA,MF,West Ham,27-034,1997,6,444,74,82.2,4.9,5,80,2,1,45,0,0.83,6,8,-2,-0.41,+1.47,5.5,8.6,-3.1,-0.63,-0.30,Matches
364,Thomas Partey,gh GHA,MF,Arsenal,31-109,1993,6,534,89,98.9,5.9,6,89,5,0,,0,2.33,10,5,+5,+0.84,-29.16,8.9,6.6,+2.3,+0.38,-17.01,Matches
365,Myles Peart-Harris,eng ENG,MF,Brentford,22-012,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
366,Andreas Pereira,br BRA,MF,Fulham,28-273,1996,6,479,80,88.7,5.3,6,80,0,0,,0,1.83,7,4,+3,+0.56,+0.56,7.4,4.1,+3.4,+0.63,+3.12,Matches
367,Ricardo Pereira,pt POR,"DF,FW",Leicester City,30-360,1993,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
368,Kalvin Phillips,eng ENG,MF,Ipswich Town,28-303,1995,3,228,76,42.2,2.5,3,76,1,0,,1,1.00,2,3,-1,-0.39,+0.76,1.3,3.2,-1.9,-0.74,+0.84,Matches
369,Jaden Philogene Bidace,eng ENG,"FW,MF",Aston Villa,22-235,2002,3,45,15,8.3,0.5,0,,0,3,15,1,2.33,1,1,0,0.00,-0.55,0.7,1.6,-1.0,-1.96,-2.69,Matches
370,Jordan Pickford,eng ENG,GK,Everton,30-207,1994,6,540,90,100.0,6.0,6,90,6,0,,0,0.67,7,15,-8,-1.33,,6.1,9.9,-3.8,-0.63,,Matches
371,Ethan Pinnock,jm JAM,DF,Brentford,31-124,1993,6,540,90,100.0,6.0,6,90,6,0,,0,1.17,8,10,-2,-0.33,,7.0,11.7,-4.7,-0.79,,Matches
372,Daniel Podence,pt POR,"MF,FW",Wolves,28-345,1995,2,48,24,8.9,0.5,0,,0,2,24,0,0.00,0,2,-2,-3.75,-2.29,0.3,0.8,-0.5,-0.93,-0.26,Matches
373,Alfie Pond,eng ENG,DF,Wolves,20-213,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
374,Nick Pope,eng ENG,GK,Newcastle Utd,32-164,1992,6,540,90,100.0,6.0,6,90,6,0,,0,1.83,8,7,+1,+0.17,,8.3,9.6,-1.3,-0.22,,Matches
375,Pedro Porro,es ESP,DF,Tottenham,25-017,1999,6,536,89,99.3,6.0,6,89,4,0,,0,1.67,12,5,+7,+1.18,+1.18,13.3,6.2,+7.0,+1.18,-1.33,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
376,Jarell Quansah,eng ENG,DF,Liverpool,21-245,2003,1,45,45,8.3,0.5,1,45,0,0,,5,3.00,0,0,0,0.00,-1.82,0.1,0.3,-0.2,-0.43,-1.90,Matches
377,Hákon Rafn Valdimarsson,is ISL,GK,Brentford,22-353,2001,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
