stat_id,player_id,mp,min,ninety_s,starts,gls,gls_per_90,ast,ast_per_90,g_a,g_a_per_90,g_pk,g_pk_per_90,pk,pkatt,crd_y,crd_r,xg,xg_per_90,npxg,npxg_per_90,xag,xag_per_90,npxg_xag,npxg_xag_per_90
,,3,140,1.6,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.11,0.2,0.11,0.0,0.0,0.2,0.11
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.07,0.2,0.07,0.1,0.05,0.4,0.12
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,45,0.5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.0,0.01,0.0,0.01,0.4,0.09,0.4,0.1
,,1,5,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,27,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,66,0.7,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.35,0.3,0.35,0.0,0.0,0.3,0.35
,,4,86,1.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.4,0.38,0.4,0.38,0.0,0.0,0.4,0.38
,,4,332,3.7,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.03,0.1,0.03,0.0,0.0,0.1,0.03
,,4,142,1.6,1,1,0.63,1,0.63,2,1.27,1,0.63,0,0,0,0,1.7,1.08,1.7,1.08,0.3,0.22,2.0,1.3
,,1,65,0.7,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03
,,4,349,3.9,4,1,0.26,0,0.0,1,0.26,1,0.26,0,0,1,0,0.7,0.17,0.7,0.17,0.8,0.21,1.5,0.39
,,2,98,1.1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.07,0.1,0.07,0.0,0.0,0.1,0.07
,,4,322,3.6,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.2,0.04,0.2,0.04,0.0,0.0,0.2,0.04
