Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
191,Emmanuel Gyasi,gh GHA,"DF,FW",Empoli,30-263,1994,6,6,539,6.0,2,0,2,2,0,0,1,0,1.2,1.2,0.0,1.3,3,5,19,0.33,0.00,0.33,0.33,0.33,0.21,0.01,0.22,0.21,0.22,Matches
192,Christian Gytkjær,dk DEN,FW,Venezia,34-147,1990,5,2,153,1.7,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,0,7,0.00,0.00,0.00,0.00,0.00,0.11,0.02,0.12,0.11,0.12,Matches
193,Nicolas Haas,ch SUI,MF,Empoli,28-251,1996,6,0,98,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
194,Saad El Haddad,ma MAR,MF,Venezia,19-068,2005,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
195,Antoine Hainaut,fr FRA,"DF,FW",Parma,22-225,2002,3,0,55,0.6,1,0,1,1,0,0,0,0,0.5,0.5,0.2,0.7,3,8,12,1.64,0.00,1.64,1.64,1.64,0.85,0.32,1.18,0.85,1.18,Matches
196,Mohamed Haj,tn TUN,MF,Parma,19-188,2005,1,0,24,0.3,0,2,2,0,0,0,0,0,0.3,0.3,0.5,0.8,1,3,2,0.00,7.50,7.50,0.00,7.50,1.09,1.88,2.97,1.09,2.97,Matches
197,Ridgeciano Haps,sr SUR,DF,Venezia,31-110,1993,3,2,206,2.3,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,3,4,4,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17,Matches
198,Abdou Harroui,nl NED,"FW,MF",Hellas Verona,26-261,1998,4,2,170,1.9,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,7,3,16,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14,Matches
199,Liam Henderson,sct SCO,MF,Empoli,28-158,1996,6,6,523,5.8,0,0,0,0,0,0,1,0,0.1,0.1,1.1,1.1,3,22,9,0.00,0.00,0.00,0.00,0.00,0.01,0.18,0.20,0.01,0.20,Matches
200,Mario Hermoso,es ESP,DF,Roma,29-104,1995,3,0,55,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
201,Theo Hernández,fr FRA,DF,Milan,26-360,1997,6,4,396,4.4,2,1,3,2,0,0,0,0,0.4,0.4,0.3,0.7,13,30,29,0.45,0.23,0.68,0.45,0.68,0.09,0.08,0.16,0.09,0.16,Matches
202,Hernani,br BRA,MF,Parma,30-187,1994,2,1,87,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,11,2,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.18,0.09,0.18,Matches
203,Isak Hien,se SWE,DF,Atalanta,25-261,1999,3,3,204,2.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
204,Emil Holm,se SWE,MF,Bologna,24-140,2000,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
205,Elseid Hysaj,al ALB,DF,Lazio,30-223,1994,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
206,Jay Idzes,id IDN,DF,Venezia,24-120,2000,5,5,427,4.7,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.3,1,13,1,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
207,Jonathan Ikone,fr FRA,"MF,FW",Fiorentina,26-151,1998,5,0,112,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,7,4,14,0.00,0.00,0.00,0.00,0.00,0.09,0.05,0.14,0.09,0.14,Matches
208,Ivan Ilić,rs SRB,MF,Torino,23-197,2001,6,6,479,5.3,1,0,1,1,0,0,2,0,0.9,0.9,0.6,1.5,15,21,27,0.19,0.00,0.19,0.19,0.19,0.17,0.12,0.29,0.17,0.29,Matches
209,Samuel Iling-Junior,eng ENG,"MF,FW",Bologna,20-362,2003,2,0,48,0.5,1,0,1,1,0,0,0,0,0.0,0.0,0.1,0.2,2,3,9,1.87,0.00,1.87,1.87,1.87,0.08,0.22,0.30,0.08,0.30,Matches
210,Alessio Iovine,it ITA,DF,Como,33-242,1991,3,3,225,2.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
211,Gustav Isaksen,dk DEN,"FW,MF",Lazio,23-164,2001,6,3,282,3.1,1,1,2,1,0,0,2,0,0.7,0.7,0.5,1.2,9,2,40,0.32,0.32,0.64,0.32,0.64,0.23,0.14,0.37,0.23,0.37,Matches
212,Ardian Ismajli,al ALB,DF,Empoli,28-000,1996,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
213,Armando Izzo,it ITA,DF,Monza,32-212,1992,6,6,505,5.6,0,1,1,0,0,0,4,0,0.0,0.0,0.2,0.2,5,16,3,0.00,0.18,0.18,0.00,0.18,0.00,0.03,0.03,0.00,0.03,Matches
214,Ali Jasim,iq IRQ,FW,Como,20-254,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
215,Gaby Jean,fr FRA,DF,Lecce,24-224,2000,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
216,Juan Jesus,br BRA,DF,Napoli,33-112,1991,1,1,78,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,7,2,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,Matches
217,Jesse Joronen,fi FIN,GK,Venezia,31-193,1993,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
218,Luka Jović,rs SRB,FW,Milan,26-282,1997,3,1,79,0.9,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.1,1,4,7,0.00,0.00,0.00,0.00,0.00,0.08,0.06,0.14,0.08,0.14,Matches
219,Christian Kabasele,be BEL,DF,Udinese,33-219,1991,5,3,307,3.4,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,1,14,1,0.29,0.00,0.29,0.29,0.29,0.09,0.00,0.09,0.09,0.09,Matches
220,Pierre Kalulu,fr FRA,DF,Juventus,24-117,2000,4,3,267,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,14,5,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
221,Hassane Kamara,ci CIV,DF,Udinese,30-209,1994,4,4,301,3.3,0,1,1,0,0,0,2,1,0.0,0.0,0.5,0.5,7,5,13,0.00,0.30,0.30,0.00,0.30,0.00,0.14,0.15,0.00,0.15,Matches
222,Yann Karamoh,fr FRA,FW,Torino,26-084,1998,3,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,1,4,4,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.45,0.00,0.45,Matches
223,Jesper Karlsson,se SWE,FW,Bologna,26-067,1998,2,1,81,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
224,Jesper Karlström,se SWE,MF,Udinese,29-101,1995,6,5,466,5.2,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,4,17,3,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,Matches
225,Lior Kasa,il ISR,MF,Genoa,19-003,2005,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.09,0.29,0.38,0.09,0.38,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
226,Grigoris Kastanos,cy CYP,"MF,FW",Hellas Verona,26-244,1998,5,4,251,2.8,1,1,2,1,0,0,1,0,0.1,0.1,0.6,0.7,2,7,6,0.36,0.36,0.72,0.36,0.72,0.03,0.22,0.25,0.03,0.25,Matches
227,Michael Kayode,it ITA,DF,Fiorentina,20-082,2004,1,0,18,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,0,1,0.00,0.00,0.00,0.00,0.00,0.52,0.00,0.52,0.52,0.52,Matches
228,Moise Kean,it ITA,FW,Fiorentina,24-215,2000,6,6,528,5.9,2,0,2,2,0,0,0,0,3.4,3.4,0.6,4.0,5,5,28,0.34,0.00,0.34,0.34,0.34,0.58,0.11,0.69,0.58,0.69,Matches
229,Mandela Keita,be BEL,MF,Parma,22-143,2002,1,0,18,0.2,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
230,Marc-Oliver Kempf,de GER,DF,Como,29-246,1995,4,4,360,4.0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.3,0,10,0,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.09,0.07,0.09,Matches
231,Magnus Kofod Andersen,dk DEN,MF,Venezia,25-143,1999,5,3,268,3.0,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.2,2,8,5,0.34,0.00,0.34,0.34,0.34,0.04,0.04,0.08,0.04,0.08,Matches
232,Sead Kolašinac,ba BIH,DF,Atalanta,31-102,1993,3,3,258,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8,19,11,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
233,Manu Koné,fr FRA,MF,Roma,23-136,2001,4,2,174,1.9,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,8,15,4,0.00,0.00,0.00,0.00,0.00,0.20,0.06,0.26,0.20,0.26,Matches
234,Teun Koopmeiners,nl NED,MF,Juventus,26-215,1998,4,3,315,3.5,0,1,1,0,0,0,0,0,1.1,1.1,0.5,1.6,7,18,27,0.00,0.29,0.29,0.00,0.29,0.30,0.15,0.45,0.30,0.45,Matches
235,Odilon Kossounou,ci CIV,DF,Atalanta,23-270,2001,2,2,152,1.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,5,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
236,Christian Kouamé,ci CIV,"MF,FW",Fiorentina,26-299,1997,5,3,284,3.2,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,5,11,22,0.00,0.00,0.00,0.00,0.00,0.06,0.11,0.17,0.06,0.17,Matches
237,Mateusz Kowalski,pl POL,MF,Parma,19-071,2005,1,1,56,0.6,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0,0,2,0.00,0.00,0.00,0.00,0.00,0.69,0.00,0.69,0.69,0.69,Matches
238,Thomas Kristensen,dk DEN,DF,Udinese,22-257,2002,3,2,188,2.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
239,Nikola Krstović,me MNE,FW,Lecce,24-178,2000,6,6,512,5.7,2,0,2,2,0,0,0,0,2.7,2.7,0.2,2.9,8,13,24,0.35,0.00,0.35,0.35,0.35,0.47,0.04,0.51,0.47,0.51,Matches
240,Khvicha Kvaratskhelia,ge GEO,"MF,FW",Napoli,23-231,2001,6,6,443,4.9,3,2,5,3,0,0,1,0,1.5,1.5,2.5,4.0,24,20,38,0.61,0.41,1.02,0.61,1.02,0.31,0.50,0.81,0.31,0.81,Matches
241,Giorgos Kyriakopoulos,gr GRE,DF,Monza,28-238,1996,6,6,540,6.0,0,1,1,0,0,0,0,0,0.1,0.1,0.4,0.5,11,22,19,0.00,0.17,0.17,0.00,0.17,0.01,0.07,0.08,0.01,0.08,Matches
242,Mathis Lambourde,fr FRA,"DF,MF",Hellas Verona,18-265,2006,2,0,7,0.1,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.2,1,0,1,12.86,0.00,12.86,12.86,12.86,0.84,1.00,1.84,0.84,1.84,Matches
243,Gianluca Lapadula,pe PER,"FW,MF",Cagliari,34-236,1990,4,0,90,1.0,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,2,3,6,0.00,0.00,0.00,0.00,0.00,0.51,0.03,0.54,0.51,0.54,Matches
244,Valentino Lazaro,at AUT,DF,Torino,28-190,1996,6,6,508,5.6,0,2,2,0,0,0,1,0,0.4,0.4,1.1,1.6,7,21,43,0.00,0.35,0.35,0.00,0.35,0.07,0.20,0.28,0.07,0.28,Matches
245,Darko Lazović,rs SRB,"MF,DF",Hellas Verona,34-015,1990,6,6,425,4.7,1,3,4,0,1,1,0,0,1.4,0.6,1.5,2.1,5,10,24,0.21,0.64,0.85,0.00,0.64,0.30,0.31,0.61,0.14,0.44,Matches
246,Manuel Lazzari,it ITA,DF,Lazio,30-306,1993,6,6,460,5.1,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,26,24,27,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches
247,Enzo Le Fée,fr FRA,MF,Roma,24-240,2000,2,1,89,1.0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,5,1,0.00,0.00,0.00,0.00,0.00,0.18,0.10,0.28,0.18,0.28,Matches
248,Rafael Leão,pt POR,FW,Milan,25-112,1999,6,5,440,4.9,1,3,4,1,0,0,0,0,1.9,1.9,1.7,3.6,29,26,69,0.20,0.61,0.82,0.20,0.82,0.39,0.34,0.73,0.39,0.73,Matches
249,Nunzio Lella,it ITA,MF,Venezia,24-064,2000,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
250,Karol Linetty,pl POL,MF,Torino,29-241,1995,5,4,355,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,5,8,3,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
251,Dailon Livramento,cv CPV,"FW,MF",Hellas Verona,23-149,2001,4,2,166,1.8,1,0,1,1,0,0,1,0,0.5,0.5,0.0,0.5,5,1,9,0.54,0.00,0.54,0.54,0.54,0.25,0.00,0.25,0.25,0.25,Matches
252,Stanislav Lobotka,sk SVK,MF,Napoli,29-310,1994,6,6,518,5.8,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.5,9,36,10,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.08,0.03,0.08,Matches
253,Manuel Locatelli,it ITA,MF,Juventus,26-266,1998,5,5,389,4.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,3,38,2,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
254,Ruben Loftus-Cheek,eng ENG,MF,Milan,28-251,1996,6,4,409,4.5,0,0,0,0,0,0,1,0,0.3,0.3,1.1,1.4,10,25,18,0.00,0.00,0.00,0.00,0.00,0.07,0.23,0.30,0.07,0.30,Matches
255,Ademola Lookman,ng NGA,"MF,FW",Atalanta,26-346,1997,3,2,216,2.4,2,1,3,1,1,1,0,0,2.2,1.4,0.7,2.0,12,9,35,0.83,0.42,1.25,0.42,0.83,0.90,0.28,1.18,0.57,0.85,Matches
256,Sandi Lovrić,si SVN,MF,Udinese,26-186,1998,6,4,311,3.5,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.5,7,17,8,0.00,0.00,0.00,0.00,0.00,0.13,0.01,0.13,0.13,0.13,Matches
257,Lorenzo Lucca,it ITA,FW,Udinese,24-020,2000,6,5,383,4.3,3,0,3,3,0,0,2,0,0.9,0.9,0.1,1.0,2,3,13,0.70,0.00,0.70,0.70,0.70,0.20,0.02,0.23,0.20,0.23,Matches
258,Jhon Lucumí,co COL,DF,Bologna,26-096,1998,5,3,304,3.4,0,0,0,0,0,0,2,1,0.1,0.1,0.0,0.1,4,16,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
259,José Luis Palomino,ar ARG,DF,Cagliari,34-269,1990,2,0,69,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
260,Douglas Luiz,br BRA,MF,Juventus,26-144,1998,5,1,153,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,8,9,4,0.00,0.00,0.00,0.00,0.00,0.01,0.23,0.25,0.01,0.25,Matches
261,Romelu Lukaku,be BEL,FW,Napoli,31-140,1993,4,3,259,2.9,2,2,4,2,0,0,1,0,1.4,1.4,0.4,1.8,3,4,33,0.69,0.69,1.39,0.69,1.39,0.48,0.14,0.62,0.48,0.62,Matches
262,Sebastiano Luperto,it ITA,DF,Cagliari,28-024,1996,5,5,450,5.0,0,1,1,0,0,0,0,0,0.3,0.3,0.7,1.0,9,22,3,0.00,0.20,0.20,0.00,0.20,0.06,0.13,0.19,0.06,0.19,Matches
263,Zito Luvumbo,ao ANG,"FW,MF",Cagliari,22-205,2002,5,5,375,4.2,0,0,0,0,0,0,0,0,0.8,0.8,0.3,1.2,12,6,38,0.00,0.00,0.00,0.00,0.00,0.20,0.07,0.28,0.20,0.28,Matches
264,Charalambos Lykogiannis,gr GRE,DF,Bologna,30-344,1993,4,4,325,3.6,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,4,22,10,0.00,0.28,0.28,0.00,0.28,0.01,0.05,0.06,0.01,0.06,Matches
265,Giangiacomo Magnani,it ITA,DF,Hellas Verona,28-362,1995,5,2,207,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
266,Mike Maignan,fr FRA,GK,Milan,29-089,1995,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
267,Antoine Makoumbou,cg CGO,MF,Cagliari,26-074,1998,2,1,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
268,Daniel Maldini,it ITA,MF,Monza,22-355,2001,6,6,421,4.7,1,0,1,1,0,0,2,0,0.5,0.5,0.1,0.6,10,12,19,0.21,0.00,0.21,0.21,0.21,0.10,0.02,0.12,0.10,0.12,Matches
269,Youssef Maleh,ma MAR,MF,Empoli,26-039,1998,4,3,266,3.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,0,10,5,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
270,Ruslan Malinovskyi,ua UKR,"MF,FW",Genoa,31-149,1993,5,2,224,2.5,0,0,0,0,0,0,1,0,0.1,0.1,0.5,0.7,1,19,6,0.00,0.00,0.00,0.00,0.00,0.06,0.21,0.26,0.06,0.26,Matches
271,Dennis Man,ro ROU,FW,Parma,26-035,1998,5,5,386,4.3,2,1,3,2,0,0,0,0,1.2,1.2,1.3,2.5,16,14,33,0.47,0.23,0.70,0.47,0.70,0.28,0.31,0.59,0.28,0.59,Matches
272,Gianluca Mancini,it ITA,DF,Roma,28-166,1996,6,6,507,5.6,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.7,14,31,6,0.00,0.00,0.00,0.00,0.00,0.04,0.09,0.13,0.04,0.13,Matches
273,Rolando Mandragora,it ITA,MF,Fiorentina,27-093,1997,5,4,267,3.0,0,0,0,0,0,0,3,0,0.1,0.1,0.7,0.8,4,13,2,0.00,0.00,0.00,0.00,0.00,0.05,0.22,0.27,0.05,0.27,Matches
274,Alberto Manzoni,it ITA,MF,Atalanta,19-097,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.94,0.00,0.94,0.94,0.94,Matches
275,Filip Marchwiński,pl POL,MF,Lecce,22-264,2002,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
276,Pablo Marí,es ESP,DF,Monza,31-030,1993,6,6,540,6.0,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.2,1,16,0,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
277,Mirko Marić,hr CRO,FW,Monza,29-137,1995,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
278,Răzvan Marin,ro ROU,MF,Cagliari,28-130,1996,5,5,416,4.6,0,0,0,0,0,0,2,0,0.4,0.4,0.9,1.3,9,18,10,0.00,0.00,0.00,0.00,0.00,0.10,0.19,0.28,0.10,0.28,Matches
279,Guillermo Maripán,cl CHI,DF,Torino,30-147,1994,2,1,103,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,15,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
280,Aarón Martín,es ESP,DF,Genoa,27-161,1997,5,5,450,5.0,0,0,0,0,0,0,0,0,0.1,0.1,0.7,0.7,15,18,16,0.00,0.00,0.00,0.00,0.00,0.01,0.13,0.14,0.01,0.14,Matches
281,Lautaro Martínez,ar ARG,FW,Inter,27-039,1997,5,5,397,4.4,2,1,3,2,0,0,0,0,1.5,1.5,0.9,2.4,4,9,21,0.45,0.23,0.68,0.45,0.68,0.34,0.21,0.55,0.34,0.55,Matches
282,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,28-143,1996,5,3,219,2.4,1,0,1,1,0,0,0,0,0.7,0.7,0.0,0.7,1,10,2,0.41,0.00,0.41,0.41,0.41,0.30,0.01,0.30,0.30,0.30,Matches
283,Kevin Martins,it ITA,DF,Monza,19-243,2005,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
284,Adam Marušić,me MNE,DF,Lazio,31-349,1992,6,2,251,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,3,11,7,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
285,Adam Masina,ma MAR,DF,Torino,30-272,1994,6,6,540,6.0,0,2,2,0,0,0,0,0,0.0,0.0,0.2,0.3,5,22,3,0.00,0.33,0.33,0.00,0.33,0.01,0.04,0.05,0.01,0.05,Matches
286,Alan Matturro,uy URU,DF,Genoa,19-355,2004,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.55,0.55,0.00,0.55,Matches
287,Luca Mazzitelli,it ITA,MF,Como,28-320,1995,5,2,168,1.9,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.6,0,13,4,0.00,0.54,0.54,0.00,0.54,0.04,0.27,0.31,0.04,0.31,Matches
288,Pasquale Mazzocchi,it ITA,DF,Napoli,29-065,1995,5,4,349,3.9,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,12,17,24,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.11,0.04,0.11,Matches
289,Samuel Mbangula,be BEL,FW,Juventus,20-258,2004,4,3,228,2.5,1,2,3,1,0,0,0,0,0.1,0.1,0.3,0.4,9,4,15,0.39,0.79,1.18,0.39,1.18,0.05,0.11,0.16,0.05,0.16,Matches
290,Weston McKennie,us USA,MF,Juventus,26-033,1998,3,2,164,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,5,12,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
291,Scott McTominay,sct SCO,MF,Napoli,27-297,1996,3,2,197,2.2,0,1,1,0,0,0,0,0,0.3,0.3,0.3,0.7,7,4,12,0.00,0.46,0.46,0.00,0.46,0.15,0.16,0.31,0.15,0.31,Matches
292,Alex Meret,it ITA,GK,Napoli,27-192,1997,5,5,395,4.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
293,Junior Messias,br BRA,"MF,FW",Genoa,33-140,1991,3,3,265,2.9,1,0,1,1,0,1,0,0,1.8,0.9,0.2,1.1,8,6,16,0.34,0.00,0.34,0.34,0.34,0.63,0.07,0.69,0.31,0.37,Matches
