Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
271,Dennis Man,ro ROU,FW,Parma,26-035,1998,4.3,2,15,7,46.7,3.50,1.63,0.13,0.29,16.6,0,0,0,1.2,1.2,0.08,+0.8,+0.8,Matches
272,Gianluca Mancini,it ITA,DF,Roma,28-166,1996,5.6,0,5,1,20.0,0.89,0.18,0.00,0.00,14.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
273,Rolando Mandragora,it ITA,MF,Fiorentina,27-093,1997,3.0,0,6,3,50.0,2.02,1.01,0.00,0.00,26.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
274,Alberto Manzoni,it ITA,MF,Atalanta,19-097,2005,0.1,0,1,0,0.0,15.00,0.00,0.00,,23.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
275,Filip Marchwiński,pl POL,MF,Lecce,22-264,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
276,Pablo Marí,es ESP,DF,Monza,31-030,1993,6.0,0,2,0,0.0,0.33,0.00,0.00,,9.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
277,Mirko Marić,hr CRO,FW,Monza,29-137,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
278,Răzvan Marin,ro ROU,MF,Cagliari,28-130,1996,4.6,0,8,4,50.0,1.73,0.87,0.00,0.00,20.9,1,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
279,Guillermo Maripán,cl CHI,DF,Torino,30-147,1994,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
280,Aarón Martín,es ESP,DF,Genoa,27-161,1997,5.0,0,2,1,50.0,0.40,0.20,0.00,0.00,28.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
281,Lautaro Martínez,ar ARG,FW,Inter,27-039,1997,4.4,2,11,5,45.5,2.49,1.13,0.18,0.40,13.2,0,0,0,1.5,1.5,0.14,+0.5,+0.5,Matches
282,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,28-143,1996,2.4,1,3,1,33.3,1.23,0.41,0.33,1.00,12.7,0,0,0,0.7,0.7,0.24,+0.3,+0.3,Matches
283,Kevin Martins,it ITA,DF,Monza,19-243,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
284,Adam Marušić,me MNE,DF,Lazio,31-349,1992,2.8,0,1,1,100.0,0.36,0.36,0.00,0.00,22.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
285,Adam Masina,ma MAR,DF,Torino,30-272,1994,6.0,0,1,0,0.0,0.17,0.00,0.00,,9.9,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
286,Alan Matturro,uy URU,DF,Genoa,19-355,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
287,Luca Mazzitelli,it ITA,MF,Como,28-320,1995,1.9,0,3,1,33.3,1.61,0.54,0.00,0.00,17.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
288,Pasquale Mazzocchi,it ITA,DF,Napoli,29-065,1995,3.9,0,2,1,50.0,0.52,0.26,0.00,0.00,14.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
289,Samuel Mbangula,be BEL,FW,Juventus,20-258,2004,2.5,1,1,1,100.0,0.39,0.39,1.00,1.00,18.1,0,0,0,0.1,0.1,0.11,+0.9,+0.9,Matches
290,Weston McKennie,us USA,MF,Juventus,26-033,1998,1.8,0,1,0,0.0,0.55,0.00,0.00,,16.8,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
291,Scott McTominay,sct SCO,MF,Napoli,27-297,1996,2.2,0,4,1,25.0,1.83,0.46,0.00,0.00,14.9,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
292,Alex Meret,it ITA,GK,Napoli,27-192,1997,4.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
293,Junior Messias,br BRA,"MF,FW",Genoa,33-140,1991,2.9,1,7,3,42.9,2.38,1.02,0.14,0.33,20.1,0,0,1,1.8,0.9,0.13,-0.8,+0.1,Matches
294,Valentin Mihaila,ro ROU,"FW,MF",Parma,24-241,2000,4.0,0,12,3,25.0,3.03,0.76,0.00,0.00,17.9,1,0,0,1.4,1.4,0.12,-1.4,-1.4,Matches
295,Vanja Milinković-Savić,rs SRB,GK,Torino,27-223,1997,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
296,Yerry Mina,co COL,DF,Cagliari,30-007,1994,3.7,0,9,2,22.2,2.41,0.54,0.00,0.00,11.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
297,Juan Miranda,es ESP,DF,Bologna,24-255,2000,2.4,0,2,1,50.0,0.84,0.42,0.00,0.00,26.9,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
298,Fabio Miretti,it ITA,MF,Genoa,21-058,2003,0.8,0,1,0,0.0,1.32,0.00,0.00,,25.8,1,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
299,Henrikh Mkhitaryan,am ARM,MF,Inter,35-253,1989,5.0,0,4,0,0.0,0.80,0.00,0.00,,22.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
300,Lorenzo Montipò,it ITA,GK,Hellas Verona,28-223,1996,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
301,Álvaro Morata,es ESP,"MF,FW",Milan,31-343,1992,2.1,2,4,3,75.0,1.90,1.43,0.50,0.67,13.4,0,0,0,0.3,0.3,0.09,+1.7,+1.7,Matches
302,Alberto Moreno,es ESP,DF,Como,32-087,1992,6.0,0,6,4,66.7,1.00,0.67,0.00,0.00,24.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
303,Tete Morente,es ESP,"FW,MF",Lecce,27-301,1996,3.4,0,3,0,0.0,0.88,0.00,0.00,,15.1,0,0,0,0.7,0.7,0.22,-0.7,-0.7,Matches
304,Nikola Moro,hr CRO,MF,Bologna,26-202,1998,2.6,0,5,0,0.0,1.95,0.00,0.00,,23.3,1,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
305,Daniel Mosquera,co COL,"FW,MF",Hellas Verona,24-346,1999,2.2,3,9,4,44.4,4.09,1.82,0.33,0.75,13.2,0,0,0,1.6,1.6,0.18,+1.4,+1.4,Matches
306,Dany Mota,pt POR,MF,Monza,26-151,1998,2.2,1,1,1,100.0,0.45,0.45,1.00,1.00,11.7,0,0,0,0.1,0.1,0.05,+0.9,+0.9,Matches
307,Yunus Musah,us USA,MF,Milan,21-306,2002,1.7,0,7,0,0.0,4.20,0.00,0.00,,25.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
308,Juan Musso,ar ARG,GK,Atalanta,30-147,1994,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
309,Kingstone Mutandwa,zm ZAM,MF,Cagliari,21-269,2003,0.4,0,3,0,0.0,8.44,0.00,0.00,,19.2,0,0,0,0.3,0.3,0.10,-0.3,-0.3,Matches
310,Obite N'Dicka,ci CIV,DF,Roma,25-041,1999,6.0,0,2,0,0.0,0.33,0.00,0.00,,13.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
311,Michel Ndary Adopo,fr FRA,MF,Cagliari,24-073,2000,1.1,0,1,0,0.0,0.95,0.00,0.00,,18.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
312,Dan Ndoye,ch SUI,"FW,MF",Bologna,23-341,2000,3.7,0,10,3,30.0,2.70,0.81,0.00,0.00,16.0,0,0,0,1.3,1.3,0.13,-1.3,-1.3,Matches
313,David Neres,br BRA,"MF,FW",Napoli,27-211,1997,0.6,0,1,0,0.0,1.58,0.00,0.00,,22.4,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
314,Cyril Ngonge,be BEL,DF,Napoli,24-127,2000,0.1,0,2,2,100.0,15.00,15.00,0.00,0.00,20.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
315,Hans Nicolussi Caviglia,it ITA,MF,Venezia,24-104,2000,2.6,0,6,3,50.0,2.32,1.16,0.00,0.00,23.6,2,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
316,Eybi Nije,se SWE,DF,Torino,19-139,2005,0.3,0,1,1,100.0,3.10,3.10,0.00,0.00,23.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
317,Tijjani Noslin,nl NED,"FW,MF",Lazio,25-085,1999,2.6,1,3,1,33.3,1.16,0.39,0.33,1.00,12.3,0,0,0,0.7,0.7,0.23,+0.3,+0.3,Matches
318,Adam Obert,sk SVK,DF,Cagliari,22-038,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
319,Jens Odgaard,dk DEN,"FW,MF",Bologna,25-183,1999,2.4,0,5,1,20.0,2.07,0.41,0.00,0.00,16.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
320,Noah Okafor,ch SUI,FW,Milan,24-129,2000,2.3,1,8,4,50.0,3.53,1.76,0.13,0.25,15.2,0,0,0,1.1,1.1,0.14,-0.1,-0.1,Matches
321,Maduka Okoye,ng NGA,GK,Udinese,25-033,1999,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
322,Mathías Olivera,uy URU,DF,Napoli,26-335,1997,4.2,0,1,0,0.0,0.24,0.00,0.00,,11.5,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
323,Gaetano Oristanio,it ITA,"MF,FW",Venezia,22-002,2002,4.2,0,8,4,50.0,1.90,0.95,0.00,0.00,16.5,0,0,0,0.8,0.8,0.10,-0.8,-0.8,Matches
324,Riccardo Orsolini,it ITA,"FW,MF",Bologna,27-250,1997,3.7,1,11,2,18.2,2.97,0.54,0.00,0.00,17.3,1,1,1,2.1,1.3,0.12,-1.1,-1.3,Matches
325,Yordan Osorio,ve VEN,DF,Parma,30-143,1994,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
326,Remi Oudin,fr FRA,"MF,FW",Lecce,27-317,1996,0.9,0,2,1,50.0,2.14,1.07,0.00,0.00,27.5,1,0,0,0.0,0.0,0.02,0.0,0.0,Matches
327,Alberto Paleari,it ITA,GK,Torino,32-032,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
328,Marco Palestra,it ITA,DF,Atalanta,19-211,2005,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
329,Leandro Paredes,ar ARG,MF,Roma,30-093,1994,1.2,0,3,0,0.0,2.60,0.00,0.00,,20.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
330,Fabiano Parisi,it ITA,DF,Fiorentina,23-326,2000,1.4,0,2,2,100.0,1.45,1.45,0.00,0.00,15.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
331,Mario Pašalić,hr CRO,MF,Atalanta,29-234,1995,3.9,0,7,1,14.3,1.82,0.26,0.00,0.00,15.6,0,0,1,1.5,0.7,0.11,-1.5,-0.7,Matches
332,Patric,es ESP,DF,Lazio,31-166,1993,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
333,Benjamin Pavard,fr FRA,DF,Inter,28-186,1996,4.0,0,2,0,0.0,0.50,0.00,0.00,,7.4,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
334,Strahinja Pavlović,rs SRB,DF,Milan,23-129,2001,3.0,1,3,2,66.7,1.00,0.66,0.33,0.50,8.2,0,0,0,0.9,0.9,0.29,+0.1,+0.1,Matches
335,Leonardo Pavoletti,it ITA,"FW,MF",Cagliari,35-309,1988,1.1,0,5,1,20.0,4.64,0.93,0.00,0.00,12.1,0,0,0,0.6,0.6,0.12,-0.6,-0.6,Matches
336,Martín Payero,ar ARG,MF,Udinese,26-019,1998,2.4,0,3,0,0.0,1.27,0.00,0.00,,21.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
337,Nicolás Paz,ar ARG,"MF,FW",Como,20-022,2004,3.6,0,15,6,40.0,4.12,1.65,0.00,0.00,19.0,0,0,0,1.0,1.0,0.07,-1.0,-1.0,Matches
338,Marcus Pedersen,no NOR,DF,Torino,24-076,2000,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
339,Pedro,es ESP,"MF,FW",Lazio,37-064,1987,0.3,0,1,0,0.0,3.33,0.00,0.00,,19.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
340,Pietro Pellegri,it ITA,"FW,MF",Empoli,23-197,2001,0.8,0,1,0,0.0,1.32,0.00,0.00,,12.7,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
341,Lorenzo Pellegrini,it ITA,MF,Roma,28-103,1996,4.9,0,13,3,23.1,2.68,0.62,0.00,0.00,19.6,1,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches
342,Luca Pellegrini,it ITA,DF,Lazio,25-207,1999,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
343,Andy Pelmard,fr FRA,DF,Lecce,24-202,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
344,Pedro Pereira,pt POR,DF,Monza,26-252,1998,3.8,0,1,1,100.0,0.26,0.26,0.00,0.00,10.7,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
345,Nehuén Pérez,ar ARG,DF,Udinese,24-098,2000,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
346,Mattia Perin,it ITA,GK,Juventus,31-325,1992,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
347,Máximo Perrone,ar ARG,MF,Como,21-267,2003,4.3,0,2,0,0.0,0.46,0.00,0.00,,25.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
348,Matteo Pessina,it ITA,MF,Monza,27-162,1997,5.5,0,2,0,0.0,0.36,0.00,0.00,,25.3,1,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
349,Andrea Petagna,it ITA,FW,Monza,29-092,1995,2.0,0,4,0,0.0,2.01,0.00,0.00,,14.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
350,Giuseppe Pezzella,it ITA,"DF,FW",Empoli,26-306,1997,5.5,0,4,1,25.0,0.73,0.18,0.00,0.00,18.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
351,Roberto Piccoli,it ITA,FW,Cagliari,23-247,2001,4.4,1,14,3,21.4,3.17,0.68,0.07,0.33,12.9,0,0,0,1.3,1.3,0.09,-0.3,-0.3,Matches
352,Nicholas Pierini,it ITA,MF,Venezia,26-055,1998,0.9,0,1,0,0.0,1.08,0.00,0.00,,32.9,1,0,0,0.0,0.0,0.03,0.0,0.0,Matches
353,Santiago Pierotti,ar ARG,"FW,MF",Lecce,23-180,2001,1.4,0,6,1,16.7,4.19,0.70,0.00,0.00,20.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
354,Balthazar Pierret,fr FRA,MF,Lecce,24-138,2000,3.9,0,1,0,0.0,0.26,0.00,0.00,,30.9,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
355,Andrea Pinamonti,it ITA,"FW,MF",Genoa,25-134,1999,4.2,1,9,2,22.2,2.14,0.48,0.11,0.50,16.9,0,0,0,0.5,0.5,0.05,+0.5,+0.5,Matches
356,Niccolò Pisilli,it ITA,MF,Roma,20-007,2004,2.5,1,7,3,42.9,2.81,1.21,0.14,0.33,17.0,0,0,0,0.8,0.8,0.11,+0.2,+0.2,Matches
357,Semuel Pizzignacco,it ITA,GK,Monza,23-029,2001,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
358,Tommaso Pobega,it ITA,MF,Bologna,25-077,1999,1.0,0,2,0,0.0,2.00,0.00,0.00,,18.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
359,Joel Pohjanpalo,fi FIN,FW,Venezia,30-017,1994,3.6,2,6,3,50.0,1.66,0.83,0.33,0.67,19.3,0,0,1,1.9,1.1,0.19,+0.1,+0.9,Matches
360,Matteo Politano,it ITA,"MF,FW",Napoli,31-058,1993,5.4,1,15,3,20.0,2.80,0.56,0.07,0.33,19.2,0,0,0,1.2,1.2,0.08,-0.2,-0.2,Matches
361,Marin Pongračić,hr CRO,DF,Fiorentina,27-019,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
362,Stefan Posch,at AUT,DF,Bologna,27-139,1997,5.1,0,1,0,0.0,0.19,0.00,0.00,,36.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
363,Matteo Prati,it ITA,MF,Cagliari,20-277,2003,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
364,Ivan Provedel,it ITA,GK,Lazio,30-197,1994,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
365,Christian Pulisic,us USA,"FW,MF",Milan,26-012,1998,5.2,4,9,5,55.6,1.75,0.97,0.33,0.60,18.4,1,1,1,3.0,2.2,0.25,+1.0,+0.8,Matches
366,Hamza Rafia,tn TUN,MF,Lecce,25-181,1999,2.2,0,4,1,25.0,1.80,0.45,0.00,0.00,18.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
367,Antonio Raimondo,it ITA,FW,Venezia,20-196,2004,0.8,0,1,1,100.0,1.25,1.25,0.00,0.00,4.4,0,0,0,0.3,0.3,0.32,-0.3,-0.3,Matches
368,Ylber Ramadani,al ALB,MF,Lecce,28-171,1996,5.7,0,6,3,50.0,1.06,0.53,0.00,0.00,25.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
369,Luca Ranieri,it ITA,DF,Fiorentina,25-160,1999,4.4,0,1,0,0.0,0.23,0.00,0.00,,9.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
370,Giacomo Raspadori,it ITA,"FW,MF",Napoli,24-225,2000,2.2,0,7,1,14.3,3.25,0.46,0.00,0.00,16.4,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
371,Federico Ravaglia,it ITA,GK,Bologna,24-324,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
372,Ante Rebić,hr CRO,"FW,MF",Lecce,31-009,1993,2.2,0,4,1,25.0,1.83,0.46,0.00,0.00,15.1,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
373,Tijjani Reijnders,nl NED,MF,Milan,26-063,1998,4.8,0,10,4,40.0,2.08,0.83,0.00,0.00,22.5,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
374,Pepe Reina,es ESP,GK,Como,42-030,1982,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
375,Mateo Retegui,it ITA,FW,Atalanta,25-154,1999,4.4,4,16,6,37.5,3.67,1.38,0.19,0.50,12.0,0,1,1,3.4,2.6,0.16,+0.6,+0.4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
376,Samuele Ricci,it ITA,MF,Torino,23-040,2001,5.7,0,4,1,25.0,0.71,0.18,0.00,0.00,24.3,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
377,Amir Richardson,ma MAR,MF,Fiorentina,22-250,2002,1.2,0,1,1,100.0,0.85,0.85,0.00,0.00,11.5,0,0,0,0.2,0.2,0.17,-0.2,-0.2,Matches
378,Sergi Roberto,es ESP,MF,Como,32-236,1992,3.5,0,4,1,25.0,1.14,0.28,0.00,0.00,21.1,0,0,0,0.6,0.6,0.16,-0.6,-0.6,Matches
379,Alessio Romagnoli,it ITA,DF,Lazio,29-262,1995,5.0,0,3,1,33.3,0.60,0.20,0.00,0.00,8.2,0,0,0,0.5,0.5,0.16,-0.5,-0.5,Matches
380,Marten de Roon,nl NED,"DF,MF",Atalanta,33-185,1991,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
381,Jonas Rouhi,se SWE,DF,Juventus,20-267,2004,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
382,Nicolò Rovella,it ITA,MF,Lazio,22-301,2001,3.9,0,1,1,100.0,0.25,0.25,0.00,0.00,34.4,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
383,Amir Rrahmani,xk KVX,DF,Napoli,30-219,1994,6.0,0,6,0,0.0,1.00,0.00,0.00,,9.4,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
384,Matteo Ruggeri,it ITA,DF,Atalanta,22-081,2002,4.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
385,Stefano Sabelli,it ITA,DF,Genoa,31-261,1993,3.3,0,3,0,0.0,0.92,0.00,0.00,,18.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
386,Alexis Saelemaekers,be BEL,"FW,DF",Roma,25-095,1999,1.2,0,1,1,100.0,0.82,0.82,0.00,0.00,28.8,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
387,Alexis Saelemaekers,be BEL,"DF,FW",Milan,25-095,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
388,Richie Sagrado,be BEL,DF,Venezia,20-244,2004,0.6,0,1,0,0.0,1.73,0.00,0.00,,23.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
389,Marco Sala,it ITA,DF,Como,25-118,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
390,Lazar Samardzic,rs SRB,"MF,FW",Atalanta,22-219,2002,2.2,1,10,3,30.0,4.62,1.38,0.10,0.33,19.6,1,0,0,0.6,0.6,0.06,+0.4,+0.4,Matches
391,Antonio Sanabria,py PAR,"FW,MF",Torino,28-210,1996,2.4,1,4,1,25.0,1.67,0.42,0.25,1.00,14.4,0,0,1,1.7,0.9,0.22,-0.7,+0.1,Matches
392,Amin Sarr,se SWE,FW,Hellas Verona,23-203,2001,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
393,Nicolò Savona,it ITA,DF,Juventus,21-195,2003,3.5,1,1,1,100.0,0.28,0.28,1.00,1.00,8.5,0,0,0,0.1,0.1,0.15,+0.9,+0.9,Matches
394,Saba Sazonov,ge GEO,DF,Torino,22-242,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
395,Joël Schingtienne,be BEL,DF,Venezia,22-049,2002,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
396,Simone Scuffet,it ITA,GK,Cagliari,28-122,1996,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
397,Suat Serdar,de GER,MF,Hellas Verona,27-172,1997,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
398,Stephan El Shaarawy,it ITA,DF,Roma,31-339,1992,2.6,0,7,2,28.6,2.69,0.77,0.00,0.00,19.8,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
399,Eldor Shomurodov,uz UZB,"FW,DF",Roma,29-093,1995,0.4,1,3,3,100.0,8.18,8.18,0.33,0.33,8.9,0,0,0,0.6,0.6,0.19,+0.4,+0.4,Matches
400,Giovanni Simeone,ar ARG,FW,Napoli,29-087,1995,1.5,1,4,1,25.0,2.69,0.67,0.25,1.00,21.4,0,0,0,0.8,0.8,0.21,+0.2,+0.2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
401,Łukasz Skorupski,pl POL,GK,Bologna,33-148,1991,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
402,Simon Sohm,ch SUI,MF,Parma,23-172,2001,3.6,0,4,3,75.0,1.10,0.82,0.00,0.00,17.6,0,0,0,0.6,0.6,0.15,-0.6,-0.6,Matches
403,Ola Solbakken,no NOR,"MF,FW",Empoli,26-023,1998,2.2,0,2,2,100.0,0.92,0.92,0.00,0.00,8.7,0,0,0,0.7,0.7,0.36,-0.7,-0.7,Matches
404,Yann Sommer,ch SUI,GK,Inter,35-288,1988,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
405,Borna Sosa,hr CRO,DF,Torino,26-253,1998,2.8,0,1,1,100.0,0.35,0.35,0.00,0.00,33.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
406,Riccardo Sottil,it ITA,"MF,FW",Fiorentina,25-119,1999,0.7,0,3,1,33.3,4.35,1.45,0.00,0.00,19.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
407,Matìas Soulé,ar ARG,"FW,MF",Roma,21-168,2003,3.5,0,7,2,28.6,1.99,0.57,0.00,0.00,22.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
408,Leonardo Spinazzola,it ITA,DF,Napoli,31-189,1993,1.9,0,1,0,0.0,0.52,0.00,0.00,,18.6,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
409,Petar Stojanović,si SVN,MF,Empoli,28-359,1995,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
410,Gabriel Strefezza,br BRA,"MF,FW",Como,27-165,1997,5.7,1,11,3,27.3,1.93,0.53,0.09,0.33,22.5,0,0,0,0.5,0.5,0.04,+0.5,+0.5,Matches
