Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
287,Luca Mazzitelli,it ITA,MF,Como,28-320,1995,1.9,128,6,33,74,23,6,128,4,3,75.0,1,25.0,57,261,110,0,1,0,0,2,85,4,Matches
288,Pasquale Mazzocchi,it ITA,DF,Napoli,29-065,1995,3.9,176,15,44,59,77,5,176,11,5,45.5,4,36.4,100,688,351,12,6,2,4,7,102,24,Matches
289,Samuel Mbangula,be BEL,FW,Juventus,20-258,2004,2.5,107,1,17,51,40,5,107,9,1,11.1,6,66.7,68,421,242,9,6,1,6,2,82,15,Matches
290,Weston McKennie,us USA,MF,Juventus,26-033,1998,1.8,92,0,11,46,36,4,92,2,1,50.0,1,50.0,42,166,51,2,2,0,3,2,63,12,Matches
291,Scott McTominay,sct SCO,MF,Napoli,27-297,1996,2.2,72,1,8,39,29,6,72,4,2,50.0,2,50.0,38,329,191,7,6,1,4,4,55,12,Matches
292,Alex Meret,it ITA,GK,Napoli,27-192,1997,4.4,135,111,134,1,0,0,135,0,0,,0,,70,347,128,0,0,0,0,0,57,0,Matches
293,Junior Messias,br BRA,"MF,FW",Genoa,33-140,1991,2.9,98,4,16,48,38,7,97,10,3,30.0,6,60.0,53,327,189,8,10,1,6,4,58,16,Matches
294,Valentin Mihaila,ro ROU,"FW,MF",Parma,24-241,2000,4.0,153,0,10,67,79,16,153,10,5,50.0,4,40.0,87,542,320,10,7,6,10,5,113,21,Matches
295,Vanja Milinković-Savić,rs SRB,GK,Torino,27-223,1997,5.0,234,187,231,3,0,0,234,0,0,,0,,137,765,527,0,0,0,0,0,108,0,Matches
296,Yerry Mina,co COL,DF,Cagliari,30-007,1994,3.7,321,42,166,137,21,14,321,3,1,33.3,1,33.3,157,811,461,1,3,0,1,2,185,4,Matches
297,Juan Miranda,es ESP,DF,Bologna,24-255,2000,2.4,228,4,64,99,67,1,228,0,0,,0,,105,455,241,8,4,0,3,3,146,11,Matches
298,Fabio Miretti,it ITA,MF,Genoa,21-058,2003,0.8,25,1,8,8,9,0,25,0,0,,0,,12,46,8,0,1,0,0,2,13,2,Matches
299,Henrikh Mkhitaryan,am ARM,MF,Inter,35-253,1989,5.0,307,12,49,172,90,4,307,9,0,0.0,9,100.0,180,900,445,7,9,0,2,5,232,14,Matches
300,Lorenzo Montipò,it ITA,GK,Hellas Verona,28-223,1996,6.0,189,155,186,3,0,0,189,0,0,,0,,71,431,259,0,0,0,0,0,68,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
301,Álvaro Morata,es ESP,"MF,FW",Milan,31-343,1992,2.1,70,1,4,35,32,6,70,3,1,33.3,0,0.0,41,261,131,5,3,0,6,2,54,12,Matches
302,Alberto Moreno,es ESP,DF,Como,32-087,1992,6.0,361,18,128,156,79,10,361,5,3,60.0,2,40.0,198,670,244,2,5,0,5,1,236,15,Matches
303,Tete Morente,es ESP,"FW,MF",Lecce,27-301,1996,3.4,141,3,18,62,62,3,141,4,1,25.0,2,50.0,78,463,250,8,10,0,7,2,85,21,Matches
304,Nikola Moro,hr CRO,MF,Bologna,26-202,1998,2.6,170,2,25,101,44,1,170,3,1,33.3,1,33.3,71,351,168,5,2,0,6,1,118,8,Matches
305,Daniel Mosquera,co COL,"FW,MF",Hellas Verona,24-346,1999,2.2,64,2,4,27,33,12,64,6,3,50.0,3,50.0,35,219,46,3,3,3,5,7,44,14,Matches
306,Dany Mota,pt POR,MF,Monza,26-151,1998,2.2,88,0,8,38,44,6,88,6,4,66.7,1,16.7,52,400,240,10,6,1,6,2,65,11,Matches
307,Yunus Musah,us USA,MF,Milan,21-306,2002,1.7,141,2,20,84,40,1,141,2,1,50.0,0,0.0,100,696,354,6,4,1,2,2,117,4,Matches
308,Juan Musso,ar ARG,GK,Atalanta,30-147,1994,1.0,35,30,35,0,0,0,35,0,0,,0,,12,91,48,0,0,0,0,0,10,0,Matches
309,Kingstone Mutandwa,zm ZAM,MF,Cagliari,21-269,2003,0.4,15,0,0,8,7,1,15,1,0,0.0,1,100.0,9,95,14,0,0,0,1,0,12,1,Matches
310,Obite N'Dicka,ci CIV,DF,Roma,25-041,1999,6.0,464,63,212,239,16,3,464,1,0,0.0,0,0.0,298,1946,909,7,4,0,2,2,342,1,Matches
311,Michel Ndary Adopo,fr FRA,MF,Cagliari,24-073,2000,1.1,40,0,10,23,8,2,40,3,2,66.7,1,33.3,20,115,74,1,1,0,1,0,26,0,Matches
312,Dan Ndoye,ch SUI,"FW,MF",Bologna,23-341,2000,3.7,154,1,10,64,85,16,154,17,8,47.1,6,35.3,104,777,454,21,7,8,7,7,122,51,Matches
313,David Neres,br BRA,"MF,FW",Napoli,27-211,1997,0.6,42,1,3,12,28,2,42,5,2,40.0,3,60.0,24,210,113,6,1,1,2,2,31,12,Matches
314,Cyril Ngonge,be BEL,DF,Napoli,24-127,2000,0.1,14,0,1,7,7,1,14,4,2,50.0,2,50.0,12,84,32,1,2,1,0,2,13,7,Matches
315,Hans Nicolussi Caviglia,it ITA,MF,Venezia,24-104,2000,2.6,117,7,27,64,31,2,117,3,2,66.7,1,33.3,59,387,169,5,1,0,3,5,69,1,Matches
316,Eybi Nije,se SWE,DF,Torino,19-139,2005,0.3,16,0,4,7,5,0,16,3,2,66.7,1,33.3,6,61,37,2,1,0,1,1,6,1,Matches
317,Tijjani Noslin,nl NED,"FW,MF",Lazio,25-085,1999,2.6,98,3,7,38,53,6,98,3,2,66.7,1,33.3,61,355,144,4,3,1,8,3,75,17,Matches
318,Adam Obert,sk SVK,DF,Cagliari,22-038,2002,0.1,5,0,3,2,0,0,5,0,0,,0,,4,9,3,0,0,0,1,0,3,0,Matches
319,Jens Odgaard,dk DEN,"FW,MF",Bologna,25-183,1999,2.4,107,1,13,48,48,9,107,9,2,22.2,5,55.6,68,368,117,4,1,3,8,2,84,16,Matches
320,Noah Okafor,ch SUI,FW,Milan,24-129,2000,2.3,70,1,3,29,42,17,70,11,7,63.6,4,36.4,44,379,225,9,6,5,5,5,47,20,Matches
321,Maduka Okoye,ng NGA,GK,Udinese,25-033,1999,6.0,216,194,215,1,0,0,216,0,0,,0,,123,487,209,0,0,0,0,0,126,0,Matches
322,Mathías Olivera,uy URU,DF,Napoli,26-335,1997,4.2,223,8,65,103,56,8,223,1,0,0.0,1,100.0,108,524,288,8,2,2,3,3,128,11,Matches
323,Gaetano Oristanio,it ITA,"MF,FW",Venezia,22-002,2002,4.2,123,2,14,52,59,13,123,21,11,52.4,9,42.9,85,530,259,7,7,4,11,11,88,14,Matches
324,Riccardo Orsolini,it ITA,"FW,MF",Bologna,27-250,1997,3.7,158,1,8,60,94,15,157,22,8,36.4,12,54.5,93,546,298,9,7,3,7,3,122,32,Matches
325,Yordan Osorio,ve VEN,DF,Parma,30-143,1994,0.9,46,9,25,18,3,1,46,0,0,,0,,18,78,37,0,0,0,1,0,20,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
326,Remi Oudin,fr FRA,"MF,FW",Lecce,27-317,1996,0.9,39,1,4,15,20,1,39,0,0,,0,,20,139,15,0,1,0,1,1,24,8,Matches
327,Alberto Paleari,it ITA,GK,Torino,32-032,1992,1.0,37,29,37,0,0,0,37,0,0,,0,,23,111,65,0,0,0,0,0,15,0,Matches
328,Marco Palestra,it ITA,DF,Atalanta,19-211,2005,0.4,25,0,5,9,11,4,25,0,0,,0,,15,92,62,2,1,1,1,0,16,3,Matches
329,Leandro Paredes,ar ARG,MF,Roma,30-093,1994,1.2,100,4,24,55,21,2,100,0,0,,0,,57,283,92,0,1,0,3,0,71,0,Matches
330,Fabiano Parisi,it ITA,DF,Fiorentina,23-326,2000,1.4,67,3,16,33,18,3,67,3,2,66.7,0,0.0,40,199,116,2,4,2,2,4,40,2,Matches
331,Mario Pašalić,hr CRO,MF,Atalanta,29-234,1995,3.9,252,10,43,155,58,14,251,1,0,0.0,1,100.0,162,830,435,4,7,0,4,6,197,8,Matches
332,Patric,es ESP,DF,Lazio,31-166,1993,2.5,173,9,74,87,13,2,173,0,0,,0,,114,624,313,1,2,0,1,0,118,4,Matches
333,Benjamin Pavard,fr FRA,DF,Inter,28-186,1996,4.0,314,37,129,149,38,7,314,1,0,0.0,0,0.0,203,1185,681,3,6,0,2,0,257,7,Matches
334,Strahinja Pavlović,rs SRB,DF,Milan,23-129,2001,3.0,275,32,154,114,9,3,275,2,1,50.0,0,0.0,186,831,483,4,5,0,2,2,193,1,Matches
335,Leonardo Pavoletti,it ITA,"FW,MF",Cagliari,35-309,1988,1.1,59,2,6,27,26,10,59,0,0,,0,,16,42,32,1,1,0,4,0,40,4,Matches
336,Martín Payero,ar ARG,MF,Udinese,26-019,1998,2.4,101,5,21,59,26,4,101,11,7,63.6,3,27.3,46,300,158,2,4,2,7,0,47,4,Matches
337,Nicolás Paz,ar ARG,"MF,FW",Como,20-022,2004,3.6,209,4,24,93,98,15,209,23,12,52.2,9,39.1,132,988,509,19,16,5,11,4,151,22,Matches
338,Marcus Pedersen,no NOR,DF,Torino,24-076,2000,1.3,59,2,14,25,22,3,59,3,2,66.7,1,33.3,29,207,110,6,3,2,2,2,33,7,Matches
339,Pedro,es ESP,"MF,FW",Lazio,37-064,1987,0.3,22,0,2,10,11,3,22,2,1,50.0,1,50.0,12,139,94,4,1,1,1,0,15,3,Matches
340,Pietro Pellegri,it ITA,"FW,MF",Empoli,23-197,2001,0.8,23,0,0,10,13,3,23,1,1,100.0,0,0.0,20,163,66,4,1,1,6,4,22,8,Matches
341,Lorenzo Pellegrini,it ITA,MF,Roma,28-103,1996,4.9,230,7,27,97,107,13,230,11,4,36.4,7,63.6,134,745,270,4,8,1,8,6,162,27,Matches
342,Luca Pellegrini,it ITA,DF,Lazio,25-207,1999,0.3,26,0,6,14,7,0,26,1,1,100.0,0,0.0,9,49,29,1,0,0,2,1,10,1,Matches
343,Andy Pelmard,fr FRA,DF,Lecce,24-202,2000,0.1,2,0,2,0,0,0,2,0,0,,0,,1,2,0,0,0,0,0,0,0,0,Matches
344,Pedro Pereira,pt POR,DF,Monza,26-252,1998,3.8,161,12,67,58,37,1,161,4,1,25.0,3,75.0,91,474,192,6,4,0,4,2,96,13,Matches
345,Nehuén Pérez,ar ARG,DF,Udinese,24-098,2000,2.0,74,13,41,31,4,1,74,1,1,100.0,0,0.0,28,151,78,2,1,1,0,0,34,2,Matches
346,Mattia Perin,it ITA,GK,Juventus,31-325,1992,2.0,62,53,62,0,0,0,62,0,0,,0,,34,203,94,0,0,0,0,0,36,0,Matches
347,Máximo Perrone,ar ARG,MF,Como,21-267,2003,4.3,297,15,69,184,45,4,297,1,0,0.0,1,100.0,162,648,290,2,5,0,6,3,206,4,Matches
348,Matteo Pessina,it ITA,MF,Monza,27-162,1997,5.5,310,10,77,176,57,4,310,5,2,40.0,1,20.0,200,1118,450,6,4,1,5,5,217,12,Matches
349,Andrea Petagna,it ITA,FW,Monza,29-092,1995,2.0,66,1,13,34,19,9,66,4,2,50.0,2,50.0,44,224,66,2,1,1,6,3,50,7,Matches
350,Giuseppe Pezzella,it ITA,"DF,FW",Empoli,26-306,1997,5.5,249,8,87,88,80,9,249,15,6,40.0,4,26.7,99,580,364,13,4,5,10,2,114,17,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
351,Roberto Piccoli,it ITA,FW,Cagliari,23-247,2001,4.4,119,5,12,56,53,20,119,8,1,12.5,7,87.5,64,300,71,4,4,1,9,13,87,27,Matches
352,Nicholas Pierini,it ITA,MF,Venezia,26-055,1998,0.9,28,1,6,10,12,3,28,1,0,0.0,1,100.0,16,79,21,1,1,0,2,3,18,4,Matches
353,Santiago Pierotti,ar ARG,"FW,MF",Lecce,23-180,2001,1.4,58,3,7,26,25,10,58,6,3,50.0,3,50.0,34,250,135,6,3,5,3,1,36,9,Matches
354,Balthazar Pierret,fr FRA,MF,Lecce,24-138,2000,3.9,196,9,57,119,26,0,196,2,2,100.0,0,0.0,102,468,235,2,2,0,3,1,124,2,Matches
355,Andrea Pinamonti,it ITA,"FW,MF",Genoa,25-134,1999,4.2,82,3,5,39,38,14,82,1,0,0.0,1,100.0,38,121,24,1,0,1,7,2,55,7,Matches
356,Niccolò Pisilli,it ITA,MF,Roma,20-007,2004,2.5,162,2,16,95,54,8,162,5,1,20.0,1,20.0,81,417,197,5,5,0,9,2,123,9,Matches
357,Semuel Pizzignacco,it ITA,GK,Monza,23-029,2001,2.0,69,55,65,3,1,0,69,0,0,,0,,37,127,76,0,0,0,0,0,34,0,Matches
358,Tommaso Pobega,it ITA,MF,Bologna,25-077,1999,1.0,45,3,12,18,15,2,45,0,0,,0,,13,45,17,1,0,1,1,3,33,1,Matches
359,Joel Pohjanpalo,fi FIN,FW,Venezia,30-017,1994,3.6,115,1,12,62,43,18,114,3,3,100.0,0,0.0,54,197,89,1,2,1,6,4,88,12,Matches
360,Matteo Politano,it ITA,"MF,FW",Napoli,31-058,1993,5.4,270,6,34,87,153,18,270,17,5,29.4,7,41.2,180,1168,618,19,11,6,5,4,211,56,Matches
361,Marin Pongračić,hr CRO,DF,Fiorentina,27-019,1997,1.0,59,10,31,26,2,0,59,1,1,100.0,0,0.0,28,214,110,0,1,0,0,0,36,0,Matches
362,Stefan Posch,at AUT,DF,Bologna,27-139,1997,5.1,415,20,123,195,100,9,415,9,2,22.2,7,77.8,206,1088,434,9,6,1,4,11,248,22,Matches
363,Matteo Prati,it ITA,MF,Cagliari,20-277,2003,1.9,100,2,25,58,17,1,100,1,0,0.0,1,100.0,56,252,110,1,2,0,1,2,64,3,Matches
364,Ivan Provedel,it ITA,GK,Lazio,30-197,1994,6.0,215,165,211,5,0,0,215,0,0,,0,,149,889,539,0,0,0,0,0,124,0,Matches
365,Christian Pulisic,us USA,"FW,MF",Milan,26-012,1998,5.2,264,3,27,98,142,21,263,10,3,30.0,5,50.0,166,1092,592,23,17,5,9,7,198,29,Matches
366,Hamza Rafia,tn TUN,MF,Lecce,25-181,1999,2.2,136,5,36,75,27,4,136,4,1,25.0,1,25.0,81,432,198,4,1,1,4,3,103,10,Matches
367,Antonio Raimondo,it ITA,FW,Venezia,20-196,2004,0.8,25,0,1,12,14,5,25,0,0,,0,,20,93,37,2,4,1,4,3,22,6,Matches
368,Ylber Ramadani,al ALB,MF,Lecce,28-171,1996,5.7,342,18,99,211,39,2,342,10,5,50.0,5,50.0,213,1074,458,5,5,1,4,9,240,1,Matches
369,Luca Ranieri,it ITA,DF,Fiorentina,25-160,1999,4.4,308,27,176,122,13,4,308,6,2,33.3,4,66.7,175,928,401,4,3,0,1,0,201,1,Matches
370,Giacomo Raspadori,it ITA,"FW,MF",Napoli,24-225,2000,2.2,107,3,6,52,50,13,107,5,2,40.0,1,20.0,60,276,89,4,2,0,7,1,65,11,Matches
371,Federico Ravaglia,it ITA,GK,Bologna,24-324,1999,1.0,32,26,32,0,0,0,32,0,0,,0,,19,33,19,0,0,0,0,0,17,0,Matches
372,Ante Rebić,hr CRO,"FW,MF",Lecce,31-009,1993,2.2,95,2,11,31,55,6,95,6,1,16.7,4,66.7,53,256,118,4,2,1,7,3,72,15,Matches
373,Tijjani Reijnders,nl NED,MF,Milan,26-063,1998,4.8,279,6,33,148,99,13,279,14,7,50.0,7,50.0,185,1236,684,18,20,7,4,2,231,14,Matches
374,Pepe Reina,es ESP,GK,Como,42-030,1982,3.0,97,75,96,1,0,0,97,0,0,,0,,58,325,165,0,0,0,0,0,48,0,Matches
375,Mateo Retegui,it ITA,FW,Atalanta,25-154,1999,4.4,117,4,4,49,65,27,116,6,2,33.3,4,66.7,73,258,54,1,2,0,13,6,100,32,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
376,Samuele Ricci,it ITA,MF,Torino,23-040,2001,5.7,310,21,65,185,64,5,310,6,2,33.3,2,33.3,208,1271,634,11,9,1,6,0,231,6,Matches
377,Amir Richardson,ma MAR,MF,Fiorentina,22-250,2002,1.2,73,2,21,44,8,3,73,5,4,80.0,0,0.0,41,228,96,1,1,0,1,3,47,4,Matches
378,Sergi Roberto,es ESP,MF,Como,32-236,1992,3.5,246,6,45,153,50,3,246,6,2,33.3,4,66.7,124,555,280,2,5,0,9,1,163,7,Matches
379,Alessio Romagnoli,it ITA,DF,Lazio,29-262,1995,5.0,338,44,170,157,12,7,338,0,0,,0,,213,868,333,1,0,0,0,0,249,0,Matches
380,Marten de Roon,nl NED,"DF,MF",Atalanta,33-185,1991,6.0,428,13,114,249,70,1,428,1,0,0.0,1,100.0,241,1087,658,5,9,0,3,2,280,4,Matches
381,Jonas Rouhi,se SWE,DF,Juventus,20-267,2004,1.0,81,1,18,43,20,1,81,4,2,50.0,2,50.0,41,211,87,0,1,0,2,0,55,3,Matches
382,Nicolò Rovella,it ITA,MF,Lazio,22-301,2001,3.9,301,11,64,201,37,0,301,3,3,100.0,0,0.0,193,1033,472,6,3,0,3,3,216,5,Matches
383,Amir Rrahmani,xk KVX,DF,Napoli,30-219,1994,6.0,398,33,162,216,20,7,398,0,0,,0,,213,1186,745,2,3,0,2,1,249,0,Matches
384,Matteo Ruggeri,it ITA,DF,Atalanta,22-081,2002,4.6,313,8,85,145,87,5,313,2,1,50.0,1,50.0,150,899,417,14,6,0,2,0,214,24,Matches
385,Stefano Sabelli,it ITA,DF,Genoa,31-261,1993,3.3,148,3,29,62,57,3,148,4,0,0.0,3,75.0,58,282,133,6,1,0,4,2,76,13,Matches
386,Alexis Saelemaekers,be BEL,"FW,DF",Roma,25-095,1999,1.2,60,1,11,23,26,2,60,6,2,33.3,4,66.7,33,199,89,2,0,0,1,4,45,6,Matches
387,Alexis Saelemaekers,be BEL,"DF,FW",Milan,25-095,1999,1.0,81,0,9,34,38,2,81,0,0,,0,,59,356,234,7,4,1,1,0,61,13,Matches
388,Richie Sagrado,be BEL,DF,Venezia,20-244,2004,0.6,8,1,3,5,1,0,8,0,0,,0,,4,31,22,0,0,0,1,0,4,0,Matches
389,Marco Sala,it ITA,DF,Como,25-118,1999,1.0,59,3,10,32,17,0,59,1,0,0.0,0,0.0,35,194,109,2,4,0,1,0,41,7,Matches
390,Lazar Samardzic,rs SRB,"MF,FW",Atalanta,22-219,2002,2.2,128,1,4,40,86,11,128,8,2,25.0,6,75.0,86,532,277,10,8,4,5,2,103,24,Matches
391,Antonio Sanabria,py PAR,"FW,MF",Torino,28-210,1996,2.4,67,1,5,32,31,8,66,0,0,,0,,46,175,36,1,0,0,6,8,62,10,Matches
392,Amin Sarr,se SWE,FW,Hellas Verona,23-203,2001,0.3,16,1,2,9,6,0,16,2,1,50.0,1,50.0,7,20,3,0,0,0,0,2,10,2,Matches
393,Nicolò Savona,it ITA,DF,Juventus,21-195,2003,3.5,246,4,77,127,46,4,246,4,3,75.0,1,25.0,161,758,282,8,5,0,2,0,194,13,Matches
394,Saba Sazonov,ge GEO,DF,Torino,22-242,2002,0.0,1,1,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
395,Joël Schingtienne,be BEL,DF,Venezia,22-049,2002,1.0,38,6,25,14,0,0,38,0,0,,0,,22,95,42,0,0,0,2,0,21,0,Matches
396,Simone Scuffet,it ITA,GK,Cagliari,28-122,1996,5.0,166,140,164,2,0,0,166,0,0,,0,,87,432,280,0,0,0,0,0,79,0,Matches
397,Suat Serdar,de GER,MF,Hellas Verona,27-172,1997,0.2,9,0,1,7,1,1,9,0,0,,0,,1,3,0,0,0,0,1,0,4,0,Matches
398,Stephan El Shaarawy,it ITA,DF,Roma,31-339,1992,2.6,165,2,25,67,78,10,165,9,3,33.3,6,66.7,78,639,296,9,9,2,4,2,106,21,Matches
399,Eldor Shomurodov,uz UZB,"FW,DF",Roma,29-093,1995,0.4,19,0,0,9,10,5,19,1,1,100.0,0,0.0,12,31,23,1,0,0,2,0,15,4,Matches
400,Giovanni Simeone,ar ARG,FW,Napoli,29-087,1995,1.5,52,1,2,26,24,6,52,1,0,0.0,1,100.0,31,148,78,3,3,0,4,3,42,9,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
401,Łukasz Skorupski,pl POL,GK,Bologna,33-148,1991,5.0,190,166,189,1,0,0,190,0,0,,0,,112,518,321,0,0,0,0,0,110,0,Matches
402,Simon Sohm,ch SUI,MF,Parma,23-172,2001,3.6,154,7,39,81,34,6,154,3,1,33.3,1,33.3,70,457,260,5,5,1,6,1,115,3,Matches
403,Ola Solbakken,no NOR,"MF,FW",Empoli,26-023,1998,2.2,57,3,12,31,17,3,57,6,4,66.7,2,33.3,31,358,116,3,4,1,2,2,43,4,Matches
404,Yann Sommer,ch SUI,GK,Inter,35-288,1988,6.0,233,202,233,0,0,0,233,0,0,,0,,158,620,333,0,0,0,0,0,151,0,Matches
405,Borna Sosa,hr CRO,DF,Torino,26-253,1998,2.8,166,4,33,90,44,2,166,1,0,0.0,1,100.0,94,557,164,1,3,0,2,0,119,11,Matches
406,Riccardo Sottil,it ITA,"MF,FW",Fiorentina,25-119,1999,0.7,34,0,4,10,20,6,34,2,0,0.0,1,50.0,24,258,173,8,2,6,0,1,28,8,Matches
407,Matìas Soulé,ar ARG,"FW,MF",Roma,21-168,2003,3.5,255,3,23,83,152,16,255,25,6,24.0,14,56.0,169,978,515,20,11,8,14,8,188,43,Matches
408,Leonardo Spinazzola,it ITA,DF,Napoli,31-189,1993,1.9,92,3,17,36,40,6,92,7,2,28.6,4,57.1,47,426,198,6,5,4,2,3,54,11,Matches
409,Petar Stojanović,si SVN,MF,Empoli,28-359,1995,0.0,3,1,2,1,0,0,3,0,0,,0,,2,5,1,0,0,0,0,0,1,0,Matches
410,Gabriel Strefezza,br BRA,"MF,FW",Como,27-165,1997,5.7,261,5,35,109,119,11,261,18,7,38.9,10,55.6,189,1106,548,12,13,4,9,18,208,29,Matches
411,Ibrahim Sulemana,gh GHA,MF,Atalanta,21-131,2003,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,1,0,0,Matches
412,Tomáš Suslov,sk SVK,"FW,MF",Hellas Verona,22-115,2002,2.7,88,0,19,38,35,2,88,7,4,57.1,3,42.9,46,252,71,3,3,2,5,5,43,9,Matches
413,Zion Suzuki,jp JPN,GK,Parma,22-040,2002,3.8,172,151,171,1,0,0,172,0,0,,0,,96,460,310,0,0,0,0,0,91,0,Matches
414,Marin Šverko,hr CRO,DF,Venezia,26-239,1998,3.0,166,14,84,72,11,1,166,1,1,100.0,0,0.0,100,465,273,4,1,0,0,1,106,0,Matches
415,Mile Svilar,rs SRB,GK,Roma,25-034,1999,6.0,230,176,227,2,1,1,230,0,0,,0,,132,816,568,0,0,0,0,1,122,0,Matches
416,Michael Svoboda,at AUT,DF,Venezia,25-351,1998,5.3,281,58,176,91,16,5,281,0,0,,0,,134,830,523,2,2,1,4,3,149,1,Matches
417,Adrien Tameze,cm CMR,"MF,DF",Torino,30-239,1994,2.7,130,10,31,55,44,7,130,7,1,14.3,4,57.1,69,327,156,5,2,0,1,2,90,12,Matches
418,Mehdi Taremi,ir IRN,"FW,MF",Inter,32-074,1992,1.9,69,3,8,23,40,7,69,2,0,0.0,1,50.0,44,233,101,2,3,0,2,0,49,13,Matches
419,Nuno Tavares,pt POR,DF,Lazio,24-248,2000,3.7,246,14,68,118,65,9,246,22,10,45.5,8,36.4,161,1019,640,19,12,5,4,5,160,20,Matches
420,Loum Tchaouna,fr FRA,"FW,MF",Lazio,21-022,2003,1.6,64,1,5,25,34,5,64,3,2,66.7,1,33.3,39,265,154,7,2,3,7,2,46,14,Matches
421,Jackson Tchatchoua,cm CMR,"MF,DF",Hellas Verona,23-016,2001,6.0,216,13,63,84,69,8,216,6,3,50.0,3,50.0,107,721,434,17,9,4,6,3,124,32,Matches
422,Casper Tengstedt,dk DEN,FW,Hellas Verona,24-121,2000,4.4,114,10,15,62,40,11,113,9,2,22.2,5,55.6,52,348,137,7,4,3,14,0,64,16,Matches
423,Filippo Terracciano,it ITA,DF,Milan,21-235,2003,1.0,56,2,24,27,5,1,56,1,0,0.0,1,100.0,34,93,28,1,0,0,0,0,33,1,Matches
424,Pietro Terracciano,it ITA,GK,Fiorentina,34-206,1990,3.0,96,80,96,0,0,0,96,0,0,,0,,67,285,144,0,0,0,0,0,58,0,Matches
425,Florian Thauvin,fr FRA,"MF,FW",Udinese,31-248,1993,5.0,242,2,21,108,116,19,241,26,13,50.0,11,42.3,151,1150,512,17,16,9,12,9,186,26,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
426,Malick Thiaw,de GER,DF,Milan,23-053,2001,1.0,65,4,24,36,5,4,65,0,0,,0,,34,102,56,0,0,0,0,0,44,0,Matches
427,Morten Thorsby,no NOR,"MF,DF",Genoa,28-148,1996,1.5,45,1,12,17,16,6,45,0,0,,0,,21,73,26,1,0,1,2,5,30,7,Matches
428,Khéphren Thuram,fr FRA,MF,Juventus,23-188,2001,1.3,108,6,25,73,11,1,108,2,1,50.0,1,50.0,68,423,218,2,4,0,2,1,85,0,Matches
429,Marcus Thuram,fr FRA,FW,Inter,27-055,1997,5.3,151,4,15,57,82,41,151,11,1,9.1,9,81.8,81,583,288,11,6,6,14,4,108,32,Matches
430,Rafael Tolói,it ITA,DF,Atalanta,33-356,1990,0.4,16,0,4,7,5,0,16,0,0,,0,,7,29,17,0,1,0,0,0,10,1,Matches
431,Fikayo Tomori,eng ENG,DF,Milan,26-286,1997,5.0,393,32,193,188,12,3,393,0,0,,0,,249,1094,648,3,4,0,1,1,296,0,Matches
432,Souleymane Touré,fr FRA,DF,Udinese,21-186,2003,1.2,62,9,26,27,9,2,62,0,0,,0,,43,183,51,0,0,0,1,0,42,1,Matches
