Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
262,Yussuf Poulsen,dk DEN,FW,RB Leipzig,30-107,1994,1.0,47,3,13,19,15,2,47,2,0,0.0,2,100.0,21,122,47,2,1,0,3,4,37,11,Matches
263,Alexander Prass,at AUT,DF,Hoffenheim,23-127,2001,3.9,254,15,62,103,93,10,254,15,5,33.3,8,53.3,156,755,338,5,10,3,1,0,166,16,Matches
264,Grischa Prömel,de GER,MF,Hoffenheim,29-265,1995,1.9,106,4,19,71,18,0,106,1,0,0.0,1,100.0,70,300,137,2,1,0,2,2,82,3,Matches
265,Tymoteusz Puchacz,pl POL,DF,Holstein Kiel,25-251,1999,1.6,111,7,37,41,37,0,111,8,5,62.5,2,25.0,58,354,173,8,7,0,4,2,58,15,Matches
266,Leopold Querfeld,at AUT,DF,Union Berlin,20-285,2003,0.9,47,10,31,13,3,1,47,1,0,0.0,1,100.0,14,33,5,0,0,0,0,0,15,1,Matches
267,David Raum,de GER,DF,RB Leipzig,26-161,1998,4.6,336,15,100,137,101,14,336,6,3,50.0,2,33.3,140,598,351,9,4,1,2,2,207,41,Matches
268,Rocco Reitz,de GER,MF,Gladbach,22-124,2002,2.4,194,7,53,105,38,6,194,5,3,60.0,2,40.0,112,526,204,1,3,0,3,3,139,7,Matches
269,Nicolai Remberg,de GER,MF,Holstein Kiel,24-103,2000,1.8,85,5,25,52,9,1,85,0,0,,0,,33,152,69,1,0,0,3,0,54,2,Matches
270,Elvis Rexhbeçaj,xk KVX,MF,Augsburg,26-334,1997,4.6,220,5,19,99,104,10,220,5,2,40.0,2,40.0,115,540,283,11,9,2,6,3,152,30,Matches
271,Gio Reyna,us USA,MF,Dortmund,21-322,2002,0.1,17,0,0,5,13,0,17,1,0,0.0,1,100.0,9,57,26,1,0,0,1,1,11,1,Matches
272,Fabian Rieder,ch SUI,"MF,FW",Stuttgart,22-227,2002,2.6,136,0,17,45,76,5,136,5,3,60.0,2,40.0,62,387,192,9,6,1,8,3,87,20,Matches
273,Lars Ritzka,de GER,"DF,FW",St. Pauli,26-146,1998,2.2,122,0,27,63,32,3,122,1,0,0.0,1,100.0,26,71,42,1,0,0,0,3,66,11,Matches
274,Merlin Röhl,de GER,MF,Freiburg,22-087,2002,1.8,62,0,6,33,24,4,62,3,2,66.7,1,33.3,35,290,147,5,3,2,8,3,43,9,Matches
275,Lasse Rosenboom,de GER,DF,Holstein Kiel,22-255,2002,1.7,69,12,35,20,14,6,69,3,0,0.0,3,100.0,21,107,59,2,0,0,2,0,34,3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
276,Max Rosenfelder,de GER,DF,Freiburg,21-233,2003,3.0,149,21,80,65,5,1,149,1,0,0.0,1,100.0,85,516,301,3,2,1,1,0,100,1,Matches
277,Tom Rothe,de GER,"DF,MF",Union Berlin,19-337,2004,3.2,182,17,53,73,57,7,182,7,2,28.6,5,71.4,70,352,104,4,2,1,3,5,82,10,Matches
278,Anthony Rouault,fr FRA,DF,Stuttgart,23-124,2001,2.3,161,17,90,68,3,0,161,1,1,100.0,0,0.0,52,160,67,0,0,0,0,0,103,0,Matches
279,Julian Ryerson,no NOR,DF,Dortmund,26-318,1997,4.3,222,4,44,107,75,7,222,9,4,44.4,5,55.6,110,642,338,10,7,2,9,4,139,24,Matches
280,Frederik Rønnow,dk DEN,GK,Union Berlin,32-057,1992,5.0,178,136,177,1,0,0,178,0,0,,0,,105,586,306,0,0,0,0,0,89,0,Matches
281,Elias Saad,tn TUN,"FW,MF",St. Pauli,24-278,1999,2.8,119,1,12,45,64,18,119,19,7,36.8,9,47.4,83,642,315,10,6,5,15,7,81,18,Matches
282,Marcel Sabitzer,at AUT,"MF,FW",Dortmund,30-197,1994,3.2,144,8,23,67,56,7,144,1,1,100.0,0,0.0,64,320,216,6,6,1,5,0,100,12,Matches
283,Manolis Saliakas,gr GRE,MF,St. Pauli,28-018,1996,2.3,137,6,34,62,41,6,137,1,1,100.0,0,0.0,52,160,80,1,3,1,0,1,69,7,Matches
284,Roland Sallai,hu HUN,"FW,MF",Freiburg,27-131,1997,0.5,25,0,3,7,15,2,25,1,0,0.0,1,100.0,16,173,88,4,1,2,1,1,18,2,Matches
285,Philipp Sander,de GER,MF,Gladbach,26-222,1998,2.7,188,6,46,120,24,3,188,5,2,40.0,3,60.0,97,544,235,1,2,0,2,0,121,2,Matches
286,Leroy Sané,de GER,FW,Bayern Munich,28-263,1996,0.4,27,0,2,8,19,4,27,1,1,100.0,0,0.0,19,219,186,5,4,2,1,1,24,7,Matches
287,Kaishu Sano,jp JPN,MF,Mainz 05,23-275,2000,4.8,198,10,48,115,35,1,198,2,1,50.0,1,50.0,76,309,102,0,1,0,5,8,104,4,Matches
288,Kauã Santos,br BRA,GK,Eint Frankfurt,21-172,2003,2.5,94,77,94,0,0,0,94,0,0,,0,,59,277,218,0,0,0,0,0,46,0,Matches
289,Joe Scally,us USA,DF,Gladbach,21-274,2002,5.0,357,12,147,140,70,6,357,13,6,46.2,7,53.8,207,1026,583,11,7,1,7,2,249,15,Matches
290,András Schäfer,hu HUN,MF,Union Berlin,25-170,1999,3.9,220,9,45,124,54,2,220,10,4,40.0,5,50.0,106,500,206,6,5,0,4,3,127,14,Matches
291,Patrik Schick,cz CZE,FW,Leverkusen,28-250,1996,1.0,29,1,2,17,10,4,29,3,1,33.3,2,66.7,17,61,5,0,0,0,3,3,24,6,Matches
292,Stefan Schimmer,de GER,FW,Heidenheim,30-155,1994,0.3,9,0,0,2,7,3,9,0,0,,0,,4,7,1,0,0,0,1,0,8,3,Matches
293,Keven Schlotterbeck,de GER,DF,Augsburg,27-155,1997,4.6,349,27,137,179,33,12,349,0,0,,0,,174,595,324,0,2,0,3,0,242,1,Matches
294,Nico Schlotterbeck,de GER,DF,Dortmund,24-304,1999,3.8,361,20,131,194,39,4,361,7,4,57.1,2,28.6,222,1014,612,11,6,1,3,3,263,7,Matches
295,Romano Schmid,at AUT,MF,Werder Bremen,24-247,2000,4.8,273,4,45,111,121,19,273,10,5,50.0,5,50.0,186,1006,593,19,10,6,8,11,217,31,Matches
296,Jan Schöppner,de GER,MF,Heidenheim,25-110,1999,4.2,179,22,60,80,40,7,179,5,2,40.0,3,60.0,82,373,209,5,4,0,3,2,90,8,Matches
297,Marvin Schulz,de GER,MF,Holstein Kiel,29-259,1995,0.1,14,2,8,4,2,0,14,0,0,,0,,3,6,2,0,0,0,0,0,4,0,Matches
298,Léo Scienza,br BRA,"FW,MF",Heidenheim,26-017,1998,2.7,108,1,13,50,50,12,108,17,7,41.2,10,58.8,69,658,480,18,9,5,8,1,69,12,Matches
299,Nicolas Seiwald,at AUT,MF,RB Leipzig,23-149,2001,3.4,255,11,48,186,24,0,255,0,0,,0,,105,449,177,2,4,0,2,3,168,5,Matches
300,Benjamin Šeško,si SVN,"FW,MF",RB Leipzig,21-122,2003,4.0,145,7,18,85,44,9,145,10,6,60.0,4,40.0,67,413,167,4,6,2,6,11,119,14,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
301,Armindo Sieb,de GER,"MF,FW",Mainz 05,21-226,2003,1.5,59,0,5,25,29,5,59,6,1,16.7,4,66.7,35,300,165,8,4,1,3,5,47,8,Matches
302,Tim Siersleben,de GER,DF,Heidenheim,24-205,2000,0.1,7,2,6,1,0,0,7,0,0,,0,,4,23,0,0,0,0,0,0,3,0,Matches
303,Kiliann Sildillia,fr FRA,FW,Freiburg,22-137,2002,0.0,3,0,0,3,0,0,3,0,0,,0,,1,9,9,0,0,0,1,0,0,0,Matches
304,André Silva,pt POR,FW,RB Leipzig,28-329,1995,0.2,13,0,1,2,10,1,13,0,0,,0,,7,18,4,0,0,0,2,0,10,4,Matches
305,Mohamed Simakan,fr FRA,DF,RB Leipzig,24-150,2000,0.6,52,0,9,35,9,2,52,1,0,0.0,0,0.0,27,130,70,3,1,0,0,0,39,4,Matches
306,Xavi Simons,nl NED,MF,RB Leipzig,21-162,2003,5.0,322,1,21,181,126,19,322,21,11,52.4,8,38.1,182,1139,642,20,9,5,17,8,249,38,Matches
307,Danel Sinani,lu LUX,FW,St. Pauli,27-178,1997,0.0,3,0,0,1,2,0,3,0,0,,0,,2,4,2,0,0,0,1,1,3,0,Matches
308,Ibrahima Sissoko,ml MLI,"MF,DF",Bochum,26-339,1997,4.8,218,18,77,116,27,3,218,3,2,66.7,0,0.0,96,449,224,2,0,0,4,2,112,3,Matches
309,Tim Skarke,de GER,"FW,MF",Union Berlin,28-023,1996,1.6,51,2,6,20,25,2,51,2,1,50.0,1,50.0,39,187,88,3,3,1,2,4,43,9,Matches
310,Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,29-143,1995,4.1,193,17,63,93,37,2,193,2,1,50.0,1,50.0,95,442,135,1,3,0,3,1,119,3,Matches
311,Steven Skrzybski,de GER,MF,Holstein Kiel,31-317,1992,0.6,26,1,5,13,8,1,26,2,1,50.0,1,50.0,13,25,10,0,0,0,0,1,22,1,Matches
312,Eric Smith,se SWE,DF,St. Pauli,27-266,1997,4.4,297,24,114,148,36,0,297,0,0,,0,,121,561,281,0,1,0,1,0,173,1,Matches
313,Anton Stach,de GER,"DF,MF",Hoffenheim,25-320,1998,4.5,332,34,135,167,31,1,332,5,2,40.0,2,40.0,203,1001,623,2,3,0,3,2,204,0,Matches
314,Jens Stage,dk DEN,MF,Werder Bremen,27-327,1996,4.7,246,7,61,117,70,19,246,6,1,16.7,4,66.7,121,481,228,5,5,1,5,1,162,15,Matches
315,Niklas Stark,de GER,DF,Werder Bremen,29-169,1995,4.1,294,43,154,133,7,4,294,0,0,,0,,173,805,394,1,0,0,2,0,190,0,Matches
316,Pascal Stenzel,de GER,DF,Stuttgart,28-194,1996,1.3,95,5,35,43,18,1,95,0,0,,0,,47,133,49,0,0,0,1,0,52,4,Matches
317,Angelo Stiller,de GER,"MF,DF",Stuttgart,23-179,2001,4.9,430,18,110,246,76,2,430,4,3,75.0,1,25.0,218,777,324,1,1,0,2,4,335,13,Matches
318,Kevin Stöger,at AUT,MF,Gladbach,31-034,1993,4.6,369,9,45,182,143,12,369,14,6,42.9,7,50.0,195,1083,521,13,11,1,10,6,265,31,Matches
319,Niklas Süle,de GER,DF,Dortmund,29-027,1995,3.7,385,54,181,188,17,6,385,3,2,66.7,1,33.3,220,889,462,2,0,0,1,0,301,4,Matches
320,Mattias Svanberg,se SWE,MF,Wolfsburg,25-269,1999,4.2,103,6,23,45,36,9,103,10,4,40.0,5,50.0,48,198,81,0,5,0,5,5,53,9,Matches
321,Haris Tabakovic,ba BIH,FW,Hoffenheim,30-102,1994,0.4,7,0,0,2,5,3,7,0,0,,0,,3,3,3,0,1,0,0,0,6,0,Matches
322,Jonathan Tah,de GER,DF,Leverkusen,28-232,1996,5.0,364,36,132,211,21,12,364,1,1,100.0,0,0.0,182,1021,572,0,1,0,5,1,263,2,Matches
323,Edmond Tapsoba,bf BFA,DF,Leverkusen,25-241,1999,4.9,373,23,129,190,56,5,373,6,3,50.0,3,50.0,185,963,542,9,8,0,1,2,258,2,Matches
324,Mathys Tel,fr FRA,"MF,FW",Bayern Munich,19-156,2005,0.8,45,0,3,16,26,3,45,2,1,50.0,1,50.0,33,218,65,3,0,2,2,3,43,8,Matches
325,Nathan Tella,ng NGA,"DF,FW",Leverkusen,25-087,1999,0.9,38,2,3,11,24,3,38,5,0,0.0,3,60.0,18,114,55,4,1,2,3,0,32,12,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
326,Martin Terrier,fr FRA,MF,Leverkusen,27-210,1997,3.0,122,2,5,50,67,17,122,1,0,0.0,1,100.0,58,193,67,4,2,3,3,6,105,18,Matches
327,Arthur Theate,be BEL,DF,Eint Frankfurt,24-128,2000,4.8,276,36,118,130,29,4,276,1,1,100.0,0,0.0,142,657,307,5,5,0,0,2,171,4,Matches
328,Phillip Tietz,de GER,FW,Augsburg,27-083,1997,2.8,107,5,10,45,53,18,107,3,1,33.3,2,66.7,46,132,40,0,2,0,9,1,83,25,Matches
329,Umut Tohumcu,de GER,MF,Hoffenheim,20-050,2004,1.5,76,2,27,42,7,0,76,2,1,50.0,1,50.0,43,141,53,0,0,0,0,1,47,1,Matches
330,Tiago Tomás,pt POR,"MF,FW",Wolfsburg,22-106,2002,4.1,130,1,24,57,50,4,130,13,6,46.2,7,53.8,83,416,183,7,3,2,7,5,90,18,Matches
331,Lucas Tousart,fr FRA,MF,Union Berlin,27-154,1997,1.4,46,2,14,22,12,5,46,3,2,66.7,1,33.3,14,38,18,0,0,0,0,0,18,2,Matches
332,Omar Traoré,de GER,"DF,FW",Heidenheim,26-239,1998,4.8,245,10,82,104,62,2,245,9,5,55.6,2,22.2,119,832,496,16,8,0,8,9,138,14,Matches
333,Kevin Trapp,de GER,GK,Eint Frankfurt,34-084,1990,2.5,92,82,92,0,0,0,92,0,0,,0,,65,281,164,0,0,0,0,0,50,0,Matches
334,Philipp Treu,de GER,"MF,DF",St. Pauli,23-302,2000,5.0,292,8,67,146,85,8,292,6,2,33.3,3,50.0,102,536,248,6,7,1,6,3,133,22,Matches
335,Christopher Trimmel,at AUT,DF,Union Berlin,37-219,1987,1.2,63,5,18,20,25,0,63,0,0,,0,,20,63,6,0,0,0,1,0,27,5,Matches
336,Tuta,br BRA,"DF,MF",Eint Frankfurt,25-088,1999,5.0,288,43,153,122,16,5,288,4,3,75.0,1,25.0,155,716,251,2,2,1,4,1,164,2,Matches
337,Sven Ulreich,de GER,GK,Bayern Munich,36-058,1988,1.0,30,18,27,3,0,0,30,0,0,,0,,13,55,30,0,0,0,0,0,24,0,Matches
338,Deniz Undav,de GER,"FW,MF",Stuttgart,28-073,1996,3.6,170,2,15,84,74,17,170,4,2,50.0,2,50.0,95,553,303,12,5,4,7,12,140,25,Matches
339,Dayot Upamecano,fr FRA,DF,Bayern Munich,25-339,1998,5.0,528,26,179,332,19,6,528,2,1,50.0,1,50.0,342,1677,867,3,3,0,2,1,416,3,Matches
340,Can Uzun,tr TUR,"FW,MF",Eint Frankfurt,18-324,2005,0.6,19,0,1,8,10,1,19,1,0,0.0,1,100.0,12,38,14,0,1,0,1,2,16,1,Matches
341,Josha Vagnoman,de GER,DF,Stuttgart,23-294,2000,3.0,141,9,48,60,33,2,141,2,1,50.0,1,50.0,49,228,62,2,0,1,2,2,73,9,Matches
342,Ruben Vargas,ch SUI,MF,Augsburg,26-056,1998,2.6,148,1,6,61,82,10,148,12,6,50.0,5,41.7,89,580,262,9,3,1,11,3,113,23,Matches
343,Nikola Vasilj,ba BIH,GK,St. Pauli,28-303,1995,5.0,226,158,222,4,0,0,226,1,1,100.0,0,0.0,129,724,444,0,0,0,0,0,126,0,Matches
344,Denis Vavro,sk SVK,DF,Wolfsburg,28-173,1996,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
345,Miloš Veljković,rs SRB,DF,Werder Bremen,29-004,1995,1.0,66,5,27,35,4,1,66,0,0,,0,,48,243,176,2,0,0,1,0,55,0,Matches
346,Nikolas Veratschnig,at AUT,MF,Mainz 05,21-250,2003,0.0,2,0,0,0,2,0,2,0,0,,0,,1,3,0,0,0,0,0,0,1,1,Matches
347,Arthur Vermeeren,be BEL,MF,RB Leipzig,19-236,2005,0.8,79,4,13,53,14,0,79,0,0,,0,,40,168,65,0,1,0,1,0,63,4,Matches
348,Yorbe Vertessen,be BEL,"MF,FW",Union Berlin,23-266,2001,2.0,87,0,10,26,51,7,87,9,2,22.2,7,77.8,45,276,96,3,3,0,10,5,54,13,Matches
349,Kevin Vogt,de GER,DF,Union Berlin,33-007,1991,4.9,298,50,174,125,2,0,298,1,1,100.0,0,0.0,130,497,242,0,0,0,3,0,162,0,Matches
350,Aster Vranckx,be BEL,MF,Wolfsburg,21-362,2002,0.6,37,3,11,16,10,3,37,3,2,66.7,1,33.3,17,98,48,2,0,0,5,0,18,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
351,Robert Wagner,de GER,MF,St. Pauli,21-078,2003,2.0,91,3,12,65,14,1,91,1,0,0.0,1,100.0,27,134,47,1,1,0,1,4,51,6,Matches
352,Hauke Wahl,de GER,DF,St. Pauli,30-168,1994,5.0,310,34,138,159,15,6,310,2,1,50.0,1,50.0,141,650,349,3,2,0,2,1,199,3,Matches
353,Paul Wanner,de GER,MF,Heidenheim,18-282,2005,3.9,161,4,22,82,63,10,160,13,5,38.5,8,61.5,79,415,211,5,7,1,14,5,87,13,Matches
354,Julian Weigl,de GER,MF,Gladbach,29-022,1995,4.6,354,16,112,198,45,2,354,0,0,,0,,177,637,309,1,3,0,2,2,253,2,Matches
355,Timon Weiner,de GER,GK,Holstein Kiel,25-256,1999,5.0,220,195,220,0,0,0,220,0,0,,0,,115,486,215,0,0,0,0,0,124,0,Matches
356,Nelson Weiper,de GER,"FW,MF",Mainz 05,19-197,2005,0.2,11,0,2,4,5,1,11,1,1,100.0,0,0.0,4,27,20,1,0,0,0,1,4,2,Matches
357,Mitchell Weiser,de GER,"DF,MF",Werder Bremen,30-162,1994,5.0,275,10,59,118,99,25,275,17,7,41.2,7,41.2,146,767,399,12,5,1,12,6,178,27,Matches
358,Noah Weißhaupt,de GER,FW,Freiburg,23-010,2001,0.6,51,1,4,16,31,5,51,4,1,25.0,2,50.0,43,343,199,8,7,4,3,0,45,8,Matches
359,Silvan Widmer,ch SUI,DF,Mainz 05,31-209,1993,1.2,72,4,15,32,25,1,72,1,0,0.0,1,100.0,33,155,44,0,2,0,2,0,42,8,Matches
360,Patrick Wimmer,at AUT,"FW,MF",Wolfsburg,23-123,2001,3.3,89,0,14,40,39,12,89,5,4,80.0,1,20.0,48,254,120,3,1,2,11,7,50,11,Matches
361,Jonas Wind,dk DEN,"FW,MF",Wolfsburg,25-236,1999,1.5,53,0,4,21,28,5,53,2,1,50.0,1,50.0,24,93,31,2,1,2,4,2,40,6,Matches
362,Florian Wirtz,de GER,MF,Leverkusen,21-150,2003,5.0,430,2,30,156,251,25,428,28,14,50.0,13,46.4,201,1369,808,31,14,9,9,9,321,63,Matches
363,Dani de Wit,nl NED,MF,Bochum,26-246,1998,4.0,143,11,36,81,26,6,143,1,1,100.0,0,0.0,55,210,86,2,2,0,1,2,75,7,Matches
364,Maximilian Wittek,de GER,DF,Bochum,29-040,1995,5.0,310,20,89,152,70,5,310,6,1,16.7,3,50.0,124,547,197,6,3,2,5,1,144,15,Matches
365,Marius Wolf,de GER,DF,Augsburg,29-126,1995,2.9,192,5,36,77,79,7,192,4,2,50.0,1,25.0,69,389,217,6,3,2,8,4,108,9,Matches
366,Nick Woltemade,de GER,MF,Stuttgart,22-229,2002,0.2,15,0,5,3,7,2,15,1,1,100.0,0,0.0,9,33,4,0,0,1,2,2,11,3,Matches
367,Jeong Woo-yeong,kr KOR,"MF,FW",Union Berlin,25-010,1999,1.7,98,0,4,39,56,3,98,4,3,75.0,1,25.0,57,220,96,2,2,0,4,1,67,13,Matches
368,Granit Xhaka,ch SUI,MF,Leverkusen,32-003,1992,5.0,481,14,80,300,102,3,481,5,1,20.0,4,80.0,234,937,508,2,8,0,5,2,387,6,Matches
369,Dan-Axel Zagadou,fr FRA,"DF,MF",Stuttgart,25-119,1999,0.3,12,1,10,2,0,0,12,0,0,,0,,6,11,1,0,1,0,0,0,9,0,Matches
370,Robin Zentner,de GER,GK,Mainz 05,29-338,1994,5.0,211,166,203,8,0,0,211,0,0,,0,,83,433,247,0,0,0,1,0,71,0,Matches
371,Cedric Zesiger,ch SUI,DF,Wolfsburg,26-098,1998,5.0,270,44,133,123,14,0,270,3,3,100.0,0,0.0,129,638,292,3,0,0,1,1,143,1,Matches
372,Michael Zetterer,de GER,GK,Werder Bremen,29-080,1995,5.0,195,165,191,5,0,0,195,0,0,,0,,119,827,526,0,0,0,0,0,97,0,Matches
