Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
292,Álex Muñoz,ESP,DF,Las Palmas,30,1994,4.1,1,3,2,66.7,0.73,0.49,0.33,0.5,8.7,0,0,0,0.3,0.3,0.09,0.7,0.7
293,Iker Muñoz,ESP,MF,Osasuna,21,2002,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
294,Javier Muñoz,ESP,MF,Las Palmas,29,1995,5.9,0,5,1,20.0,0.85,0.17,0.0,0.0,20.7,0,0,0,0.4,0.4,0.07,-0.4,-0.4
295,Vedat Muriqi,KVX,FW,Mallorca,30,1994,5.2,1,12,6,50.0,2.3,1.15,0.08,0.17,11.0,0,0,0,1.4,1.4,0.12,-0.4,-0.4
296,Juan Musso,ARG,GK,Atlético Madrid,30,1994,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
297,Matija Nastasić,SRB,DF,Leganés,31,1993,3.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
298,Natan,BRA,DF,Betis,23,2001,6.1,0,3,1,33.3,0.5,0.17,0.0,0.0,10.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
299,Pau Navarro,ESP,DF,Villarreal,19,2005,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
300,Roberto Navarro,ESP,"FW,MF",Mallorca,22,2002,3.2,0,4,3,75.0,1.25,0.94,0.0,0.0,16.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3
301,Jesús Navas,ESP,"FW,MF",Sevilla,38,1985,2.2,1,2,2,100.0,0.9,0.9,0.5,0.5,11.4,0,0,0,0.5,0.5,0.25,0.5,0.5
302,Yvan Neyou,CMR,MF,Leganés,27,1997,4.2,0,4,0,0.0,0.96,0.0,0.0,0.0,31.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1
303,Tanguy Nianzou,FRA,DF,Sevilla,22,2002,3.8,0,2,0,0.0,0.53,0.0,0.0,0.0,8.9,0,0,0,0.2,0.2,0.09,-0.2,-0.2
304,Saúl Ñíguez,ESP,MF,Sevilla,29,1994,3.6,0,11,3,27.3,3.09,0.84,0.0,0.0,17.8,1,0,0,0.8,0.8,0.07,-0.8,-0.8
305,Hugo Novoa,ESP,"DF,FW",Alavés,21,2003,2.5,0,1,0,0.0,0.41,0.0,0.0,0.0,9.7,0,0,0,0.5,0.5,0.49,-0.5,-0.5
306,Randy Nteka,ANG,FW,Rayo Vallecano,26,1997,3.2,0,3,1,33.3,0.93,0.31,0.0,0.0,16.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2
307,Unai Núñez,ESP,DF,Athletic Club,27,1997,2.0,0,1,0,0.0,0.5,0.0,0.0,0.0,3.3,0,0,0,0.2,0.2,0.23,-0.2,-0.2
308,Ørjan Nyland,NOR,GK,Sevilla,34,1990,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
309,Jan Oblak,SVN,GK,Atlético Madrid,31,1993,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
310,Lucas Ocampos,ARG,FW,Sevilla,30,1994,1.9,0,4,2,50.0,2.06,1.03,0.0,0.0,24.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2
311,Álvaro Odriozola,ESP,DF,Real Sociedad,28,1995,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
312,Olasagasti,ESP,MF,Real Sociedad,24,2000,0.7,0,1,0,0.0,1.38,0.0,0.0,0.0,16.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1
313,Brian Oliván,ESP,DF,Espanyol,30,1994,1.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
314,Lucas Oliveira Rosa,BRA,DF,Valladolid,24,2000,8.0,0,3,0,0.0,0.37,0.0,0.0,0.0,21.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
315,Dani Olmo,ESP,MF,Barcelona,26,1998,2.1,3,10,4,40.0,4.81,1.93,0.3,0.75,18.0,0,0,0,1.1,1.1,0.11,1.9,1.9
316,Aimar Oroz,ESP,"MF,FW",Osasuna,22,2001,6.9,1,11,4,36.4,1.6,0.58,0.09,0.25,19.5,1,0,0,1.1,1.1,0.1,-0.1,-0.1
317,Gabriel Osei Misehouy,NED,"FW,MF",Girona,19,2005,0.7,1,5,2,40.0,6.92,2.77,0.2,0.5,16.1,0,0,0,0.9,0.9,0.17,0.1,0.1
318,David Otorbi,ESP,MF,Valencia,16,2007,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
319,Mikel Oyarzabal,ESP,FW,Real Sociedad,27,1997,3.6,0,5,0,0.0,1.38,0.0,0.0,0.0,12.7,0,0,0,0.7,0.7,0.15,-0.7,-0.7
320,Cenk Özkacar,TUR,DF,Valladolid,23,2000,1.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
321,Jon Pacheco,ESP,DF,Real Sociedad,23,2001,3.8,0,1,0,0.0,0.26,0.0,0.0,0.0,8.7,0,0,0,0.1,0.1,0.09,-0.1,-0.1
322,Alex Padilla,ESP,GK,Athletic Club,21,2003,2.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
323,Isaac Palazón Camacho,ESP,"FW,MF",Rayo Vallecano,29,1994,4.7,1,11,1,9.1,2.33,0.21,0.09,1.0,22.2,0,0,0,1.4,1.4,0.13,-0.4,-0.4
324,Aitor Paredes,ESP,DF,Athletic Club,24,2000,3.9,1,1,1,100.0,0.26,0.26,1.0,1.0,2.8,0,0,0,0.9,0.9,0.87,0.1,0.1
325,Daniel Parejo,ESP,MF,Villarreal,35,1989,4.5,1,2,1,50.0,0.44,0.22,0.5,1.0,20.6,0,0,1,1.1,0.2,0.1,-0.1,0.8
326,Pedri,ESP,MF,Barcelona,21,2002,5.5,2,5,2,40.0,0.91,0.36,0.4,1.0,18.3,0,0,0,0.6,0.6,0.12,1.4,1.4
327,Adrià Pedrosa,ESP,"DF,MF",Sevilla,26,1998,4.8,0,7,1,14.3,1.44,0.21,0.0,0.0,26.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3
328,Pejiño,ESP,FW,Las Palmas,28,1996,0.2,0,1,0,0.0,5.63,0.0,0.0,0.0,24.6,0,0,0,0.0,0.0,0.03,0.0,0.0
329,Iñaki Peña,ESP,GK,Barcelona,25,1999,2.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
330,Rubén Peña,ESP,"FW,MF",Osasuna,33,1991,2.1,0,3,1,33.3,1.41,0.47,0.0,0.0,20.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2
331,Nicolas Pépé,CIV,"FW,MF",Villarreal,29,1995,2.5,0,10,6,60.0,3.95,2.37,0.0,0.0,16.5,1,0,0,1.0,1.0,0.1,-1.0,-1.0
332,Peque,ESP,"MF,FW",Sevilla,21,2002,4.1,0,7,1,14.3,1.72,0.25,0.0,0.0,13.5,0,0,0,1.3,1.3,0.19,-1.3,-1.3
333,Ayoze Pérez,ESP,FW,Villarreal,31,1993,4.6,6,17,6,35.3,3.71,1.31,0.35,1.0,15.2,0,0,0,2.4,2.4,0.14,3.6,3.6
334,Carles Pérez,ESP,"MF,FW",Getafe,26,1998,5.7,0,13,2,15.4,2.29,0.35,0.0,0.0,21.8,1,0,0,0.9,0.9,0.07,-0.9,-0.9
335,Francisco Perez,ESP,MF,Valencia,22,2002,0.3,0,1,0,0.0,3.1,0.0,0.0,0.0,21.1,0,0,0,0.0,0.0,0.04,0.0,0.0
336,Kike Pérez,ESP,MF,Valladolid,27,1997,5.8,1,7,1,14.3,1.2,0.17,0.14,1.0,20.9,0,0,0,0.7,0.7,0.1,0.3,0.3
337,Luis Pérez,ESP,DF,Valladolid,29,1995,7.6,0,1,1,100.0,0.13,0.13,0.0,0.0,29.9,0,0,0,0.0,0.0,0.01,0.0,0.0
338,Romain Perraud,FRA,DF,Betis,27,1997,5.2,0,7,1,14.3,1.33,0.19,0.0,0.0,22.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2
339,Pica,ESP,DF,Alavés,22,2002,1.2,0,1,1,100.0,0.82,0.82,0.0,0.0,9.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
340,Yeremi Pino,ESP,MF,Villarreal,21,2002,3.4,0,7,0,0.0,2.08,0.0,0.0,0.0,11.0,0,0,0,0.7,0.7,0.1,-0.7,-0.7
341,Portu,ESP,"FW,MF",Girona,32,1992,1.8,0,1,0,0.0,0.55,0.0,0.0,0.0,23.3,0,0,0,0.0,0.0,0.05,0.0,0.0
342,Beñat Prados,ESP,MF,Athletic Club,23,2001,4.7,1,3,2,66.7,0.64,0.43,0.33,0.5,20.2,0,0,0,0.1,0.1,0.02,0.9,0.9
343,Abdón Prats,ESP,"FW,MF",Mallorca,31,1992,1.2,1,4,0,0.0,3.33,0.0,0.0,0.0,20.8,0,1,1,1.0,0.2,0.04,0.0,-0.2
344,Javi Puado,ESP,"FW,MF",Espanyol,26,1998,7.3,3,17,3,17.6,2.34,0.41,0.12,0.67,19.9,0,1,1,2.4,1.6,0.09,0.6,0.4
345,Dani Raba,ESP,"FW,MF",Leganés,28,1995,1.6,0,3,1,33.3,1.93,0.64,0.0,0.0,30.8,0,0,1,0.9,0.1,0.04,-0.9,-0.1
346,Antonio Raillo,ESP,DF,Mallorca,32,1991,8.0,0,8,1,12.5,1.0,0.12,0.0,0.0,14.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1
347,Benito Ramírez,ESP,"DF,MF",Las Palmas,29,1995,1.1,0,4,0,0.0,3.53,0.0,0.0,0.0,22.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
348,Sandro Ramírez,ESP,"FW,MF",Las Palmas,29,1995,4.5,3,11,5,45.5,2.47,1.12,0.27,0.6,22.8,3,0,0,1.2,1.2,0.11,1.8,1.8
349,Raphinha,BRA,"FW,MF",Barcelona,27,1996,7.4,5,27,12,44.4,3.67,1.63,0.19,0.42,18.5,4,0,0,5.0,5.0,0.19,0.0,0.0
350,Andrei Ratiu,ROU,"DF,MF",Rayo Vallecano,26,1998,5.9,1,10,2,20.0,1.7,0.34,0.1,0.5,18.3,0,0,0,0.8,0.8,0.08,0.2,0.2
351,Raúl,ESP,FW,Osasuna,23,2000,2.4,1,5,3,60.0,2.08,1.25,0.2,0.33,19.5,0,0,0,0.3,0.3,0.06,0.7,0.7
352,Abderrahman Rebbach,ALG,"FW,MF",Alavés,26,1998,1.3,0,2,0,0.0,1.58,0.0,0.0,0.0,15.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1
353,Álex Remiro,ESP,GK,Real Sociedad,29,1995,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
354,Diego Rico,ESP,DF,Getafe,31,1993,7.0,0,7,3,42.9,1.0,0.43,0.0,0.0,25.5,1,0,0,0.2,0.2,0.03,-0.2,-0.2
355,Luis Rioja,ESP,FW,Alavés,30,1993,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
356,Luis Rioja,ESP,"MF,FW",Valencia,30,1993,6.0,1,6,3,50.0,1.01,0.5,0.17,0.33,22.2,0,0,0,0.4,0.4,0.07,0.6,0.6
357,Rodrigo Riquelme,ESP,DF,Atlético Madrid,24,2000,2.6,0,6,2,33.3,2.31,0.77,0.0,0.0,16.6,0,0,0,0.5,0.5,0.08,-0.5,-0.5
358,Alberto Risco,ESP,"FW,MF",Getafe,19,2005,0.6,0,4,1,25.0,6.92,1.73,0.0,0.0,21.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
359,Gorka Rivera Alonso,ESP,"DF,MF",Getafe,20,2004,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
360,Marc Roca,ESP,MF,Betis,27,1996,7.4,0,8,0,0.0,1.08,0.0,0.0,0.0,16.5,1,0,0,0.5,0.5,0.06,-0.5,-0.5
361,Rodri,ESP,FW,Betis,24,2000,1.3,0,2,2,100.0,1.53,1.53,0.0,0.0,22.6,0,0,0,0.2,0.2,0.08,-0.2,-0.2
362,Álvaro Rodríguez,URU,FW,Getafe,20,2004,0.0,0,1,1,100.0,45.0,45.0,0.0,0.0,8.7,0,0,0,0.1,0.1,0.08,-0.1,-0.1
363,Óscar Rodríguez Arnaiz,ESP,"MF,FW",Leganés,26,1998,3.4,0,6,2,33.3,1.75,0.58,0.0,0.0,26.6,3,0,0,0.2,0.2,0.04,-0.2,-0.2
364,Damián Rodríguez,ESP,MF,Celta Vigo,21,2003,5.8,0,1,0,0.0,0.17,0.0,0.0,0.0,25.3,0,0,0,0.0,0.0,0.01,0.0,0.0
365,Dani Rodríguez,ESP,"FW,MF",Mallorca,36,1988,5.4,2,7,3,42.9,1.3,0.56,0.29,0.67,14.9,0,0,0,0.9,0.9,0.12,1.1,1.1
366,James Rodríguez,COL,"MF,FW",Rayo Vallecano,33,1991,0.9,0,2,2,100.0,2.12,2.12,0.0,0.0,22.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
367,Javi Rodríguez,ESP,DF,Celta Vigo,21,2003,5.5,0,2,0,0.0,0.36,0.0,0.0,0.0,6.0,0,0,0,0.3,0.3,0.14,-0.3,-0.3
368,Kirian Rodríguez,ESP,MF,Las Palmas,28,1996,6.7,0,10,4,40.0,1.5,0.6,0.0,0.0,22.3,0,0,0,1.1,1.1,0.11,-1.1,-1.1
369,Ricardo Rodríguez,SUI,DF,Betis,32,1992,2.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
370,Rodrygo,BRA,FW,Real Madrid,23,2001,6.6,3,13,6,46.2,1.96,0.9,0.23,0.5,18.2,1,0,0,1.1,1.1,0.08,1.9,1.9
371,Leo Román,ESP,GK,Mallorca,24,2000,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
372,Carlos Romero,ESP,"DF,MF",Espanyol,22,2001,6.8,1,9,2,22.2,1.31,0.29,0.11,0.5,20.3,0,0,0,1.0,1.0,0.11,0.0,0.0
373,Isaac Romero,ESP,FW,Sevilla,24,2000,4.2,0,15,5,33.3,3.56,1.19,0.0,0.0,18.6,0,0,0,1.2,1.2,0.08,-1.2,-1.2
374,Luka Romero,ARG,"FW,MF",Alavés,19,2004,1.7,0,1,0,0.0,0.58,0.0,0.0,0.0,38.7,0,0,1,0.8,0.0,0.02,-0.8,0.0
375,Oriol Romeu,ESP,MF,Girona,33,1991,3.5,0,1,0,0.0,0.29,0.0,0.0,0.0,21.5,0,0,0,0.0,0.0,0.04,0.0,0.0
376,Vitor Roque,BRA,FW,Betis,19,2005,2.7,1,11,6,54.5,4.02,2.2,0.09,0.17,12.5,0,0,0,2.2,2.2,0.2,-1.2,-1.2
377,Valentin Rosier,FRA,DF,Leganés,28,1996,7.4,0,2,0,0.0,0.27,0.0,0.0,0.0,25.9,0,0,0,0.0,0.0,0.02,0.0,0.0
378,Antonio Rüdiger,GER,DF,Real Madrid,31,1993,7.1,0,7,2,28.6,0.99,0.28,0.0,0.0,18.6,0,0,0,0.5,0.5,0.07,-0.5,-0.5
379,Aitor Ruibal,ESP,"FW,DF",Betis,28,1996,3.5,0,6,2,33.3,1.7,0.57,0.0,0.0,15.9,0,0,0,0.5,0.5,0.08,-0.5,-0.5
380,Abel Ruiz,ESP,FW,Girona,24,2000,6.3,2,11,4,36.4,1.75,0.63,0.09,0.25,13.3,0,1,1,2.1,1.3,0.12,-0.1,-0.3
381,Youssouf Sabaly,SEN,DF,Betis,31,1993,3.7,0,3,0,0.0,0.82,0.0,0.0,0.0,14.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
382,Umar Sadiq,NGA,FW,Real Sociedad,27,1997,2.1,0,4,0,0.0,1.94,0.0,0.0,0.0,20.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2
383,Jorge Sáenz,ESP,DF,Leganés,27,1996,4.3,1,1,1,100.0,0.23,0.23,1.0,1.0,9.5,0,0,0,0.4,0.4,0.39,0.6,0.6
384,Kike Salas,ESP,DF,Sevilla,22,2002,2.1,0,2,0,0.0,0.97,0.0,0.0,0.0,10.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
385,Albert Sambi Lokonga,BEL,MF,Sevilla,24,1999,1.7,0,1,1,100.0,0.59,0.59,0.0,0.0,32.6,0,0,0,0.0,0.0,0.02,0.0,0.0
386,Chuky san jose,ESP,"MF,FW",Valladolid,20,2004,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
387,Oihan Sancet,ESP,MF,Athletic Club,24,2000,5.5,3,7,4,57.1,1.28,0.73,0.29,0.5,19.7,0,1,1,1.9,1.1,0.16,1.1,0.9
388,Antonio Sánchez,ESP,"DF,FW",Mallorca,27,1997,4.7,0,5,1,20.0,1.06,0.21,0.0,0.0,18.3,0,0,0,0.5,0.5,0.1,-0.5,-0.5
389,Iván Sánchez,ESP,"MF,FW",Valladolid,32,1992,4.0,1,3,2,66.7,0.75,0.5,0.33,0.5,25.7,1,0,0,0.1,0.1,0.05,0.9,0.9
390,Javi Sánchez,ESP,DF,Valladolid,27,1997,2.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
391,Juanlu Sánchez,ESP,"MF,DF",Sevilla,21,2003,3.4,1,2,1,50.0,0.58,0.29,0.5,1.0,9.9,0,0,0,0.6,0.6,0.3,0.4,0.4
392,Manu Sánchez,ESP,DF,Alavés,24,2000,5.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
393,Jesús Santiago,ESP,MF,Getafe,20,2004,1.9,0,1,0,0.0,0.54,0.0,0.0,0.0,22.9,0,0,0,0.0,0.0,0.02,0.0,0.0
394,Aleksandar Sedlar,SRB,DF,Alavés,32,1991,4.5,0,1,0,0.0,0.22,0.0,0.0,0.0,11.8,0,0,0,0.0,0.0,0.03,0.0,0.0
395,Sergi,ESP,DF,Leganés,32,1992,8.0,0,4,1,25.0,0.5,0.12,0.0,0.0,9.7,0,0,0,0.4,0.4,0.09,-0.4,-0.4
396,Fábio Silva,POR,"FW,MF",Las Palmas,22,2002,2.1,0,7,4,57.1,3.28,1.87,0.0,0.0,14.0,0,0,0,0.7,0.7,0.1,-0.7,-0.7
397,Rui Silva,POR,GK,Betis,30,1994,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
398,Giuliano Simeone,ARG,"MF,DF",Atlético Madrid,21,2002,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
399,Daley Sinkgraven,NED,DF,Las Palmas,29,1995,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
400,Jailson Siqueira,BRA,"DF,MF",Celta Vigo,29,1995,5.0,0,2,1,50.0,0.4,0.2,0.0,0.0,11.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
401,Antonio Sivera,ESP,GK,Alavés,28,1996,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
402,Alex Sola,ESP,"MF,FW",Getafe,25,1999,6.0,0,9,1,11.1,1.49,0.17,0.0,0.0,21.7,0,0,0,0.4,0.4,0.04,-0.4,-0.4
403,Jhon Solis,COL,MF,Girona,19,2004,3.2,0,2,0,0.0,0.62,0.0,0.0,0.0,20.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1
404,David Soria,ESP,GK,Getafe,31,1993,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
405,Juan Soriano,ESP,GK,Leganés,27,1997,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
406,Hugo Sotelo,ESP,MF,Celta Vigo,20,2003,2.8,0,1,0,0.0,0.35,0.0,0.0,0.0,23.8,0,0,0,0.1,0.1,0.08,-0.1,-0.1
407,Djibril Sow,SUI,MF,Sevilla,27,1997,4.1,0,4,2,50.0,0.98,0.49,0.0,0.0,13.6,0,0,0,0.6,0.6,0.15,-0.6,-0.6
408,Carl Starfelt,SWE,DF,Celta Vigo,29,1995,5.2,1,4,1,25.0,0.77,0.19,0.25,1.0,12.9,0,0,0,0.3,0.3,0.08,0.7,0.7
409,Orri Steinn Óskarsson,ISL,FW,Real Sociedad,20,2004,1.9,2,4,3,75.0,2.07,1.55,0.5,0.67,10.1,0,0,0,1.9,1.9,0.47,0.1,0.1
410,Stoichkov,ESP,"MF,FW",Alavés,30,1993,5.0,0,14,2,14.3,2.82,0.4,0.0,0.0,19.3,1,0,0,0.9,0.9,0.06,-0.9,-0.9
411,Cristhian Stuani,URU,FW,Girona,37,1986,1.1,2,6,2,33.3,5.63,1.87,0.33,1.0,7.5,0,0,0,2.5,2.5,0.42,-0.5,-0.5
412,Álex Suárez,ESP,DF,Las Palmas,31,1993,4.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
413,Denis Suárez,ESP,MF,Villarreal,30,1994,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
414,Luka Sučić,CRO,MF,Real Sociedad,22,2002,3.4,0,9,1,11.1,2.65,0.29,0.0,0.0,19.9,0,0,0,0.7,0.7,0.08,-0.7,-0.7
415,Suso,ESP,"FW,MF",Sevilla,30,1993,0.7,0,3,1,33.3,4.43,1.48,0.0,0.0,23.8,1,0,0,0.2,0.2,0.05,-0.2,-0.2
416,Williot Swedberg,SWE,"FW,MF",Celta Vigo,20,2004,3.5,1,10,5,50.0,2.85,1.42,0.1,0.2,15.1,0,0,0,1.9,1.9,0.19,-0.9,-0.9
417,Mamadou Sylla,SEN,FW,Valladolid,30,1994,2.4,0,5,0,0.0,2.09,0.0,0.0,0.0,11.3,0,0,0,0.7,0.7,0.14,-0.7,-0.7
418,Alexander Sørloth,NOR,FW,Atlético Madrid,28,1995,4.6,1,17,6,35.3,3.72,1.31,0.06,0.17,14.9,0,0,0,2.0,2.0,0.12,-1.0,-1.0
419,Renato Tapia,PER,"MF,FW",Leganés,29,1995,3.1,0,1,0,0.0,0.32,0.0,0.0,0.0,33.8,0,0,0,0.0,0.0,0.01,0.0,0.0
420,César Tárrega,ESP,DF,Valencia,22,2002,6.0,0,3,0,0.0,0.5,0.0,0.0,0.0,8.1,0,0,0,0.7,0.7,0.22,-0.7,-0.7
421,Aurélien Tchouaméni,FRA,"MF,DF",Real Madrid,24,2000,6.7,0,5,0,0.0,0.75,0.0,0.0,0.0,13.9,0,0,0,0.5,0.5,0.1,-0.5,-0.5
422,Álvaro Tejero,ESP,"MF,DF",Espanyol,28,1996,4.5,0,4,1,25.0,0.88,0.22,0.0,0.0,19.6,1,0,0,0.2,0.2,0.04,-0.2,-0.2
423,Martín Tejón,ESP,"MF,DF",Valencia,20,2004,0.5,0,1,0,0.0,1.84,0.0,0.0,0.0,11.7,0,0,0,0.1,0.1,0.08,-0.1,-0.1
424,Nahuel Tenaglia,ARG,DF,Alavés,28,1996,6.0,1,2,2,100.0,0.33,0.33,0.5,0.5,8.5,0,0,0,0.1,0.1,0.06,0.9,0.9
425,Marc-André ter Stegen,GER,GK,Barcelona,32,1992,5.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
426,Ramón Terrats,ESP,MF,Villarreal,23,2000,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
427,Pablo Torre,ESP,MF,Barcelona,21,2003,2.1,1,1,1,100.0,0.48,0.48,1.0,1.0,22.3,0,0,0,0.1,0.1,0.07,0.9,0.9
428,David Torres,ESP,DF,Valladolid,21,2003,2.7,0,1,0,0.0,0.36,0.0,0.0,0.0,16.4,0,0,0,0.0,0.0,0.01,0.0,0.0
429,Ferrán Torres,ESP,FW,Barcelona,24,2000,3.6,1,7,4,57.1,1.95,1.11,0.14,0.25,16.6,0,0,0,0.8,0.8,0.11,0.2,0.2
430,Lucas Torró,ESP,MF,Osasuna,30,1994,7.9,0,4,1,25.0,0.5,0.13,0.0,0.0,20.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
431,Hamari Traoré,MLI,DF,Real Sociedad,32,1992,3.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
432,Óscar Trejo,ARG,"MF,FW",Rayo Vallecano,36,1988,1.4,0,2,0,0.0,1.38,0.0,0.0,0.0,16.3,0,0,0,0.3,0.3,0.13,-0.3,-0.3
433,Viktor Tsyhankov,UKR,"MF,FW",Girona,26,1997,4.9,1,7,3,42.9,1.43,0.61,0.14,0.33,21.9,1,0,0,0.8,0.8,0.11,0.2,0.2
434,Beñat Turrientes,ESP,MF,Real Sociedad,22,2002,4.8,0,5,1,20.0,1.05,0.21,0.0,0.0,19.5,0,0,0,0.4,0.4,0.09,-0.4,-0.4
435,Chrisantus Uche,NGA,"FW,MF",Getafe,21,2003,7.5,1,11,3,27.3,1.47,0.4,0.09,0.33,15.4,0,0,0,1.5,1.5,0.13,-0.5,-0.5
436,Naci Ünüvar,NED,"MF,DF",Espanyol,21,2003,0.2,0,1,0,0.0,5.0,0.0,0.0,0.0,14.2,0,0,0,0.0,0.0,0.05,0.0,0.0
437,Óscar Valentín,ESP,MF,Rayo Vallecano,30,1994,6.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
438,Germán Valera,ESP,"FW,MF",Valencia,22,2002,0.3,0,1,0,0.0,3.75,0.0,0.0,0.0,27.5,0,0,0,0.0,0.0,0.03,0.0,0.0
439,Martin Valjent,SVK,DF,Mallorca,28,1995,5.8,0,1,0,0.0,0.17,0.0,0.0,0.0,11.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1
440,Jesús Vallejo,ESP,DF,Real Madrid,27,1997,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
441,Federico Valverde,URU,MF,Real Madrid,26,1998,7.8,1,11,5,45.5,1.42,0.64,0.09,0.2,28.4,2,0,0,0.3,0.3,0.03,0.7,0.7
442,José Luis García Vayá,ESP,MF,Valencia,26,1998,7.7,0,5,2,40.0,0.65,0.26,0.0,0.0,26.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1
443,Jesus Vazquez,ESP,DF,Valencia,21,2003,6.2,0,3,1,33.3,0.48,0.16,0.0,0.0,18.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
