Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Gls_per_90,Ast,Ast_per_90,G+A,G+A_per_90,G-PK,G-PK_per_90,PK,PKatt,CrdY,CrdR,xG,xG_per_90,npxG,npxG_per_90,xAG,xAG_per_90,npxG+xAG,npxG+xAG_per_90,PrgC,PrgP,PrgR,G+A-PK,xG+xAG
226,Giovani Lo Celso,ARG,MF,Betis,28,1996,5,4,368,4.1,5,1.22,0,0.0,5,1.22,4,0.98,1,1,1,0,2.1,0.52,1.3,0.32,1.4,0.34,2.7,0.67,5,41,23,0.98,0.86
227,Enzo Loiodice,FRA,MF,Las Palmas,23,2000,5,2,220,2.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.01,0.0,0.01,0.1,0.03,0.1,0.04,2,8,1,0.0,0.04
228,David López,ESP,DF,Girona,34,1989,7,6,577,6.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.01,0.1,0.01,0.0,0.0,0.1,0.02,5,31,1,0.0,0.02
229,Diego López,ESP,"MF,FW",Valencia,22,2002,8,8,626,7.0,1,0.14,1,0.14,2,0.29,1,0.14,0,0,0,0,0.5,0.07,0.5,0.07,1.1,0.15,1.6,0.23,17,16,49,0.29,0.23
230,Fermin López,ESP,MF,Barcelona,21,2003,3,0,59,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.04,1,4,8,0.0,0.04
231,Javi López,ESP,DF,Real Sociedad,22,2002,6,5,469,5.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.3,0.06,0.3,0.07,12,19,12,0.0,0.07
232,Roberto López,ESP,"MF,FW",Leganés,24,2000,5,2,242,2.7,0,0.0,1,0.37,1,0.37,0,0.0,0,0,0,0,0.1,0.03,0.1,0.03,0.5,0.2,0.6,0.23,1,12,5,0.37,0.23
233,Unai López,ESP,"MF,FW",Rayo Vallecano,28,1995,8,5,417,4.6,2,0.43,0,0.0,2,0.43,2,0.43,0,0,3,0,0.2,0.05,0.2,0.05,0.0,0.0,0.2,0.05,5,25,10,0.43,0.05
234,Iker Losada,ESP,"FW,MF",Betis,23,2001,4,1,90,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.11,0.1,0.11,0.1,0.08,0.2,0.19,1,4,7,0.0,0.19
235,Pol Lozano,ESP,MF,Espanyol,24,1999,5,4,305,3.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,3,0,0.0,0.0,0.0,0.0,0.1,0.02,0.1,0.02,0,21,2,0.0,0.02
236,Dodi Lukebakio,BEL,FW,Sevilla,27,1997,8,7,570,6.3,2,0.32,0,0.0,2,0.32,2,0.32,0,0,1,0,2.4,0.37,2.4,0.37,0.8,0.13,3.2,0.5,37,10,40,0.32,0.5
237,Darwin Machís,VEN,"FW,MF",Valladolid,31,1993,4,4,223,2.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.6,0.26,0.6,0.26,0.1,0.03,0.7,0.29,1,9,8,0.0,0.29
238,Pablo Maffeo,ESP,DF,Mallorca,27,1997,5,5,392,4.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.02,0.1,0.02,0.6,0.15,0.7,0.17,9,7,24,0.0,0.17
239,Jon Magunacelaya,ESP,MF,Real Sociedad,24,2000,1,0,6,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0
240,Giorgi Mamardashvili,GEO,GK,Valencia,24,2000,8,8,720,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
241,Reinildo Mandava,MOZ,DF,Atlético Madrid,30,1994,8,5,452,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.03,0.1,0.03,5,19,4,0.0,0.03
242,Javier Manquillo,ESP,DF,Celta Vigo,30,1994,3,3,183,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15,3,0.0,0.0
243,Marcão,BRA,DF,Sevilla,28,1996,5,3,293,3.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0.0,0.0
244,Óscar de Marcos,ESP,DF,Athletic Club,35,1989,4,4,326,3.6,0,0.0,1,0.28,1,0.28,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.03,0.1,0.03,2,18,10,0.28,0.03
245,Alberto Marí,ESP,FW,Valencia,23,2001,1,0,7,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0
246,José María Giménez,URU,DF,Atlético Madrid,29,1995,7,5,541,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.02,0.1,0.02,0.0,0.0,0.1,0.02,0,18,0,0.0,0.02
247,Pablo Marín,ESP,MF,Real Sociedad,21,2003,3,0,45,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,5,0.0,0.0
248,Mika Màrmol,ESP,DF,Las Palmas,22,2002,6,6,494,5.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.1,0.01,0.1,0.01,0.2,0.04,0.3,0.06,3,24,6,0.0,0.06
249,Mario Maroto,ESP,MF,Valladolid,20,2003,1,0,19,0.2,0,0.0,1,4.74,1,4.74,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.32,0.1,0.32,0,1,0,4.74,0.32
250,Carlos Martín,ESP,"FW,MF",Alavés,22,2002,4,2,178,2.0,1,0.51,0,0.0,1,0.51,1,0.51,0,0,0,0,0.5,0.26,0.5,0.26,0.1,0.03,0.6,0.29,3,2,6,0.51,0.29
251,Gerard Martín,ESP,DF,Barcelona,22,2002,7,3,255,2.8,0,0.0,1,0.35,1,0.35,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0.11,0.3,0.11,3,11,22,0.35,0.11
252,Iván Martín,ESP,MF,Girona,25,1999,7,7,564,6.3,1,0.16,0,0.0,1,0.16,1,0.16,0,0,0,0,0.6,0.1,0.6,0.1,0.6,0.09,1.2,0.2,10,35,21,0.16,0.2
253,Jon Martin,ESP,DF,Real Sociedad,18,2006,2,0,90,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.08,0.1,0.08,0.0,0.0,0.1,0.08,0,2,0,0.0,0.08
254,Mario Martín,ESP,MF,Valladolid,20,2004,5,3,283,3.1,0,0.0,1,0.32,1,0.32,0,0.0,0,0,1,1,0.1,0.04,0.1,0.04,0.3,0.1,0.4,0.14,2,13,4,0.32,0.14
255,Arnau Martinez,ESP,DF,Girona,21,2003,5,3,278,3.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.06,0.2,0.06,2,31,11,0.0,0.06
256,Iñigo Martínez,ESP,DF,Barcelona,33,1991,7,7,620,6.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.03,0.2,0.03,0.2,0.02,0.4,0.05,9,54,1,0.0,0.05
257,Javi Martínez,ESP,MF,Osasuna,24,1999,1,0,6,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0
258,Toni Martínez,ESP,FW,Alavés,27,1997,5,2,218,2.4,2,0.83,0,0.0,2,0.83,2,0.83,0,0,0,0,1.1,0.45,1.1,0.45,0.3,0.11,1.4,0.56,1,1,10,0.83,0.56
259,Javi Martón,ESP,FW,Athletic Club,25,1999,1,0,20,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0
260,Marvin,ESP,"DF,FW",Las Palmas,24,2000,6,5,409,4.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.6,0.13,0.6,0.13,17,11,24,0.0,0.13
261,Omar Mascarell,EQG,MF,Mallorca,31,1993,7,4,381,4.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.01,0.0,0.01,0.0,0.01,0.1,0.01,3,11,1,0.0,0.01
262,Jaime Mata,ESP,FW,Las Palmas,35,1988,6,2,181,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.4,0.18,0.4,0.18,0.0,0.02,0.4,0.19,2,2,11,0.0,0.19
263,Borja Mayoral,ESP,FW,Getafe,27,1997,4,0,85,0.9,1,1.06,0,0.0,1,1.06,0,0.0,1,1,0,0,1.2,1.27,0.4,0.43,0.3,0.37,0.8,0.8,0,0,6,0.0,1.64
264,Kylian Mbappé,FRA,FW,Real Madrid,25,1998,7,7,606,6.7,5,0.74,1,0.15,6,0.89,2,0.3,3,3,1,0,6.9,1.03,4.6,0.68,0.4,0.06,5.0,0.74,31,31,92,0.45,1.09
265,Oliver McBurnie,SCO,FW,Las Palmas,28,1996,7,5,511,5.7,0,0.0,2,0.35,2,0.35,0,0.0,0,0,0,0,0.9,0.16,0.9,0.16,1.1,0.19,2.0,0.34,1,10,27,0.35,0.34
266,Scott McKenna,SCO,DF,Las Palmas,27,1996,5,4,368,4.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,1,8,0,0.0,0.01
267,Mateo Mejía,ESP,FW,Sevilla,21,2003,1,0,11,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
268,Brais Méndez,ESP,MF,Real Sociedad,27,1997,5,4,278,3.1,1,0.32,1,0.32,2,0.65,1,0.32,0,0,0,0,0.9,0.29,0.9,0.29,0.7,0.22,1.6,0.52,5,11,12,0.65,0.52
269,Ferland Mendy,FRA,DF,Real Madrid,29,1995,6,6,468,5.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,23,24,0.0,0.0
270,Víctor Meseguer,ESP,MF,Valladolid,25,1999,7,2,265,2.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.4,0.15,0.4,0.15,0.0,0.0,0.4,0.15,0,6,10,0.0,0.15
271,Miguel,ESP,FW,Leganés,25,1999,7,5,462,5.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.7,0.14,0.7,0.14,0.0,0.0,0.7,0.14,6,2,24,0.0,0.14
272,Éder Militão,BRA,DF,Real Madrid,26,1998,8,8,709,7.9,1,0.13,1,0.13,2,0.25,1,0.13,0,0,1,0,0.6,0.07,0.6,0.07,0.5,0.06,1.1,0.14,7,42,1,0.25,0.14
273,Luis Milla,ESP,MF,Getafe,29,1994,8,8,704,7.8,1,0.13,1,0.13,2,0.26,0,0.0,1,1,0,0,1.0,0.13,0.2,0.03,1.0,0.12,1.2,0.15,10,36,7,0.13,0.25
274,Pere Milla,ESP,MF,Espanyol,32,1992,4,1,106,1.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.03,0.0,0.03,0.0,0.02,0.1,0.05,1,1,5,0.0,0.05
275,Óscar Mingueza,ESP,"MF,DF",Celta Vigo,25,1999,7,7,499,5.5,2,0.36,3,0.54,5,0.9,2,0.36,0,0,1,0,0.2,0.04,0.2,0.04,1.9,0.35,2.2,0.39,21,36,39,0.9,0.39
276,Bojan Miovski,MKD,FW,Girona,25,1999,3,2,172,1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.12,0.2,0.12,0.0,0.02,0.3,0.13,0,1,10,0.0,0.13
277,Rafa Mir,ESP,"MF,FW",Valencia,27,1997,4,3,239,2.7,0,0.0,1,0.38,1,0.38,0,0.0,0,0,1,0,0.2,0.07,0.2,0.07,0.4,0.15,0.6,0.22,2,3,3,0.38,0.22
278,Luka Modrić,CRO,MF,Real Madrid,39,1985,8,4,407,4.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,3,0,0.2,0.05,0.2,0.05,1.6,0.36,1.9,0.42,12,34,16,0.0,0.42
279,Johan Mojica,COL,DF,Mallorca,32,1992,8,6,578,6.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.15,1.0,0.15,12,35,35,0.0,0.15
280,Alberto Moleiro,ESP,"FW,MF",Las Palmas,21,2003,7,6,501,5.6,3,0.54,0,0.0,3,0.54,3,0.54,0,0,1,0,1.6,0.29,1.6,0.29,0.8,0.14,2.4,0.43,20,28,44,0.54,0.43
281,Nahuel Molina,ARG,DF,Atlético Madrid,26,1998,5,4,300,3.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.02,0.1,0.02,0.1,0.04,0.2,0.06,7,11,21,0.0,0.06
282,Jon Moncayola,ESP,"MF,FW",Osasuna,26,1998,7,6,488,5.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.3,0.06,0.3,0.06,1.3,0.24,1.6,0.3,4,19,13,0.0,0.3
283,Gonzalo Montiel,ARG,MF,Sevilla,27,1997,2,0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,1.34,0.0,1.34,0.0,0.0,0.0,1.34,0,0,1,0.0,1.34
284,Gerard Moreno,ESP,FW,Villarreal,32,1992,2,2,115,1.3,0,0.0,1,0.78,1,0.78,0,0.0,0,0,0,0,0.3,0.21,0.3,0.21,1.3,0.99,1.5,1.2,0,9,8,0.78,1.2
285,Ilaix Moriba,GUI,MF,Celta Vigo,21,2003,6,3,257,2.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.1,0.03,0.1,0.03,0.3,0.11,0.4,0.14,6,15,6,0.0,0.14
286,Manu Morlanes,ESP,MF,Mallorca,25,1999,7,4,341,3.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.0,0.01,0.0,0.01,0.0,0.01,0.1,0.02,8,23,11,0.0,0.02
287,Raúl Moro,ESP,"FW,MF",Valladolid,21,2002,8,5,536,6.0,2,0.34,0,0.0,2,0.34,2,0.34,0,0,0,0,1.3,0.22,1.3,0.22,0.9,0.16,2.3,0.38,28,27,61,0.34,0.38
288,Cristhian Mosquera,ESP,DF,Valencia,20,2004,8,8,720,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.2,0.02,0.2,0.02,0.0,0.0,0.2,0.02,11,33,0,0.0,0.02
289,Santiago Mouriño,URU,"DF,MF",Alavés,22,2002,4,1,155,1.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.05,0.1,0.05,0.2,0.11,0.3,0.15,4,7,0,0.0,0.15
290,Abdul Mumin,GHA,DF,Rayo Vallecano,26,1998,8,8,720,8.0,1,0.12,1,0.12,2,0.25,1,0.12,0,0,3,0,0.0,0.0,0.0,0.0,0.2,0.02,0.2,0.02,4,15,1,0.25,0.02
291,Aihen Muñoz,ESP,DF,Real Sociedad,27,1997,3,1,128,1.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.09,0.1,0.09,6,11,3,0.0,0.09
292,Álex Muñoz,ESP,DF,Las Palmas,30,1994,5,4,370,4.1,1,0.24,0,0.0,1,0.24,1,0.24,0,0,0,0,0.3,0.07,0.3,0.07,0.4,0.09,0.7,0.16,2,13,16,0.24,0.16
293,Iker Muñoz,ESP,MF,Osasuna,21,2002,2,1,49,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,0.0,0.0
294,Javier Muñoz,ESP,MF,Las Palmas,29,1995,7,6,529,5.9,0,0.0,1,0.17,1,0.17,0,0.0,0,0,0,0,0.4,0.06,0.4,0.06,0.8,0.14,1.1,0.2,6,21,20,0.17,0.2
295,Vedat Muriqi,KVX,FW,Mallorca,30,1994,6,5,469,5.2,1,0.19,1,0.19,2,0.38,1,0.19,0,0,0,0,1.4,0.28,1.4,0.28,0.6,0.11,2.0,0.38,4,8,28,0.38,0.38
296,Juan Musso,ARG,GK,Atlético Madrid,30,1994,1,1,90,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
297,Matija Nastasić,SRB,DF,Leganés,31,1993,4,3,315,3.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,0.0,0.0
298,Natan,BRA,DF,Betis,23,2001,7,6,545,6.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.02,0.1,0.02,0.5,0.08,0.6,0.09,9,22,0,0.0,0.09
299,Pau Navarro,ESP,DF,Villarreal,19,2005,1,0,17,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
300,Roberto Navarro,ESP,"FW,MF",Mallorca,22,2002,5,3,287,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.3,0.09,0.3,0.09,0.5,0.15,0.8,0.24,14,11,16,0.0,0.24
301,Jesús Navas,ESP,"FW,MF",Sevilla,38,1985,7,2,201,2.2,1,0.45,0,0.0,1,0.45,1,0.45,0,0,0,0,0.5,0.23,0.5,0.23,0.3,0.15,0.8,0.38,3,6,27,0.45,0.38
302,Yvan Neyou,CMR,MF,Leganés,27,1997,5,4,374,4.2,0,0.0,1,0.24,1,0.24,0,0.0,0,0,2,0,0.1,0.02,0.1,0.02,0.1,0.02,0.2,0.04,3,15,6,0.24,0.04
303,Tanguy Nianzou,FRA,DF,Sevilla,22,2002,4,4,339,3.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.05,0.2,0.05,0.0,0.0,0.2,0.05,2,7,0,0.0,0.05
304,Saúl Ñíguez,ESP,MF,Sevilla,29,1994,4,4,320,3.6,0,0.0,1,0.28,1,0.28,0,0.0,0,0,1,1,0.8,0.21,0.8,0.21,0.4,0.13,1.2,0.34,2,22,11,0.28,0.34
305,Hugo Novoa,ESP,"DF,FW",Alavés,21,2003,4,2,222,2.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.5,0.2,0.5,0.2,0.2,0.07,0.7,0.26,6,2,9,0.0,0.26
306,Randy Nteka,ANG,FW,Rayo Vallecano,26,1997,7,3,291,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.06,0.2,0.06,0.3,0.09,0.5,0.15,1,4,13,0.0,0.15
307,Unai Núñez,ESP,DF,Athletic Club,27,1997,2,2,180,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.11,0.2,0.11,0.0,0.0,0.2,0.11,0,6,0,0.0,0.11
308,Ørjan Nyland,NOR,GK,Sevilla,34,1990,8,8,720,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.02,0.2,0.02,0,1,0,0.0,0.02
309,Jan Oblak,SVN,GK,Atlético Madrid,31,1993,7,7,630,7.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
310,Lucas Ocampos,ARG,FW,Sevilla,30,1994,2,2,175,1.9,0,0.0,1,0.51,1,0.51,0,0.0,0,0,0,0,0.2,0.08,0.2,0.08,0.3,0.17,0.5,0.25,5,7,20,0.51,0.25
311,Álvaro Odriozola,ESP,DF,Real Sociedad,28,1995,1,0,31,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0
312,Olasagasti,ESP,MF,Real Sociedad,24,2000,3,0,65,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.09,0.1,0.09,0.0,0.0,0.1,0.09,2,2,2,0.0,0.09
313,Brian Oliván,ESP,DF,Espanyol,30,1994,5,2,173,1.9,0,0.0,1,0.52,1,0.52,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.05,0.1,0.05,2,8,15,0.52,0.05
314,Lucas Oliveira Rosa,BRA,DF,Valladolid,24,2000,8,8,720,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,4,0,0.1,0.01,0.1,0.01,0.4,0.05,0.5,0.06,12,22,31,0.0,0.06
315,Dani Olmo,ESP,MF,Barcelona,26,1998,3,2,187,2.1,3,1.44,0,0.0,3,1.44,3,1.44,0,0,0,0,1.1,0.51,1.1,0.51,0.7,0.34,1.8,0.85,6,17,16,1.44,0.85
316,Aimar Oroz,ESP,"MF,FW",Osasuna,22,2001,8,8,619,6.9,1,0.15,0,0.0,1,0.15,1,0.15,0,0,0,0,1.1,0.16,1.1,0.16,0.4,0.06,1.5,0.22,5,26,23,0.15,0.22
317,Gabriel Osei Misehouy,NED,"FW,MF",Girona,19,2005,3,0,65,0.7,1,1.38,0,0.0,1,1.38,1,1.38,0,0,0,0,0.9,1.19,0.9,1.19,0.1,0.14,1.0,1.33,1,4,9,1.38,1.33
318,David Otorbi,ESP,MF,Valencia,16,2007,1,0,14,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0
319,Mikel Oyarzabal,ESP,FW,Real Sociedad,27,1997,6,5,325,3.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,1,0.7,0.2,0.7,0.2,0.0,0.01,0.8,0.21,1,4,13,0.0,0.21
320,Cenk Özkacar,TUR,DF,Valladolid,23,2000,3,2,106,1.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0
321,Jon Pacheco,ESP,DF,Real Sociedad,23,2001,6,4,341,3.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.1,0.02,0.1,0.02,0.0,0.0,0.1,0.02,6,10,0,0.0,0.02
322,Alex Padilla,ESP,GK,Athletic Club,21,2003,4,2,231,2.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
323,Isaac Palazón Camacho,ESP,"FW,MF",Rayo Vallecano,29,1994,8,4,425,4.7,1,0.21,0,0.0,1,0.21,1,0.21,0,0,1,0,1.4,0.3,1.4,0.3,0.5,0.1,1.9,0.41,6,16,27,0.21,0.41
324,Aitor Paredes,ESP,DF,Athletic Club,24,2000,4,4,350,3.9,1,0.26,0,0.0,1,0.26,1,0.26,0,0,1,0,0.9,0.22,0.9,0.22,0.0,0.01,0.9,0.23,0,8,0,0.26,0.23
325,Daniel Parejo,ESP,MF,Villarreal,35,1989,7,5,409,4.5,1,0.22,0,0.0,1,0.22,1,0.22,0,1,2,0,1.1,0.25,0.2,0.04,0.1,0.02,0.3,0.06,1,24,4,0.22,0.27
326,Pedri,ESP,MF,Barcelona,21,2002,8,6,496,5.5,2,0.36,1,0.18,3,0.54,2,0.36,0,0,1,0,0.6,0.11,0.6,0.11,1.1,0.19,1.7,0.3,15,46,20,0.54,0.3
327,Adrià Pedrosa,ESP,"DF,MF",Sevilla,26,1998,6,5,436,4.8,0,0.0,1,0.21,1,0.21,0,0.0,0,0,3,0,0.3,0.06,0.3,0.06,0.5,0.1,0.8,0.16,7,21,20,0.21,0.16
328,Pejiño,ESP,FW,Las Palmas,28,1996,1,0,16,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.17,0.0,0.17,0.0,0.0,0.0,0.17,1,1,2,0.0,0.17
329,Iñaki Peña,ESP,GK,Barcelona,25,1999,3,2,226,2.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
330,Rubén Peña,ESP,"FW,MF",Osasuna,33,1991,6,1,191,2.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.11,0.2,0.11,0.2,0.1,0.5,0.22,6,6,12,0.0,0.22
331,Nicolas Pépé,CIV,"FW,MF",Villarreal,29,1995,6,2,228,2.5,0,0.0,1,0.39,1,0.39,0,0.0,0,0,1,0,1.0,0.41,1.0,0.41,0.6,0.25,1.7,0.66,12,11,28,0.39,0.66
332,Peque,ESP,"MF,FW",Sevilla,21,2002,6,4,367,4.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,1.3,0.33,1.3,0.33,0.5,0.12,1.8,0.45,3,14,13,0.0,0.45
333,Ayoze Pérez,ESP,FW,Villarreal,31,1993,7,4,412,4.6,6,1.31,0,0.0,6,1.31,6,1.31,0,0,3,0,2.4,0.51,2.4,0.51,0.8,0.17,3.2,0.68,20,20,21,1.31,0.68
334,Carles Pérez,ESP,"MF,FW",Getafe,26,1998,8,6,510,5.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.9,0.16,0.9,0.16,0.6,0.11,1.5,0.27,11,7,27,0.0,0.27
335,Francisco Perez,ESP,MF,Valencia,22,2002,1,0,29,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.11,1,1,0,0.0,0.11
336,Kike Pérez,ESP,MF,Valladolid,27,1997,8,7,523,5.8,1,0.17,0,0.0,1,0.17,1,0.17,0,0,2,0,0.7,0.12,0.7,0.12,0.3,0.05,1.0,0.17,9,27,11,0.17,0.17
337,Luis Pérez,ESP,DF,Valladolid,29,1995,8,8,680,7.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.6,0.08,0.6,0.08,12,28,35,0.0,0.08
338,Romain Perraud,FRA,DF,Betis,27,1997,7,5,472,5.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,3,0,0.2,0.04,0.2,0.04,0.2,0.04,0.4,0.08,12,18,36,0.0,0.08
339,Pica,ESP,DF,Alavés,22,2002,2,1,110,1.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.05,0.1,0.05,0.0,0.02,0.1,0.07,1,4,0,0.0,0.07
340,Yeremi Pino,ESP,MF,Villarreal,21,2002,6,4,303,3.4,0,0.0,1,0.3,1,0.3,0,0.0,0,0,2,0,0.7,0.2,0.7,0.2,1.2,0.36,1.9,0.56,5,9,38,0.3,0.56
341,Portu,ESP,"FW,MF",Girona,32,1992,6,1,165,1.8,0,0.0,1,0.55,1,0.55,0,0.0,0,0,1,0,0.0,0.03,0.0,0.03,0.4,0.22,0.4,0.24,1,4,18,0.55,0.24
342,Beñat Prados,ESP,MF,Athletic Club,23,2001,7,5,422,4.7,1,0.21,0,0.0,1,0.21,1,0.21,0,0,3,0,0.1,0.01,0.1,0.01,0.1,0.02,0.2,0.03,6,13,6,0.21,0.03
