Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl_tackles,TklW_tackles,Def 3rd_tackles,Mid 3rd_tackles,Att 3rd_tackles,Tkl_challenges,Att_challenges,Tkl%_challenges,Lost_challenges,Blocks_blocks,Sh_blocks,Pass_blocks,Int,Tkl+Int,Clr,Err
406,Hugo Sotelo,ESP,MF,Celta Vigo,20,2003,2.8,6,5,3,1,2,0,2,0.0,2,1,0,1,0,6,3,0
407,Djibril Sow,SUI,MF,Sevilla,27,1997,4.1,5,3,2,3,0,0,3,0.0,3,1,0,1,3,8,4,0
408,Carl Starfelt,SWE,DF,Celta Vigo,29,1995,5.2,2,1,2,0,0,0,3,0.0,3,8,7,1,11,13,24,0
409,Orri Steinn Óskarsson,ISL,FW,Real Sociedad,20,2004,1.9,2,2,0,1,1,0,2,0.0,2,4,0,4,0,2,1,0
410,Stoichkov,ESP,"MF,FW",Alavés,30,1993,5.0,11,6,4,6,1,5,9,55.6,4,1,0,1,1,12,5,0
411,Cristhian Stuani,URU,FW,Girona,37,1986,1.1,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,1,0
412,Álex Suárez,ESP,DF,Las Palmas,31,1993,4.2,12,8,9,2,1,7,8,87.5,1,7,4,3,2,14,14,0
413,Denis Suárez,ESP,MF,Villarreal,30,1994,0.4,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0
414,Luka Sučić,CRO,MF,Real Sociedad,22,2002,3.4,7,3,1,4,2,2,7,28.6,5,3,2,1,3,10,1,0
415,Suso,ESP,"FW,MF",Sevilla,30,1993,0.7,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
416,Williot Swedberg,SWE,"FW,MF",Celta Vigo,20,2004,3.5,4,3,1,2,1,3,4,75.0,1,3,0,3,0,4,3,0
417,Mamadou Sylla,SEN,FW,Valladolid,30,1994,2.4,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,1,1
418,Alexander Sørloth,NOR,FW,Atlético Madrid,28,1995,4.6,1,0,0,0,1,0,0,0.0,0,2,1,1,0,1,4,0
419,Renato Tapia,PER,"MF,FW",Leganés,29,1995,3.1,13,6,4,7,2,3,7,42.9,4,6,1,5,2,15,15,0
420,César Tárrega,ESP,DF,Valencia,22,2002,6.0,7,6,4,3,0,3,5,60.0,2,6,5,1,4,11,32,1
421,Aurélien Tchouaméni,FRA,"MF,DF",Real Madrid,24,2000,6.7,14,6,5,8,1,5,12,41.7,7,6,5,1,17,31,9,0
422,Álvaro Tejero,ESP,"MF,DF",Espanyol,28,1996,4.5,5,3,1,3,1,2,10,20.0,8,5,0,5,2,7,10,0
423,Martín Tejón,ESP,"MF,DF",Valencia,20,2004,0.5,2,0,0,2,0,1,2,50.0,1,0,0,0,0,2,0,0
424,Nahuel Tenaglia,ARG,DF,Alavés,28,1996,6.0,17,8,13,2,2,8,13,61.5,5,3,2,1,8,25,21,0
425,Marc-André ter Stegen,GER,GK,Barcelona,32,1992,5.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,2
426,Ramón Terrats,ESP,MF,Villarreal,23,2000,0.6,3,3,1,2,0,2,3,66.7,1,2,1,1,0,3,3,0
427,Pablo Torre,ESP,MF,Barcelona,21,2003,2.1,5,4,1,3,1,2,2,100.0,0,0,0,0,1,6,3,0
428,David Torres,ESP,DF,Valladolid,21,2003,2.7,1,1,1,0,0,0,0,0.0,0,8,7,1,1,2,16,0
429,Ferrán Torres,ESP,FW,Barcelona,24,2000,3.6,3,1,1,1,1,1,2,50.0,1,2,0,2,0,3,1,0
430,Lucas Torró,ESP,MF,Osasuna,30,1994,7.9,19,11,6,13,0,11,18,61.1,7,9,2,7,14,33,17,1
431,Hamari Traoré,MLI,DF,Real Sociedad,32,1992,3.5,11,7,7,3,1,9,12,75.0,3,1,1,0,3,14,11,0
432,Óscar Trejo,ARG,"MF,FW",Rayo Vallecano,36,1988,1.4,2,2,0,2,0,2,2,100.0,0,1,0,1,1,3,1,0
433,Viktor Tsyhankov,UKR,"MF,FW",Girona,26,1997,4.9,4,3,0,2,2,2,5,40.0,3,0,0,0,0,4,2,0
434,Beñat Turrientes,ESP,MF,Real Sociedad,22,2002,4.8,10,3,4,5,1,3,5,60.0,2,8,2,6,1,11,5,0
435,Chrisantus Uche,NGA,"FW,MF",Getafe,21,2003,7.5,8,5,2,3,3,1,1,100.0,0,6,1,5,1,9,2,0
436,Naci Ünüvar,NED,"MF,DF",Espanyol,21,2003,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
437,Óscar Valentín,ESP,MF,Rayo Vallecano,30,1994,6.3,13,11,6,7,0,8,14,57.1,6,4,1,3,10,23,15,0
438,Germán Valera,ESP,"FW,MF",Valencia,22,2002,0.3,0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,1,0
439,Martin Valjent,SVK,DF,Mallorca,28,1995,5.8,4,2,4,0,0,1,1,100.0,0,6,2,4,4,8,32,0
440,Jesús Vallejo,ESP,DF,Real Madrid,27,1997,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0
441,Federico Valverde,URU,MF,Real Madrid,26,1998,7.8,16,11,7,9,0,11,15,73.3,4,13,2,11,16,32,8,0
442,José Luis García Vayá,ESP,MF,Valencia,26,1998,7.7,14,8,7,5,2,3,10,30.0,7,7,1,6,2,16,13,0
443,Jesus Vazquez,ESP,DF,Valencia,21,2003,6.2,16,13,8,6,2,5,12,41.7,7,11,5,6,5,21,19,0
444,Lucas Vázquez,ESP,DF,Real Madrid,33,1991,2.4,4,4,2,2,0,3,7,42.9,4,3,0,3,1,5,0,0
445,Alejo Véliz,ARG,FW,Espanyol,21,2003,5.4,1,1,0,1,0,1,3,33.3,2,9,2,7,1,2,10,0
446,Mikel Vesga,ESP,MF,Athletic Club,31,1993,3.5,5,3,2,3,0,2,10,20.0,8,4,0,4,6,11,5,0
447,Carlos Vicente,ESP,"FW,MF",Alavés,25,1999,6.9,9,6,6,1,2,3,4,75.0,1,3,0,3,3,12,4,0
448,Pau Victor Delgado,ESP,FW,Barcelona,22,2001,1.3,1,1,0,1,0,0,3,0.0,3,5,1,4,1,2,4,0
449,Nacho Vidal,ESP,DF,Osasuna,29,1995,1.2,2,0,0,1,1,1,3,33.3,2,1,0,1,0,2,3,0
450,Asier Villalibre,ESP,FW,Alavés,27,1997,2.0,0,0,0,0,0,0,0,0.0,0,1,0,1,1,1,4,0
451,Iván Villar,ESP,GK,Celta Vigo,27,1997,4.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,0
452,Viti,ESP,DF,Las Palmas,27,1997,2.7,6,3,1,4,1,1,2,50.0,1,2,0,2,3,9,10,0
453,Daniel Vivian,ESP,DF,Athletic Club,25,1999,6.1,10,7,6,4,0,7,8,87.5,1,6,3,3,9,19,38,0
454,Iñaki Williams,GHA,FW,Athletic Club,30,1994,7.0,3,1,2,0,1,1,5,20.0,4,7,1,6,4,7,10,0
455,Nico Williams,ESP,FW,Athletic Club,22,2002,4.8,8,5,2,5,1,4,6,66.7,2,0,0,0,1,9,2,0
456,Axel Witsel,BEL,DF,Atlético Madrid,35,1989,2.5,1,1,1,0,0,1,2,50.0,1,2,2,0,2,3,13,0
457,Lamine Yamal,ESP,FW,Barcelona,17,2007,7.3,16,13,2,7,7,3,6,50.0,3,5,0,5,3,19,0,0
458,Bertuğ Yıldırım,TUR,FW,Getafe,22,2002,4.5,4,2,0,3,1,0,3,0.0,3,2,1,1,0,4,8,0
459,Bryan Zaragoza,ESP,"MF,FW",Osasuna,23,2001,5.4,8,5,5,2,1,4,11,36.4,7,4,0,4,0,8,2,0
460,Igor Zubeldia,ESP,DF,Real Sociedad,27,1997,5.4,4,3,3,0,1,2,4,50.0,2,8,6,2,4,8,19,1
461,Martín Zubimendi,ESP,MF,Real Sociedad,25,1999,7.5,18,10,7,9,2,3,5,60.0,2,11,3,8,11,29,19,0
