Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive_sca,PassDead_sca,TO_sca,Sh_sca,Fld_sca,Def_sca,GCA,GCA90,PassLive_gca,PassDead_gca,TO_gca,Sh_gca,Fld_gca,Def_gca
408,Carl Starfelt,SWE,DF,Celta Vigo,29,1995,5.2,1,0.19,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
409,Orri Steinn Óskarsson,ISL,FW,Real Sociedad,20,2004,1.9,2,1.03,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0
410,Stoichkov,ESP,"MF,FW",Alavés,30,1993,5.0,17,3.42,8,0,1,3,3,2,2,0.4,1,0,0,1,0,0
411,Cristhian Stuani,URU,FW,Girona,37,1986,1.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
412,Álex Suárez,ESP,DF,Las Palmas,31,1993,4.2,2,0.47,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
413,Denis Suárez,ESP,MF,Villarreal,30,1994,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
414,Luka Sučić,CRO,MF,Real Sociedad,22,2002,3.4,12,3.53,10,0,1,1,0,0,1,0.29,1,0,0,0,0,0
415,Suso,ESP,"FW,MF",Sevilla,30,1993,0.7,7,10.33,3,1,3,0,0,0,0,0.0,0,0,0,0,0,0
416,Williot Swedberg,SWE,"FW,MF",Celta Vigo,20,2004,3.5,8,2.28,6,0,1,1,0,0,2,0.57,2,0,0,0,0,0
417,Mamadou Sylla,SEN,FW,Valladolid,30,1994,2.4,2,0.84,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0
418,Alexander Sørloth,NOR,FW,Atlético Madrid,28,1995,4.6,12,2.63,8,0,2,2,0,0,3,0.66,2,0,1,0,0,0
419,Renato Tapia,PER,"MF,FW",Leganés,29,1995,3.1,3,0.95,2,0,0,0,0,1,0,0.0,0,0,0,0,0,0
420,César Tárrega,ESP,DF,Valencia,22,2002,6.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
421,Aurélien Tchouaméni,FRA,"MF,DF",Real Madrid,24,2000,6.7,12,1.79,12,0,0,0,0,0,0,0.0,0,0,0,0,0,0
422,Álvaro Tejero,ESP,"MF,DF",Espanyol,28,1996,4.5,19,4.2,11,5,1,1,0,1,4,0.88,2,0,1,1,0,0
423,Martín Tejón,ESP,"MF,DF",Valencia,20,2004,0.5,1,1.87,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
424,Nahuel Tenaglia,ARG,DF,Alavés,28,1996,6.0,14,2.33,8,4,0,0,2,0,1,0.17,1,0,0,0,0,0
425,Marc-André ter Stegen,GER,GK,Barcelona,32,1992,5.5,1,0.18,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
426,Ramón Terrats,ESP,MF,Villarreal,23,2000,0.6,1,1.7,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
427,Pablo Torre,ESP,MF,Barcelona,21,2003,2.1,7,3.41,5,1,0,0,1,0,1,0.49,1,0,0,0,0,0
428,David Torres,ESP,DF,Valladolid,21,2003,2.7,1,0.36,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
429,Ferrán Torres,ESP,FW,Barcelona,24,2000,3.6,8,2.23,4,2,2,0,0,0,2,0.56,2,0,0,0,0,0
430,Lucas Torró,ESP,MF,Osasuna,30,1994,7.9,7,0.88,5,0,0,2,0,0,1,0.13,1,0,0,0,0,0
431,Hamari Traoré,MLI,DF,Real Sociedad,32,1992,3.5,3,0.87,3,0,0,0,0,0,1,0.29,1,0,0,0,0,0
432,Óscar Trejo,ARG,"MF,FW",Rayo Vallecano,36,1988,1.4,3,2.09,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
433,Viktor Tsyhankov,UKR,"MF,FW",Girona,26,1997,4.9,14,2.86,9,5,0,0,0,0,1,0.2,1,0,0,0,0,0
434,Beñat Turrientes,ESP,MF,Real Sociedad,22,2002,4.8,2,0.42,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
435,Chrisantus Uche,NGA,"FW,MF",Getafe,21,2003,7.5,23,3.07,12,0,3,1,7,0,1,0.13,0,0,0,0,1,0
436,Naci Ünüvar,NED,"MF,DF",Espanyol,21,2003,0.2,2,9.47,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0
437,Óscar Valentín,ESP,MF,Rayo Vallecano,30,1994,6.3,11,1.73,10,0,1,0,0,0,1,0.16,1,0,0,0,0,0
438,Germán Valera,ESP,"FW,MF",Valencia,22,2002,0.3,2,7.5,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0
439,Martin Valjent,SVK,DF,Mallorca,28,1995,5.8,3,0.52,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
440,Jesús Vallejo,ESP,DF,Real Madrid,27,1997,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
441,Federico Valverde,URU,MF,Real Madrid,26,1998,7.8,22,2.84,21,0,0,1,0,0,2,0.26,1,0,0,1,0,0
442,José Luis García Vayá,ESP,MF,Valencia,26,1998,7.7,24,3.1,12,11,0,1,0,0,2,0.26,2,0,0,0,0,0
443,Jesus Vazquez,ESP,DF,Valencia,21,2003,6.2,5,0.81,4,0,1,0,0,0,1,0.16,1,0,0,0,0,0
444,Lucas Vázquez,ESP,DF,Real Madrid,33,1991,2.4,9,3.7,7,1,1,0,0,0,1,0.41,1,0,0,0,0,0
445,Alejo Véliz,ARG,FW,Espanyol,21,2003,5.4,4,0.71,2,0,0,1,1,0,0,0.0,0,0,0,0,0,0
446,Mikel Vesga,ESP,MF,Athletic Club,31,1993,3.5,3,0.87,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
447,Carlos Vicente,ESP,"FW,MF",Alavés,25,1999,6.9,24,3.5,11,9,1,2,1,0,1,0.15,1,0,0,0,0,0
448,Pau Victor Delgado,ESP,FW,Barcelona,22,2001,1.3,4,3.03,3,0,1,0,0,0,1,0.76,1,0,0,0,0,0
449,Nacho Vidal,ESP,DF,Osasuna,29,1995,1.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
450,Asier Villalibre,ESP,FW,Alavés,27,1997,2.0,3,1.51,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0
451,Iván Villar,ESP,GK,Celta Vigo,27,1997,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
452,Viti,ESP,DF,Las Palmas,27,1997,2.7,6,2.19,5,0,1,0,0,0,1,0.36,1,0,0,0,0,0
453,Daniel Vivian,ESP,DF,Athletic Club,25,1999,6.1,5,0.82,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
454,Iñaki Williams,GHA,FW,Athletic Club,30,1994,7.0,15,2.14,9,0,1,3,0,2,5,0.71,3,0,1,1,0,0
455,Nico Williams,ESP,FW,Athletic Club,22,2002,4.8,23,4.8,14,2,6,0,1,0,3,0.63,2,0,0,0,1,0
456,Axel Witsel,BEL,DF,Atlético Madrid,35,1989,2.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
457,Lamine Yamal,ESP,FW,Barcelona,17,2007,7.3,41,5.64,26,0,5,5,4,1,8,1.1,6,0,1,1,0,0
458,Bertuğ Yıldırım,TUR,FW,Getafe,22,2002,4.5,7,1.57,6,0,0,0,1,0,0,0.0,0,0,0,0,0,0
459,Bryan Zaragoza,ESP,"MF,FW",Osasuna,23,2001,5.4,14,2.59,8,1,4,0,1,0,3,0.56,2,0,1,0,0,0
460,Igor Zubeldia,ESP,DF,Real Sociedad,27,1997,5.4,3,0.56,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
461,Martín Zubimendi,ESP,MF,Real Sociedad,25,1999,7.5,14,1.87,11,0,2,0,0,1,1,0.13,1,0,0,0,0,0
