Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90
542,Naci Ünüvar,NED,"MF,DF",Espanyol,21,2003.0,1,18.0,18.0,2.5,0.2,0,0.0,0,1,18.0,4,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.3
543,João Urbáez,DOM,DF,Leganés,22,2002.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,Óscar Valentín,ESP,MF,Rayo Vallecano,30,1994.0,8,571.0,71.0,79.3,6.3,6,86.0,5,2,27.0,0,1.25,7.0,5.0,2.0,0.32,5.4,6.7,-1.2,-0.19
545,Germán Valera,ESP,"FW,MF",Valencia,22,2002.0,2,24.0,12.0,3.3,0.3,0,0.0,0,2,12.0,2,1.5,0.0,1.0,-1.0,-3.75,0.1,0.7,-0.6,-2.16
546,Martin Valjent,SVK,DF,Mallorca,28,1995.0,6,520.0,87.0,72.2,5.8,6,87.0,5,0,0.0,1,1.33,4.0,5.0,-1.0,-0.17,4.6,4.7,-0.1,-0.02
547,Álex Valle,ESP,DF,Barcelona,20,2004.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,Jesús Vallejo,ESP,DF,Real Madrid,27,1997.0,1,11.0,11.0,1.5,0.1,0,0.0,0,1,11.0,4,3.0,0.0,2.0,-2.0,-16.36,0.1,0.4,-0.4,-3.03
549,Federico Valverde,URU,MF,Real Madrid,26,1998.0,8,698.0,87.0,96.9,7.8,8,87.0,7,0,0.0,0,2.25,17.0,4.0,13.0,1.68,16.4,5.8,10.5,1.36
550,Siebe Van Der Heyden,BEL,DF,Mallorca,26,1998.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,José Luis García Vayá,ESP,MF,Valencia,26,1998.0,8,697.0,87.0,96.8,7.7,8,87.0,6,0,0.0,0,0.63,5.0,11.0,-6.0,-0.77,5.0,12.0,-7.0,-0.91
552,Jesus Vazquez,ESP,DF,Valencia,21,2003.0,8,559.0,70.0,77.6,6.2,7,77.0,3,1,20.0,0,0.63,5.0,9.0,-4.0,-0.64,3.7,8.3,-4.6,-0.74
553,Lucas Vázquez,ESP,DF,Real Madrid,33,1991.0,6,220.0,37.0,30.6,2.4,2,83.0,1,4,14.0,2,2.0,7.0,4.0,3.0,1.23,5.8,2.8,2.9,1.21
554,Alejo Véliz,ARG,FW,Espanyol,21,2003.0,8,488.0,61.0,67.8,5.4,6,73.0,2,2,25.0,0,0.88,6.0,10.0,-4.0,-0.74,5.4,10.4,-4.9,-0.88
555,Arthur Vermeeren,BEL,MF,Atlético Madrid,19,2005.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,Mikel Vesga,ESP,MF,Athletic Club,31,1993.0,7,312.0,45.0,43.3,3.5,4,58.0,0,3,27.0,1,1.57,4.0,3.0,1.0,0.29,3.8,4.6,-0.8,-0.23
557,Carlos Vicente,ESP,"FW,MF",Alavés,25,1999.0,7,617.0,88.0,85.7,6.9,7,88.0,4,0,0.0,1,1.43,9.0,9.0,0.0,0.0,8.0,7.9,0.1,0.02
558,Pau Victor Delgado,ESP,FW,Barcelona,22,2001.0,6,119.0,20.0,16.5,1.3,1,58.0,0,5,12.0,2,2.5,3.0,3.0,0.0,0.0,3.0,1.9,1.1,0.84
559,Marc Vidal,ESP,GK,Celta Vigo,24,2000.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,Nacho Vidal,ESP,DF,Osasuna,29,1995.0,3,108.0,36.0,15.0,1.2,1,90.0,1,2,9.0,5,2.0,1.0,5.0,-4.0,-3.33,0.1,2.7,-2.6,-2.18
561,Fran Vieites,ESP,GK,Betis,25,1999.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,Toni Villa,ESP,"FW,MF",Girona,29,1995.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,Asier Villalibre,ESP,FW,Alavés,27,1997.0,5,178.0,36.0,24.7,2.0,2,66.0,0,3,15.0,3,0.6,1.0,5.0,-4.0,-2.02,2.2,3.2,-1.0,-0.51
564,Iván Villar,ESP,GK,Celta Vigo,27,1997.0,4,360.0,90.0,50.0,4.0,4,90.0,4,0,0.0,4,1.5,10.0,9.0,1.0,0.25,6.5,6.9,-0.5,-0.11
565,Viti,ESP,DF,Las Palmas,27,1997.0,6,247.0,41.0,39.2,2.7,2,74.0,1,4,25.0,1,0.5,2.0,5.0,-3.0,-1.09,2.2,4.9,-2.6,-0.96
566,Daniel Vivian,ESP,DF,Athletic Club,25,1999.0,7,550.0,79.0,76.4,6.1,6,90.0,6,1,10.0,1,1.86,10.0,6.0,4.0,0.65,6.5,7.3,-0.8,-0.13
567,Sebastian Wade,ESP,DF,Mallorca,21,2003.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,Iñaki Williams,GHA,FW,Athletic Club,30,1994.0,8,632.0,79.0,87.8,7.0,7,85.0,5,1,35.0,0,1.75,12.0,7.0,5.0,0.71,8.2,7.7,0.6,0.08
569,Nico Williams,ESP,FW,Athletic Club,22,2002.0,7,431.0,62.0,59.9,4.8,5,76.0,2,2,26.0,0,1.57,4.0,4.0,0.0,0.0,4.6,5.4,-0.8,-0.17
570,Axel Witsel,BEL,DF,Atlético Madrid,35,1989.0,3,225.0,75.0,31.3,2.5,3,75.0,2,0,0.0,5,1.0,3.0,3.0,0.0,0.0,3.8,2.9,0.9,0.35
571,Áron Yaakobishvili,HUN,GK,Barcelona,18,2006.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,Lamine Yamal,ESP,FW,Barcelona,17,2007.0,8,654.0,82.0,90.8,7.3,7,89.0,3,1,32.0,0,2.63,24.0,7.0,17.0,2.34,18.6,8.0,10.6,1.45
573,Bertuğ Yıldırım,TUR,FW,Getafe,22,2002.0,6,402.0,67.0,55.8,4.5,5,78.0,1,1,11.0,0,0.83,2.0,4.0,-2.0,-0.45,4.2,5.3,-1.1,-0.26
574,Bryan Zaragoza,ESP,"MF,FW",Osasuna,23,2001.0,8,486.0,61.0,67.5,5.4,6,74.0,1,2,23.0,0,1.75,11.0,8.0,3.0,0.56,6.2,6.5,-0.3,-0.05
575,Igor Zubeldia,ESP,DF,Real Sociedad,27,1997.0,6,485.0,81.0,67.4,5.4,6,81.0,4,0,0.0,0,0.83,4.0,5.0,-1.0,-0.19,7.5,6.9,0.6,0.11
576,Martín Zubimendi,ESP,MF,Real Sociedad,25,1999.0,8,675.0,84.0,93.8,7.5,7,90.0,7,1,45.0,0,1.0,6.0,7.0,-1.0,-0.13,8.7,9.6,-0.8,-0.11
