Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
401,Antonio Sivera,ESP,GK,Alavés,28,1996,8.0,3,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0.0
402,Alex Sola,ESP,"MF,FW",Getafe,25,1999,6.0,3,0,0,11,11,4,5,1,7,0,0,0,29,10,13,43.5
403,Jhon Solis,COL,MF,Girona,19,2004,3.2,0,0,0,2,2,0,2,3,4,0,0,0,15,2,2,50.0
404,David Soria,ESP,GK,Getafe,31,1993,8.0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,100.0
405,Juan Soriano,ESP,GK,Leganés,27,1997,6.0,1,0,0,0,3,0,0,0,1,0,0,1,5,0,0,0.0
406,Hugo Sotelo,ESP,MF,Celta Vigo,20,2003,2.8,2,0,0,3,2,1,8,0,5,0,0,0,15,0,2,0.0
407,Djibril Sow,SUI,MF,Sevilla,27,1997,4.1,1,0,0,8,7,0,1,3,3,0,0,0,22,2,2,50.0
408,Carl Starfelt,SWE,DF,Celta Vigo,29,1995,5.2,1,0,0,3,3,0,0,11,1,0,0,0,14,11,10,52.4
409,Orri Steinn Óskarsson,ISL,FW,Real Sociedad,20,2004,1.9,0,0,0,0,0,3,0,0,2,0,0,0,2,5,13,27.8
410,Stoichkov,ESP,"MF,FW",Alavés,30,1993,5.0,1,0,0,6,10,3,7,1,6,0,0,0,24,4,12,25.0
411,Cristhian Stuani,URU,FW,Girona,37,1986,1.1,1,0,0,2,0,2,0,0,0,0,0,0,1,1,2,33.3
412,Álex Suárez,ESP,DF,Las Palmas,31,1993,4.2,1,0,0,6,2,0,0,2,8,0,1,1,13,3,11,21.4
413,Denis Suárez,ESP,MF,Villarreal,30,1994,0.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
414,Luka Sučić,CRO,MF,Real Sociedad,22,2002,3.4,0,0,0,3,2,0,2,3,3,0,0,0,18,3,2,60.0
415,Suso,ESP,"FW,MF",Sevilla,30,1993,0.7,0,0,0,0,2,0,5,0,0,0,0,0,6,0,0,0.0
416,Williot Swedberg,SWE,"FW,MF",Celta Vigo,20,2004,3.5,1,0,0,4,12,1,5,0,3,0,0,0,7,4,2,66.7
417,Mamadou Sylla,SEN,FW,Valladolid,30,1994,2.4,0,0,0,2,3,4,1,0,0,0,0,0,4,5,6,45.5
418,Alexander Sørloth,NOR,FW,Atlético Madrid,28,1995,4.6,0,0,0,7,5,1,1,0,0,0,0,0,13,26,11,70.3
419,Renato Tapia,PER,"MF,FW",Leganés,29,1995,3.1,2,0,0,6,6,0,4,2,6,0,0,0,21,3,6,33.3
420,César Tárrega,ESP,DF,Valencia,22,2002,6.0,1,0,0,6,0,0,0,4,6,0,0,0,21,9,11,45.0
421,Aurélien Tchouaméni,FRA,"MF,DF",Real Madrid,24,2000,6.7,0,0,0,7,5,0,1,17,6,0,0,0,35,14,6,70.0
422,Álvaro Tejero,ESP,"MF,DF",Espanyol,28,1996,4.5,0,0,0,3,5,1,28,2,3,0,0,0,16,4,2,66.7
423,Martín Tejón,ESP,"MF,DF",Valencia,20,2004,0.5,0,0,0,1,1,0,1,0,0,0,0,0,4,0,3,0.0
424,Nahuel Tenaglia,ARG,DF,Alavés,28,1996,6.0,0,0,0,5,6,0,14,8,8,0,0,0,15,6,13,31.6
425,Marc-André ter Stegen,GER,GK,Barcelona,32,1992,5.5,0,0,0,0,2,0,0,0,0,0,0,0,5,1,0,100.0
426,Ramón Terrats,ESP,MF,Villarreal,23,2000,0.6,1,0,0,1,0,0,2,0,3,0,0,0,5,2,1,66.7
427,Pablo Torre,ESP,MF,Barcelona,21,2003,2.1,0,0,0,3,4,0,8,1,4,0,0,0,8,1,3,25.0
428,David Torres,ESP,DF,Valladolid,21,2003,2.7,1,0,0,1,1,0,0,1,1,0,0,1,3,8,7,53.3
429,Ferrán Torres,ESP,FW,Barcelona,24,2000,3.6,0,1,0,3,1,2,5,0,1,0,0,0,8,1,2,33.3
430,Lucas Torró,ESP,MF,Osasuna,30,1994,7.9,2,0,0,21,10,1,1,14,11,0,0,0,34,42,8,84.0
431,Hamari Traoré,MLI,DF,Real Sociedad,32,1992,3.5,0,0,0,4,3,0,3,3,7,0,0,0,15,4,6,40.0
432,Óscar Trejo,ARG,"MF,FW",Rayo Vallecano,36,1988,1.4,0,0,0,5,3,0,1,1,2,0,0,0,7,1,4,20.0
433,Viktor Tsyhankov,UKR,"MF,FW",Girona,26,1997,4.9,1,0,0,5,6,1,25,0,3,0,0,0,18,1,7,12.5
434,Beñat Turrientes,ESP,MF,Real Sociedad,22,2002,4.8,2,0,0,9,9,0,16,1,3,0,0,0,19,6,6,50.0
435,Chrisantus Uche,NGA,"FW,MF",Getafe,21,2003,7.5,2,0,0,10,29,8,3,1,5,0,0,0,34,16,26,38.1
436,Naci Ünüvar,NED,"MF,DF",Espanyol,21,2003,0.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0
437,Óscar Valentín,ESP,MF,Rayo Vallecano,30,1994,6.3,0,0,0,17,12,0,1,10,11,0,0,0,35,14,7,66.7
438,Germán Valera,ESP,"FW,MF",Valencia,22,2002,0.3,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0.0
439,Martin Valjent,SVK,DF,Mallorca,28,1995,5.8,1,0,0,4,2,0,1,4,2,0,0,0,14,6,5,54.5
440,Jesús Vallejo,ESP,DF,Real Madrid,27,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
441,Federico Valverde,URU,MF,Real Madrid,26,1998,7.8,2,0,0,3,6,0,4,16,11,0,0,0,47,7,4,63.6
442,José Luis García Vayá,ESP,MF,Valencia,26,1998,7.7,3,0,0,11,7,1,46,2,8,0,0,0,39,9,9,50.0
443,Jesus Vazquez,ESP,DF,Valencia,21,2003,6.2,2,0,0,9,7,1,14,5,13,0,0,0,25,4,9,30.8
444,Lucas Vázquez,ESP,DF,Real Madrid,33,1991,2.4,0,0,0,3,5,0,6,1,4,0,0,0,13,2,3,40.0
445,Alejo Véliz,ARG,FW,Espanyol,21,2003,5.4,2,0,0,7,14,4,0,1,1,0,0,0,9,19,20,48.7
446,Mikel Vesga,ESP,MF,Athletic Club,31,1993,3.5,0,0,0,4,0,0,1,6,3,0,0,0,21,2,3,40.0
447,Carlos Vicente,ESP,"FW,MF",Alavés,25,1999,6.9,1,0,0,2,11,2,50,3,6,0,0,0,29,3,9,25.0
448,Pau Victor Delgado,ESP,FW,Barcelona,22,2001,1.3,2,0,0,4,1,0,2,1,1,0,0,0,11,0,0,0.0
449,Nacho Vidal,ESP,DF,Osasuna,29,1995,1.2,0,0,0,1,0,0,1,0,0,0,0,0,4,2,1,66.7
450,Asier Villalibre,ESP,FW,Alavés,27,1997,2.0,0,0,0,4,5,0,0,1,0,0,0,0,2,5,2,71.4
451,Iván Villar,ESP,GK,Celta Vigo,27,1997,4.0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,50.0
452,Viti,ESP,DF,Las Palmas,27,1997,2.7,1,0,0,9,4,0,8,3,3,0,0,0,9,6,3,66.7
453,Daniel Vivian,ESP,DF,Athletic Club,25,1999,6.1,0,0,0,5,5,1,2,9,7,0,0,0,39,10,13,43.5
454,Iñaki Williams,GHA,FW,Athletic Club,30,1994,7.0,0,0,0,8,7,5,21,4,1,0,0,0,16,12,10,54.5
455,Nico Williams,ESP,FW,Athletic Club,22,2002,4.8,1,0,0,5,6,4,19,1,5,0,0,0,16,2,2,50.0
456,Axel Witsel,BEL,DF,Atlético Madrid,35,1989,2.5,0,0,0,1,2,1,0,2,1,0,0,0,11,12,2,85.7
457,Lamine Yamal,ESP,FW,Barcelona,17,2007,7.3,1,0,0,6,22,3,19,3,13,1,0,0,30,0,1,0.0
458,Bertuğ Yıldırım,TUR,FW,Getafe,22,2002,4.5,2,0,0,10,7,5,3,0,2,0,0,0,11,24,15,61.5
459,Bryan Zaragoza,ESP,"MF,FW",Osasuna,23,2001,5.4,2,0,0,5,11,4,25,0,5,0,0,0,12,0,4,0.0
460,Igor Zubeldia,ESP,DF,Real Sociedad,27,1997,5.4,2,0,0,9,4,0,0,4,3,0,1,0,11,17,19,47.2
461,Martín Zubimendi,ESP,MF,Real Sociedad,25,1999,7.5,1,0,0,9,5,0,1,11,10,0,0,0,25,17,7,70.8
