Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_total,Att_total,Cmp%_total,TotDist_total,PrgDist_total,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
281,Mickael Nade,FRA,DF,Saint-Étienne,25,1999.0,1.6,78,88,88.6,1259,327,34,36,94.4,41,43,95.3,1,7,14.3,0,0.0,0.0,0.0,1,6,1,0,5
282,Mahamadou Nagida,CMR,"DF,MF",Rennes,19,2005.0,0.2,11,14,78.6,203,65,3,4,75.0,4,6,66.7,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,1
283,Keito Nakamura,JPN,FW,Reims,24,2000.0,4.5,84,117,71.8,1343,336,47,58,81.0,29,38,76.3,6,13,46.2,0,0.3,0.2,-0.3,3,4,5,1,13
284,Sebastian Nanasi,SWE,"MF,FW",Strasbourg,22,2002.0,3.6,94,117,80.3,1447,435,53,61,86.9,33,44,75.0,5,9,55.6,1,1.2,0.9,-0.2,6,12,5,1,19
285,Youssouf Ndayishimiye,BDI,DF,Nice,25,1998.0,4.0,249,276,90.2,3895,1121,120,126,95.2,118,125,94.4,6,17,35.3,0,0.0,0.1,0.0,1,15,2,0,16
286,Rassoul Ndiaye,SEN,MF,Le Havre,22,2001.0,2.7,62,85,72.9,952,326,35,39,89.7,22,33,66.7,3,5,60.0,0,0.1,0.2,-0.1,1,6,2,0,6
287,Tanguy Ndombele,FRA,MF,Nice,27,1996.0,4.7,179,205,87.3,2750,807,100,110,90.9,67,75,89.3,9,12,75.0,1,1.3,0.4,-0.3,10,14,4,0,21
288,Loïc Nego,HUN,DF,Le Havre,33,1991.0,4.8,120,173,69.4,1862,839,68,79,86.1,42,56,75.0,7,23,30.4,0,0.2,0.4,-0.2,3,11,3,2,12
289,João Neves,POR,MF,Paris S-G,20,2004.0,4.8,369,404,91.3,5768,1426,208,222,93.7,131,139,94.2,22,30,73.3,5,1.8,1.8,3.2,12,41,9,2,42
290,Mikayil Ngor Faye,SEN,DF,Rennes,20,2004.0,0.3,14,17,82.4,263,76,8,8,100.0,4,6,66.7,2,2,100.0,0,0.0,0.0,0.0,1,1,0,0,1
291,Steve Ngoura,FRA,FW,Le Havre,19,2005.0,0.7,12,16,75.0,167,15,6,7,85.7,5,5,100.0,0,0,0.0,0,0.2,0.1,-0.2,1,0,1,0,1
292,Moussa Niakhate,SEN,DF,Lyon,28,1996.0,4.0,156,185,84.3,2682,1198,67,74,90.5,76,89,85.4,9,14,64.3,0,0.2,0.3,-0.2,2,10,2,0,7
293,Abdoulaye Niakhate Ndiaye,SEN,DF,Brest,22,2002.0,1.0,29,36,80.6,552,148,8,11,72.7,19,20,95.0,2,5,40.0,0,0.0,0.0,0.0,0,0,0,0,0
294,Ibrahima Niane,SEN,"FW,MF",Angers,25,1999.0,0.4,16,18,88.9,243,22,12,12,100.0,2,3,66.7,2,2,100.0,0,0.1,0.0,-0.1,2,0,1,0,1
295,Rasmus Nicolaisen,DEN,DF,Toulouse,27,1997.0,6.0,288,330,87.3,5163,1968,135,149,90.6,126,136,92.6,24,38,63.2,1,0.2,0.2,0.8,2,19,2,0,26
296,Arnaud Nordin,FRA,FW,Montpellier,26,1998.0,4.5,76,109,69.7,1043,173,50,62,80.6,20,30,66.7,4,10,40.0,0,0.3,0.5,-0.3,5,2,2,1,7
297,Ernest Nuamah,GHA,"FW,DF",Lyon,20,2003.0,1.2,41,50,82.0,656,127,21,22,95.5,14,15,93.3,4,8,50.0,0,0.0,0.1,0.0,0,2,3,0,5
298,Rabby Nzingoula,CGO,MF,Montpellier,18,2005.0,3.3,89,117,76.1,1457,364,46,53,86.8,37,44,84.1,5,10,50.0,0,0.0,0.0,0.0,0,7,1,0,9
299,M'Bala Nzola,ANG,FW,Lens,28,1996.0,1.2,26,32,81.3,349,35,18,20,90.0,4,7,57.1,2,2,100.0,0,0.2,0.2,-0.2,4,2,0,0,1
300,Marwann Nzuzi,FRA,DF,Saint-Étienne,20,2004.0,1.4,46,55,83.6,707,322,21,22,95.5,20,26,76.9,2,3,66.7,0,0.1,0.1,-0.1,1,3,1,1,2
301,Hamzat Ojediran,NGA,MF,Lens,20,2003.0,1.2,59,71,83.1,948,316,29,33,87.9,24,27,88.9,4,6,66.7,0,0.1,0.2,-0.1,1,10,1,0,6
302,Joseph Okumu,KEN,DF,Reims,27,1997.0,3.0,97,119,81.5,2422,989,17,20,85.0,54,58,93.1,26,41,63.4,0,0.0,0.0,0.0,1,14,0,0,6
303,Ben Old,NZL,"MF,FW",Saint-Étienne,22,2002.0,3.4,55,70,78.6,875,251,31,35,88.6,21,24,87.5,3,8,37.5,0,0.1,0.2,-0.1,2,1,2,1,6
304,Becir Omeragic,SUI,DF,Montpellier,22,2002.0,4.8,191,211,90.5,3423,1115,68,72,94.4,105,109,96.3,15,23,65.2,0,0.0,0.1,0.0,0,12,2,0,13
305,Ado Onaiwu,JPN,"FW,MF",Auxerre,28,1995.0,3.0,78,102,76.5,1063,222,44,56,78.6,23,29,79.3,4,4,100.0,0,0.3,0.3,-0.3,5,8,2,1,10
306,Christopher Operi,CIV,DF,Le Havre,27,1997.0,5.0,192,266,72.2,3356,1213,88,101,87.1,88,113,77.9,16,47,34.0,2,0.7,0.6,1.3,10,10,7,4,19
307,Victor Orakpo,NGA,FW,Nice,18,2006.0,0.3,10,10,100.0,108,21,8,8,100.0,2,2,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
308,Gift Orban,NGA,"FW,DF",Lyon,22,2002.0,2.1,22,33,66.7,369,117,11,14,78.6,5,7,71.4,4,6,66.7,0,0.0,0.1,0.0,1,1,1,0,2
309,Gabriel Osho,NGA,DF,Auxerre,26,1998.0,5.7,260,288,90.3,5149,1931,80,84,95.2,151,158,95.6,27,40,67.5,0,0.0,0.0,0.0,0,20,0,0,17
310,Jibril Othman,TUN,FW,Saint-Étienne,20,2004.0,0.1,1,1,100.0,10,0,1,1,100.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
311,Kassoum Ouattara,FRA,"DF,FW",Monaco,19,2004.0,1.0,52,62,83.9,975,352,19,21,90.5,26,30,86.7,6,10,60.0,1,0.2,0.5,0.8,1,10,1,0,8
312,Zinédine Ould Khaled,FRA,MF,Angers,24,2000.0,0.6,15,17,88.2,257,24,6,8,75.0,8,8,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,2
313,Beres Owusu,FRA,DF,Saint-Étienne,21,2003.0,1.0,20,32,62.5,375,121,9,10,90.0,7,13,53.8,4,8,50.0,0,0.0,0.0,0.0,1,1,1,0,3
314,Elisha Owusu,GHA,MF,Auxerre,26,1997.0,5.7,189,228,82.9,3100,828,89,103,86.4,86,97,88.7,9,17,52.9,1,0.5,0.2,0.5,2,18,2,1,19
315,Willian Pacho,ECU,DF,Paris S-G,22,2001.0,5.3,480,510,94.1,8359,2562,168,174,96.6,291,303,96.0,17,25,68.0,0,0.0,0.1,0.0,0,18,0,0,14
316,Nicolas Pallois,FRA,DF,Nantes,37,1987.0,3.0,117,131,89.3,2438,769,28,33,84.8,77,80,96.3,11,15,73.3,0,0.0,0.0,0.0,1,4,0,0,4
317,Kévin Pedro,FRA,DF,Saint-Étienne,18,2006.0,0.1,6,11,54.5,89,35,4,5,80.0,2,6,33.3,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
318,Théo Pellenard,FRA,DF,Auxerre,30,1994.0,0.5,15,20,75.0,239,37,8,9,88.9,6,8,75.0,1,2,50.0,0,0.0,0.1,0.0,0,1,1,1,1
319,Faris Pemi Moumbagna,CMR,FW,Marseille,24,2000.0,0.1,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
320,Mathias Pereira Lage,POR,"MF,FW",Brest,27,1996.0,2.5,52,74,70.3,885,387,27,39,69.2,20,24,83.3,5,7,71.4,1,0.3,0.3,0.7,5,5,3,2,7
321,Lucas Perri,BRA,GK,Lyon,26,1997.0,6.0,127,182,69.8,3306,2285,20,20,100.0,74,76,97.4,33,84,39.3,0,0.0,0.0,0.0,0,4,0,0,0
322,Gaëtan Perrin,FRA,"MF,FW",Auxerre,28,1996.0,3.7,124,158,78.5,1943,622,67,75,89.3,38,45,84.4,11,25,44.0,1,1.7,0.8,-0.7,11,14,4,3,18
323,Léo Pétrot,FRA,DF,Saint-Étienne,27,1997.0,1.7,42,60,70.0,695,201,23,28,82.1,16,23,69.6,3,6,50.0,0,0.0,0.0,0.0,0,1,0,0,2
324,Đorđe Petrović,SRB,GK,Strasbourg,24,1999.0,3.0,108,145,74.5,2570,1782,32,32,100.0,49,51,96.1,27,62,43.5,0,0.0,0.0,0.0,0,3,0,0,0
325,Adrien Rabiot,FRA,MF,Marseille,29,1995.0,0.3,27,28,96.4,367,99,13,14,92.9,12,12,100.0,0,0,0.0,0,0.2,0.1,-0.2,2,7,1,0,5
326,Gonçalo Ramos,POR,FW,Paris S-G,23,2001.0,0.2,1,2,50.0,20,13,0,1,0.0,1,1,100.0,0,0,0.0,1,0.1,0.0,0.9,1,0,1,0,1
327,Lilian Raolisoa,FRA,DF,Angers,24,2000.0,0.9,38,48,79.2,727,385,13,14,92.9,20,23,87.0,4,9,44.4,0,0.0,0.1,0.0,1,4,1,0,9
328,Rayan Raveloson,MAD,"MF,DF",Auxerre,27,1997.0,4.3,166,185,89.7,2985,776,73,78,93.6,68,71,95.8,23,28,82.1,0,0.1,0.1,-0.1,1,13,3,0,26
329,Guillaume Restes,FRA,GK,Toulouse,19,2005.0,6.0,145,182,79.7,3533,2450,38,38,100.0,72,73,98.6,34,70,48.6,0,0.0,0.0,0.0,0,3,0,0,0
330,Alexsandro Ribeiro,BRA,DF,Lille,25,1999.0,5.0,356,395,90.1,6839,2414,105,112,93.8,225,239,94.1,21,36,58.3,0,0.1,0.1,-0.1,1,37,2,0,37
331,Valentin Rongier,FRA,"DF,MF",Marseille,29,1994.0,1.8,86,98,87.8,1191,388,52,55,94.5,28,32,87.5,1,4,25.0,0,0.0,0.0,0.0,0,8,0,0,5
332,Pablo Rosario,NED,"MF,DF",Nice,27,1997.0,4.9,204,230,88.7,3295,1206,96,105,91.4,99,106,93.4,6,11,54.5,0,0.1,0.2,-0.1,3,14,2,0,12
333,Jon Rowe,ENG,FW,Marseille,21,2003.0,1.2,23,27,85.2,304,79,12,13,92.3,9,10,90.0,0,1,0.0,0,0.2,0.1,-0.2,2,1,2,0,3
334,Fabián Ruiz Peña,ESP,MF,Paris S-G,28,1996.0,2.5,170,187,90.9,2618,491,89,94,94.7,66,70,94.3,11,14,78.6,0,0.3,0.6,-0.3,4,14,3,0,23
335,Gerónimo Rulli,ARG,GK,Marseille,32,1992.0,6.0,191,246,77.6,4353,2915,56,56,100.0,95,96,99.0,39,93,41.9,0,0.0,0.0,0.0,0,2,0,0,0
336,Emmanuel Sabbi,USA,"MF,FW",Le Havre,26,1997.0,1.4,15,23,65.2,200,39,9,12,75.0,5,7,71.4,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,2
337,Falaye Sacko,MLI,DF,Montpellier,29,1995.0,5.5,207,249,83.1,3404,1406,100,107,93.5,93,108,86.1,11,22,50.0,1,0.1,0.1,0.9,3,16,2,1,21
338,Matvei Safonov,RUS,GK,Paris S-G,25,1999.0,2.0,52,66,78.8,1241,797,8,8,100.0,32,32,100.0,11,24,45.8,0,0.0,0.0,0.0,0,0,0,0,0
339,Modibo Sagnan,MLI,DF,Montpellier,25,1999.0,6.0,216,243,88.9,4585,1708,54,57,94.7,122,126,96.8,34,49,69.4,0,0.1,0.0,-0.1,2,16,2,0,11
340,Osame Sahraoui,NOR,"MF,FW",Lille,23,2001.0,3.9,171,195,87.7,2348,500,108,120,90.0,56,63,88.9,2,4,50.0,2,1.6,1.8,0.4,11,14,10,0,20
341,Wesley Saïd,FRA,"FW,MF",Lens,29,1995.0,3.1,49,66,74.2,595,132,34,39,87.2,13,18,72.2,1,5,20.0,0,0.2,0.2,-0.2,3,2,3,0,7
342,Ibrahim Salah,MAR,FW,Brest,23,2001.0,1.0,18,24,75.0,197,52,13,13,100.0,4,8,50.0,0,1,0.0,0,0.2,0.1,-0.2,1,0,0,0,1
343,Amine Salama,FRA,"FW,MF",Reims,24,2000.0,0.9,18,20,90.0,346,66,9,9,100.0,6,7,85.7,3,3,100.0,0,0.1,0.1,-0.1,1,1,1,0,3
344,Mohammed Salisu,GHA,DF,Monaco,25,1999.0,4.0,251,298,84.2,4340,2020,102,115,88.7,136,148,91.9,13,31,41.9,0,0.0,0.1,0.0,2,21,2,0,28
345,Yoann Salmier,GUF,DF,Le Havre,31,1992.0,2.9,103,119,86.6,2029,792,28,31,90.3,64,66,97.0,11,20,55.0,0,0.0,0.0,0.0,0,5,0,0,3
346,Mama Samba Baldé,GNB,FW,Lyon,28,1995.0,0.4,4,6,66.7,37,22,3,5,60.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,1
347,Mama Samba Baldé,GNB,FW,Brest,28,1995.0,1.3,16,24,66.7,192,29,9,13,69.2,5,6,83.3,0,1,0.0,0,0.1,0.0,-0.1,3,1,0,0,2
348,Brice Samba,FRA,GK,Lens,30,1994.0,6.0,154,202,76.2,4520,3201,19,19,100.0,79,80,98.8,56,102,54.9,0,0.0,0.0,0.0,0,8,1,0,1
349,Arouna Sangante,SEN,DF,Le Havre,22,2002.0,4.8,200,233,85.8,3691,1316,67,74,90.5,119,128,93.0,10,25,40.0,0,0.0,0.0,0.0,1,16,0,0,18
350,Nhoa Sangui,FRA,DF,Reims,18,2006.0,3.8,141,173,81.5,2201,569,74,79,93.7,57,67,85.1,6,14,42.9,1,0.2,0.2,0.8,2,8,2,1,11
351,Baptiste Santamaria,FRA,MF,Rennes,29,1995.0,3.0,129,160,80.6,2397,917,51,63,81.0,57,64,89.1,17,24,70.8,1,0.2,0.1,0.8,3,17,2,0,17
352,Andrey Santos,BRA,MF,Strasbourg,20,2004.0,4.8,194,232,83.6,3322,1135,90,108,83.3,87,100,87.0,15,17,88.2,0,0.7,0.4,-0.7,6,20,4,0,24
353,Tiago Santos,POR,DF,Lille,22,2002.0,4.0,152,196,77.6,2408,519,86,94,91.5,59,74,79.7,6,18,33.3,0,0.6,0.7,-0.6,5,12,7,3,16
354,Mamadou Sarr,FRA,DF,Strasbourg,19,2005.0,1.8,56,62,90.3,987,260,25,26,96.2,27,32,84.4,4,4,100.0,0,0.0,0.0,0.0,2,6,0,0,2
355,Martin Satriano,URU,"FW,DF",Lens,23,2001.0,0.5,10,18,55.6,103,26,8,11,72.7,1,3,33.3,0,1,0.0,0,0.1,0.1,-0.1,2,0,0,0,1
356,Téji Savanier,FRA,MF,Montpellier,32,1991.0,5.9,245,350,70.0,5236,1643,92,108,85.2,86,118,72.9,58,100,58.0,2,2.3,1.4,-0.3,14,34,4,1,49
357,Niklas Schmidt,GER,MF,Toulouse,26,1998.0,1.6,97,126,77.0,1853,506,36,44,81.8,42,48,87.5,17,29,58.6,0,0.3,0.2,-0.3,4,16,1,0,14
358,Jérémy Sebas,MTQ,"FW,MF",Strasbourg,21,2003.0,0.2,3,4,75.0,37,20,2,3,66.7,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,1,1,0,2
359,Alidu Seidu,GHA,DF,Rennes,24,2000.0,4.9,200,244,82.0,3425,1023,89,97,91.8,97,116,83.6,12,24,50.0,0,0.1,0.3,-0.1,1,14,5,0,19
360,Marvin Senaya,TOG,DF,Strasbourg,23,2001.0,1.2,65,77,84.4,1136,372,29,31,93.5,30,34,88.2,5,9,55.6,0,0.1,0.0,-0.1,2,2,1,1,3
361,Djibril Sidibé,FRA,DF,Toulouse,32,1992.0,3.3,171,223,76.7,3374,1406,55,67,82.1,92,106,86.8,21,34,61.8,1,1.5,0.9,-0.5,5,16,6,3,15
362,Vincent Sierro,SUI,MF,Toulouse,28,1995.0,5.2,244,315,77.5,4543,1742,103,117,88.0,115,139,82.7,24,49,49.0,1,1.7,1.3,-0.7,11,22,5,0,36
363,Caio Henrique Oliveira Silva,BRA,DF,Monaco,27,1997.0,3.1,198,254,78.0,2983,1056,123,133,92.5,62,80,77.5,12,31,38.7,1,1.0,0.9,0.0,10,14,5,1,17
364,Abdallah Sima,SEN,"FW,MF",Brest,23,2001.0,2.6,42,61,68.9,549,220,30,39,76.9,9,16,56.3,1,1,100.0,1,0.2,0.1,0.8,2,3,2,1,7
365,Moses Simon,NGA,FW,Nantes,29,1995.0,5.6,131,192,68.2,2208,538,63,77,81.8,57,75,76.0,11,24,45.8,2,1.4,1.2,0.6,11,2,9,4,14
366,Lassine Sinayoko,MLI,"FW,MF",Auxerre,24,1999.0,5.7,142,180,78.9,1962,400,89,106,84.0,44,53,83.0,2,2,100.0,0,0.9,1.4,-0.9,7,5,3,1,21
367,Wilfried Singo,CIV,DF,Monaco,23,2000.0,3.1,169,191,88.5,3011,1080,69,76,90.8,88,92,95.7,10,20,50.0,1,0.1,0.2,0.9,2,11,2,1,15
368,Ibrahim Sissoko,MLI,FW,Saint-Étienne,28,1995.0,4.3,53,80,66.3,812,41,29,37,78.4,21,31,67.7,2,4,50.0,0,0.3,0.1,-0.3,4,3,1,0,2
369,Leo Skiri Østigård,NOR,DF,Rennes,24,1999.0,3.7,154,190,81.1,3265,1371,41,47,87.2,89,101,88.1,23,39,59.0,0,0.0,0.0,0.0,1,17,0,0,21
370,Milan Škriniar,SVK,DF,Paris S-G,29,1995.0,1.2,95,100,95.0,1814,726,31,32,96.9,54,56,96.4,8,9,88.9,0,0.0,0.0,0.0,0,7,0,0,6
371,Naatan Skyttä,FIN,FW,Toulouse,22,2002.0,0.1,4,4,100.0,32,1,4,4,100.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,0
372,Florian Sotoca,FRA,FW,Lens,33,1990.0,4.4,130,185,70.3,1908,373,70,86,81.4,46,58,79.3,9,18,50.0,0,0.2,0.5,-0.2,3,11,5,1,22
373,Issa Soumaré,SEN,"FW,MF",Le Havre,23,2000.0,2.8,49,72,68.1,594,89,36,48,75.0,12,15,80.0,0,3,0.0,0,0.1,0.1,-0.1,3,1,1,0,3
374,Saidou Sow,GUI,DF,Strasbourg,22,2002.0,5.8,255,292,87.3,4505,1430,90,96,93.8,155,165,93.9,9,27,33.3,1,0.2,0.0,0.8,2,4,1,0,3
375,Lucas Stassin,BEL,FW,Saint-Étienne,19,2004.0,1.5,18,30,60.0,318,48,10,17,58.8,5,6,83.3,3,5,60.0,0,0.0,0.0,0.0,1,1,1,0,2
376,Enzo Sternal,FRA,FW,Marseille,17,2007.0,0.1,3,3,100.0,30,1,2,2,100.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
377,Gabriel Suazo,CHI,"DF,MF",Toulouse,27,1997.0,3.0,118,152,77.6,1983,852,61,65,93.8,47,61,77.0,10,22,45.5,0,0.1,0.5,-0.1,5,8,4,0,14
378,Abakar Sylla,CIV,DF,Strasbourg,21,2002.0,3.9,248,281,88.3,4342,1801,94,108,87.0,138,144,95.8,14,24,58.3,0,0.0,0.0,0.0,0,4,0,0,4
379,Issiaga Sylla,GUI,"FW,DF",Montpellier,30,1994.0,0.1,11,13,84.6,103,46,9,9,100.0,1,2,50.0,0,0,0.0,0,0.0,0.0,0.0,0,2,0,0,0
380,Musa Al-Taamari,JOR,FW,Montpellier,27,1997.0,1.9,46,54,85.2,606,100,24,25,96.0,17,20,85.0,1,2,50.0,0,0.0,0.1,0.0,1,1,3,0,5
381,Nicolás Tagliafico,ARG,DF,Lyon,32,1992.0,1.0,64,69,92.8,1243,380,18,18,100.0,38,43,88.4,8,8,100.0,0,0.0,0.0,0.0,0,13,0,0,7
382,Florian Tardieu,FRA,MF,Saint-Étienne,32,1992.0,1.8,88,110,80.0,1647,601,37,41,90.2,36,39,92.3,14,25,56.0,0,0.0,0.0,0.0,0,12,0,0,9
383,Oussama Targhalline,MAR,MF,Le Havre,22,2002.0,2.9,95,117,81.2,1551,509,52,60,86.7,33,37,89.2,7,12,58.3,0,0.3,0.4,-0.3,3,15,4,0,22
384,Enzo Tchato,CMR,DF,Montpellier,21,2002.0,4.9,170,221,76.9,2778,985,81,93,87.1,72,87,82.8,13,31,41.9,0,0.1,0.3,-0.1,3,14,5,5,15
385,Tanner Tessmann,USA,MF,Lyon,23,2001.0,0.8,37,41,90.2,717,278,13,13,100.0,18,18,100.0,5,8,62.5,0,0.0,0.0,0.0,0,7,0,0,2
386,Teddy Teuma,MLT,MF,Reims,31,1993.0,1.2,77,95,81.1,1189,250,36,38,94.7,28,36,77.8,5,9,55.6,0,0.0,0.0,0.0,2,1,0,0,5
387,Jordan Teze,NED,DF,Monaco,25,1999.0,1.8,66,81,81.5,1070,369,34,37,91.9,30,36,83.3,2,4,50.0,0,0.1,0.3,-0.1,1,4,1,0,6
388,Sorba Thomas,WAL,FW,Nantes,25,1999.0,4.1,77,136,56.6,1257,389,45,53,84.9,23,46,50.0,8,31,25.8,0,0.7,0.6,-0.7,6,9,6,5,10
389,Adrien Thomasson,FRA,MF,Lens,30,1993.0,5.2,223,274,81.4,3258,1056,131,148,88.5,67,82,81.7,16,24,66.7,0,1.9,1.7,-1.9,11,17,12,2,30
390,Corentin Tolisso,FRA,MF,Lyon,30,1994.0,3.0,138,164,84.1,2099,673,73,82,89.0,55,59,93.2,7,12,58.3,0,0.6,0.7,-0.6,7,18,9,0,28
391,Abdoulaye Touré,GUI,MF,Le Havre,30,1994.0,5.3,151,184,82.1,2517,872,74,83,89.2,56,70,80.0,15,21,71.4,1,0.1,0.2,0.9,3,17,2,0,24
392,Birama Touré,MLI,MF,Montpellier,32,1992.0,0.5,8,15,53.3,117,92,3,6,50.0,5,7,71.4,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,1
393,Adrien Truffert,FRA,"DF,MF",Rennes,22,2001.0,4.5,112,154,72.7,1850,539,50,59,84.7,51,69,73.9,8,17,47.1,0,0.2,0.3,-0.2,3,4,5,2,14
394,Vanderson,BRA,DF,Monaco,23,2001.0,4.0,176,230,76.5,2913,1177,101,116,87.1,56,78,71.8,16,23,69.6,1,0.7,0.6,0.3,2,5,4,2,15
395,Jordan Veretout,FRA,MF,Lyon,31,1993.0,1.6,83,111,74.8,1337,285,44,53,83.0,29,37,78.4,7,14,50.0,0,0.1,0.2,-0.1,2,11,3,0,13
396,Ben Viadere,FRA,MF,Auxerre,19,2005.0,0.1,2,6,33.3,37,27,1,1,100.0,0,2,0.0,1,2,50.0,0,0.0,0.1,0.0,1,0,0,0,0
397,Vitinha,POR,MF,Paris S-G,24,2000.0,3.8,369,390,94.6,6318,1663,187,193,96.9,136,141,96.5,40,44,90.9,0,0.8,0.6,-0.8,4,42,5,1,42
398,Ibrahima Wadji,SEN,FW,Saint-Étienne,29,1995.0,0.5,7,8,87.5,102,7,3,3,100.0,4,4,100.0,0,0,0.0,0,0.0,0.0,0.0,1,0,0,0,0
399,Elye Wahi,FRA,FW,Marseille,21,2003.0,3.5,49,64,76.6,669,87,33,37,89.2,12,14,85.7,2,3,66.7,0,0.2,0.1,-0.2,2,4,0,0,4
400,Caleb Wiley,USA,"DF,MF",Strasbourg,19,2004.0,2.4,73,93,78.5,1171,425,38,47,80.9,28,31,90.3,4,8,50.0,1,0.7,0.2,0.3,2,1,3,2,3
401,Christopher Wooh,CMR,DF,Rennes,23,2001.0,6.0,215,252,85.3,4449,2105,58,63,92.1,133,146,91.1,24,41,58.5,0,0.0,0.1,0.0,0,16,2,0,16
402,Etienne Youte Kinkoue,FRA,DF,Le Havre,22,2002.0,3.0,87,99,87.9,1728,465,19,20,95.0,59,59,100.0,8,19,42.1,0,0.1,0.0,-0.1,1,6,1,0,6
403,Yoram Zague,FRA,DF,Paris S-G,18,2006.0,0.8,80,85,94.1,1372,317,30,32,93.8,47,49,95.9,3,4,75.0,0,0.0,0.0,0.0,0,3,0,0,4
404,Wilfried Zaha,CIV,FW,Lyon,31,1992.0,0.6,20,21,95.2,284,37,10,11,90.9,9,9,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
405,Warren Zaïre-Emery,FRA,"MF,DF",Paris S-G,18,2006.0,4.9,294,313,93.9,4183,724,183,186,98.4,91,98,92.9,11,17,64.7,0,0.2,0.2,-0.2,2,17,0,0,19
406,Miha Zajc,SVN,MF,Toulouse,30,1994.0,0.4,21,28,75.0,268,68,14,18,77.8,5,5,100.0,1,4,25.0,0,0.0,0.0,0.0,0,2,0,0,2
407,Denis Zakaria,SUI,MF,Monaco,27,1996.0,5.3,272,302,90.1,4036,1315,156,163,95.7,99,109,90.8,11,19,57.9,1,0.2,0.3,0.8,3,19,6,1,24
408,Anass Zaroury,MAR,"MF,FW",Lens,23,2000.0,2.2,48,82,58.5,822,221,23,35,65.7,23,28,82.1,2,9,22.2,1,0.3,0.3,0.7,5,7,3,0,10
409,Nathan Zeze,FRA,DF,Nantes,19,2005.0,4.0,180,211,85.3,3675,1588,61,66,92.4,98,106,92.5,20,33,60.6,0,0.0,0.0,0.0,0,15,1,0,15
410,Edon Zhegrova,KVX,"MF,FW",Lille,25,1999.0,3.9,133,181,73.5,2104,656,75,81,92.6,53,71,74.6,5,19,26.3,1,1.5,1.3,-0.5,9,11,12,1,22
411,Luc Zogbé,CIV,DF,Brest,19,2005.0,1.3,40,57,70.2,710,249,18,23,78.3,20,25,80.0,2,9,22.2,0,0.0,0.0,0.0,1,3,0,0,5
412,Aristide Zossou,CIV,MF,Auxerre,19,2005.0,0.1,6,6,100.0,81,10,3,3,100.0,0,0,0.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1
413,Yanis Zouaoui,ALG,DF,Le Havre,30,1994.0,0.8,33,42,78.6,597,269,16,17,94.1,12,15,80.0,4,8,50.0,1,0.2,0.3,0.8,4,2,2,2,5
