stat_id,player_id,ninety_s,sca,sca_per_90,passlive_sca,passdead_sca,to_sca,sh_sca,fld_sca,def_sca,gca,gca_per_90,passlive_gca,passdead_gca,to_gca,sh_gca,fld_gca,def_gca
,,3.0,4,1.33,3,0,0,0,0,1,0,0.0,0,0,0,0,0,0
,,1.9,2,1.07,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.0,9,3.0,7,0,2,0,0,0,2,0.67,1,0,1,0,0,0
,,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.9,4,4.39,3,0,0,1,0,0,1,1.1,1,0,0,0,0,0
,,2.2,7,3.12,4,1,1,1,0,0,0,0.0,0,0,0,0,0,0
,,0.7,3,4.5,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0
,,0.5,3,5.87,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.7,1,0.6,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.8,4,1.42,4,0,0,0,0,0,1,0.36,1,0,0,0,0,0
,,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.0,3,1.0,3,0,0,0,0,0,1,0.33,1,0,0,0,0,0
,,1.9,1,0.51,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,,0.2,3,14.21,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0
,,3.0,5,1.67,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,,1.8,7,3.89,5,1,0,0,0,1,0,0.0,0,0,0,0,0,0
,,3.0,9,3.03,7,0,0,2,0,0,1,0.34,1,0,0,0,0,0
,,3.0,8,2.67,8,0,0,0,0,0,1,0.33,1,0,0,0,0,0
,,0.1,1,10.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.3,12,5.19,3,3,3,1,2,0,2,0.87,1,1,0,0,0,0
,,1.4,3,2.08,3,0,0,0,0,0,1,0.69,1,0,0,0,0,0
,,2.3,4,1.76,4,0,0,0,0,0,1,0.44,1,0,0,0,0,0
,,0.8,1,1.32,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.6,3,5.0,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.0,12,4.0,10,0,0,1,1,0,2,0.67,1,0,0,1,0,0
,,2.9,6,2.08,5,0,0,0,0,1,0,0.0,0,0,0,0,0,0
,,1.0,3,3.1,3,0,0,0,0,0,1,1.03,1,0,0,0,0,0
,,3.0,1,0.33,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.4,7,2.88,1,6,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.0,5,1.67,4,0,1,0,0,0,0,0.0,0,0,0,0,0,0
,,3.0,6,2.0,4,0,0,2,0,0,1,0.33,1,0,0,0,0,0
,,2.5,4,1.6,3,1,0,0,0,0,1,0.4,1,0,0,0,0,0
,,1.2,2,1.65,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.0,9,3.0,8,1,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.8,18,6.35,12,4,1,0,1,0,2,0.71,2,0,0,0,0,0
,,2.6,3,1.14,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.5,2,0.79,0,0,0,1,1,0,1,0.4,0,0,0,0,1,0
,,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.0,3,1.0,1,0,1,1,0,0,0,0.0,0,0,0,0,0,0
,,2.9,4,1.36,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0
