Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90
129,Jamie Gittens,ENG,"FW,DF",Dortmund,20,2004.0,5,226.0,45.0,50.2,2.5,2,61.0,0,3,35.0,0,2.0,6.0,5.0,1.0,0.4,4.8,4.5,0.3,0.13
130,Daniel Gleiber,GER,MF,Mainz 05,19,2005.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,Serge Gnabry,GER,"FW,MF",Bayern Munich,29,1995.0,5,324.0,65.0,72.0,3.6,4,72.0,2,1,35.0,0,2.6,13.0,3.0,10.0,2.78,7.5,2.9,4.6,1.28
132,Leon Goretzka,GER,DF,Bayern Munich,29,1995.0,1,1.0,1.0,0.2,0.0,0,0.0,0,1,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.8,-0.8,-70.67
133,Robin Gosens,GER,DF,Union Berlin,30,1994.0,1,90.0,90.0,20.0,1.0,1,90.0,1,0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.6,1.2,-0.5,-0.54
134,Mario Götze,GER,"FW,MF",Eint Frankfurt,32,1992.0,4,222.0,56.0,49.3,2.5,3,66.0,0,1,23.0,0,2.25,5.0,2.0,3.0,1.22,4.8,2.7,2.1,0.84
135,Jeffrey Gouweleeuw,NED,DF,Augsburg,33,1991.0,5,450.0,90.0,100.0,5.0,5,90.0,5,0,0.0,0,0.8,7.0,14.0,-7.0,-1.4,7.9,9.1,-1.2,-0.24
136,Kamil Grabara,POL,GK,Wolfsburg,25,1999.0,5,450.0,90.0,100.0,5.0,5,90.0,5,0,0.0,0,0.8,10.0,11.0,-1.0,-0.2,6.5,9.7,-3.3,-0.65
137,Jens Grahl,GER,GK,Eint Frankfurt,36,1988.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Michael Gregoritsch,AUT,FW,Freiburg,30,1994.0,1,17.0,17.0,3.8,0.2,0,0.0,0,1,17.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.47
139,Vincenzo Grifo,ITA,"FW,MF",Freiburg,31,1993.0,5,403.0,81.0,89.6,4.5,5,81.0,2,0,0.0,0,1.8,8.0,6.0,2.0,0.45,8.3,3.9,4.4,0.98
140,Florian Grillitsch,AUT,"MF,DF",Hoffenheim,29,1995.0,3,203.0,68.0,45.1,2.3,3,68.0,1,0,0.0,0,1.0,6.0,8.0,-2.0,-0.89,4.8,7.1,-2.3,-1.01
141,Álex Grimaldo,ESP,DF,Leverkusen,29,1995.0,5,449.0,90.0,99.8,5.0,5,90.0,4,0,0.0,0,2.0,14.0,10.0,4.0,0.8,10.4,5.7,4.7,0.94
142,Pascal Groß,GER,MF,Dortmund,33,1991.0,5,406.0,81.0,90.2,4.5,5,81.0,3,0,0.0,0,2.0,8.0,7.0,1.0,0.22,7.4,6.7,0.7,0.17
143,Marco Grüll,AUT,"FW,MF",Werder Bremen,26,1998.0,5,136.0,27.0,30.2,1.5,1,45.0,0,4,23.0,0,1.6,1.0,3.0,-2.0,-1.32,1.4,3.2,-1.8,-1.18
144,Raphaël Guerreiro,POR,DF,Bayern Munich,30,1993.0,4,264.0,66.0,58.7,2.9,3,77.0,1,1,34.0,1,2.5,10.0,1.0,9.0,3.07,5.7,1.2,4.5,1.54
145,Morgan Guilavogui,GUI,FW,St. Pauli,26,1998.0,4,191.0,48.0,42.4,2.1,3,56.0,0,1,22.0,0,0.25,0.0,2.0,-2.0,-0.94,1.7,2.1,-0.4,-0.19
146,Serhou Guirassy,GUI,FW,Dortmund,28,1996.0,3,251.0,84.0,55.8,2.8,3,84.0,2,0,0.0,0,2.0,8.0,8.0,0.0,0.0,5.6,5.6,0.0,0.01
147,Péter Gulácsi,HUN,GK,RB Leipzig,34,1990.0,5,450.0,90.0,100.0,5.0,5,90.0,5,0,0.0,0,2.2,8.0,2.0,6.0,1.2,7.4,6.2,1.2,0.24
148,Christian Günter,GER,DF,Freiburg,31,1993.0,5,430.0,86.0,95.6,4.8,5,86.0,3,0,0.0,0,1.8,8.0,7.0,1.0,0.21,8.4,4.3,4.0,0.84
149,Janik Haberer,GER,"DF,MF",Union Berlin,30,1994.0,5,346.0,69.0,76.9,3.8,4,82.0,2,1,19.0,0,1.6,4.0,1.0,3.0,0.78,3.6,3.3,0.3,0.07
150,Robin Hack,GER,"FW,MF",Gladbach,26,1998.0,4,138.0,35.0,30.7,1.5,1,70.0,0,3,23.0,1,1.5,2.0,1.0,1.0,0.65,2.8,3.1,-0.3,-0.19
151,Amadou Haidara,MLI,MF,RB Leipzig,26,1998.0,5,288.0,58.0,64.0,3.2,5,58.0,0,0,0.0,0,2.2,5.0,0.0,5.0,1.56,4.6,3.6,1.0,0.3
152,Sébastien Haller,CIV,FW,Dortmund,30,1994.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,Andreas Hanche-Olsen,NOR,DF,Mainz 05,27,1997.0,4,298.0,75.0,66.2,3.3,4,75.0,3,0,0.0,0,1.25,7.0,7.0,0.0,0.0,4.5,7.1,-2.6,-0.79
154,Isak Hansen-Aarøen,NOR,MF,Werder Bremen,20,2004.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,Phil Harres,GER,FW,Holstein Kiel,22,2002.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,Ramon Hendriks,NED,DF,Stuttgart,23,2001.0,1,2.0,2.0,0.4,0.0,0,0.0,0,1,2.0,3,1.0,0.0,1.0,-1.0,-45.0,0.3,0.4,0.0,-1.74
157,Benjamin Henrichs,GER,DF,RB Leipzig,27,1997.0,5,235.0,47.0,52.2,2.6,2,83.0,0,3,23.0,0,2.2,4.0,2.0,2.0,0.77,3.5,2.4,1.1,0.41
158,Piero Hincapié,ECU,DF,Leverkusen,22,2002.0,5,400.0,80.0,88.9,4.4,4,89.0,3,1,45.0,0,2.0,12.0,7.0,5.0,1.13,9.6,5.1,4.6,1.02
159,Adam Hložek,CZE,"FW,MF",Hoffenheim,22,2002.0,4,239.0,60.0,53.1,2.7,3,79.0,2,1,1.0,0,0.75,6.0,7.0,-1.0,-0.38,5.0,6.6,-1.6,-0.6
160,Nicolas Höfler,GER,MF,Freiburg,34,1990.0,2,56.0,28.0,12.4,0.6,0,0.0,0,2,28.0,3,1.5,2.0,0.0,2.0,3.21,2.5,0.2,2.2,3.61
161,Jonas Hofmann,GER,MF,Leverkusen,32,1992.0,1,64.0,64.0,14.2,0.7,1,64.0,0,0,0.0,3,3.0,2.0,1.0,1.0,1.41,1.0,1.3,-0.3,-0.39
162,Philipp Hofmann,GER,FW,Bochum,31,1993.0,5,315.0,63.0,70.0,3.5,4,72.0,0,1,26.0,0,0.2,4.0,4.0,0.0,0.0,3.4,6.4,-2.9,-0.84
163,Lucas Höler,GER,"MF,FW",Freiburg,30,1994.0,5,111.0,22.0,24.7,1.2,0,0.0,0,5,22.0,0,1.8,1.0,2.0,-1.0,-0.81,2.1,0.9,1.2,0.97
164,Benedict Hollerbach,GER,"MF,FW",Union Berlin,23,2001.0,5,351.0,70.0,78.0,3.9,5,70.0,0,0,0.0,0,1.6,3.0,1.0,2.0,0.51,2.9,2.6,0.3,0.07
165,Lewis Holtby,GER,MF,Holstein Kiel,34,1990.0,5,394.0,79.0,87.6,4.4,5,79.0,1,0,0.0,0,0.2,4.0,15.0,-11.0,-2.51,4.9,8.8,-3.9,-0.88
166,Franck Honorat,FRA,FW,Gladbach,28,1996.0,3,234.0,78.0,52.0,2.6,3,78.0,0,0,0.0,0,1.0,5.0,5.0,0.0,0.0,5.8,4.1,1.6,0.63
167,Mathias Honsak,AUT,"MF,FW",Heidenheim,27,1996.0,4,84.0,21.0,18.7,0.9,1,59.0,0,3,8.0,0,1.5,1.0,3.0,-2.0,-2.14,1.2,1.8,-0.6,-0.68
168,Timo Horn,GER,GK,Bochum,31,1993.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,Lukáš Hrádecký,FIN,GK,Leverkusen,34,1989.0,4,360.0,90.0,80.0,4.0,4,90.0,4,0,0.0,0,2.5,12.0,7.0,5.0,1.25,8.2,4.6,3.6,0.9
170,Robin Hranáč,CZE,DF,Hoffenheim,24,2000.0,2,90.0,45.0,20.0,1.0,1,45.0,0,1,45.0,1,0.0,1.0,3.0,-2.0,-2.0,1.0,1.8,-0.8,-0.84
171,Jannik Huth,GER,GK,Freiburg,30,1994.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Hong Hyunseok,KOR,MF,Mainz 05,25,1999.0,4,220.0,55.0,48.9,2.4,4,55.0,0,0,0.0,0,1.0,6.0,6.0,0.0,0.0,3.8,4.9,-1.2,-0.48
173,Oscar Højlund,DEN,MF,Eint Frankfurt,19,2005.0,1,14.0,14.0,3.1,0.2,0,0.0,0,1,14.0,0,0.0,0.0,1.0,-1.0,-6.43,0.0,0.6,-0.6,-4.16
174,Jackson Irvine,AUS,MF,St. Pauli,31,1993.0,5,450.0,90.0,100.0,5.0,5,90.0,5,0,0.0,0,0.8,4.0,6.0,-2.0,-0.4,4.7,6.7,-2.0,-0.41
175,Ko Itakura,JPN,DF,Gladbach,27,1997.0,5,450.0,90.0,100.0,5.0,5,90.0,5,0,0.0,0,1.2,6.0,8.0,-2.0,-0.4,8.7,8.9,-0.2,-0.04
176,Marko Ivezić,SRB,DF,Holstein Kiel,22,2001.0,1,90.0,90.0,20.0,1.0,1,90.0,1,0,0.0,4,0.0,2.0,3.0,-1.0,-1.0,1.7,3.5,-1.7,-1.72
177,Lee Jae-sung,KOR,MF,Mainz 05,32,1992.0,4,340.0,85.0,75.6,3.8,4,85.0,2,0,0.0,0,0.5,4.0,6.0,-2.0,-0.53,4.5,6.7,-2.2,-0.58
178,Paul Jaeckel,GER,DF,Union Berlin,26,1998.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,Kristijan Jakić,CRO,MF,Augsburg,27,1997.0,4,257.0,64.0,57.1,2.9,3,80.0,2,1,17.0,0,0.75,5.0,8.0,-3.0,-1.05,5.2,4.9,0.3,0.11
180,Dominik Javorček,SVK,DF,Holstein Kiel,21,2002.0,1,45.0,45.0,10.0,0.5,1,45.0,0,0,0.0,2,0.0,0.0,4.0,-4.0,-8.0,0.0,1.8,-1.8,-3.52
181,Fredrik Jensen,FIN,"MF,DF",Augsburg,27,1997.0,4,111.0,28.0,24.7,1.2,1,45.0,0,3,22.0,0,0.25,0.0,2.0,-2.0,-1.62,1.1,2.5,-1.4,-1.15
182,Moritz Jenz,GER,DF,Mainz 05,25,1999.0,3,270.0,90.0,60.0,3.0,3,90.0,3,0,0.0,0,1.0,4.0,6.0,-2.0,-0.67,2.7,5.2,-2.5,-0.83
183,Carl Johansson,SWE,DF,Holstein Kiel,30,1994.0,4,347.0,87.0,77.1,3.9,4,87.0,3,0,0.0,0,0.25,5.0,14.0,-9.0,-2.33,4.1,7.1,-3.0,-0.78
184,Anthony Jung,GER,DF,Werder Bremen,32,1991.0,5,405.0,81.0,90.0,4.5,4,90.0,4,1,45.0,0,1.6,7.0,9.0,-2.0,-0.44,6.1,6.2,0.0,-0.01
185,Yusuf Kabadayı,GER,"MF,FW",Augsburg,20,2004.0,3,37.0,12.0,8.2,0.4,0,0.0,0,3,12.0,2,1.0,1.0,0.0,1.0,2.43,1.7,0.7,1.0,2.35
186,Almugera Kabar,GER,DF,Dortmund,18,2006.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,Pavel Kadeřábek,CZE,DF,Hoffenheim,32,1992.0,5,435.0,87.0,96.7,4.8,5,87.0,4,0,0.0,0,0.6,9.0,15.0,-6.0,-1.24,6.9,11.3,-4.4,-0.91
188,Jakub Kamiński,POL,"DF,MF",Wolfsburg,22,2002.0,5,450.0,90.0,100.0,5.0,5,90.0,5,0,0.0,0,0.8,10.0,11.0,-1.0,-0.2,6.5,9.7,-3.3,-0.65
189,Kevin Kampl,SVN,MF,RB Leipzig,33,1990.0,3,265.0,88.0,58.9,2.9,3,88.0,1,0,0.0,0,2.33,4.0,2.0,2.0,0.68,3.6,3.2,0.4,0.14
190,Harry Kane,ENG,FW,Bayern Munich,31,1993.0,5,430.0,86.0,95.6,4.8,5,86.0,3,0,0.0,0,2.6,17.0,4.0,13.0,2.72,11.0,3.2,7.8,1.63
191,Atakan Karazor,GER,MF,Stuttgart,27,1996.0,5,396.0,79.0,88.0,4.4,5,79.0,3,0,0.0,0,1.6,13.0,9.0,4.0,0.91,11.1,6.9,4.2,0.95
192,Silas Katompa,COD,"DF,FW",Stuttgart,25,1998.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,Mikkel Kaufmann,DEN,FW,Heidenheim,23,2001.0,2,79.0,40.0,17.6,0.9,1,56.0,0,1,23.0,3,1.5,2.0,1.0,1.0,1.14,1.1,1.1,0.0,-0.02
194,Yannik Keitel,GER,MF,Stuttgart,24,2000.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,Andu Kelati,GER,MF,Holstein Kiel,22,2002.0,2,99.0,50.0,22.0,1.1,1,63.0,0,1,36.0,0,0.5,2.0,2.0,0.0,0.0,1.8,1.6,0.2,0.16
196,Aljoscha Kemlein,GER,MF,Union Berlin,20,2004.0,1,10.0,10.0,2.2,0.1,0,0.0,0,1,10.0,4,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3,3.02
197,Luca Kerber,GER,"MF,FW",Heidenheim,22,2002.0,3,81.0,27.0,18.0,0.9,0,0.0,0,3,27.0,1,3.0,4.0,0.0,4.0,4.44,3.3,0.7,2.7,2.97
198,Rani Khedira,GER,MF,Union Berlin,30,1994.0,5,450.0,90.0,100.0,5.0,5,90.0,5,0,0.0,0,1.6,4.0,3.0,1.0,0.2,4.1,4.2,-0.1,-0.02
199,Joshua Kimmich,GER,"MF,DF",Bayern Munich,29,1995.0,5,450.0,90.0,100.0,5.0,5,90.0,5,0,0.0,0,2.6,17.0,4.0,13.0,2.6,11.5,3.3,8.3,1.65
200,Daniel Klein,GER,GK,Augsburg,23,2001.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,Tim Kleindienst,GER,FW,Gladbach,29,1995.0,5,440.0,88.0,97.8,4.9,5,88.0,3,0,0.0,0,1.2,6.0,7.0,-1.0,-0.2,8.5,7.9,0.6,0.13
202,Lukas Klostermann,GER,DF,RB Leipzig,28,1996.0,4,286.0,72.0,63.6,3.2,3,90.0,3,1,16.0,1,2.0,3.0,2.0,1.0,0.31,3.1,4.3,-1.2,-0.38
203,Ansgar Knauff,GER,"MF,FW",Eint Frankfurt,22,2002.0,5,134.0,27.0,29.8,1.5,1,77.0,0,4,14.0,0,2.4,2.0,2.0,0.0,0.0,3.6,2.8,0.9,0.6
204,Magnus Knudsen,NOR,MF,Holstein Kiel,23,2001.0,5,422.0,84.0,93.8,4.7,5,84.0,3,0,0.0,0,0.2,6.0,16.0,-10.0,-2.13,5.5,9.6,-4.1,-0.88
205,Gregor Kobel,SUI,GK,Dortmund,26,1997.0,5,450.0,90.0,100.0,5.0,5,90.0,5,0,0.0,0,2.0,11.0,9.0,2.0,0.4,8.8,8.1,0.6,0.13
206,Robin Koch,GER,DF,Eint Frankfurt,28,1996.0,5,450.0,90.0,100.0,5.0,5,90.0,5,0,0.0,0,2.4,11.0,6.0,5.0,1.0,10.8,6.9,3.9,0.78
207,Derrick Köhn,GER,DF,Werder Bremen,25,1999.0,3,144.0,48.0,32.0,1.6,1,75.0,0,2,35.0,0,2.0,5.0,6.0,-1.0,-0.62,2.9,2.3,0.5,0.33
208,Dominik Kohr,GER,"DF,MF",Mainz 05,30,1994.0,5,433.0,87.0,96.2,4.8,5,87.0,3,0,0.0,0,1.0,8.0,9.0,-1.0,-0.21,5.9,9.5,-3.6,-0.75
209,Marco Komenda,CRO,DF,Holstein Kiel,27,1996.0,2,90.0,45.0,20.0,1.0,2,45.0,0,0,0.0,1,0.0,0.0,4.0,-4.0,-4.0,1.3,2.3,-1.1,-1.08
210,Mert Kömür,GER,MF,Augsburg,19,2005.0,1,28.0,28.0,6.2,0.3,0,0.0,0,1,28.0,1,0.0,0.0,2.0,-2.0,-6.43,0.4,1.7,-1.3,-4.26
211,Odilon Kossounou,CIV,DF,Leverkusen,23,2001.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,Henri Koudossou,GER,DF,Augsburg,25,1999.0,2,31.0,16.0,6.9,0.3,0,0.0,0,2,16.0,2,1.5,1.0,0.0,1.0,2.9,1.0,0.8,0.2,0.53
213,Konstantinos Koulierakis,GRE,DF,Wolfsburg,20,2003.0,3,142.0,47.0,31.6,1.6,1,90.0,1,2,26.0,0,0.33,3.0,4.0,-1.0,-0.63,1.6,3.3,-1.8,-1.11
214,Matej Kovar,CZE,GK,Leverkusen,24,2000.0,1,90.0,90.0,20.0,1.0,1,90.0,1,0,0.0,4,0.0,2.0,3.0,-1.0,-1.0,2.2,1.1,1.1,1.06
215,Andrej Kramarić,CRO,MF,Hoffenheim,33,1991.0,4,355.0,89.0,78.9,3.9,4,89.0,2,0,0.0,0,0.75,6.0,11.0,-5.0,-1.27,5.7,8.7,-3.0,-0.75
216,Frans Krätzig,GER,DF,Stuttgart,21,2003.0,1,56.0,56.0,12.4,0.6,1,56.0,0,0,0.0,2,0.0,1.0,2.0,-1.0,-1.61,0.1,1.6,-1.4,-2.33
217,Rasmus Kristensen,DEN,"DF,MF",Eint Frankfurt,27,1997.0,5,450.0,90.0,100.0,5.0,5,90.0,5,0,0.0,0,2.4,11.0,6.0,5.0,1.0,10.8,6.9,3.9,0.78
218,Lukas Kübler,GER,DF,Freiburg,32,1992.0,5,405.0,81.0,90.0,4.5,5,81.0,2,0,0.0,0,1.8,8.0,6.0,2.0,0.44,8.4,4.2,4.2,0.93
219,Moritz-Broni Kwarteng,GHA,MF,Bochum,26,1998.0,3,64.0,21.0,14.2,0.7,0,0.0,0,3,21.0,0,0.33,0.0,1.0,-1.0,-1.41,0.2,2.0,-1.7,-2.4
220,Nediljko Labrović,CRO,GK,Augsburg,24,1999.0,5,450.0,90.0,100.0,5.0,5,90.0,5,0,0.0,0,0.8,7.0,14.0,-7.0,-1.4,7.9,9.1,-1.2,-0.24
221,Konrad Laimer,AUT,"DF,MF",Bayern Munich,27,1997.0,4,113.0,28.0,25.1,1.3,1,56.0,0,3,19.0,1,2.5,5.0,1.0,4.0,3.19,3.7,1.1,2.6,2.09
222,Stefan Lainer,AUT,DF,Gladbach,32,1992.0,2,5.0,3.0,1.1,0.1,0,0.0,0,2,3.0,3,1.5,0.0,1.0,-1.0,-18.0,0.1,1.0,-0.9,-16.29
223,Hugo Larsson,SWE,MF,Eint Frankfurt,20,2004.0,5,433.0,87.0,96.2,4.8,5,87.0,2,0,0.0,0,2.4,11.0,6.0,5.0,1.04,10.6,6.0,4.6,0.96
224,Diogo Leite,POR,DF,Union Berlin,25,1999.0,5,450.0,90.0,100.0,5.0,5,90.0,5,0,0.0,0,1.6,4.0,3.0,1.0,0.2,4.1,4.2,-0.1,-0.02
225,Maxim Leitsch,GER,DF,Mainz 05,26,1998.0,4,193.0,48.0,42.9,2.1,2,60.0,1,2,37.0,0,1.25,3.0,3.0,0.0,0.0,2.1,5.1,-3.0,-1.41
226,Jamie Leweling,GER,"FW,MF",Stuttgart,23,2001.0,5,420.0,84.0,93.3,4.7,5,84.0,2,0,0.0,0,1.6,12.0,9.0,3.0,0.64,9.8,7.3,2.5,0.54
227,Philipp Lienhart,AUT,DF,Freiburg,28,1996.0,5,405.0,81.0,90.0,4.5,5,81.0,4,0,0.0,0,1.8,6.0,7.0,-1.0,-0.22,7.0,4.3,2.7,0.6
228,Niklas Lomb,GER,GK,Leverkusen,31,1993.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Noah Loosli,SUI,DF,Bochum,27,1997.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Anthony Losilla,FRA,MF,Bochum,38,1986.0,4,280.0,70.0,62.2,3.1,3,68.0,1,1,75.0,1,0.25,4.0,6.0,-2.0,-0.64,2.9,5.8,-2.9,-0.92
231,Marcel Lotka,POL,GK,Dortmund,23,2001.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,Castello Lukeba,FRA,DF,RB Leipzig,21,2002.0,4,353.0,88.0,78.4,3.9,4,88.0,3,0,0.0,1,2.5,8.0,2.0,6.0,1.53,6.2,4.8,1.4,0.37
233,Senne Lynen,BEL,MF,Werder Bremen,25,1999.0,5,433.0,87.0,96.2,4.8,5,87.0,2,0,0.0,0,1.6,8.0,11.0,-3.0,-0.62,5.9,6.9,-1.0,-0.2
234,Shuto Machino,JPN,"FW,MF",Holstein Kiel,25,1999.0,5,333.0,67.0,74.0,3.7,4,80.0,2,1,13.0,0,0.2,5.0,13.0,-8.0,-2.16,4.3,8.8,-4.5,-1.23
235,Arne Maier,GER,MF,Augsburg,25,1999.0,4,169.0,42.0,37.6,1.9,2,66.0,0,2,19.0,1,1.0,3.0,6.0,-3.0,-1.6,3.5,3.6,-0.1,-0.04
236,Patrick Mainka,GER,DF,Heidenheim,29,1994.0,5,450.0,90.0,100.0,5.0,5,90.0,5,0,0.0,0,1.8,10.0,7.0,3.0,0.6,7.8,6.5,1.3,0.27
237,Lovro Majer,CRO,MF,Wolfsburg,26,1998.0,2,121.0,61.0,26.9,1.3,2,61.0,0,0,0.0,0,1.5,4.0,2.0,2.0,1.49,1.9,2.1,-0.2,-0.15
238,Jordy Makengo,FRA,DF,Freiburg,23,2001.0,2,20.0,10.0,4.4,0.2,0,0.0,0,2,10.0,3,1.5,0.0,0.0,0.0,0.0,1.0,0.2,0.8,3.72
239,Julián Malatini,ARG,DF,Werder Bremen,23,2001.0,3,126.0,42.0,28.0,1.4,1,90.0,1,2,18.0,2,2.0,5.0,3.0,2.0,1.43,3.5,2.1,1.4,1.03
240,Donyell Malen,NED,"FW,DF",Dortmund,25,1999.0,4,164.0,41.0,36.4,1.8,2,58.0,0,2,24.0,1,1.75,4.0,3.0,1.0,0.55,2.2,2.5,-0.3,-0.15
241,Lennard Maloney,USA,MF,Heidenheim,24,1999.0,5,287.0,57.0,63.8,3.2,4,71.0,1,1,2.0,0,1.8,6.0,6.0,0.0,0.0,4.3,4.6,-0.3,-0.09
242,Filippo Mane,ITA,DF,Dortmund,19,2005.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Johan Manzambi,SUI,FW,Freiburg,18,2005.0,1,10.0,10.0,2.2,0.1,0,0.0,0,1,10.0,1,3.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.28
244,Omar Marmoush,EGY,"FW,MF",Eint Frankfurt,25,1999.0,5,411.0,82.0,91.3,4.6,5,82.0,2,0,0.0,0,2.4,11.0,4.0,7.0,1.53,9.7,5.7,4.0,0.88
245,Erhan Mašović,SRB,DF,Bochum,25,1998.0,4,285.0,71.0,63.3,3.2,4,71.0,3,0,0.0,0,0.25,1.0,6.0,-5.0,-1.58,2.6,8.8,-6.3,-1.98
246,Igor Matanovic,CRO,FW,Eint Frankfurt,21,2003.0,5,145.0,29.0,32.2,1.6,1,67.0,0,4,20.0,0,2.4,5.0,5.0,0.0,0.0,4.3,3.1,1.2,0.76
247,Chrislain Matsima,FRA,DF,Augsburg,22,2002.0,1,33.0,33.0,7.3,0.4,0,0.0,0,1,33.0,2,0.0,0.0,0.0,0.0,0.0,0.2,1.2,-1.0,-2.68
248,Jean Mattéo Bahoya,FRA,MF,Eint Frankfurt,19,2005.0,1,13.0,13.0,2.9,0.1,0,0.0,0,1,13.0,2,3.0,1.0,0.0,1.0,6.92,0.3,0.4,-0.1,-0.41
249,Keke Maximilian Topp,GER,"FW,MF",Werder Bremen,20,2004.0,5,115.0,23.0,25.6,1.3,1,45.0,0,4,18.0,0,1.6,1.0,5.0,-4.0,-3.13,1.1,1.9,-0.8,-0.63
250,Jakov Medić,CRO,DF,Bochum,26,1998.0,5,435.0,87.0,96.7,4.8,5,87.0,3,0,0.0,0,0.2,5.0,11.0,-6.0,-1.24,4.4,12.6,-8.2,-1.71
251,Connor Metcalfe,AUS,MF,St. Pauli,24,1999.0,4,227.0,57.0,50.4,2.5,2,87.0,1,2,27.0,0,1.0,1.0,3.0,-2.0,-0.79,2.0,2.5,-0.5,-0.18
252,Karol Mets,EST,DF,St. Pauli,31,1993.0,5,450.0,90.0,100.0,5.0,5,90.0,5,0,0.0,0,0.8,4.0,6.0,-2.0,-0.4,4.7,6.7,-2.0,-0.41
253,Alexander Meyer,GER,GK,Dortmund,33,1991.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Florian Micheler,AUT,MF,Hoffenheim,19,2005.0,1,32.0,32.0,7.1,0.4,0,0.0,0,1,32.0,1,0.0,0.0,0.0,0.0,0.0,0.2,0.4,-0.1,-0.3
255,Enzo Millot,FRA,MF,Stuttgart,22,2002.0,5,355.0,71.0,78.9,3.9,4,82.0,3,1,29.0,0,1.6,10.0,8.0,2.0,0.51,9.5,5.6,3.9,1.0
256,Kim Min-jae,KOR,DF,Bayern Munich,27,1996.0,5,440.0,88.0,97.8,4.9,5,88.0,4,0,0.0,0,2.6,16.0,4.0,12.0,2.45,11.1,3.0,8.2,1.67
257,Maximilian Mittelstädt,GER,DF,Stuttgart,27,1997.0,5,371.0,74.0,82.4,4.1,4,84.0,2,1,34.0,0,1.6,11.0,6.0,5.0,1.21,9.8,5.6,4.2,1.02
258,Koji Miyoshi,JPN,MF,Bochum,27,1997.0,2,82.0,41.0,18.2,0.9,1,63.0,0,1,19.0,0,0.0,1.0,4.0,-3.0,-3.29,0.7,4.0,-3.3,-3.6
259,Max Moerstedt,GER,FW,Hoffenheim,,0.0,3,27.0,9.0,6.0,0.3,0,0.0,0,3,9.0,0,1.0,0.0,0.0,0.0,0.0,0.1,0.8,-0.6,-2.11
260,Steve Mounié,BEN,FW,Augsburg,30,1994.0,4,121.0,30.0,26.9,1.3,0,0.0,0,4,30.0,0,0.25,1.0,3.0,-2.0,-1.49,2.4,3.5,-1.1,-0.81
