Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Gls_per_90,Ast,Ast_per_90,G+A,G+A_per_90,G-PK,G-PK_per_90,PK,PKatt,CrdY,CrdR,xG,xG_per_90,npxG,npxG_per_90,xAG,xAG_per_90,npxG+xAG,npxG+xAG_per_90,PrgC,PrgP,PrgR,G+A-PK,xG+xAG
90,Samuel Essende,COD,FW,Augsburg,26.0,1998.0,4,4,326,3.6,2,0.55,0,0.0,2,0.55,2,0.55,0,0,2,1,1.5,0.42,1.5,0.42,0.8,0.21,2.3,0.62,8,3,26,0.55,0.62
91,Kilian Fischer,GER,DF,Wolfsburg,23.0,2000.0,5,5,447,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.02,0.1,0.02,0.0,0.0,0.1,0.02,5,15,6,0.0,0.02
92,Jonas Föhrenbach,GER,"DF,FW",Heidenheim,28.0,1996.0,5,5,450,5.0,0,0.0,1,0.2,1,0.2,0,0.0,0,0,0,0,0.1,0.02,0.1,0.02,0.5,0.1,0.6,0.13,12,16,11,0.2,0.13
93,Marco Friedl,AUT,DF,Werder Bremen,26.0,1998.0,3,3,239,2.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,0.0,0.0
94,Marvin Friedrich,GER,FW,Gladbach,28.0,1995.0,1,0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
95,Jeremie Frimpong,NED,DF,Leverkusen,23.0,2000.0,5,3,335,3.7,1,0.27,1,0.27,2,0.54,1,0.27,0,0,2,0,0.5,0.14,0.5,0.14,0.2,0.05,0.7,0.18,8,6,31,0.54,0.18
96,Chris Führich,GER,"FW,MF",Stuttgart,26.0,1998.0,5,2,168,1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.18,0.3,0.18,0.1,0.03,0.4,0.22,8,10,19,0.0,0.22
97,Aleix García,ESP,MF,Leverkusen,27.0,1997.0,4,2,188,2.1,0,0.0,1,0.48,1,0.48,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,1.2,0.59,1.2,0.59,1,17,5,0.48,0.59
98,Lutsharel Geertruida,NED,DF,RB Leipzig,24.0,2000.0,3,3,267,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.6,0.2,0.6,0.2,0.0,0.01,0.7,0.22,7,22,11,0.0,0.22
99,Dennis Geiger,GER,MF,Hoffenheim,26.0,1998.0,3,2,170,1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.1,0.04,0.1,0.05,4,5,5,0.0,0.05
100,Valentin Gendrey,FRA,"DF,FW",Hoffenheim,24.0,2000.0,3,0,120,1.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0.19,0.3,0.19,2,5,8,0.0,0.19
101,Yannick Gerhardt,GER,"FW,MF",Wolfsburg,30.0,1994.0,3,0,41,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.04,2,1,5,0.0,0.04
102,Max Geschwill,GER,DF,Holstein Kiel,23.0,2001.0,4,2,257,2.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.01,0.0,0.01,0.2,0.06,0.2,0.07,1,13,3,0.0,0.07
103,Dimitris Giannoulis,GRE,DF,Augsburg,28.0,1995.0,5,5,431,4.8,0,0.0,1,0.21,1,0.21,0,0.0,0,0,1,0,0.2,0.04,0.2,0.04,0.5,0.11,0.7,0.15,5,19,30,0.21,0.15
104,Armin Gigovic,BIH,MF,Holstein Kiel,22.0,2002.0,4,2,182,2.0,1,0.49,0,0.0,1,0.49,1,0.49,0,0,0,0,0.3,0.17,0.3,0.17,0.0,0.01,0.4,0.18,7,5,3,0.49,0.18
105,Benedikt Gimber,GER,DF,Heidenheim,27.0,1997.0,5,5,450,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.1,0.01,0.1,0.01,0.0,0.0,0.1,0.01,1,6,2,0.0,0.01
106,Matthias Ginter,GER,DF,Freiburg,30.0,1994.0,4,2,243,2.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.03,0.1,0.03,0.0,0.0,0.1,0.03,1,24,2,0.0,0.03
107,Jamie Gittens,ENG,"FW,DF",Dortmund,20.0,2004.0,5,2,226,2.5,2,0.8,1,0.4,3,1.19,2,0.8,0,0,1,0,0.6,0.24,0.6,0.24,0.4,0.15,1.0,0.4,19,7,20,1.19,0.4
