Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 29_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
56,Enzo Barrenechea,ar ARG,MF,Valencia,23-131,2001,4,187,47,26.0,2.1,2,64,0,2,30,1,1.00,2,4,-2,-0.96,+0.05,1.3,3.1,-1.8,-0.87,+0.27,Matches
57,Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,22-278,2001,5,250,50,34.7,2.8,2,68,0,3,38,1,0.80,2,3,-1,-0.36,-0.36,2.4,2.9,-0.4,-0.15,-0.08,Matches
58,Pablo Barrios,es ESP,MF,Atlético Madrid,21-107,2003,4,315,79,43.8,3.5,3,90,3,1,45,0,2.00,6,2,+4,+1.14,+0.25,5.0,1.9,+3.0,+0.86,+0.34,Matches
59,Thierno Barry,fr FRA,FW,Villarreal,21-345,2002,6,356,59,56.5,4.0,3,90,3,3,29,0,2.17,9,6,+3,+0.76,+1.74,5.6,5.6,0.0,+0.01,-0.21,Matches
60,Marc Bartra,es ESP,DF,Betis,33-259,1991,2,175,88,24.3,1.9,2,88,1,0,,0,1.00,1,1,0,0.00,-0.17,2.7,1.8,+1.0,+0.49,-0.32,Matches
61,Aboubacar Bassinga,ci CIV,MF,Las Palmas,19-079,2005,1,4,4,0.6,0.0,0,,0,1,4,2,1.00,0,0,0,0.00,+0.72,0.0,0.5,-0.5,-10.90,-10.04,Matches
62,Augusto Batalla,ar ARG,GK,Rayo Vallecano,28-153,1996,4,360,90,50.0,4.0,4,90,4,0,,3,1.50,5,3,+2,+0.50,+0.75,4.7,3.7,+1.0,+0.24,+0.62,Matches
63,Rafael Bauza,es ESP,MF,Espanyol,19-244,2005,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
64,Sheraldo Becker,sr SUR,"FW,MF",Real Sociedad,29-234,1995,7,436,62,60.6,4.8,5,78,2,2,22,0,0.71,3,4,-1,-0.21,-0.21,5.1,6.3,-1.2,-0.25,-0.37,Matches
65,Donny van de Beek,nl NED,"MF,FW",Girona,27-165,1997,4,121,30,16.8,1.3,0,,0,4,30,4,1.00,3,1,+2,+1.49,+2.09,2.2,0.9,+1.3,+0.95,+0.49,Matches
66,Héctor Bellerín,es ESP,DF,Betis,29-195,1995,4,299,75,41.5,3.3,3,90,3,1,29,4,2.25,6,3,+3,+0.90,+1.33,7.6,2.2,+5.4,+1.63,+1.53,Matches
67,Jude Bellingham,eng ENG,MF,Real Madrid,21-093,2003,4,350,88,48.6,3.9,4,88,2,0,,0,2.00,8,5,+3,+0.77,-1.17,6.2,3.3,+2.9,+0.75,-1.00,Matches
68,Fran Beltrán,es ESP,MF,Celta Vigo,25-240,1999,6,412,69,57.2,4.6,5,76,3,1,33,2,1.50,8,9,-1,-0.22,-0.51,8.2,4.5,+3.7,+0.81,+1.29,Matches
69,Carlos Benavídez,uy URU,MF,Alavés,26-184,1998,5,214,43,29.7,2.4,3,63,1,2,13,3,0.80,3,6,-3,-1.26,-1.62,2.6,3.4,-0.8,-0.36,-0.55,Matches
70,Iker Benito,es ESP,"FW,MF",Osasuna,22-051,2002,2,37,19,5.1,0.4,0,,0,2,19,6,1.50,0,2,-2,-4.86,-5.00,0.0,1.0,-1.0,-2.45,-2.39,Matches
71,Yuri Berchiche,es ESP,DF,Athletic Club,34-233,1990,6,470,78,65.3,5.2,5,90,5,1,20,0,1.33,7,7,0,0.00,-1.44,5.1,7.7,-2.7,-0.51,-1.08,Matches
72,Álex Berenguer,es ESP,FW,Athletic Club,29-088,1995,7,416,59,57.8,4.6,5,75,1,2,20,1,1.57,8,5,+3,+0.65,+0.35,5.2,6.7,-1.5,-0.33,-0.46,Matches
73,Marc Bernal,es ESP,MF,Barcelona,17-127,2007,3,242,81,33.6,2.7,3,81,1,0,,0,3.00,6,3,+3,+1.12,-1.33,6.0,2.3,+3.7,+1.39,+0.15,Matches
74,Juan Bernat,es ESP,"MF,DF",Villarreal,31-213,1993,2,19,10,3.0,0.2,0,,0,2,10,2,2.00,1,0,+1,+4.74,+4.88,0.6,0.4,+0.2,+1.02,+0.96,Matches
75,Juan Berrocal,es ESP,DF,Getafe,25-149,1999,4,359,90,49.9,4.0,4,90,3,0,,3,1.00,3,3,0,0.00,+0.25,5.3,4.0,+1.3,+0.32,+0.58,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
76,Stipe Biuk,hr CRO,MF,Valladolid,21-279,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
77,Antonio Blanco,es ESP,MF,Alavés,24-069,2000,8,449,56,62.4,5.0,5,78,3,3,19,0,1.25,4,10,-6,-1.20,-2.86,5.5,7.4,-1.9,-0.38,-1.12,Matches
78,Daley Blind,nl NED,DF,Girona,34-205,1990,8,683,85,94.9,7.6,8,85,7,0,,0,1.13,9,10,-1,-0.13,+2.30,10.8,6.5,+4.3,+0.57,+0.54,Matches
79,Adama Boiro,es ESP,DF,Athletic Club,22-100,2002,2,142,71,19.7,1.6,2,71,0,0,,6,3.00,3,1,+2,+1.27,+0.96,1.7,1.2,+0.5,+0.33,+0.58,Matches
80,Enzo Boyomo,cm CMR,DF,Osasuna,22-359,2001,5,450,90,62.5,5.0,5,90,5,0,,0,2.00,10,8,+2,+0.40,+1.40,5.8,5.7,+0.1,+0.03,+0.57,Matches
81,Enzo Boyomo,cm CMR,DF,Valladolid,22-359,2001,3,270,90,37.5,3.0,3,90,3,0,,0,1.33,1,3,-2,-0.67,+1.53,2.3,2.9,-0.6,-0.21,+1.47,Matches
82,Darko Brašanac,rs SRB,MF,Leganés,32-231,1992,8,480,60,66.7,5.3,5,80,2,3,27,0,0.88,2,6,-4,-0.75,-0.75,3.8,7.7,-4.0,-0.74,-0.29,Matches
83,Ante Budimir,hr CRO,FW,Osasuna,33-070,1991,8,505,63,70.1,5.6,6,75,1,2,27,0,1.75,10,9,+1,+0.18,+1.02,6.6,5.7,+0.9,+0.16,+1.15,Matches
84,Manu Bueno,es ESP,MF,Sevilla,20-065,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
85,Pau Cabanes,es ESP,FW,Villarreal,19-226,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
86,Leandro Cabrera,uy URU,DF,Espanyol,33-105,1991,5,405,81,56.3,4.5,5,81,4,0,,0,0.60,5,9,-4,-0.89,-0.60,4.2,8.4,-4.3,-0.95,+0.10,Matches
87,Fernando Calero,es ESP,DF,Espanyol,29-016,1995,2,179,90,24.9,2.0,2,90,1,0,,5,2.00,1,1,0,0.00,+0.83,1.5,3.5,-1.9,-0.98,+0.03,Matches
88,Eduardo Camavinga,fr FRA,MF,Real Madrid,21-325,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
89,Sergio Camello,es ESP,FW,Rayo Vallecano,23-233,2001,8,423,53,58.8,4.7,5,70,0,3,24,0,1.25,7,5,+2,+0.43,+0.73,4.1,4.1,-0.1,-0.01,+0.15,Matches
90,José Campaña,es ESP,MF,Las Palmas,31-122,1993,3,188,63,29.8,2.1,3,63,0,0,,3,0.33,1,4,-3,-1.44,-1.03,2.0,3.9,-1.9,-0.92,+0.01,Matches
91,Peio Canales,es ESP,MF,Athletic Club,19-257,2005,1,20,20,2.8,0.2,0,,0,1,20,0,1.00,0,1,-1,-4.50,-5.14,0.4,1.0,-0.6,-2.86,-2.81,Matches
92,Sergi Canós,es ESP,"MF,FW",Valencia,27-241,1997,5,68,14,9.4,0.8,0,,0,5,14,0,1.00,0,3,-3,-3.97,-3.28,1.2,2.7,-1.5,-1.94,-0.97,Matches
93,Cárdenas,es ESP,GK,Rayo Vallecano,27-186,1997,4,360,90,50.0,4.0,4,90,4,0,,4,1.00,4,5,-1,-0.25,-0.75,3.0,4.5,-1.5,-0.38,-0.62,Matches
94,Irvin Cardona,fr FRA,"MF,FW",Espanyol,27-053,1997,7,228,33,31.7,2.5,1,67,0,6,27,0,0.86,2,4,-2,-0.79,-0.24,3.7,3.6,+0.2,+0.07,+1.56,Matches
95,Marc Cardona,es ESP,FW,Las Palmas,29-084,1995,2,18,9,2.9,0.2,0,,0,2,9,5,0.50,0,1,-1,-5.00,-4.41,0.2,1.4,-1.2,-6.06,-5.28,Matches
96,Sergi Cardona,es ESP,DF,Villarreal,25-084,1999,7,625,89,99.2,6.9,7,89,6,0,,0,2.00,13,14,-1,-0.14,-18.14,10.6,10.5,+0.1,+0.02,-9.77,Matches
97,Johnny Cardoso,us USA,MF,Betis,23-010,2001,4,150,38,20.8,1.7,1,90,1,3,20,2,1.25,2,3,-1,-0.60,-0.92,2.6,3.1,-0.5,-0.30,-1.31,Matches
98,Juan Carlos,es ESP,GK,Girona,36-254,1988,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
99,Carmona,es ESP,DF,Sevilla,22-245,2002,8,700,88,97.2,7.8,8,88,6,0,,0,1.13,7,10,-3,-0.39,-4.89,8.7,9.5,-0.9,-0.11,-6.11,Matches
100,Sergio Carreira,es ESP,"MF,DF",Celta Vigo,23-353,2000,4,237,59,32.9,2.6,3,64,1,1,45,4,1.00,3,3,0,0.00,0.00,2.6,3.4,-0.9,-0.33,-0.87,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
101,Dani Carvajal,es ESP,DF,Real Madrid,32-263,1992,7,519,74,72.1,5.8,6,84,4,1,15,0,2.14,10,3,+7,+1.21,-0.58,10.8,4.2,+6.6,+1.14,-0.45,Matches
102,William Carvalho,pt POR,MF,Betis,32-176,1992,4,247,62,34.3,2.7,4,62,1,0,,0,1.25,1,1,0,0.00,-0.19,3.0,2.2,+0.8,+0.30,-0.66,Matches
103,Marc Casado,es ESP,MF,Barcelona,21-016,2003,6,383,64,53.2,4.3,4,83,3,2,27,2,2.50,13,4,+9,+2.11,+0.25,12.1,4.5,+7.6,+1.80,+1.07,Matches
104,Català,es ESP,DF,Espanyol,20-045,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
105,Catena,es ESP,DF,Osasuna,29-338,1994,7,630,90,87.5,7.0,7,90,7,0,,1,1.86,12,13,-1,-0.14,-0.14,7.7,9.0,-1.2,-0.18,+0.06,Matches
106,Maximiliano Caufriez,be BEL,DF,Valencia,27-227,1997,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
107,Dani Ceballos,es ESP,MF,Real Madrid,28-054,1996,2,70,35,9.7,0.8,1,64,0,1,6,2,3.00,2,0,+2,+2.57,+1.33,1.4,0.7,+0.7,+0.93,-0.37,Matches
108,Franco Cervi,ar ARG,"FW,MF",Celta Vigo,30-127,1994,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
109,Raúl Chasco,es ESP,DF,Valladolid,21-017,2003,1,40,40,5.6,0.4,0,,0,1,40,6,0.00,1,2,-1,-2.25,-0.66,0.3,1.9,-1.6,-3.54,-2.55,Matches
110,Pep Chavarría,es ESP,"DF,MF",Rayo Vallecano,26-173,1998,6,307,51,42.6,3.4,3,71,2,3,32,1,1.33,5,5,0,0.00,-0.22,4.3,2.7,+1.7,+0.49,+0.98,Matches
111,Walid Cheddira,ma MAR,FW,Espanyol,26-252,1998,6,212,35,29.4,2.4,2,56,0,4,25,0,1.17,2,1,+1,+0.42,+1.49,2.2,4.9,-2.7,-1.13,-0.19,Matches
112,Chema,es ESP,MF,Real Madrid,19-158,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
113,Julián Chicco,ar ARG,MF,Leganés,26-261,1998,3,112,37,15.6,1.2,1,70,0,2,21,5,0.67,0,3,-3,-2.41,-2.26,0.2,2.8,-2.6,-2.08,-1.70,Matches
114,Chiquinho,pt POR,"FW,MF",Mallorca,24-238,2000,2,30,15,4.2,0.3,0,,0,2,15,2,3.00,2,1,+1,+3.00,+2.87,0.9,0.4,+0.5,+1.48,+1.35,Matches
115,Andreas Christensen,dk DEN,DF,Barcelona,28-173,1996,1,27,27,3.8,0.3,0,,0,1,27,0,3.00,0,0,0,0.00,-2.08,0.5,0.0,+0.5,+1.62,+0.34,Matches
116,Jasper Cillessen,nl NED,GK,Las Palmas,35-161,1989,7,630,90,100.0,7.0,7,90,7,0,,0,0.43,8,13,-5,-0.71,,7.0,13.5,-6.5,-0.93,,Matches
117,Pathé Ciss,sn SEN,MF,Rayo Vallecano,30-198,1994,6,292,49,40.6,3.2,3,74,1,3,23,2,1.00,3,6,-3,-0.92,-1.77,3.0,3.7,-0.7,-0.22,-0.25,Matches
118,Seydouba Cissé,gn GUI,MF,Leganés,23-233,2001,8,526,66,73.1,5.8,6,77,2,2,32,0,0.88,4,6,-2,-0.34,+0.59,4.7,8.1,-3.4,-0.58,+0.27,Matches
119,Eray Cömert,ch SUI,"DF,MF",Valladolid,26-239,1998,7,517,74,71.8,5.7,6,84,4,1,13,1,0.57,4,16,-12,-2.09,-1.65,4.4,12.8,-8.4,-1.46,-1.14,Matches
120,Santi Comesaña,es ESP,MF,Villarreal,27-361,1996,7,568,81,90.2,6.3,7,81,3,0,,0,2.00,12,13,-1,-0.16,-1.61,10.2,9.6,+0.6,+0.09,-0.05,Matches
121,Diego Conde,es ESP,GK,Villarreal,25-338,1998,7,630,90,100.0,7.0,7,90,7,0,,0,2.00,14,14,0,0.00,,11.2,10.6,+0.7,+0.10,,Matches
122,Tomás Conechny,ar ARG,"FW,MF",Alavés,26-184,1998,5,357,71,49.6,4.0,5,71,1,0,,3,0.80,6,7,-1,-0.25,-0.25,4.3,4.4,-0.1,-0.03,-0.12,Matches
123,Copete,es ESP,DF,Mallorca,24-356,1999,6,218,36,30.3,2.4,2,90,2,4,10,2,2.17,4,2,+2,+0.83,+0.83,3.9,2.7,+1.3,+0.52,+0.48,Matches
124,Iker Córdoba,es ESP,DF,Valencia,18-324,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
125,Ángel Correa,ar ARG,"FW,MF",Atlético Madrid,29-205,1995,8,190,24,26.4,2.1,0,,0,8,24,0,2.00,6,0,+6,+2.84,+2.50,5.1,0.8,+4.2,+2.01,+1.82,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
126,Thierry Correia,pt POR,DF,Valencia,25-205,1999,8,553,69,76.8,6.1,6,83,3,2,28,0,0.63,5,11,-6,-0.98,+0.10,4.6,11.2,-6.5,-1.07,+0.02,Matches
127,Guillem Cortiñas,es ESP,DF,Getafe,21-239,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
128,Coba da Costa,es ESP,FW,Getafe,22-066,2002,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
129,Logan Costa,cv CPV,DF,Villarreal,23-182,2001,5,376,75,59.7,4.2,4,86,3,1,33,1,2.00,9,9,0,0.00,0.00,7.5,7.7,-0.2,-0.04,-0.36,Matches
130,Samu Costa,pt POR,MF,Mallorca,23-308,2000,8,717,90,99.6,8.0,8,90,7,0,,0,1.75,8,6,+2,+0.25,+0.25,8.2,6.7,+1.5,+0.19,+0.65,Matches
131,Thibaut Courtois,be BEL,GK,Real Madrid,32-142,1992,8,720,90,100.0,8.0,8,90,8,0,,0,2.25,17,6,+11,+1.37,,16.4,6.3,+10.1,+1.27,,Matches
132,Juan Cruz Armada,es ESP,DF,Osasuna,32-064,1992,4,206,52,28.6,2.3,2,87,1,2,17,4,1.75,4,5,-1,-0.44,-0.44,3.9,3.3,+0.6,+0.27,+0.64,Matches
133,Juan Cruz,es ESP,"FW,MF",Leganés,24-158,2000,8,433,54,60.1,4.8,5,68,0,3,31,0,0.88,5,4,+1,+0.21,+1.78,3.0,5.4,-2.4,-0.49,+0.39,Matches
134,Pablo Cruz,es ESP,MF,Sevilla,20-263,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
135,Pau Cubarsí,es ESP,DF,Barcelona,17-252,2007,8,572,72,79.4,6.4,7,77,3,1,32,0,2.63,17,7,+10,+1.57,-2.08,14.7,6.1,+8.6,+1.35,+0.28,Matches
136,Iván Cuéllar,es ESP,GK,Mallorca,40-126,1984,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
137,Andres Cuenca,es ESP,DF,Barcelona,17-111,2007,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
138,Arnaut Danjuma,nl NED,FW,Villarreal,27-243,1997,3,200,67,31.7,2.2,3,67,0,0,,0,2.33,4,5,-1,-0.45,-0.66,3.4,2.7,+0.7,+0.31,+0.32,Matches
139,Arnaut Danjuma,nl NED,"FW,MF",Girona,27-243,1997,5,272,54,37.8,3.0,3,68,0,2,35,0,1.00,2,5,-3,-0.99,-1.19,4.1,2.6,+1.5,+0.50,-0.06,Matches
140,Sergi Darder,es ESP,"MF,FW",Mallorca,30-283,1993,8,531,66,73.8,5.9,6,81,0,2,24,0,1.75,4,4,0,0.00,-0.95,5.8,5.3,+0.5,+0.09,-0.38,Matches
141,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,30-129,1994,7,343,49,47.6,3.8,4,67,1,3,25,0,2.14,7,1,+6,+1.57,+1.10,7.9,2.2,+5.7,+1.49,+1.57,Matches
142,Assane Diao,es ESP,FW,Betis,19-023,2005,4,175,44,24.3,1.9,2,77,1,2,11,4,1.75,1,2,-1,-0.51,-0.84,2.2,2.0,+0.2,+0.12,-0.77,Matches
143,Moussa Diarra,ml MLI,DF,Alavés,23-325,2000,5,335,67,46.5,3.7,4,83,3,1,3,3,0.80,4,8,-4,-1.07,-1.78,4.0,5.3,-1.3,-0.35,-0.71,Matches
144,Brahim Díaz,ma MAR,"FW,MF",Real Madrid,25-058,1999,5,120,24,16.7,1.3,2,35,0,3,17,0,2.20,4,1,+3,+2.25,+1.05,3.6,0.9,+2.7,+2.07,+0.96,Matches
145,Pedro Díaz,es ESP,"MF,FW",Rayo Vallecano,26-117,1998,2,51,26,7.1,0.6,1,45,0,1,6,6,1.00,0,0,0,0.00,-0.13,0.0,0.6,-0.5,-0.95,-0.95,Matches
146,Diego,es ESP,"FW,MF",Leganés,24-165,2000,4,113,28,15.7,1.3,1,90,1,3,8,4,1.00,1,2,-1,-0.80,-0.35,0.8,1.6,-0.8,-0.67,-0.03,Matches
147,Stole Dimitrievski,mk MKD,GK,Valencia,30-280,1993,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
148,Álvaro djaló,es ESP,FW,Athletic Club,25-045,1999,4,153,38,21.3,1.7,2,56,0,2,21,2,2.25,2,1,+1,+0.59,+0.11,1.4,2.1,-0.7,-0.41,-0.35,Matches
149,Djené,tg TOG,DF,Getafe,32-274,1991,8,692,87,96.1,7.7,8,87,6,0,,0,0.88,4,5,-1,-0.13,-0.13,6.3,7.2,-0.9,-0.11,-3.75,Matches
150,Marko Dmitrović,rs SRB,GK,Leganés,32-250,1992,2,180,90,25.0,2.0,2,90,2,0,,6,1.00,2,2,0,0.00,+0.67,1.4,2.4,-1.0,-0.50,+0.20,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
151,Marc Domenech,es ESP,FW,Mallorca,18-273,2006,3,115,38,16.0,1.3,2,53,0,1,9,5,1.33,1,1,0,0.00,-0.30,1.1,0.8,+0.3,+0.23,+0.06,Matches
152,Carlos Dominguez,es ESP,DF,Celta Vigo,23-232,2001,5,343,69,47.6,3.8,4,79,3,1,28,2,1.40,7,6,+1,+0.26,+0.50,4.1,4.1,0.0,0.00,-0.49,Matches
153,Sergi Dominguez,es ESP,DF,Barcelona,19-182,2005,3,172,57,23.9,1.9,2,71,0,1,30,5,2.00,8,4,+4,+2.09,+0.12,4.3,4.3,0.0,+0.01,-1.68,Matches
154,Anastasios Douvikas,gr GRE,FW,Celta Vigo,25-059,1999,8,323,40,44.9,3.6,3,70,0,5,23,0,1.25,9,6,+3,+0.84,+1.52,6.3,3.6,+2.7,+0.76,+0.90,Matches
155,Domingos Duarte,pt POR,DF,Getafe,29-204,1995,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
156,Pablo Durán,es ESP,"FW,MF",Celta Vigo,23-128,2001,3,143,48,19.9,1.6,2,70,0,1,4,5,2.33,2,2,0,0.00,0.00,1.6,1.0,+0.5,+0.34,+0.10,Matches
157,Hugo Duro,es ESP,FW,Valencia,24-325,1999,6,451,75,62.6,5.0,5,87,3,1,17,0,0.33,3,10,-7,-1.40,-1.06,3.6,9.9,-6.3,-1.25,-0.47,Matches
158,Unai Eguíluz,es ESP,DF,Athletic Club,22-195,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
159,Chidera Ejuke,ng NGA,"FW,MF",Sevilla,26-272,1998,7,410,59,56.9,4.6,4,84,2,3,25,1,1.14,4,4,0,0.00,+0.58,5.3,6.0,-0.7,-0.14,-0.47,Matches
160,Aritz Elustondo,es ESP,DF,Real Sociedad,30-186,1994,4,245,61,34.0,2.7,3,80,2,1,6,2,1.50,3,3,0,0.00,+0.19,3.0,3.7,-0.7,-0.26,-0.24,Matches
161,Adri Embarba,es ESP,"FW,MF",Rayo Vallecano,32-146,1992,8,479,60,66.5,5.3,6,71,1,2,26,0,1.25,4,6,-2,-0.38,-1.50,5.4,4.8,+0.6,+0.10,+0.52,Matches
162,Endrick,br BRA,FW,Real Madrid,18-071,2006,7,46,7,6.4,0.5,0,,0,7,7,1,2.43,3,3,0,0.00,-1.47,1.8,1.4,+0.4,+0.86,-0.43,Matches
163,Antonio Espigare,es ESP,DF,Villarreal,20-025,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
164,Alfonso Espino,uy URU,DF,Rayo Vallecano,32-269,1992,4,304,76,42.2,3.4,4,76,3,0,,0,1.00,4,4,0,0.00,-0.22,2.3,3.5,-1.2,-0.36,-0.51,Matches
165,Dario Essugo,pt POR,MF,Las Palmas,19-200,2005,2,146,73,23.2,1.6,2,73,0,0,,1,0.50,2,3,-1,-0.62,+0.13,1.7,3.0,-1.3,-0.79,+0.18,Matches
166,Etienne Eto'o,cm CMR,FW,Rayo Vallecano,22-043,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
167,Karl Etta,cm CMR,FW,Villarreal,20-352,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
168,Abde Ezzalzouli,ma MAR,FW,Betis,22-288,2001,8,558,70,77.5,6.2,6,83,1,2,30,0,1.50,7,5,+2,+0.32,+0.88,11.4,6.1,+5.3,+0.85,+0.52,Matches
169,Ansu Fati,es ESP,FW,Barcelona,21-335,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
170,Peter Federico,do DOM,"MF,FW",Getafe,22-067,2002,5,138,28,19.2,1.5,1,45,0,4,23,3,0.60,1,0,+1,+0.65,+0.96,1.4,2.0,-0.6,-0.36,-0.48,Matches
171,Nabil Fekir,fr FRA,MF,Betis,31-074,1993,2,180,90,25.0,2.0,2,90,2,0,,0,1.00,1,1,0,0.00,-0.17,2.8,1.8,+1.1,+0.53,-0.27,Matches
172,Kiko Femenía,es ESP,DF,Villarreal,33-241,1991,7,630,90,100.0,7.0,7,90,7,0,,0,2.00,14,14,0,0.00,,11.2,10.6,+0.7,+0.10,,Matches
173,Aitor Fernández,es ESP,GK,Osasuna,33-150,1991,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
174,Álvaro Fernández,es ESP,GK,Sevilla,26-170,1998,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
175,César Fernández,es ESP,GK,Celta Vigo,20-246,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
176,Guillermo Fernandez,es ESP,MF,Barcelona,16-104,2008,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
177,Pelayo Fernandez,es ESP,DF,Rayo Vallecano,21-154,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
178,Toni Fernández,es ESP,MF,Barcelona,16-107,2008,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
179,Valery Fernández,es ESP,"MF,FW",Mallorca,24-312,1999,4,78,20,10.8,0.9,0,,0,4,20,0,2.25,3,2,+1,+1.15,+1.01,1.0,1.5,-0.5,-0.55,-0.83,Matches
180,André Ferreira,pt POR,GK,Valladolid,28-124,1996,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
181,Diego Ferrer,,GK,Getafe,,,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
182,Mateo Flores,es ESP,MF,Betis,20-176,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
183,Pablo Fornals,es ESP,"FW,MF",Betis,28-221,1996,8,519,65,72.1,5.8,6,78,1,2,26,0,1.50,7,4,+3,+0.52,+1.42,9.8,4.7,+5.2,+0.89,+0.57,Matches
184,Héctor Fort,es ESP,DF,Barcelona,18-059,2006,4,49,12,6.8,0.5,0,,0,4,12,4,2.25,3,2,+1,+1.84,-0.18,1.5,1.2,+0.4,+0.65,-0.69,Matches
185,Fortuño,es ESP,GK,Espanyol,22-361,2001,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
186,Dimitri Foulquier,fr FRA,DF,Valencia,31-191,1993,8,339,42,47.1,3.8,3,83,2,5,18,0,0.63,0,6,-6,-1.59,-1.12,1.9,8.0,-6.2,-1.64,-1.07,Matches
187,Aitor Fraga,es ESP,GK,Real Sociedad,21-205,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
188,Fran,es ESP,GK,Real Madrid,19-098,2005,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
189,Alejandro Francés,es ESP,DF,Girona,22-060,2002,5,442,88,61.4,4.9,5,88,3,0,,3,1.40,8,7,+1,+0.20,+1.17,6.6,3.4,+3.2,+0.66,+0.31,Matches
190,Enric Franquesa,es ESP,"FW,DF",Leganés,27-217,1997,8,362,45,50.3,4.0,4,71,2,4,19,0,0.88,3,5,-2,-0.50,+0.01,2.9,5.9,-2.9,-0.73,-0.16,Matches
191,Jorge de Frutos,es ESP,"MF,FW",Rayo Vallecano,27-223,1997,8,517,65,71.8,5.7,6,71,0,2,46,0,1.25,7,4,+3,+0.52,+1.41,5.8,5.9,0.0,-0.01,+0.23,Matches
