Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
334,Strahinja Pavlović,SRB,DF,Milan,23,2001,3.0,275,32,154,114,9,3,275,2,1,50.0,0,0.0,186,831,483,4,5,0,2,2,193,1
335,Leonardo Pavoletti,ITA,"FW,MF",Cagliari,35,1988,1.1,59,2,6,27,26,10,59,0,0,0.0,0,0.0,16,42,32,1,1,0,4,0,40,4
336,Martín Payero,ARG,MF,Udinese,26,1998,2.4,101,5,21,59,26,4,101,11,7,63.6,3,27.3,46,300,158,2,4,2,7,0,47,4
337,Nicolás Paz,ARG,"MF,FW",Como,20,2004,3.6,209,4,24,93,98,15,209,23,12,52.2,9,39.1,132,988,509,19,16,5,11,4,151,22
338,Marcus Pedersen,NOR,DF,Torino,24,2000,1.3,59,2,14,25,22,3,59,3,2,66.7,1,33.3,29,207,110,6,3,2,2,2,33,7
339,Pedro,ESP,"MF,FW",Lazio,37,1987,0.3,22,0,2,10,11,3,22,2,1,50.0,1,50.0,12,139,94,4,1,1,1,0,15,3
340,Pietro Pellegri,ITA,"FW,MF",Empoli,23,2001,0.8,23,0,0,10,13,3,23,1,1,100.0,0,0.0,20,163,66,4,1,1,6,4,22,8
341,Lorenzo Pellegrini,ITA,MF,Roma,28,1996,4.9,230,7,27,97,107,13,230,11,4,36.4,7,63.6,134,745,270,4,8,1,8,6,162,27
342,Luca Pellegrini,ITA,DF,Lazio,25,1999,0.3,26,0,6,14,7,0,26,1,1,100.0,0,0.0,9,49,29,1,0,0,2,1,10,1
343,Andy Pelmard,FRA,DF,Lecce,24,2000,0.1,2,0,2,0,0,0,2,0,0,0.0,0,0.0,1,2,0,0,0,0,0,0,0,0
344,Pedro Pereira,POR,DF,Monza,26,1998,3.8,161,12,67,58,37,1,161,4,1,25.0,3,75.0,91,474,192,6,4,0,4,2,96,13
345,Nehuén Pérez,ARG,DF,Udinese,24,2000,2.0,74,13,41,31,4,1,74,1,1,100.0,0,0.0,28,151,78,2,1,1,0,0,34,2
346,Mattia Perin,ITA,GK,Juventus,31,1992,2.0,62,53,62,0,0,0,62,0,0,0.0,0,0.0,34,203,94,0,0,0,0,0,36,0
347,Máximo Perrone,ARG,MF,Como,21,2003,4.3,297,15,69,184,45,4,297,1,0,0.0,1,100.0,162,648,290,2,5,0,6,3,206,4
348,Matteo Pessina,ITA,MF,Monza,27,1997,5.5,310,10,77,176,57,4,310,5,2,40.0,1,20.0,200,1118,450,6,4,1,5,5,217,12
349,Andrea Petagna,ITA,FW,Monza,29,1995,2.0,66,1,13,34,19,9,66,4,2,50.0,2,50.0,44,224,66,2,1,1,6,3,50,7
350,Giuseppe Pezzella,ITA,"DF,FW",Empoli,26,1997,5.5,249,8,87,88,80,9,249,15,6,40.0,4,26.7,99,580,364,13,4,5,10,2,114,17
351,Roberto Piccoli,ITA,FW,Cagliari,23,2001,4.4,119,5,12,56,53,20,119,8,1,12.5,7,87.5,64,300,71,4,4,1,9,13,87,27
352,Nicholas Pierini,ITA,MF,Venezia,26,1998,0.9,28,1,6,10,12,3,28,1,0,0.0,1,100.0,16,79,21,1,1,0,2,3,18,4
353,Santiago Pierotti,ARG,"FW,MF",Lecce,23,2001,1.4,58,3,7,26,25,10,58,6,3,50.0,3,50.0,34,250,135,6,3,5,3,1,36,9
354,Balthazar Pierret,FRA,MF,Lecce,24,2000,3.9,196,9,57,119,26,0,196,2,2,100.0,0,0.0,102,468,235,2,2,0,3,1,124,2
355,Andrea Pinamonti,ITA,"FW,MF",Genoa,25,1999,4.2,82,3,5,39,38,14,82,1,0,0.0,1,100.0,38,121,24,1,0,1,7,2,55,7
356,Niccolò Pisilli,ITA,MF,Roma,20,2004,2.5,162,2,16,95,54,8,162,5,1,20.0,1,20.0,81,417,197,5,5,0,9,2,123,9
357,Semuel Pizzignacco,ITA,GK,Monza,23,2001,2.0,69,55,65,3,1,0,69,0,0,0.0,0,0.0,37,127,76,0,0,0,0,0,34,0
358,Tommaso Pobega,ITA,MF,Bologna,25,1999,1.0,45,3,12,18,15,2,45,0,0,0.0,0,0.0,13,45,17,1,0,1,1,3,33,1
359,Joel Pohjanpalo,FIN,FW,Venezia,30,1994,3.6,115,1,12,62,43,18,114,3,3,100.0,0,0.0,54,197,89,1,2,1,6,4,88,12
360,Matteo Politano,ITA,"MF,FW",Napoli,31,1993,5.4,270,6,34,87,153,18,270,17,5,29.4,7,41.2,180,1168,618,19,11,6,5,4,211,56
361,Marin Pongračić,CRO,DF,Fiorentina,27,1997,1.0,59,10,31,26,2,0,59,1,1,100.0,0,0.0,28,214,110,0,1,0,0,0,36,0
362,Stefan Posch,AUT,DF,Bologna,27,1997,5.1,415,20,123,195,100,9,415,9,2,22.2,7,77.8,206,1088,434,9,6,1,4,11,248,22
363,Matteo Prati,ITA,MF,Cagliari,20,2003,1.9,100,2,25,58,17,1,100,1,0,0.0,1,100.0,56,252,110,1,2,0,1,2,64,3
364,Ivan Provedel,ITA,GK,Lazio,30,1994,6.0,215,165,211,5,0,0,215,0,0,0.0,0,0.0,149,889,539,0,0,0,0,0,124,0
365,Christian Pulisic,USA,"FW,MF",Milan,26,1998,5.2,264,3,27,98,142,21,263,10,3,30.0,5,50.0,166,1092,592,23,17,5,9,7,198,29
366,Hamza Rafia,TUN,MF,Lecce,25,1999,2.2,136,5,36,75,27,4,136,4,1,25.0,1,25.0,81,432,198,4,1,1,4,3,103,10
367,Antonio Raimondo,ITA,FW,Venezia,20,2004,0.8,25,0,1,12,14,5,25,0,0,0.0,0,0.0,20,93,37,2,4,1,4,3,22,6
368,Ylber Ramadani,ALB,MF,Lecce,28,1996,5.7,342,18,99,211,39,2,342,10,5,50.0,5,50.0,213,1074,458,5,5,1,4,9,240,1
369,Luca Ranieri,ITA,DF,Fiorentina,25,1999,4.4,308,27,176,122,13,4,308,6,2,33.3,4,66.7,175,928,401,4,3,0,1,0,201,1
370,Giacomo Raspadori,ITA,"FW,MF",Napoli,24,2000,2.2,107,3,6,52,50,13,107,5,2,40.0,1,20.0,60,276,89,4,2,0,7,1,65,11
371,Federico Ravaglia,ITA,GK,Bologna,24,1999,1.0,32,26,32,0,0,0,32,0,0,0.0,0,0.0,19,33,19,0,0,0,0,0,17,0
372,Ante Rebić,CRO,"FW,MF",Lecce,31,1993,2.2,95,2,11,31,55,6,95,6,1,16.7,4,66.7,53,256,118,4,2,1,7,3,72,15
373,Tijjani Reijnders,NED,MF,Milan,26,1998,4.8,279,6,33,148,99,13,279,14,7,50.0,7,50.0,185,1236,684,18,20,7,4,2,231,14
374,Pepe Reina,ESP,GK,Como,42,1982,3.0,97,75,96,1,0,0,97,0,0,0.0,0,0.0,58,325,165,0,0,0,0,0,48,0
375,Mateo Retegui,ITA,FW,Atalanta,25,1999,4.4,117,4,4,49,65,27,116,6,2,33.3,4,66.7,73,258,54,1,2,0,13,6,100,32
376,Samuele Ricci,ITA,MF,Torino,23,2001,5.7,310,21,65,185,64,5,310,6,2,33.3,2,33.3,208,1271,634,11,9,1,6,0,231,6
377,Amir Richardson,MAR,MF,Fiorentina,22,2002,1.2,73,2,21,44,8,3,73,5,4,80.0,0,0.0,41,228,96,1,1,0,1,3,47,4
378,Sergi Roberto,ESP,MF,Como,32,1992,3.5,246,6,45,153,50,3,246,6,2,33.3,4,66.7,124,555,280,2,5,0,9,1,163,7
379,Alessio Romagnoli,ITA,DF,Lazio,29,1995,5.0,338,44,170,157,12,7,338,0,0,0.0,0,0.0,213,868,333,1,0,0,0,0,249,0
380,Marten de Roon,NED,"DF,MF",Atalanta,33,1991,6.0,428,13,114,249,70,1,428,1,0,0.0,1,100.0,241,1087,658,5,9,0,3,2,280,4
381,Jonas Rouhi,SWE,DF,Juventus,20,2004,1.0,81,1,18,43,20,1,81,4,2,50.0,2,50.0,41,211,87,0,1,0,2,0,55,3
382,Nicolò Rovella,ITA,MF,Lazio,22,2001,3.9,301,11,64,201,37,0,301,3,3,100.0,0,0.0,193,1033,472,6,3,0,3,3,216,5
383,Amir Rrahmani,KVX,DF,Napoli,30,1994,6.0,398,33,162,216,20,7,398,0,0,0.0,0,0.0,213,1186,745,2,3,0,2,1,249,0
384,Matteo Ruggeri,ITA,DF,Atalanta,22,2002,4.6,313,8,85,145,87,5,313,2,1,50.0,1,50.0,150,899,417,14,6,0,2,0,214,24
385,Stefano Sabelli,ITA,DF,Genoa,31,1993,3.3,148,3,29,62,57,3,148,4,0,0.0,3,75.0,58,282,133,6,1,0,4,2,76,13
386,Alexis Saelemaekers,BEL,"FW,DF",Roma,25,1999,1.2,60,1,11,23,26,2,60,6,2,33.3,4,66.7,33,199,89,2,0,0,1,4,45,6
387,Alexis Saelemaekers,BEL,"DF,FW",Milan,25,1999,1.0,81,0,9,34,38,2,81,0,0,0.0,0,0.0,59,356,234,7,4,1,1,0,61,13
388,Richie Sagrado,BEL,DF,Venezia,20,2004,0.6,8,1,3,5,1,0,8,0,0,0.0,0,0.0,4,31,22,0,0,0,1,0,4,0
389,Marco Sala,ITA,DF,Como,25,1999,1.0,59,3,10,32,17,0,59,1,0,0.0,0,0.0,35,194,109,2,4,0,1,0,41,7
390,Lazar Samardzic,SRB,"MF,FW",Atalanta,22,2002,2.2,128,1,4,40,86,11,128,8,2,25.0,6,75.0,86,532,277,10,8,4,5,2,103,24
391,Antonio Sanabria,PAR,"FW,MF",Torino,28,1996,2.4,67,1,5,32,31,8,66,0,0,0.0,0,0.0,46,175,36,1,0,0,6,8,62,10
392,Amin Sarr,SWE,FW,Hellas Verona,23,2001,0.3,16,1,2,9,6,0,16,2,1,50.0,1,50.0,7,20,3,0,0,0,0,2,10,2
393,Nicolò Savona,ITA,DF,Juventus,21,2003,3.5,246,4,77,127,46,4,246,4,3,75.0,1,25.0,161,758,282,8,5,0,2,0,194,13
394,Saba Sazonov,GEO,DF,Torino,22,2002,0.0,1,1,1,0,0,0,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
395,Joël Schingtienne,BEL,DF,Venezia,22,2002,1.0,38,6,25,14,0,0,38,0,0,0.0,0,0.0,22,95,42,0,0,0,2,0,21,0
396,Simone Scuffet,ITA,GK,Cagliari,28,1996,5.0,166,140,164,2,0,0,166,0,0,0.0,0,0.0,87,432,280,0,0,0,0,0,79,0
397,Suat Serdar,GER,MF,Hellas Verona,27,1997,0.2,9,0,1,7,1,1,9,0,0,0.0,0,0.0,1,3,0,0,0,0,1,0,4,0
398,Stephan El Shaarawy,ITA,DF,Roma,31,1992,2.6,165,2,25,67,78,10,165,9,3,33.3,6,66.7,78,639,296,9,9,2,4,2,106,21
399,Eldor Shomurodov,UZB,"FW,DF",Roma,29,1995,0.4,19,0,0,9,10,5,19,1,1,100.0,0,0.0,12,31,23,1,0,0,2,0,15,4
400,Giovanni Simeone,ARG,FW,Napoli,29,1995,1.5,52,1,2,26,24,6,52,1,0,0.0,1,100.0,31,148,78,3,3,0,4,3,42,9
401,Łukasz Skorupski,POL,GK,Bologna,33,1991,5.0,190,166,189,1,0,0,190,0,0,0.0,0,0.0,112,518,321,0,0,0,0,0,110,0
402,Simon Sohm,SUI,MF,Parma,23,2001,3.6,154,7,39,81,34,6,154,3,1,33.3,1,33.3,70,457,260,5,5,1,6,1,115,3
403,Ola Solbakken,NOR,"MF,FW",Empoli,26,1998,2.2,57,3,12,31,17,3,57,6,4,66.7,2,33.3,31,358,116,3,4,1,2,2,43,4
404,Yann Sommer,SUI,GK,Inter,35,1988,6.0,233,202,233,0,0,0,233,0,0,0.0,0,0.0,158,620,333,0,0,0,0,0,151,0
405,Borna Sosa,CRO,DF,Torino,26,1998,2.8,166,4,33,90,44,2,166,1,0,0.0,1,100.0,94,557,164,1,3,0,2,0,119,11
406,Riccardo Sottil,ITA,"MF,FW",Fiorentina,25,1999,0.7,34,0,4,10,20,6,34,2,0,0.0,1,50.0,24,258,173,8,2,6,0,1,28,8
407,Matìas Soulé,ARG,"FW,MF",Roma,21,2003,3.5,255,3,23,83,152,16,255,25,6,24.0,14,56.0,169,978,515,20,11,8,14,8,188,43
408,Leonardo Spinazzola,ITA,DF,Napoli,31,1993,1.9,92,3,17,36,40,6,92,7,2,28.6,4,57.1,47,426,198,6,5,4,2,3,54,11
409,Petar Stojanović,SVN,MF,Empoli,28,1995,0.0,3,1,2,1,0,0,3,0,0,0.0,0,0.0,2,5,1,0,0,0,0,0,1,0
410,Gabriel Strefezza,BRA,"MF,FW",Como,27,1997,5.7,261,5,35,109,119,11,261,18,7,38.9,10,55.6,189,1106,548,12,13,4,9,18,208,29
411,Ibrahim Sulemana,GHA,MF,Atalanta,21,2003,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0
412,Tomáš Suslov,SVK,"FW,MF",Hellas Verona,22,2002,2.7,88,0,19,38,35,2,88,7,4,57.1,3,42.9,46,252,71,3,3,2,5,5,43,9
413,Zion Suzuki,JPN,GK,Parma,22,2002,3.8,172,151,171,1,0,0,172,0,0,0.0,0,0.0,96,460,310,0,0,0,0,0,91,0
414,Marin Šverko,CRO,DF,Venezia,26,1998,3.0,166,14,84,72,11,1,166,1,1,100.0,0,0.0,100,465,273,4,1,0,0,1,106,0
415,Mile Svilar,SRB,GK,Roma,25,1999,6.0,230,176,227,2,1,1,230,0,0,0.0,0,0.0,132,816,568,0,0,0,0,1,122,0
416,Michael Svoboda,AUT,DF,Venezia,25,1998,5.3,281,58,176,91,16,5,281,0,0,0.0,0,0.0,134,830,523,2,2,1,4,3,149,1
417,Adrien Tameze,CMR,"MF,DF",Torino,30,1994,2.7,130,10,31,55,44,7,130,7,1,14.3,4,57.1,69,327,156,5,2,0,1,2,90,12
418,Mehdi Taremi,IRN,"FW,MF",Inter,32,1992,1.9,69,3,8,23,40,7,69,2,0,0.0,1,50.0,44,233,101,2,3,0,2,0,49,13
419,Nuno Tavares,POR,DF,Lazio,24,2000,3.7,246,14,68,118,65,9,246,22,10,45.5,8,36.4,161,1019,640,19,12,5,4,5,160,20
420,Loum Tchaouna,FRA,"FW,MF",Lazio,21,2003,1.6,64,1,5,25,34,5,64,3,2,66.7,1,33.3,39,265,154,7,2,3,7,2,46,14
421,Jackson Tchatchoua,CMR,"MF,DF",Hellas Verona,23,2001,6.0,216,13,63,84,69,8,216,6,3,50.0,3,50.0,107,721,434,17,9,4,6,3,124,32
422,Casper Tengstedt,DEN,FW,Hellas Verona,24,2000,4.4,114,10,15,62,40,11,113,9,2,22.2,5,55.6,52,348,137,7,4,3,14,0,64,16
423,Filippo Terracciano,ITA,DF,Milan,21,2003,1.0,56,2,24,27,5,1,56,1,0,0.0,1,100.0,34,93,28,1,0,0,0,0,33,1
424,Pietro Terracciano,ITA,GK,Fiorentina,34,1990,3.0,96,80,96,0,0,0,96,0,0,0.0,0,0.0,67,285,144,0,0,0,0,0,58,0
425,Florian Thauvin,FRA,"MF,FW",Udinese,31,1993,5.0,242,2,21,108,116,19,241,26,13,50.0,11,42.3,151,1150,512,17,16,9,12,9,186,26
426,Malick Thiaw,GER,DF,Milan,23,2001,1.0,65,4,24,36,5,4,65,0,0,0.0,0,0.0,34,102,56,0,0,0,0,0,44,0
427,Morten Thorsby,NOR,"MF,DF",Genoa,28,1996,1.5,45,1,12,17,16,6,45,0,0,0.0,0,0.0,21,73,26,1,0,1,2,5,30,7
428,Khéphren Thuram,FRA,MF,Juventus,23,2001,1.3,108,6,25,73,11,1,108,2,1,50.0,1,50.0,68,423,218,2,4,0,2,1,85,0
429,Marcus Thuram,FRA,FW,Inter,27,1997,5.3,151,4,15,57,82,41,151,11,1,9.1,9,81.8,81,583,288,11,6,6,14,4,108,32
430,Rafael Tolói,ITA,DF,Atalanta,33,1990,0.4,16,0,4,7,5,0,16,0,0,0.0,0,0.0,7,29,17,0,1,0,0,0,10,1
431,Fikayo Tomori,ENG,DF,Milan,26,1997,5.0,393,32,193,188,12,3,393,0,0,0.0,0,0.0,249,1094,648,3,4,0,1,1,296,0
432,Souleymane Touré,FRA,DF,Udinese,21,2003,1.2,62,9,26,27,9,2,62,0,0,0.0,0,0.0,43,183,51,0,0,0,1,0,42,1
433,Stefano Turati,ITA,GK,Monza,23,2001,4.0,151,137,151,0,0,0,151,0,0,0.0,0,0.0,83,476,186,0,0,0,0,0,70,0
434,Kacper Urbanski,POL,"MF,FW",Bologna,20,2004,1.5,91,4,17,41,34,6,91,4,2,50.0,2,50.0,65,321,102,3,2,0,5,3,62,12
435,Emanuele Valeri,ITA,DF,Parma,25,1998,2.1,82,5,27,33,24,1,82,5,1,20.0,2,40.0,37,236,149,4,1,0,4,0,43,6
436,Ignace Van Der Brempt,BEL,DF,Como,22,2002,2.5,146,10,55,55,38,2,146,4,3,75.0,0,0.0,74,374,154,1,2,0,3,3,79,7
437,Devis Vásquez,COL,GK,Empoli,26,1998,6.0,205,176,205,0,0,0,205,0,0,0.0,0,0.0,136,815,474,0,0,0,0,0,101,0
438,Johan Vásquez,MEX,DF,Genoa,25,1998,5.3,326,36,149,152,27,4,326,1,0,0.0,1,100.0,174,1093,558,8,8,1,2,2,202,7
439,Matías Vecino,URU,MF,Lazio,33,1991,1.7,88,3,19,52,17,5,88,0,0,0.0,0,0.0,52,241,87,0,1,0,1,2,65,0
440,Simone Verdi,ITA,MF,Como,32,1992,0.3,11,0,2,4,5,0,11,0,0,0.0,0,0.0,9,56,22,0,1,0,0,1,9,2
441,Samuele Vignato,ITA,MF,Monza,20,2004,1.2,49,1,1,29,20,2,49,5,1,20.0,4,80.0,28,163,44,0,2,0,2,3,33,10
442,Nicolas Viola,ITA,"FW,MF",Cagliari,34,1989,0.6,36,0,1,18,17,2,36,1,1,100.0,0,0.0,18,109,69,1,2,0,1,0,19,6
443,Mattia Viti,ITA,DF,Empoli,22,2002,6.0,283,70,169,104,14,7,283,1,1,100.0,0,0.0,105,557,326,2,1,0,6,3,124,1
444,Vitinha,POR,FW,Genoa,24,2000,4.6,162,5,23,60,88,16,162,24,10,41.7,13,54.2,95,689,371,10,9,4,16,14,107,32
445,Dušan Vlahović,SRB,FW,Juventus,24,2000,5.4,115,6,8,55,53,25,113,5,0,0.0,5,100.0,55,185,42,3,2,3,13,4,82,23
446,Vanja Vlahović,SRB,MF,Atalanta,20,2004,0.2,2,0,0,1,1,1,2,1,0,0.0,0,0.0,2,8,3,0,0,0,0,0,1,1
447,Nikola Vlašić,CRO,FW,Torino,26,1997,0.3,10,0,3,4,3,1,10,0,0,0.0,0,0.0,5,18,11,0,1,0,0,0,5,2
448,Alessandro Vogliacco,ITA,DF,Genoa,26,1998,2.7,138,10,51,76,11,3,138,0,0,0.0,0,0.0,74,368,221,3,5,0,1,1,90,1
449,Mërgim Vojvoda,KVX,DF,Torino,29,1995,3.8,272,17,96,150,27,0,272,1,0,0.0,0,0.0,186,976,447,2,2,0,3,1,214,3
450,Stefan de Vrij,NED,DF,Inter,32,1992,1.2,115,2,19,94,3,0,115,0,0,0.0,0,0.0,70,498,319,1,2,0,0,0,96,0
451,Sebastian Walukiewicz,POL,DF,Torino,24,2000,1.7,153,8,48,84,24,1,153,1,1,100.0,0,0.0,76,420,264,4,3,0,0,0,111,3
452,Sebastian Walukiewicz,POL,DF,Empoli,24,2000,2.0,83,16,37,38,9,0,83,0,0,0.0,0,0.0,32,279,157,2,0,0,2,0,33,3
453,Timothy Weah,USA,FW,Juventus,24,2000,1.3,67,1,5,27,36,5,67,3,1,33.3,2,66.7,45,342,172,9,5,4,1,1,52,10
454,Mateusz Wieteska,POL,DF,Cagliari,27,1997,1.0,57,9,39,18,1,1,57,0,0,0.0,0,0.0,35,207,105,0,0,0,1,0,35,0
455,John Yeboah,ECU,"MF,FW",Venezia,24,2000,0.6,21,0,2,9,10,2,21,3,1,33.3,1,33.3,16,98,63,4,1,2,5,0,18,5
456,Kenan Yıldız,TUR,"FW,MF",Juventus,19,2005,5.5,290,3,38,140,113,15,290,22,9,40.9,13,59.1,178,1330,763,27,15,10,14,7,220,37
457,Mattia Zaccagni,ITA,"FW,MF",Lazio,29,1995,5.7,247,4,20,89,143,19,246,18,6,33.3,8,44.4,155,994,450,12,9,4,8,6,168,36
458,Nicola Zalewski,POL,"FW,DF",Roma,22,2002,1.6,99,0,9,39,53,6,99,6,0,0.0,6,100.0,57,490,274,13,8,2,1,1,69,19
459,Andre-Frank Zambo Anguissa,CMR,MF,Napoli,28,1995,6.0,383,8,61,244,82,8,383,7,5,71.4,1,14.3,212,1082,485,6,12,2,9,4,279,15
460,Francesco Zampano,ITA,DF,Venezia,31,1993,6.0,230,14,70,96,68,6,230,8,5,62.5,2,25.0,130,998,590,19,11,5,9,8,127,19
461,Nicolò Zaniolo,ITA,"FW,MF",Atalanta,25,1999,0.4,14,0,0,2,12,6,14,0,0,0.0,0,0.0,12,104,61,2,2,1,1,2,18,4
462,Alessandro Zanoli,ITA,DF,Genoa,23,2000,2.4,86,7,27,33,26,1,86,3,0,0.0,2,66.7,42,440,319,11,10,1,6,0,52,6
463,Duván Zapata,COL,FW,Torino,33,1991,5.6,162,6,13,61,89,36,162,6,1,16.7,4,66.7,94,400,191,5,1,3,7,7,130,33
464,Gabriele Zappa,ITA,DF,Cagliari,24,1999,4.5,320,19,135,151,37,0,320,6,3,50.0,2,33.3,170,715,340,1,5,0,5,1,193,7
465,Davide Zappacosta,ITA,DF,Atalanta,32,1992,3.5,186,3,27,64,95,7,186,5,0,0.0,4,80.0,110,589,323,13,2,1,5,3,131,26
466,Oier Zarraga,ESP,MF,Udinese,25,1999,1.4,55,2,8,39,9,0,55,2,1,50.0,1,50.0,31,153,61,1,0,0,2,1,38,5
467,Jordan Zemura,ZIM,DF,Udinese,24,1999,2.4,119,3,38,38,45,6,119,15,7,46.7,7,46.7,63,486,252,4,4,2,4,2,68,14
468,Kevin Zeroli,ITA,MF,Milan,19,2005,0.1,9,0,1,4,5,0,9,0,0,0.0,0,0.0,7,48,42,1,1,0,0,1,8,3
469,Piotr Zieliński,POL,MF,Inter,30,1994,0.6,84,0,6,45,33,1,84,0,0,0.0,0,0.0,46,344,223,4,3,0,1,0,63,6
470,Nadir Zortea,ITA,DF,Cagliari,25,1999,1.4,77,3,22,31,24,0,77,2,2,100.0,0,0.0,44,334,119,5,2,0,3,3,54,4
471,Milan Đurić,BIH,FW,Monza,34,1990,3.9,100,5,16,64,22,8,100,2,2,100.0,0,0.0,41,128,62,1,0,0,3,2,76,5
