Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_total,Att_total,Cmp%_total,TotDist_total,PrgDist_total,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
213,Armando Izzo,ITA,DF,Monza,32,1992,5.6,289,331,87.3,5440,1466,98,108,90.7,158,171,92.4,30,46,65.2,1,0.2,0.1,0.8,3,13,2,1,16
214,Ali Jasim,IRQ,FW,Como,20,2004,0.0,2,2,100.0,14,15,2,2,100.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,0
215,Gaby Jean,FRA,DF,Lecce,24,2000,0.2,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
216,Juan Jesus,BRA,DF,Napoli,33,1991,0.9,62,73,84.9,1100,476,24,26,92.3,34,38,89.5,4,7,57.1,0,0.0,0.0,0.0,0,6,0,0,7
217,Jesse Joronen,FIN,GK,Venezia,31,1993,6.0,180,240,75.0,4243,2800,32,32,100.0,111,113,98.2,36,91,39.6,0,0.0,0.0,0.0,0,1,0,0,0
218,Luka Jović,SRB,FW,Milan,26,1997,0.9,15,20,75.0,175,34,13,15,86.7,1,3,33.3,1,1,100.0,0,0.1,0.0,-0.1,1,2,0,0,4
219,Christian Kabasele,BEL,DF,Udinese,33,1991,3.4,145,163,89.0,2929,1160,47,50,94.0,69,74,93.2,25,33,75.8,0,0.0,0.3,0.0,0,9,1,0,14
220,Pierre Kalulu,FRA,DF,Juventus,24,2000,3.0,279,299,93.3,4963,1240,98,103,95.1,175,181,96.7,5,13,38.5,0,0.1,0.1,-0.1,2,14,1,1,14
221,Hassane Kamara,CIV,DF,Udinese,30,1994,3.3,93,118,78.8,1634,577,52,58,89.7,28,33,84.8,13,21,61.9,1,0.5,0.4,0.5,5,7,7,6,5
222,Yann Karamoh,FRA,FW,Torino,26,1998,0.4,13,16,81.3,231,46,8,9,88.9,1,2,50.0,3,3,100.0,0,0.2,0.1,-0.2,1,1,2,0,4
223,Jesper Karlsson,SWE,FW,Bologna,26,1998,0.9,21,28,75.0,275,75,14,17,82.4,7,9,77.8,0,0,0.0,0,0.0,0.0,0.0,0,1,1,0,4
224,Jesper Karlström,SWE,MF,Udinese,29,1995,5.2,149,179,83.2,2384,841,71,79,89.9,62,69,89.9,9,19,47.4,0,0.3,0.3,-0.3,3,14,3,0,17
225,Lior Kasa,ISR,MF,Genoa,19,2005,0.2,7,8,87.5,201,81,2,3,66.7,2,2,100.0,3,3,100.0,0,0.1,0.1,-0.1,2,1,1,0,1
226,Grigoris Kastanos,CYP,"MF,FW",Hellas Verona,26,1998,2.8,42,63,66.7,603,192,23,30,76.7,11,20,55.0,4,7,57.1,1,0.6,0.2,0.4,2,4,1,0,7
227,Michael Kayode,ITA,DF,Fiorentina,20,2004,0.2,5,6,83.3,104,0,0,0,0.0,5,5,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
228,Moise Kean,ITA,FW,Fiorentina,24,2000,5.9,61,80,76.3,1021,148,30,37,81.1,24,30,80.0,5,7,71.4,0,0.6,0.2,-0.6,5,2,2,0,5
229,Mandela Keita,BEL,MF,Parma,22,2002,0.2,5,6,83.3,81,20,3,3,100.0,2,2,100.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,0
230,Marc-Oliver Kempf,GER,DF,Como,29,1995,4.0,214,245,87.3,3531,1251,94,105,89.5,105,110,95.5,10,25,40.0,0,0.1,0.0,-0.1,1,8,1,0,10
231,Magnus Kofod Andersen,DEN,MF,Venezia,25,1999,3.0,101,124,81.5,1725,474,43,49,87.8,49,52,94.2,7,17,41.2,0,0.1,0.1,-0.1,3,5,0,0,8
232,Sead Kolašinac,BIH,DF,Atalanta,31,1993,2.9,151,174,86.8,2297,662,76,84,90.5,70,76,92.1,2,5,40.0,0,0.0,0.1,0.0,0,9,0,0,19
233,Manu Koné,FRA,MF,Roma,23,2001,1.9,95,109,87.2,1389,363,50,57,87.7,38,40,95.0,3,4,75.0,0,0.1,0.1,-0.1,3,9,1,0,15
234,Teun Koopmeiners,NED,MF,Juventus,26,1998,3.5,176,204,86.3,2820,681,90,96,93.8,71,78,91.0,11,22,50.0,1,0.5,0.5,0.5,9,18,5,2,18
235,Odilon Kossounou,CIV,DF,Atalanta,23,2001,1.7,89,94,94.7,1884,663,20,20,100.0,56,59,94.9,13,14,92.9,0,0.0,0.0,0.0,0,5,0,0,5
236,Christian Kouamé,CIV,"MF,FW",Fiorentina,26,1997,3.2,82,110,74.5,1335,310,39,49,79.6,27,32,84.4,11,16,68.8,0,0.3,0.2,-0.3,7,6,3,1,11
237,Mateusz Kowalski,POL,MF,Parma,19,2005,0.6,8,12,66.7,95,24,5,8,62.5,2,3,66.7,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,0
238,Thomas Kristensen,DEN,DF,Udinese,22,2002,2.1,90,106,84.9,1791,678,33,39,84.6,42,47,89.4,15,19,78.9,0,0.0,0.0,0.0,0,4,0,0,2
239,Nikola Krstović,MNE,FW,Lecce,24,2000,5.7,79,111,71.2,1179,300,47,59,79.7,25,30,83.3,5,13,38.5,0,0.2,0.1,-0.2,5,10,3,0,13
240,Khvicha Kvaratskhelia,GEO,"MF,FW",Napoli,23,2001,4.9,119,158,75.3,1886,536,76,86,88.4,30,39,76.9,11,20,55.0,2,2.5,1.8,-0.5,13,9,9,1,20
241,Giorgos Kyriakopoulos,GRE,DF,Monza,28,1996,6.0,222,289,76.8,3746,1253,107,118,90.7,89,111,80.2,21,45,46.7,1,0.4,0.4,0.6,9,20,2,0,22
242,Mathis Lambourde,FRA,"DF,MF",Hellas Verona,18,2006,0.1,2,2,100.0,29,16,1,1,100.0,1,1,100.0,0,0,0.0,0,0.1,0.1,-0.1,1,0,0,0,0
243,Gianluca Lapadula,PER,"FW,MF",Cagliari,34,1990,1.0,9,17,52.9,106,15,6,7,85.7,2,5,40.0,0,2,0.0,0,0.0,0.1,0.0,1,0,0,0,3
244,Valentino Lazaro,AUT,DF,Torino,28,1996,5.6,255,326,78.2,4291,1198,116,133,87.2,116,138,84.1,19,42,45.2,2,1.1,1.2,0.9,7,14,7,4,21
245,Darko Lazović,SRB,"MF,DF",Hellas Verona,34,1990,4.7,76,123,61.8,1205,496,44,50,88.0,29,49,59.2,3,17,17.6,3,1.5,0.3,1.5,6,2,4,2,10
246,Manuel Lazzari,ITA,DF,Lazio,30,1993,5.1,228,281,81.1,3505,918,113,122,92.6,92,114,80.7,12,20,60.0,0,0.3,0.4,-0.3,7,16,6,6,24
247,Enzo Le Fée,FRA,MF,Roma,24,2000,1.0,50,66,75.8,798,150,27,35,77.1,20,24,83.3,2,5,40.0,0,0.1,0.1,-0.1,2,4,1,0,5
248,Rafael Leão,POR,FW,Milan,25,1999,4.9,143,182,78.6,2375,658,76,90,84.4,55,67,82.1,10,16,62.5,3,1.7,1.5,1.3,14,10,15,1,26
249,Nunzio Lella,ITA,MF,Venezia,24,2000,0.1,1,1,100.0,6,0,1,1,100.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
250,Karol Linetty,POL,MF,Torino,29,1995,3.9,135,156,86.5,2330,460,67,72,93.1,50,58,86.2,15,20,75.0,0,0.1,0.2,-0.1,4,11,3,0,8
251,Dailon Livramento,CPV,"FW,MF",Hellas Verona,23,2001,1.8,12,27,44.4,129,46,6,14,42.9,2,5,40.0,0,2,0.0,0,0.0,0.0,0.0,0,3,0,0,1
252,Stanislav Lobotka,SVK,MF,Napoli,29,1994,5.8,301,340,88.5,4975,1429,140,159,88.1,141,149,94.6,16,22,72.7,0,0.3,0.4,-0.3,5,29,6,0,36
253,Manuel Locatelli,ITA,MF,Juventus,26,1998,4.3,359,390,92.1,6768,2263,139,145,95.9,171,186,91.9,44,52,84.6,0,0.0,0.3,0.0,1,37,5,0,38
254,Ruben Loftus-Cheek,ENG,MF,Milan,28,1996,4.5,159,177,89.8,2352,460,92,102,90.2,55,59,93.2,8,10,80.0,0,1.1,0.4,-1.1,7,19,4,1,25
255,Ademola Lookman,NGA,"MF,FW",Atalanta,26,1997,2.4,70,97,72.2,1129,446,39,40,97.5,25,35,71.4,5,13,38.5,1,0.7,1.0,0.3,6,4,4,1,9
256,Sandi Lovrić,SVN,MF,Udinese,26,1998,3.5,98,129,76.0,1699,444,44,50,88.0,37,46,80.4,11,21,52.4,0,0.0,0.1,0.0,1,12,1,0,17
257,Lorenzo Lucca,ITA,FW,Udinese,24,2000,4.3,42,64,65.6,565,92,19,30,63.3,16,22,72.7,1,3,33.3,0,0.1,0.0,-0.1,3,3,0,0,3
258,Jhon Lucumí,COL,DF,Bologna,26,1998,3.4,270,294,91.8,5265,1917,94,103,91.3,135,141,95.7,37,46,80.4,0,0.0,0.1,0.0,0,16,0,0,16
259,José Luis Palomino,ARG,DF,Cagliari,34,1990,0.8,42,51,82.4,826,293,11,12,91.7,29,33,87.9,2,6,33.3,0,0.0,0.0,0.0,0,6,1,0,6
260,Douglas Luiz,BRA,MF,Juventus,26,1998,1.7,116,130,89.2,2121,436,49,53,92.5,49,52,94.2,16,23,69.6,0,0.4,0.2,-0.4,5,5,2,1,9
261,Romelu Lukaku,BEL,FW,Napoli,31,1993,2.9,39,57,68.4,446,65,28,33,84.8,6,10,60.0,1,2,50.0,2,0.4,0.3,1.6,4,3,0,0,4
262,Sebastiano Luperto,ITA,DF,Cagliari,28,1996,5.0,220,263,83.7,4141,1267,72,79,91.1,127,141,90.1,19,38,50.0,1,0.7,0.5,0.3,3,23,2,0,22
263,Zito Luvumbo,ANG,"FW,MF",Cagliari,22,2002,4.2,47,72,65.3,730,112,28,32,87.5,16,23,69.6,3,9,33.3,0,0.3,0.5,-0.3,5,4,1,0,6
264,Charalambos Lykogiannis,GRE,DF,Bologna,30,1993,3.6,162,216,75.0,2854,763,57,63,90.5,93,118,78.8,8,25,32.0,1,0.2,0.3,0.8,2,17,4,4,22
265,Giangiacomo Magnani,ITA,DF,Hellas Verona,28,1995,2.3,51,63,81.0,928,263,21,25,84.0,26,28,92.9,4,8,50.0,0,0.0,0.0,0.0,0,3,0,0,4
266,Mike Maignan,FRA,GK,Milan,29,1995,6.0,210,233,90.1,5073,3261,35,36,97.2,126,126,100.0,48,70,68.6,0,0.0,0.0,0.0,0,0,0,0,1
267,Antoine Makoumbou,CGO,MF,Cagliari,26,1998,0.7,33,43,76.7,516,87,13,17,76.5,16,17,94.1,3,4,75.0,0,0.0,0.0,0.0,0,1,0,0,0
268,Daniel Maldini,ITA,MF,Monza,22,2001,4.7,91,125,72.8,1458,270,46,55,83.6,36,45,80.0,5,15,33.3,0,0.1,0.3,-0.1,1,4,2,1,12
269,Youssef Maleh,MAR,MF,Empoli,26,1998,3.0,56,77,72.7,867,299,31,34,91.2,17,27,63.0,4,7,57.1,0,0.1,0.0,-0.1,1,15,0,0,10
270,Ruslan Malinovskyi,UKR,"MF,FW",Genoa,31,1993,2.5,105,118,89.0,1818,559,53,57,93.0,42,46,91.3,9,12,75.0,0,0.5,0.1,-0.5,3,16,3,0,19
271,Dennis Man,ROU,FW,Parma,26,1998,4.3,122,159,76.7,1721,520,83,101,82.2,28,34,82.4,7,13,53.8,1,1.3,0.7,-0.3,11,6,9,1,14
272,Gianluca Mancini,ITA,DF,Roma,28,1996,5.6,304,352,86.4,5606,1796,117,123,95.1,153,169,90.5,29,46,63.0,0,0.5,0.2,-0.5,5,34,5,2,31
273,Rolando Mandragora,ITA,MF,Fiorentina,27,1997,3.0,126,158,79.7,2434,723,54,62,87.1,61,74,82.4,11,20,55.0,0,0.7,0.6,-0.7,5,14,3,2,13
274,Alberto Manzoni,ITA,MF,Atalanta,19,2005,0.1,11,12,91.7,196,29,5,6,83.3,6,6,100.0,0,0,0.0,0,0.0,0.0,0.0,0,4,0,0,0
275,Filip Marchwiński,POL,MF,Lecce,22,2002,0.2,4,5,80.0,60,6,2,3,66.7,2,2,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
276,Pablo Marí,ESP,DF,Monza,31,1993,6.0,336,371,90.6,6500,2297,108,109,99.1,194,204,95.1,33,53,62.3,0,0.1,0.0,-0.1,1,13,0,0,16
277,Mirko Marić,CRO,FW,Monza,29,1995,0.1,2,3,66.7,22,5,2,3,66.7,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
278,Răzvan Marin,ROU,MF,Cagliari,28,1996,4.6,159,214,74.3,2973,866,69,85,81.2,65,77,84.4,24,49,49.0,0,0.9,1.4,-0.9,13,21,4,0,18
279,Guillermo Maripán,CHI,DF,Torino,30,1994,1.1,133,145,91.7,2866,1237,24,29,82.8,91,94,96.8,17,18,94.4,0,0.0,0.0,0.0,0,14,0,0,15
280,Aarón Martín,ESP,DF,Genoa,27,1997,5.0,150,222,67.6,2692,1139,70,75,93.3,55,77,71.4,21,59,35.6,0,0.7,1.5,-0.7,11,17,5,4,18
281,Lautaro Martínez,ARG,FW,Inter,27,1997,4.4,63,84,75.0,1042,239,34,42,81.0,22,27,81.5,6,9,66.7,1,0.9,0.4,0.1,7,4,1,0,9
282,Lucas Martínez Quarta,ARG,DF,Fiorentina,28,1996,2.4,135,158,85.4,2666,1168,50,53,94.3,67,76,88.2,17,26,65.4,0,0.0,0.1,0.0,1,10,0,0,10
283,Kevin Martins,ITA,DF,Monza,19,2005,0.0,5,5,100.0,65,12,3,3,100.0,2,2,100.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,0
284,Adam Marušić,MNE,DF,Lazio,31,1992,2.8,146,164,89.0,2062,775,84,90,93.3,50,61,82.0,5,5,100.0,0,0.0,0.1,0.0,2,13,3,2,11
285,Adam Masina,MAR,DF,Torino,30,1994,6.0,383,447,85.7,6725,2524,165,182,90.7,184,205,89.8,29,53,54.7,2,0.2,0.3,1.8,2,21,2,1,22
286,Alan Matturro,URU,DF,Genoa,19,2004,0.2,5,6,83.3,137,38,3,4,75.0,0,0,0.0,2,2,100.0,0,0.1,0.1,-0.1,1,0,0,0,0
287,Luca Mazzitelli,ITA,MF,Como,28,1995,1.9,85,107,79.4,1459,578,44,48,91.7,27,35,77.1,10,14,71.4,1,0.5,0.6,0.5,4,10,4,0,13
288,Pasquale Mazzocchi,ITA,DF,Napoli,29,1995,3.9,110,140,78.6,1574,603,68,75,90.7,37,48,77.1,3,8,37.5,0,0.3,0.3,-0.3,4,3,6,1,17
289,Samuel Mbangula,BEL,FW,Juventus,20,2004,2.5,64,76,84.2,793,128,45,52,86.5,15,20,75.0,1,1,100.0,2,0.3,0.2,1.7,5,3,1,0,4
290,Weston McKennie,USA,MF,Juventus,26,1998,1.8,65,76,85.5,878,140,41,43,95.3,20,25,80.0,1,3,33.3,0,0.0,0.1,0.0,0,3,1,0,5
291,Scott McTominay,SCO,MF,Napoli,27,1996,2.2,43,51,84.3,679,209,23,27,85.2,15,18,83.3,4,4,100.0,1,0.3,0.0,0.7,1,6,0,0,4
292,Alex Meret,ITA,GK,Napoli,27,1997,4.4,93,128,72.7,2275,1395,20,20,100.0,52,54,96.3,21,54,38.9,0,0.0,0.0,0.0,0,1,0,0,0
293,Junior Messias,BRA,"MF,FW",Genoa,33,1991,2.9,40,55,72.7,690,182,16,17,94.1,21,31,67.7,3,6,50.0,0,0.2,0.0,-0.2,4,3,0,0,6
294,Valentin Mihaila,ROU,"FW,MF",Parma,24,2000,4.0,85,108,78.7,1278,372,43,54,79.6,27,33,81.8,7,10,70.0,1,0.4,0.2,0.6,6,8,4,1,10
295,Vanja Milinković-Savić,SRB,GK,Torino,27,1997,5.0,157,219,71.7,4587,3206,32,32,100.0,76,76,100.0,49,109,45.0,0,0.0,0.1,0.0,0,10,1,0,0
296,Yerry Mina,COL,DF,Cagliari,30,1994,3.7,213,257,82.9,4306,1491,63,73,86.3,124,142,87.3,25,39,64.1,0,0.0,0.3,0.0,1,9,2,0,15
297,Juan Miranda,ESP,DF,Bologna,24,2000,2.4,166,210,79.0,3179,1132,69,71,97.2,73,88,83.0,23,45,51.1,0,0.2,0.4,-0.2,6,18,2,2,12
298,Fabio Miretti,ITA,MF,Genoa,21,2003,0.8,12,17,70.6,324,111,3,4,75.0,5,6,83.3,4,7,57.1,0,0.0,0.2,0.0,0,0,0,0,2
299,Henrikh Mkhitaryan,ARM,MF,Inter,35,1989,5.0,219,262,83.6,3456,840,119,135,88.1,80,97,82.5,15,18,83.3,0,0.1,0.5,-0.1,1,21,9,1,30
300,Lorenzo Montipò,ITA,GK,Hellas Verona,28,1996,6.0,83,171,48.5,2528,1965,12,12,100.0,43,43,100.0,28,115,24.3,0,0.0,0.0,0.0,0,4,0,0,1
301,Álvaro Morata,ESP,"MF,FW",Milan,31,1992,2.1,41,47,87.2,745,176,24,29,82.8,9,10,90.0,7,7,100.0,0,0.2,0.1,-0.2,4,5,1,0,9
302,Alberto Moreno,ESP,DF,Como,32,1992,6.0,259,314,82.5,4758,1773,103,113,91.2,124,146,84.9,27,45,60.0,0,0.6,0.5,-0.6,9,24,6,4,17
303,Tete Morente,ESP,"FW,MF",Lecce,27,1996,3.4,86,107,80.4,1268,434,53,57,93.0,24,29,82.8,6,14,42.9,0,0.2,0.1,-0.2,5,8,4,1,15
304,Nikola Moro,CRO,MF,Bologna,26,1998,2.6,107,143,74.8,2119,561,34,45,75.6,52,65,80.0,16,22,72.7,0,0.1,0.2,-0.1,2,21,1,1,19
305,Daniel Mosquera,COL,"FW,MF",Hellas Verona,24,1999,2.2,25,36,69.4,271,36,19,22,86.4,3,6,50.0,1,2,50.0,0,0.3,0.1,-0.3,2,1,1,0,1
306,Dany Mota,POR,MF,Monza,26,1998,2.2,46,69,66.7,776,126,17,26,65.4,24,30,80.0,2,4,50.0,0,0.0,0.6,0.0,1,3,3,1,5
307,Yunus Musah,USA,MF,Milan,21,2002,1.7,114,122,93.4,2084,640,42,43,97.7,63,66,95.5,9,13,69.2,1,0.3,0.2,0.7,5,14,2,2,15
308,Juan Musso,ARG,GK,Atalanta,30,1994,1.0,17,33,51.5,486,331,2,2,100.0,9,9,100.0,6,22,27.3,0,0.0,0.0,0.0,0,0,0,0,0
309,Kingstone Mutandwa,ZAM,MF,Cagliari,21,2003,0.4,8,10,80.0,110,0,6,7,85.7,2,2,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
310,Obite N'Dicka,CIV,DF,Roma,25,1999,6.0,394,413,95.4,7392,2272,143,146,97.9,217,223,97.3,32,41,78.0,0,0.3,0.1,-0.3,2,16,1,0,20
311,Michel Ndary Adopo,FRA,MF,Cagliari,24,2000,1.1,31,34,91.2,532,113,17,18,94.4,12,13,92.3,2,2,100.0,0,0.1,0.0,-0.1,1,1,0,0,3
312,Dan Ndoye,SUI,"FW,MF",Bologna,23,2000,3.7,72,107,67.3,1201,258,34,48,70.8,32,42,76.2,3,8,37.5,1,0.6,0.5,0.4,4,5,3,0,9
313,David Neres,BRA,"MF,FW",Napoli,27,1997,0.6,28,35,80.0,417,164,15,15,100.0,6,9,66.7,4,7,57.1,3,1.0,0.9,2.0,3,4,3,2,4
314,Cyril Ngonge,BEL,DF,Napoli,24,2000,0.1,6,7,85.7,114,39,2,3,66.7,3,3,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,2
315,Hans Nicolussi Caviglia,ITA,MF,Venezia,24,2000,2.6,72,93,77.4,1301,474,34,39,87.2,29,35,82.9,9,16,56.3,0,0.1,0.1,-0.1,2,6,2,1,10
316,Eybi Nije,SWE,DF,Torino,19,2005,0.3,9,9,100.0,160,24,5,5,100.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0
317,Tijjani Noslin,NED,"FW,MF",Lazio,25,1999,2.6,56,78,71.8,774,189,30,37,81.1,18,26,69.2,3,6,50.0,0,0.2,0.3,-0.2,3,3,5,2,6
318,Adam Obert,SVK,DF,Cagliari,22,2002,0.1,1,3,33.3,16,0,0,0,0.0,1,2,50.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
319,Jens Odgaard,DEN,"FW,MF",Bologna,25,1999,2.4,60,76,78.9,925,179,31,32,96.9,22,31,71.0,4,7,57.1,0,0.0,0.0,0.0,1,4,0,0,2
320,Noah Okafor,SUI,FW,Milan,24,2000,2.3,30,43,69.8,480,79,16,23,69.6,13,15,86.7,1,3,33.3,0,0.0,0.0,0.0,0,1,3,1,4
321,Maduka Okoye,NGA,GK,Udinese,25,1999,6.0,149,199,74.9,3995,2905,33,33,100.0,71,71,100.0,43,90,47.8,0,0.0,0.0,0.0,0,1,0,0,0
322,Mathías Olivera,URU,DF,Napoli,26,1997,4.2,149,181,82.3,2370,706,69,81,85.2,66,74,89.2,7,10,70.0,0,0.6,0.3,-0.6,8,14,3,1,11
