Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90
31,Milan Badelj,CRO,MF,Genoa,35,1989.0,6,399.0,67.0,73.9,4.4,6,67.0,1,0,0.0,0,0.83,2.0,6.0,-4.0,-0.9,4.1,6.1,-1.9,-0.44
32,Nicola Bagnolini,ITA,GK,Bologna,20,2004.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Mitchel Bakker,NED,MF,Atalanta,24,2000.0,1,22.0,22.0,4.1,0.2,0,0.0,0,1,22.0,0,3.0,0.0,0.0,0.0,0.0,0.2,0.6,-0.4,-1.67
34,Tommaso Baldanzi,ITA,"MF,FW",Roma,21,2003.0,6,151.0,25.0,28.0,1.7,0,0.0,0,6,25.0,0,1.5,4.0,1.0,3.0,1.79,4.0,1.7,2.3,1.37
35,Botond Balogh,HUN,DF,Parma,22,2002.0,5,429.0,86.0,95.3,4.8,5,86.0,3,0,0.0,0,1.0,8.0,7.0,1.0,0.21,7.8,7.9,-0.1,-0.02
36,Lameck Banda,ZAM,"FW,MF",Lecce,23,2001.0,5,240.0,48.0,44.4,2.7,2,69.0,0,3,34.0,0,0.8,1.0,5.0,-4.0,-1.5,3.5,5.3,-1.8,-0.68
37,Daniel Bandeira,POR,MF,Hellas Verona,24,2000.0,4,229.0,57.0,42.4,2.5,3,74.0,1,1,6.0,2,0.0,3.0,6.0,-3.0,-1.18,1.3,4.6,-3.3,-1.3
38,Mattia Bani,ITA,DF,Genoa,30,1993.0,4,314.0,79.0,58.1,3.5,4,79.0,3,0,0.0,0,1.0,2.0,7.0,-5.0,-1.43,3.1,6.2,-3.1,-0.88
39,Antonín Barák,CZE,MF,Fiorentina,29,1994.0,1,54.0,54.0,10.0,0.6,1,54.0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.8,0.2,0.6,0.93
40,Federico Barba,ITA,DF,Como,31,1993.0,2,180.0,90.0,33.3,2.0,2,90.0,2,0,0.0,2,0.5,1.0,4.0,-3.0,-1.5,1.6,2.0,-0.4,-0.19
41,Nicolò Barella,ITA,MF,Inter,27,1997.0,4,312.0,78.0,57.8,3.5,4,78.0,1,0,0.0,1,1.75,9.0,3.0,6.0,1.73,5.2,4.2,1.0,0.29
42,Leonardo Baroncelli,ITA,DF,Fiorentina,19,2005.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Davide Bartesaghi,ITA,DF,Milan,18,2005.0,1,5.0,5.0,0.9,0.1,0,0.0,0,1,5.0,2,3.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,1.08
44,Federico Baschirotto,ITA,DF,Lecce,28,1996.0,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,0.83,3.0,11.0,-8.0,-1.33,7.1,9.9,-2.8,-0.47
45,Daniele Baselli,ITA,MF,Como,32,1992.0,2,22.0,11.0,4.1,0.2,1,21.0,0,1,1.0,2,1.5,0.0,1.0,-1.0,-4.09,0.0,0.2,-0.2,-0.71
46,Alessandro Bastoni,ITA,DF,Inter,25,1999.0,5,395.0,79.0,73.1,4.4,5,79.0,2,0,0.0,1,2.0,12.0,4.0,8.0,1.82,7.3,5.0,2.3,0.53
47,Reda Belahyane,FRA,MF,Hellas Verona,20,2004.0,6,520.0,87.0,96.3,5.8,5,90.0,5,1,70.0,0,1.0,10.0,11.0,-1.0,-0.17,6.2,9.3,-3.0,-0.52
48,Raoul Bellanova,ITA,DF,Torino,24,2000.0,1,87.0,87.0,16.1,1.0,1,87.0,0,0,0.0,0,1.0,2.0,0.0,2.0,2.07,1.0,1.7,-0.7,-0.69
49,Raoul Bellanova,ITA,DF,Atalanta,24,2000.0,4,299.0,75.0,55.4,3.3,4,75.0,2,0,0.0,0,1.0,5.0,10.0,-5.0,-1.51,5.5,3.6,1.9,0.58
50,Andrea Belotti,ITA,FW,Como,30,1993.0,5,200.0,40.0,37.0,2.2,3,58.0,0,2,13.0,1,1.0,2.0,6.0,-4.0,-1.8,2.2,2.2,0.1,0.03
51,Lucas Beltrán,ARG,"MF,FW",Fiorentina,23,2001.0,3,89.0,30.0,16.5,1.0,1,57.0,0,2,16.0,3,1.0,1.0,2.0,-1.0,-1.01,1.2,0.4,0.9,0.9
52,Ismaël Bennacer,ALG,MF,Milan,26,1997.0,1,58.0,58.0,10.7,0.6,1,58.0,0,0,0.0,1,1.0,0.0,1.0,-1.0,-1.55,1.4,0.2,1.2,1.83
53,Alessandro Berardi,ITA,GK,Hellas Verona,33,1991.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Medon Berisha,ALB,"MF,FW",Lecce,20,2003.0,3,83.0,28.0,15.4,0.9,1,69.0,0,2,7.0,1,0.33,0.0,0.0,0.0,0.0,1.5,0.4,1.1,1.19
55,Adrian Bernabe,ESP,MF,Parma,23,2001.0,5,439.0,88.0,97.6,4.9,5,88.0,4,0,0.0,0,1.0,8.0,9.0,-1.0,-0.21,7.7,8.7,-1.0,-0.19
56,Lorenzo Bernasconi,ITA,DF,Atalanta,20,2003.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Alessandro Berretta,ITA,MF,Monza,18,2006.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Davide Bettella,ITA,DF,Monza,24,2000.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,Sam Beukema,NED,DF,Bologna,25,1998.0,6,495.0,83.0,91.7,5.5,5,90.0,5,1,45.0,0,1.17,6.0,8.0,-2.0,-0.36,6.7,7.5,-0.8,-0.15
60,Côme Bianay Balcot,FRA,DF,Torino,19,2005.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Alessandro Bianco,ITA,MF,Monza,21,2002.0,3,191.0,64.0,35.4,2.1,2,86.0,1,1,19.0,1,0.33,2.0,5.0,-3.0,-1.41,0.9,2.6,-1.7,-0.82
62,Alessandro Bianco,ITA,MF,Fiorentina,21,2002.0,1,18.0,18.0,3.3,0.2,0,0.0,0,1,18.0,1,1.0,1.0,0.0,1.0,5.0,0.1,0.2,-0.1,-0.34
63,Davide Bifulco,ITA,GK,Monza,18,2006.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,Jaka Bijol,SVN,DF,Udinese,25,1999.0,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,1.67,9.0,10.0,-1.0,-0.17,6.7,11.0,-4.3,-0.72
65,Cristiano Biraghi,ITA,DF,Fiorentina,32,1992.0,5,405.0,81.0,75.0,4.5,5,81.0,4,0,0.0,1,1.2,5.0,7.0,-2.0,-0.44,5.9,5.0,0.9,0.2
66,Samuele Birindelli,ITA,DF,Monza,25,1999.0,2,174.0,87.0,32.2,1.9,2,87.0,1,0,0.0,1,0.5,0.0,1.0,-1.0,-0.52,0.7,1.1,-0.4,-0.21
67,Emil Bohinen,NOR,MF,Genoa,25,1999.0,2,76.0,38.0,14.1,0.8,0,0.0,0,2,38.0,4,0.5,1.0,3.0,-2.0,-2.37,0.6,2.6,-2.0,-2.3
68,Warren Bondo,FRA,MF,Monza,21,2003.0,6,460.0,77.0,85.2,5.1,5,90.0,5,1,10.0,0,0.5,3.0,6.0,-3.0,-0.59,1.6,6.0,-4.4,-0.86
69,Kevin Bonifazi,ITA,DF,Lecce,28,1996.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,Ange-Yoan Bonny,FRA,FW,Parma,20,2003.0,5,390.0,78.0,86.7,4.3,5,78.0,3,0,0.0,0,1.0,8.0,6.0,2.0,0.46,7.5,7.3,0.2,0.05
71,Alexandru Borbei,ROU,GK,Lecce,21,2003.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Edoardo Bove,ITA,MF,Fiorentina,22,2002.0,4,286.0,72.0,53.0,3.2,3,84.0,2,1,33.0,0,1.25,5.0,4.0,1.0,0.31,6.2,2.4,3.8,1.21
73,Edoardo Bove,ITA,MF,Roma,22,2002.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Domagoj Bradarić,CRO,MF,Hellas Verona,24,1999.0,1,4.0,4.0,0.7,0.0,0,0.0,0,1,4.0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.89
75,Federico Brancolini,ITA,GK,Empoli,23,2001.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Matthias Braunöder,AUT,MF,Como,22,2002.0,3,138.0,46.0,25.6,1.5,2,68.0,1,1,3.0,3,0.67,0.0,5.0,-5.0,-3.26,0.5,1.9,-1.4,-0.92
77,Iker Bravo,ESP,MF,Udinese,19,2005.0,3,42.0,14.0,7.8,0.5,0,0.0,0,3,14.0,3,1.0,0.0,0.0,0.0,0.0,0.8,1.4,-0.6,-1.22
78,Josip Brekalo,CRO,"FW,MF",Fiorentina,26,1998.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Gleison Bremer,BRA,DF,Juventus,27,1997.0,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,2.0,9.0,0.0,9.0,1.5,6.7,2.2,4.5,0.75
80,Brenner,BRA,"MF,FW",Udinese,24,2000.0,6,328.0,55.0,60.7,3.6,4,76.0,1,2,12.0,0,1.67,5.0,4.0,1.0,0.27,3.1,6.3,-3.2,-0.87
81,Marco Brescianini,ITA,MF,Atalanta,24,2000.0,6,365.0,61.0,67.6,4.1,4,69.0,1,2,45.0,0,1.17,6.0,9.0,-3.0,-0.74,7.2,5.5,1.7,0.41
82,Bruno,BRA,GK,Venezia,26,1998.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Alessandro Buongiorno,ITA,DF,Napoli,25,1999.0,5,450.0,90.0,83.3,5.0,5,90.0,5,0,0.0,0,2.6,11.0,1.0,10.0,2.0,8.0,4.0,4.0,0.79
84,Rareș-Cătălin Burnete,ROU,FW,Lecce,20,2004.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Gianluca Busio,USA,MF,Venezia,22,2002.0,3,256.0,85.0,47.4,2.8,3,85.0,1,0,0.0,0,1.0,3.0,6.0,-3.0,-1.05,3.6,4.0,-0.4,-0.16
86,Naïm Byar,FRA,MF,Bologna,19,2005.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Liberato Cacace,NZL,"DF,MF",Empoli,24,2000.0,4,66.0,17.0,12.2,0.7,0,0.0,0,4,17.0,2,2.0,0.0,1.0,-1.0,-1.36,0.4,3.0,-2.6,-3.54
88,Davide Calabria,ITA,DF,Milan,27,1996.0,2,148.0,74.0,27.4,1.6,2,74.0,0,0,0.0,1,0.5,1.0,3.0,-2.0,-1.22,3.5,2.0,1.4,0.87
89,Luca Caldirola,ITA,DF,Monza,33,1991.0,3,192.0,64.0,35.6,2.1,2,90.0,2,1,12.0,2,0.67,0.0,2.0,-2.0,-0.94,0.8,2.2,-1.4,-0.65
90,Hakan Çalhanoğlu,TUR,MF,Inter,30,1994.0,5,367.0,73.0,68.0,4.1,5,73.0,1,0,0.0,1,2.0,11.0,4.0,7.0,1.72,6.9,3.4,3.6,0.87
91,Drissa Camara,CIV,FW,Parma,22,2002.0,2,29.0,15.0,6.4,0.3,0,0.0,0,2,15.0,3,0.5,0.0,1.0,-1.0,-3.1,0.2,0.3,-0.1,-0.18
92,Francesco Camarda,ITA,FW,Milan,16,2008.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Nicolò Cambiaghi,ITA,FW,Bologna,23,2000.0,1,15.0,15.0,2.8,0.2,0,0.0,0,1,15.0,0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.85
94,Andrea Cambiaso,ITA,"DF,FW",Juventus,24,2000.0,6,461.0,77.0,85.4,5.1,5,89.0,4,1,17.0,0,2.0,7.0,0.0,7.0,1.37,4.9,2.1,2.8,0.55
95,Matteo Cancellieri,ITA,"FW,MF",Parma,22,2002.0,5,156.0,31.0,34.7,1.7,1,54.0,0,4,26.0,0,1.0,3.0,4.0,-1.0,-0.58,2.1,3.6,-1.5,-0.88
96,Antonio Candela,ITA,DF,Venezia,24,2000.0,5,439.0,88.0,81.3,4.9,5,88.0,3,0,0.0,0,0.8,3.0,7.0,-4.0,-0.82,4.9,6.3,-1.4,-0.29
97,Gianluca Caprari,ITA,MF,Monza,31,1993.0,6,202.0,34.0,37.4,2.2,2,62.0,0,4,20.0,0,0.5,2.0,2.0,0.0,0.0,0.9,2.6,-1.7,-0.75
98,Elia Caprile,ITA,GK,Napoli,23,2001.0,2,145.0,73.0,26.9,1.6,1,90.0,1,1,55.0,4,2.0,2.0,0.0,2.0,1.24,1.3,0.5,0.8,0.48
99,Francesco Caputo,ITA,FW,Empoli,37,1987.0,1,6.0,6.0,1.1,0.1,0,0.0,0,1,6.0,0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4
100,Andrea Carboni,ITA,DF,Monza,23,2001.0,4,348.0,87.0,64.4,3.9,4,87.0,3,0,0.0,2,0.5,4.0,6.0,-2.0,-0.52,1.4,4.5,-3.1,-0.8
101,Franco Carboni,ITA,DF,Venezia,21,2003.0,1,2.0,2.0,0.4,0.0,0,0.0,0,1,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,-4.0
102,Marco Carnesecchi,ITA,GK,Atalanta,24,2000.0,5,450.0,90.0,83.3,5.0,5,90.0,5,0,0.0,1,0.8,7.0,12.0,-5.0,-1.0,9.6,6.6,3.0,0.61
103,Nicolò Casale,ITA,DF,Bologna,26,1998.0,3,161.0,54.0,29.8,1.8,2,62.0,0,1,37.0,0,1.67,2.0,4.0,-2.0,-1.12,1.6,2.1,-0.5,-0.27
104,Nicolò Casale,ITA,DF,Lazio,26,1998.0,2,135.0,68.0,25.0,1.5,2,68.0,1,0,0.0,0,1.5,3.0,2.0,1.0,0.67,2.6,0.9,1.7,1.16
105,Federico Cassa,ITA,"MF,FW",Atalanta,18,2006.0,2,14.0,7.0,2.6,0.2,0,0.0,0,2,7.0,1,1.5,0.0,0.0,0.0,0.0,1.0,0.2,0.8,4.98
106,Tommaso Cassandro,ITA,DF,Como,24,2000.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Valentín Castellanos,ARG,FW,Lazio,25,1998.0,5,415.0,83.0,76.9,4.6,5,83.0,1,0,0.0,0,2.0,10.0,7.0,3.0,0.65,7.2,3.7,3.5,0.76
108,Santiago Castro,ARG,FW,Bologna,20,2004.0,6,448.0,75.0,83.0,5.0,5,84.0,3,1,28.0,0,1.17,7.0,6.0,1.0,0.2,6.6,6.7,-0.2,-0.03
109,Gaetano Castrovilli,ITA,MF,Lazio,27,1997.0,3,89.0,30.0,16.5,1.0,1,60.0,0,2,15.0,3,2.0,1.0,1.0,0.0,0.0,2.1,1.7,0.4,0.42
110,Danilo Cataldi,ITA,MF,Fiorentina,30,1994.0,4,293.0,73.0,54.3,3.3,4,73.0,0,0,0.0,0,1.25,4.0,6.0,-2.0,-0.61,5.0,2.5,2.4,0.75
111,Danilo Cataldi,ITA,MF,Lazio,30,1994.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,Zeki Çelik,TUR,DF,Roma,27,1997.0,6,434.0,72.0,80.4,4.8,5,81.0,4,1,29.0,0,1.5,5.0,3.0,2.0,0.41,5.3,6.1,-0.9,-0.18
113,Alberto Cerri,ITA,FW,Como,28,1996.0,2,61.0,31.0,11.3,0.7,0,0.0,0,2,31.0,2,0.5,0.0,1.0,-1.0,-1.48,0.9,0.4,0.5,0.67
114,Gabriel Charpentier,CGO,FW,Parma,25,1999.0,1,18.0,18.0,4.0,0.2,0,0.0,0,1,18.0,0,0.0,0.0,2.0,-2.0,-10.0,0.1,0.8,-0.7,-3.37
115,Walid Cheddira,MAR,FW,Napoli,26,1998.0,1,12.0,12.0,2.2,0.1,0,0.0,0,1,12.0,1,0.0,0.0,1.0,-1.0,-7.5,0.1,0.9,-0.8,-5.77
116,Leandro Chichizola,ARG,GK,Parma,34,1990.0,1,90.0,90.0,20.0,1.0,1,90.0,1,0,0.0,4,0.0,2.0,3.0,-1.0,-1.0,0.8,2.5,-1.7,-1.65
117,Niccolò Chiorra,ITA,GK,Empoli,23,2001.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Samuel Chukwueze,NGA,FW,Milan,25,1999.0,6,177.0,30.0,32.8,2.0,2,64.0,0,4,12.0,0,1.83,2.0,3.0,-1.0,-0.51,3.1,2.4,0.8,0.38
119,Aaron Ciammaglichella,ITA,MF,Torino,19,2005.0,1,1.0,1.0,0.2,0.0,0,0.0,0,1,1.0,4,3.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,9.23
120,Giuseppe Ciocci,ITA,GK,Cagliari,22,2002.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,Alessandro Circati,AUS,DF,Parma,20,2003.0,4,360.0,90.0,80.0,4.0,4,90.0,4,0,0.0,1,1.0,6.0,7.0,-1.0,-0.25,6.0,7.3,-1.3,-0.33
122,Alphadjo Cissè,ITA,MF,Hellas Verona,17,2006.0,1,2.0,2.0,0.4,0.0,0,0.0,0,1,2.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
123,Saúl Coco,EQG,DF,Torino,25,1999.0,5,450.0,90.0,83.3,5.0,5,90.0,5,0,0.0,1,1.6,7.0,6.0,1.0,0.2,5.5,9.6,-4.1,-0.81
124,Lorenzo Colombo,ITA,"FW,MF",Empoli,22,2002.0,6,421.0,70.0,78.0,4.7,6,70.0,0,0,0.0,0,1.67,5.0,2.0,3.0,0.64,5.1,5.5,-0.4,-0.09
125,Andrea Colpani,ITA,"MF,FW",Fiorentina,25,1999.0,6,374.0,62.0,69.3,4.2,5,68.0,0,1,36.0,0,1.17,4.0,7.0,-3.0,-0.72,5.6,4.4,1.2,0.28
126,Pietro Comi,ITA,DF,Atalanta,19,2005.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,Pietro Comuzzo,ITA,DF,Fiorentina,19,2005.0,5,407.0,81.0,75.4,4.5,5,81.0,2,0,0.0,1,1.4,3.0,4.0,-1.0,-0.22,5.8,3.8,2.1,0.45
128,Francisco Conceição,POR,FW,Juventus,21,2002.0,2,74.0,37.0,13.7,0.8,0,0.0,0,2,37.0,0,2.0,1.0,0.0,1.0,1.22,1.8,0.4,1.4,1.74
129,Nikita Contini Baranovsky,ITA,GK,Napoli,28,1996.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,Diego Coppola,ITA,DF,Hellas Verona,20,2003.0,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,1.0,10.0,11.0,-1.0,-0.17,6.2,9.3,-3.1,-0.51
131,Tommaso Corazza,ITA,DF,Bologna,20,2004.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,Christian Corradi,ITA,DF,Hellas Verona,19,2005.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Joaquín Correa,ARG,"MF,FW",Inter,30,1994.0,2,22.0,11.0,4.1,0.2,0,0.0,0,2,11.0,4,2.0,1.0,1.0,0.0,0.0,1.0,0.1,0.9,3.43
134,Edoardo Corvi,ITA,GK,Parma,23,2001.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,João Costa,BRA,FW,Roma,19,2005.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Lassana Coulibaly,MLI,MF,Lecce,28,1996.0,6,256.0,43.0,47.4,2.8,2,73.0,0,4,28.0,0,0.83,2.0,5.0,-3.0,-1.05,3.7,3.9,-0.2,-0.06
137,Woyo Coulibaly,FRA,DF,Parma,25,1999.0,5,450.0,90.0,100.0,5.0,5,90.0,5,0,0.0,0,1.0,8.0,9.0,-1.0,-0.2,8.0,8.8,-0.8,-0.17
138,Bryan Cristante,ITA,MF,Roma,29,1995.0,6,503.0,84.0,93.1,5.6,6,84.0,4,0,0.0,0,1.5,6.0,4.0,2.0,0.36,7.4,7.6,-0.2,-0.04
139,Domen Črnigoj,SVN,MF,Venezia,28,1995.0,3,37.0,12.0,6.9,0.4,0,0.0,0,3,12.0,3,1.0,0.0,2.0,-2.0,-4.86,0.3,1.5,-1.2,-2.93
140,Juan Cuadrado,COL,DF,Atalanta,36,1988.0,2,64.0,32.0,11.9,0.7,0,0.0,0,2,32.0,2,0.5,2.0,1.0,1.0,1.41,2.2,0.6,1.6,2.22
141,Hugo Cuenca,PAR,MF,Milan,19,2005.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Patrick Cutrone,ITA,FW,Como,26,1998.0,6,472.0,79.0,87.4,5.2,6,79.0,2,0,0.0,0,1.33,8.0,7.0,1.0,0.19,6.4,5.1,1.3,0.24
143,Wylan Cyprien,FRA,MF,Parma,29,1995.0,2,28.0,14.0,6.2,0.3,0,0.0,0,2,14.0,1,2.0,1.0,0.0,1.0,3.21,0.9,0.2,0.7,2.36
144,Marco D'Alessandro,ITA,"DF,FW",Monza,33,1991.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,Danilo D'Ambrosio,ITA,DF,Monza,36,1988.0,3,25.0,8.0,4.6,0.3,0,0.0,0,3,8.0,3,0.33,0.0,1.0,-1.0,-3.6,0.1,1.2,-1.1,-4.05
146,Lucas Da Cunha,FRA,"MF,FW",Como,23,2001.0,5,200.0,40.0,37.0,2.2,3,58.0,0,2,13.0,1,1.0,2.0,6.0,-4.0,-1.8,2.2,2.2,0.1,0.03
147,Samuel Dahl,SWE,DF,Roma,24,2000.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,Marco Dalla Vecchia,ITA,MF,Torino,19,2005.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,Thijs Dallinga,NED,"FW,MF",Bologna,24,2000.0,4,118.0,30.0,21.9,1.3,1,62.0,0,3,19.0,2,1.0,0.0,3.0,-3.0,-2.29,1.0,1.4,-0.4,-0.31
150,Flavius Daniliuc,AUT,DF,Hellas Verona,23,2001.0,4,250.0,63.0,46.3,2.8,2,88.0,0,2,38.0,0,0.75,4.0,5.0,-1.0,-0.36,3.2,3.5,-0.3,-0.11
151,Danilo,BRA,DF,Juventus,33,1991.0,2,96.0,48.0,17.8,1.1,1,90.0,1,1,6.0,4,3.0,3.0,0.0,3.0,2.81,2.6,0.4,2.2,2.03
152,Matteo Darmian,ITA,DF,Inter,34,1989.0,6,399.0,67.0,73.9,4.4,5,74.0,2,1,28.0,0,1.83,10.0,4.0,6.0,1.35,7.4,4.6,2.8,0.63
153,Juan David Cabal,COL,DF,Juventus,23,2001.0,3,211.0,70.0,39.1,2.3,3,70.0,1,0,0.0,3,2.33,6.0,0.0,6.0,2.56,2.7,0.7,2.0,0.85
154,Keinan Davis,ENG,FW,Udinese,26,1998.0,6,166.0,28.0,30.7,1.8,1,58.0,0,5,22.0,0,1.67,3.0,6.0,-3.0,-1.63,3.1,4.9,-1.8,-0.96
155,Paweł Dawidowicz,POL,DF,Hellas Verona,29,1995.0,5,380.0,76.0,70.4,4.2,5,76.0,4,0,0.0,0,1.2,7.0,6.0,1.0,0.24,4.6,5.6,-0.9,-0.22
156,Charles De Ketelaere,BEL,"FW,MF",Atalanta,23,2001.0,6,401.0,67.0,74.3,4.5,5,78.0,2,1,11.0,0,1.17,10.0,8.0,2.0,0.45,7.5,6.3,1.2,0.26
157,Mattia De Sciglio,ITA,DF,Empoli,31,1992.0,1,1.0,1.0,0.2,0.0,0,0.0,0,1,1.0,2,3.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.4,-40.36
158,Lorenzo De Silvestri,ITA,DF,Bologna,36,1988.0,2,86.0,43.0,15.9,1.0,1,77.0,0,1,9.0,4,2.0,1.0,1.0,0.0,0.0,0.7,0.6,0.1,0.14
159,Koni De Winter,BEL,DF,Genoa,22,2002.0,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,0.83,4.0,10.0,-6.0,-1.0,6.4,10.3,-3.9,-0.64
160,Alessandro Deiola,ITA,MF,Cagliari,29,1995.0,5,382.0,76.0,84.9,4.2,5,76.0,3,0,0.0,0,0.4,1.0,5.0,-4.0,-0.94,5.7,5.6,0.1,0.03
161,Tommaso Del Lungo,ITA,DF,Atalanta,20,2003.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,Enrico Del Prato,ITA,DF,Parma,24,1999.0,4,284.0,71.0,63.1,3.2,2,90.0,2,2,52.0,0,1.0,6.0,7.0,-1.0,-0.32,5.2,6.2,-1.0,-0.31
163,Fisayo Dele-Bashiru,NGA,MF,Lazio,23,2001.0,3,159.0,53.0,29.4,1.8,2,75.0,1,1,10.0,3,1.33,3.0,3.0,0.0,0.0,2.8,1.7,1.2,0.65
164,Alessandro Dellavalle,ITA,DF,Torino,20,2004.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
