Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
435,Emanuele Valeri,ITA,DF,Parma,25,1998,2.1,66,49,17,2,0,3,2,15,0,0,0,0,47,0,2
436,Ignace Van Der Brempt,BEL,DF,Como,22,2002,2.5,120,99,21,2,0,0,4,19,0,0,0,0,103,0,2
437,Devis Vásquez,COL,GK,Empoli,26,1998,6.0,187,152,34,13,0,0,0,0,0,0,0,0,110,1,0
438,Johan Vásquez,MEX,DF,Genoa,25,1998,5.3,278,257,21,10,0,1,2,4,0,0,0,0,224,0,3
439,Matías Vecino,URU,MF,Lazio,33,1991,1.7,78,77,1,1,0,1,0,0,0,0,0,0,68,0,2
440,Simone Verdi,ITA,MF,Como,32,1992,0.3,9,8,1,1,0,0,2,0,0,0,0,0,4,0,1
441,Samuele Vignato,ITA,MF,Monza,20,2004,1.2,33,33,0,0,0,0,5,0,0,0,0,0,22,0,3
442,Nicolas Viola,ITA,"FW,MF",Cagliari,34,1989,0.6,34,22,12,6,0,0,9,1,5,2,3,0,22,0,0
443,Mattia Viti,ITA,DF,Empoli,22,2002,6.0,208,154,54,22,0,4,0,0,0,0,0,0,175,0,5
444,Vitinha,POR,FW,Genoa,24,2000,4.6,83,77,6,1,0,1,12,1,0,0,0,0,48,0,7
445,Dušan Vlahović,SRB,FW,Juventus,24,2000,5.4,66,59,5,0,2,1,1,0,0,0,0,0,41,2,2
446,Vanja Vlahović,SRB,MF,Atalanta,20,2004,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
447,Nikola Vlašić,CRO,FW,Torino,26,1997,0.3,8,7,1,0,0,0,0,1,0,0,0,0,8,0,0
448,Alessandro Vogliacco,ITA,DF,Genoa,26,1998,2.7,113,103,10,4,0,2,5,6,0,0,0,0,88,0,3
449,Mërgim Vojvoda,KVX,DF,Torino,29,1995,3.8,246,237,9,3,1,3,5,6,0,0,0,0,216,0,4
450,Stefan de Vrij,NED,DF,Inter,32,1992,1.2,111,109,2,2,1,0,0,0,0,0,0,0,104,0,0
451,Sebastian Walukiewicz,POL,DF,Torino,24,2000,1.7,132,129,2,0,0,0,0,2,0,0,0,0,121,1,0
452,Sebastian Walukiewicz,POL,DF,Empoli,24,2000,2.0,62,55,6,2,0,1,2,4,0,0,0,0,48,1,0
453,Timothy Weah,USA,FW,Juventus,24,2000,1.3,55,53,2,0,0,0,4,1,0,0,0,0,44,0,3
454,Mateusz Wieteska,POL,DF,Cagliari,27,1997,1.0,44,43,1,1,0,0,0,0,0,0,0,0,38,0,0
455,John Yeboah,ECU,"MF,FW",Venezia,24,2000,0.6,10,9,1,0,0,0,1,0,1,0,0,0,8,0,1
456,Kenan Yıldız,TUR,"FW,MF",Juventus,19,2005,5.5,215,203,10,2,2,1,17,3,5,1,4,0,181,2,5
457,Mattia Zaccagni,ITA,"FW,MF",Lazio,29,1995,5.7,190,150,40,8,0,1,39,5,27,13,10,0,133,0,7
458,Nicola Zalewski,POL,"FW,DF",Roma,22,2002,1.6,81,73,8,0,0,0,15,8,0,0,0,0,61,0,4
459,Andre-Frank Zambo Anguissa,CMR,MF,Napoli,28,1995,6.0,327,323,4,4,0,0,0,0,0,0,0,0,291,0,3
460,Francesco Zampano,ITA,DF,Venezia,31,1993,6.0,183,154,29,0,0,3,14,29,0,0,0,0,145,0,6
461,Nicolò Zaniolo,ITA,"FW,MF",Atalanta,25,1999,0.4,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
462,Alessandro Zanoli,ITA,DF,Genoa,23,2000,2.4,66,57,9,0,0,0,9,9,0,0,0,0,46,0,5
463,Duván Zapata,COL,FW,Torino,33,1991,5.6,115,106,7,1,0,0,3,0,0,0,0,0,78,2,3
464,Gabriele Zappa,ITA,DF,Cagliari,24,1999,4.5,274,243,30,3,0,5,7,27,0,0,0,0,218,1,9
465,Davide Zappacosta,ITA,DF,Atalanta,32,1992,3.5,160,131,29,4,0,0,21,22,3,0,2,0,134,0,2
466,Oier Zarraga,ESP,MF,Udinese,25,1999,1.4,45,43,1,0,0,0,3,0,0,0,0,0,40,1,1
467,Jordan Zemura,ZIM,DF,Udinese,24,1999,2.4,85,67,18,1,0,0,6,17,0,0,0,0,66,0,3
468,Kevin Zeroli,ITA,MF,Milan,19,2005,0.1,9,9,0,0,0,0,0,0,0,0,0,0,9,0,0
469,Piotr Zieliński,POL,MF,Inter,30,1994,0.6,79,72,6,4,0,0,7,0,1,0,1,0,66,1,2
470,Nadir Zortea,ITA,DF,Cagliari,25,1999,1.4,67,62,5,1,0,0,14,4,0,0,0,0,49,0,4
471,Milan Đurić,BIH,FW,Monza,34,1990,3.9,80,77,3,0,0,1,0,0,0,0,0,0,40,0,0
