Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Gls_per_90,Ast,Ast_per_90,G+A,G+A_per_90,G-PK,G-PK_per_90,PK,PKatt,CrdY,CrdR,xG,xG_per_90,npxG,npxG_per_90,xAG,xAG_per_90,npxG+xAG,npxG+xAG_per_90,PrgC,PrgP,PrgR,G+A-PK,xG+xAG
231,Magnus Kofod Andersen,DEN,MF,Venezia,25,1999,5,3,268,3.0,1,0.34,0,0.0,1,0.34,1,0.34,0,0,0,0,0.1,0.04,0.1,0.04,0.1,0.04,0.2,0.08,2,8,5,0.34,0.08
232,Sead Kolašinac,BIH,DF,Atalanta,31,1993,3,3,258,2.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,8,19,11,0.0,0.01
233,Manu Koné,FRA,MF,Roma,23,2001,4,2,174,1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.4,0.2,0.4,0.2,0.1,0.06,0.5,0.26,8,15,4,0.0,0.26
234,Teun Koopmeiners,NED,MF,Juventus,26,1998,4,3,315,3.5,0,0.0,1,0.29,1,0.29,0,0.0,0,0,0,0,1.1,0.3,1.1,0.3,0.5,0.15,1.6,0.45,7,18,27,0.29,0.45
235,Odilon Kossounou,CIV,DF,Atalanta,23,2001,2,2,152,1.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.03,0.1,0.03,0.0,0.0,0.1,0.03,1,5,1,0.0,0.03
236,Christian Kouamé,CIV,"MF,FW",Fiorentina,26,1997,5,3,284,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.06,0.2,0.06,0.3,0.11,0.5,0.17,5,11,22,0.0,0.17
237,Mateusz Kowalski,POL,MF,Parma,19,2005,1,1,56,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.4,0.69,0.4,0.69,0.0,0.0,0.4,0.69,0,0,2,0.0,0.69
238,Thomas Kristensen,DEN,DF,Udinese,22,2002,3,2,188,2.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0
239,Nikola Krstović,MNE,FW,Lecce,24,2000,6,6,512,5.7,2,0.35,0,0.0,2,0.35,2,0.35,0,0,0,0,2.7,0.47,2.7,0.47,0.2,0.04,2.9,0.51,8,13,24,0.35,0.51
240,Khvicha Kvaratskhelia,GEO,"MF,FW",Napoli,23,2001,6,6,443,4.9,3,0.61,2,0.41,5,1.02,3,0.61,0,0,1,0,1.5,0.31,1.5,0.31,2.5,0.5,4.0,0.81,24,20,38,1.02,0.81
241,Giorgos Kyriakopoulos,GRE,DF,Monza,28,1996,6,6,540,6.0,0,0.0,1,0.17,1,0.17,0,0.0,0,0,0,0,0.1,0.01,0.1,0.01,0.4,0.07,0.5,0.08,11,22,19,0.17,0.08
242,Mathis Lambourde,FRA,"DF,MF",Hellas Verona,18,2006,2,0,7,0.1,1,12.86,0,0.0,1,12.86,1,12.86,0,0,0,0,0.1,0.84,0.1,0.84,0.1,1.0,0.2,1.84,1,0,1,12.86,1.84
243,Gianluca Lapadula,PER,"FW,MF",Cagliari,34,1990,4,0,90,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.5,0.51,0.5,0.51,0.0,0.03,0.5,0.54,2,3,6,0.0,0.54
244,Valentino Lazaro,AUT,DF,Torino,28,1996,6,6,508,5.6,0,0.0,2,0.35,2,0.35,0,0.0,0,0,1,0,0.4,0.07,0.4,0.07,1.1,0.2,1.6,0.28,7,21,43,0.35,0.28
245,Darko Lazović,SRB,"MF,DF",Hellas Verona,34,1990,6,6,425,4.7,1,0.21,3,0.64,4,0.85,0,0.0,1,1,0,0,1.4,0.3,0.6,0.14,1.5,0.31,2.1,0.44,5,10,24,0.64,0.61
246,Manuel Lazzari,ITA,DF,Lazio,30,1993,6,6,460,5.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0.06,0.3,0.06,26,24,27,0.0,0.06
247,Enzo Le Fée,FRA,MF,Roma,24,2000,2,1,89,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.18,0.2,0.18,0.1,0.1,0.3,0.28,3,5,1,0.0,0.28
248,Rafael Leão,POR,FW,Milan,25,1999,6,5,440,4.9,1,0.2,3,0.61,4,0.82,1,0.2,0,0,0,0,1.9,0.39,1.9,0.39,1.7,0.34,3.6,0.73,29,26,69,0.82,0.73
249,Nunzio Lella,ITA,MF,Venezia,24,2000,1,0,5,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
250,Karol Linetty,POL,MF,Torino,29,1995,5,4,355,3.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.01,0.0,0.01,0.1,0.02,0.1,0.03,5,8,3,0.0,0.03
251,Dailon Livramento,CPV,"FW,MF",Hellas Verona,23,2001,4,2,166,1.8,1,0.54,0,0.0,1,0.54,1,0.54,0,0,1,0,0.5,0.25,0.5,0.25,0.0,0.0,0.5,0.25,5,1,9,0.54,0.25
252,Stanislav Lobotka,SVK,MF,Napoli,29,1994,6,6,518,5.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.2,0.03,0.2,0.03,0.3,0.05,0.5,0.08,9,36,10,0.0,0.08
253,Manuel Locatelli,ITA,MF,Juventus,26,1998,5,5,389,4.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.01,3,38,2,0.0,0.01
254,Ruben Loftus-Cheek,ENG,MF,Milan,28,1996,6,4,409,4.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.3,0.07,0.3,0.07,1.1,0.23,1.4,0.3,10,25,18,0.0,0.3
255,Ademola Lookman,NGA,"MF,FW",Atalanta,26,1997,3,2,216,2.4,2,0.83,1,0.42,3,1.25,1,0.42,1,1,0,0,2.2,0.9,1.4,0.57,0.7,0.28,2.0,0.85,12,9,35,0.83,1.18
256,Sandi Lovrić,SVN,MF,Udinese,26,1998,6,4,311,3.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.4,0.13,0.4,0.13,0.0,0.01,0.5,0.13,7,17,8,0.0,0.13
257,Lorenzo Lucca,ITA,FW,Udinese,24,2000,6,5,383,4.3,3,0.7,0,0.0,3,0.7,3,0.7,0,0,2,0,0.9,0.2,0.9,0.2,0.1,0.02,1.0,0.23,2,3,13,0.7,0.23
258,Jhon Lucumí,COL,DF,Bologna,26,1998,5,3,304,3.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,1,0.1,0.02,0.1,0.02,0.0,0.0,0.1,0.02,4,16,1,0.0,0.02
259,José Luis Palomino,ARG,DF,Cagliari,34,1990,2,0,69,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,0.0,0.0
260,Douglas Luiz,BRA,MF,Juventus,26,1998,5,1,153,1.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.4,0.23,0.4,0.25,8,9,4,0.0,0.25
261,Romelu Lukaku,BEL,FW,Napoli,31,1993,4,3,259,2.9,2,0.69,2,0.69,4,1.39,2,0.69,0,0,1,0,1.4,0.48,1.4,0.48,0.4,0.14,1.8,0.62,3,4,33,1.39,0.62
262,Sebastiano Luperto,ITA,DF,Cagliari,28,1996,5,5,450,5.0,0,0.0,1,0.2,1,0.2,0,0.0,0,0,0,0,0.3,0.06,0.3,0.06,0.7,0.13,1.0,0.19,9,22,3,0.2,0.19
263,Zito Luvumbo,ANG,"FW,MF",Cagliari,22,2002,5,5,375,4.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.8,0.2,0.8,0.2,0.3,0.07,1.2,0.28,12,6,38,0.0,0.28
264,Charalambos Lykogiannis,GRE,DF,Bologna,30,1993,4,4,325,3.6,0,0.0,1,0.28,1,0.28,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.2,0.05,0.2,0.06,4,22,10,0.28,0.06
265,Giangiacomo Magnani,ITA,DF,Hellas Verona,28,1995,5,2,207,2.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,1,4,3,0.0,0.02
266,Mike Maignan,FRA,GK,Milan,29,1995,6,6,540,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0
267,Antoine Makoumbou,CGO,MF,Cagliari,26,1998,2,1,59,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0
268,Daniel Maldini,ITA,MF,Monza,22,2001,6,6,421,4.7,1,0.21,0,0.0,1,0.21,1,0.21,0,0,2,0,0.5,0.1,0.5,0.1,0.1,0.02,0.6,0.12,10,12,19,0.21,0.12
269,Youssef Maleh,MAR,MF,Empoli,26,1998,4,3,266,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.03,0.1,0.03,0.1,0.02,0.2,0.05,0,10,5,0.0,0.05
270,Ruslan Malinovskyi,UKR,"MF,FW",Genoa,31,1993,5,2,224,2.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.06,0.1,0.06,0.5,0.21,0.7,0.26,1,19,6,0.0,0.26
271,Dennis Man,ROU,FW,Parma,26,1998,5,5,386,4.3,2,0.47,1,0.23,3,0.7,2,0.47,0,0,0,0,1.2,0.28,1.2,0.28,1.3,0.31,2.5,0.59,16,14,33,0.7,0.59
272,Gianluca Mancini,ITA,DF,Roma,28,1996,6,6,507,5.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.04,0.2,0.04,0.5,0.09,0.7,0.13,14,31,6,0.0,0.13
273,Rolando Mandragora,ITA,MF,Fiorentina,27,1997,5,4,267,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,3,0,0.1,0.05,0.1,0.05,0.7,0.22,0.8,0.27,4,13,2,0.0,0.27
274,Alberto Manzoni,ITA,MF,Atalanta,19,2005,1,0,6,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.94,0.1,0.94,0.0,0.0,0.1,0.94,0,0,0,0.0,0.94
275,Filip Marchwiński,POL,MF,Lecce,22,2002,1,0,15,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
276,Pablo Marí,ESP,DF,Monza,31,1993,6,6,540,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.2,0.03,0.2,0.03,0.1,0.01,0.2,0.04,1,16,0,0.0,0.04
277,Mirko Marić,CRO,FW,Monza,29,1995,1,0,9,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0
278,Răzvan Marin,ROU,MF,Cagliari,28,1996,5,5,416,4.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.4,0.1,0.4,0.1,0.9,0.19,1.3,0.28,9,18,10,0.0,0.28
279,Guillermo Maripán,CHI,DF,Torino,30,1994,2,1,103,1.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15,0,0.0,0.0
280,Aarón Martín,ESP,DF,Genoa,27,1997,5,5,450,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.01,0.1,0.01,0.7,0.13,0.7,0.14,15,18,16,0.0,0.14
281,Lautaro Martínez,ARG,FW,Inter,27,1997,5,5,397,4.4,2,0.45,1,0.23,3,0.68,2,0.45,0,0,0,0,1.5,0.34,1.5,0.34,0.9,0.21,2.4,0.55,4,9,21,0.68,0.55
282,Lucas Martínez Quarta,ARG,DF,Fiorentina,28,1996,5,3,219,2.4,1,0.41,0,0.0,1,0.41,1,0.41,0,0,0,0,0.7,0.3,0.7,0.3,0.0,0.01,0.7,0.3,1,10,2,0.41,0.3
283,Kevin Martins,ITA,DF,Monza,19,2005,1,0,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
284,Adam Marušić,MNE,DF,Lazio,31,1992,6,2,251,2.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.0,0.02,0.1,0.03,3,11,7,0.0,0.03
285,Adam Masina,MAR,DF,Torino,30,1994,6,6,540,6.0,0,0.0,2,0.33,2,0.33,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.2,0.04,0.3,0.05,5,22,3,0.33,0.05
286,Alan Matturro,URU,DF,Genoa,19,2004,1,0,22,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.55,0.1,0.55,0,0,1,0.0,0.55
287,Luca Mazzitelli,ITA,MF,Como,28,1995,5,2,168,1.9,0,0.0,1,0.54,1,0.54,0,0.0,0,0,0,0,0.1,0.04,0.1,0.04,0.5,0.27,0.6,0.31,0,13,4,0.54,0.31
288,Pasquale Mazzocchi,ITA,DF,Napoli,29,1995,5,4,349,3.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.04,0.1,0.04,0.3,0.07,0.4,0.11,12,17,24,0.0,0.11
289,Samuel Mbangula,BEL,FW,Juventus,20,2004,4,3,228,2.5,1,0.39,2,0.79,3,1.18,1,0.39,0,0,0,0,0.1,0.05,0.1,0.05,0.3,0.11,0.4,0.16,9,4,15,1.18,0.16
290,Weston McKennie,USA,MF,Juventus,26,1998,3,2,164,1.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.03,2,5,12,0.0,0.03
291,Scott McTominay,SCO,MF,Napoli,27,1996,3,2,197,2.2,0,0.0,1,0.46,1,0.46,0,0.0,0,0,0,0,0.3,0.15,0.3,0.15,0.3,0.16,0.7,0.31,7,4,12,0.46,0.31
292,Alex Meret,ITA,GK,Napoli,27,1997,5,5,395,4.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
293,Junior Messias,BRA,"MF,FW",Genoa,33,1991,3,3,265,2.9,1,0.34,0,0.0,1,0.34,1,0.34,0,1,0,0,1.8,0.63,0.9,0.31,0.2,0.07,1.1,0.37,8,6,16,0.34,0.69
294,Valentin Mihaila,ROU,"FW,MF",Parma,24,2000,5,5,356,4.0,0,0.0,1,0.25,1,0.25,0,0.0,0,0,1,0,1.4,0.37,1.4,0.37,0.4,0.1,1.8,0.46,10,10,21,0.25,0.46
295,Vanja Milinković-Savić,SRB,GK,Torino,27,1997,5,5,450,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
296,Yerry Mina,COL,DF,Cagliari,30,1994,4,4,336,3.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.3,0.09,0.3,0.09,0.0,0.01,0.4,0.1,1,15,4,0.0,0.1
297,Juan Miranda,ESP,DF,Bologna,24,2000,4,2,215,2.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.03,0.1,0.03,0.2,0.1,0.3,0.13,8,12,11,0.0,0.13
298,Fabio Miretti,ITA,MF,Genoa,21,2003,1,1,68,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.13,0.1,0.13,0.0,0.0,0.1,0.13,0,2,2,0.0,0.13
299,Henrikh Mkhitaryan,ARM,MF,Inter,35,1989,6,6,452,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.2,0.04,0.2,0.04,0.1,0.02,0.3,0.06,7,30,14,0.0,0.06
300,Lorenzo Montipò,ITA,GK,Hellas Verona,28,1996,6,6,540,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0
301,Álvaro Morata,ESP,"MF,FW",Milan,31,1992,4,2,189,2.1,2,0.95,0,0.0,2,0.95,2,0.95,0,0,1,0,0.3,0.16,0.3,0.16,0.2,0.11,0.6,0.28,5,9,12,0.95,0.28
302,Alberto Moreno,ESP,DF,Como,32,1992,6,6,540,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,3,0,0.2,0.03,0.2,0.03,0.6,0.1,0.8,0.13,2,17,15,0.0,0.13
303,Tete Morente,ESP,"FW,MF",Lecce,27,1996,6,4,308,3.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.7,0.19,0.7,0.19,0.2,0.05,0.8,0.24,8,15,21,0.0,0.24
304,Nikola Moro,CRO,MF,Bologna,26,1998,4,3,231,2.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.09,0.2,0.09,0.1,0.04,0.3,0.13,5,19,8,0.0,0.13
305,Daniel Mosquera,COL,"FW,MF",Hellas Verona,24,1999,6,1,198,2.2,3,1.36,0,0.0,3,1.36,3,1.36,0,0,1,0,1.6,0.74,1.6,0.74,0.3,0.12,1.9,0.87,3,1,14,1.36,0.87
306,Dany Mota,POR,MF,Monza,26,1998,4,2,202,2.2,1,0.45,0,0.0,1,0.45,1,0.45,0,0,1,0,0.1,0.02,0.1,0.02,0.0,0.02,0.1,0.04,10,5,11,0.45,0.04
307,Yunus Musah,USA,MF,Milan,21,2002,5,1,150,1.7,0,0.0,1,0.6,1,0.6,0,0.0,0,0,0,0,0.2,0.11,0.2,0.11,0.3,0.21,0.5,0.32,6,15,4,0.6,0.32
308,Juan Musso,ARG,GK,Atalanta,30,1994,1,1,90,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
309,Kingstone Mutandwa,ZAM,MF,Cagliari,21,2003,1,0,32,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.86,0.3,0.86,0.0,0.0,0.3,0.86,0,0,1,0.0,0.86
310,Obite N'Dicka,CIV,DF,Roma,25,1999,6,6,540,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.02,0.1,0.02,0.3,0.04,0.4,0.06,7,20,1,0.0,0.06
311,Michel Ndary Adopo,FRA,MF,Cagliari,24,2000,3,0,95,1.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.03,0.0,0.03,0.1,0.07,0.1,0.1,1,3,0,0.0,0.1
312,Dan Ndoye,SUI,"FW,MF",Bologna,23,2000,5,4,333,3.7,0,0.0,1,0.27,1,0.27,0,0.0,0,0,0,0,1.3,0.35,1.3,0.35,0.6,0.15,1.9,0.5,21,9,51,0.27,0.5
313,David Neres,BRA,"MF,FW",Napoli,27,1997,5,0,57,0.6,0,0.0,3,4.74,3,4.74,0,0.0,0,0,0,0,0.0,0.06,0.0,0.06,1.0,1.52,1.0,1.58,6,4,12,4.74,1.58
314,Cyril Ngonge,BEL,DF,Napoli,24,2000,1,0,12,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.41,0.1,0.41,0.0,0.0,0.1,0.41,1,2,7,0.0,0.41
315,Hans Nicolussi Caviglia,ITA,MF,Venezia,24,2000,4,3,233,2.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,1,0.3,0.1,0.3,0.1,0.1,0.03,0.3,0.13,5,10,1,0.0,0.13
316,Eybi Nije,SWE,DF,Torino,19,2005,2,0,29,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.06,2,0,1,0.0,0.06
317,Tijjani Noslin,NED,"FW,MF",Lazio,25,1999,6,3,232,2.6,1,0.39,0,0.0,1,0.39,1,0.39,0,0,0,0,0.7,0.27,0.7,0.27,0.2,0.09,0.9,0.36,4,6,17,0.39,0.36
318,Adam Obert,SVK,DF,Cagliari,22,2002,1,0,10,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
319,Jens Odgaard,DEN,"FW,MF",Bologna,25,1999,5,2,217,2.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.11,0.3,0.11,0.0,0.01,0.3,0.12,4,2,16,0.0,0.12
320,Noah Okafor,SUI,FW,Milan,24,2000,5,2,204,2.3,1,0.44,0,0.0,1,0.44,1,0.44,0,0,0,0,1.1,0.49,1.1,0.49,0.0,0.0,1.1,0.49,9,4,20,0.44,0.49
321,Maduka Okoye,NGA,GK,Udinese,25,1999,6,6,540,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
322,Mathías Olivera,URU,DF,Napoli,26,1997,6,4,381,4.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.02,0.1,0.02,0.6,0.14,0.7,0.16,8,11,11,0.0,0.16
323,Gaetano Oristanio,ITA,"MF,FW",Venezia,22,2002,6,6,378,4.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.8,0.19,0.8,0.19,0.4,0.1,1.2,0.28,7,10,14,0.0,0.28
324,Riccardo Orsolini,ITA,"FW,MF",Bologna,27,1997,5,5,333,3.7,1,0.27,0,0.0,1,0.27,0,0.0,1,1,0,0,2.1,0.57,1.3,0.36,0.8,0.21,2.1,0.57,9,12,32,0.0,0.79
325,Yordan Osorio,VEN,DF,Parma,30,1994,2,1,82,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.15,0.1,0.15,0,0,0,0.0,0.15
326,Remi Oudin,FRA,"MF,FW",Lecce,27,1996,3,1,84,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.05,0.0,0.05,0.2,0.19,0.2,0.24,0,4,8,0.0,0.24
327,Alberto Paleari,ITA,GK,Torino,32,1992,1,1,90,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
328,Marco Palestra,ITA,DF,Atalanta,19,2005,3,0,33,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.38,0.1,0.38,2,1,3,0.0,0.38
329,Leandro Paredes,ARG,MF,Roma,30,1994,3,1,104,1.2,0,0.0,1,0.87,1,0.87,0,0.0,0,0,0,0,0.1,0.1,0.1,0.1,0.3,0.25,0.4,0.36,0,3,0,0.87,0.36
330,Fabiano Parisi,ITA,DF,Fiorentina,23,2000,3,1,124,1.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.06,0.1,0.06,0.0,0.0,0.1,0.06,2,5,2,0.0,0.06
331,Mario Pašalić,CRO,MF,Atalanta,29,1995,6,4,347,3.9,0,0.0,1,0.26,1,0.26,0,0.0,0,1,1,0,1.5,0.4,0.7,0.19,0.7,0.17,1.4,0.36,4,32,8,0.26,0.57
332,Patric,ESP,DF,Lazio,31,1993,3,2,225,2.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,4,0.0,0.0
333,Benjamin Pavard,FRA,DF,Inter,28,1996,4,4,360,4.0,0,0.0,1,0.25,1,0.25,0,0.0,0,0,1,0,0.2,0.04,0.2,0.04,0.1,0.03,0.3,0.07,3,24,7,0.25,0.07
334,Strahinja Pavlović,SRB,DF,Milan,23,2001,4,3,271,3.0,1,0.33,0,0.0,1,0.33,1,0.33,0,0,1,0,0.9,0.29,0.9,0.29,0.0,0.0,0.9,0.29,4,15,1,0.33,0.29
335,Leonardo Pavoletti,ITA,"FW,MF",Cagliari,35,1988,5,0,97,1.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.6,0.55,0.6,0.55,0.7,0.61,1.3,1.16,1,5,4,0.0,1.16
336,Martín Payero,ARG,MF,Udinese,26,1998,4,3,212,2.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.07,0.2,0.07,0.1,0.06,0.3,0.13,2,11,4,0.0,0.13
337,Nicolás Paz,ARG,"MF,FW",Como,20,2004,5,3,328,3.6,0,0.0,2,0.55,2,0.55,0,0.0,0,0,0,0,1.0,0.28,1.0,0.28,2.0,0.54,3.0,0.81,19,21,22,0.55,0.81
338,Marcus Pedersen,NOR,DF,Torino,24,2000,3,1,119,1.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.06,0.1,0.06,6,0,7,0.0,0.06
339,Pedro,ESP,"MF,FW",Lazio,37,1987,2,0,27,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.11,0.0,0.11,0.1,0.17,0.1,0.27,4,2,3,0.0,0.27
340,Pietro Pellegri,ITA,"FW,MF",Empoli,23,2001,4,0,68,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.05,0.0,0.05,0.3,0.44,0.4,0.49,4,3,8,0.0,0.49
341,Lorenzo Pellegrini,ITA,MF,Roma,28,1996,6,5,437,4.9,0,0.0,1,0.21,1,0.21,0,0.0,0,0,1,0,0.9,0.18,0.9,0.18,0.6,0.13,1.5,0.31,4,13,27,0.21,0.31
342,Luca Pellegrini,ITA,DF,Lazio,25,1999,1,0,23,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,1,0,1,0.0,0.04
343,Andy Pelmard,FRA,DF,Lecce,24,2000,1,0,5,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
344,Pedro Pereira,POR,DF,Monza,26,1998,5,4,346,3.8,0,0.0,1,0.26,1,0.26,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.1,0.03,0.2,0.04,6,7,13,0.26,0.04
345,Nehuén Pérez,ARG,DF,Udinese,24,2000,2,2,180,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2,0.0,0.0
346,Mattia Perin,ITA,GK,Juventus,31,1992,2,2,180,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
347,Máximo Perrone,ARG,MF,Como,21,2003,5,4,390,4.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.02,0.1,0.02,0.3,0.07,0.4,0.09,2,18,4,0.0,0.09
